"Total1Putts510_RANKTHISWEEK_2011","Total1Putts510_RANKLASTWEEK_2011","Total1Putts510_PLAYERNAME_2011","Total1Putts510_ROUNDS_2011","Total1Putts510_TOTAL_2011","Total1Putts510_TOTALFORALLDISTANCES_2011","Total1Putts510_PCTOFALL1PUTTS_2011","stat_name","year"
70,70,"Robert Allenby",84,132,469,28.1,"Total1Putts510",2011
70,70,"Jason Dufner",78,132,450,29.3,"Total1Putts510",2011
70,70,"Chris Kirk",87,132,542,24.4,"Total1Putts510",2011
73,73,"Robert Garrigus",83,131,475,27.6,"Total1Putts510",2011
73,73,"Ben Martin",74,131,441,29.7,"Total1Putts510",2011
73,73,"Steve Stricker",70,131,426,30.8,"Total1Putts510",2011
73,73,"Bo Van Pelt",92,131,501,26.1,"Total1Putts510",2011
73,73,"Jhonattan Vegas",84,131,458,28.6,"Total1Putts510",2011
78,78,"Paul Goydos",81,130,502,25.9,"Total1Putts510",2011
78,78,"Heath Slocum",89,130,450,28.9,"Total1Putts510",2011
78,78,"Johnson Wagner",81,130,479,27.1,"Total1Putts510",2011
81,81,"Bill Haas",93,128,485,26.4,"Total1Putts510",2011
81,81,"Nick OHern",89,128,521,24.6,"Total1Putts510",2011
81,81,"Tag Ridings",87,128,521,24.6,"Total1Putts510",2011
81,81,"John Rollins",85,128,476,26.9,"Total1Putts510",2011
85,85,"Aaron Baddeley",77,127,470,27,"Total1Putts510",2011
85,85,"Justin Leonard",82,127,513,24.8,"Total1Putts510",2011
85,85,"Brandt Snedeker",85,127,531,23.9,"Total1Putts510",2011
85,85,"Michael Thompson",79,127,497,25.6,"Total1Putts510",2011
89,89,"Ben Curtis",66,126,431,29.2,"Total1Putts510",2011
89,89,"Martin Laird",77,126,453,27.8,"Total1Putts510",2011
89,89,"Ryan Moore",79,126,447,28.2,"Total1Putts510",2011
89,89,"Geoff Ogilvy",69,126,421,29.9,"Total1Putts510",2011
89,89,"Kevin Stadler",88,126,470,26.8,"Total1Putts510",2011
94,94,"Michael Connell",76,125,491,25.5,"Total1Putts510",2011
95,95,"Jarrod Lyle",83,124,510,24.3,"Total1Putts510",2011
95,95,"David Toms",78,124,419,29.6,"Total1Putts510",2011
97,97,"Scott Stallings",84,123,459,26.8,"Total1Putts510",2011
98,98,"Shaun Micheel",77,122,447,27.3,"Total1Putts510",2011
99,99,"Rory Sabbatini",85,121,428,28.3,"Total1Putts510",2011
100,100,"Billy Horschel",75,120,417,28.8,"Total1Putts510",2011
101,101,"Kevin Chappell",78,119,437,27.2,"Total1Putts510",2011
101,101,"Gary Woodland",93,119,452,26.3,"Total1Putts510",2011
103,103,"Jason Day",76,118,465,25.4,"Total1Putts510",2011
103,103,"Joe Ogilvie",75,118,457,25.8,"Total1Putts510",2011
103,103,"Daniel Summerhays",75,118,442,26.7,"Total1Putts510",2011
103,103,"Roland Thatcher",67,118,446,26.5,"Total1Putts510",2011
103,103,"Garrett Willis",71,118,447,26.4,"Total1Putts510",2011
103,103,"Dean Wilson",62,118,410,28.8,"Total1Putts510",2011
109,109,"JJ Henry",96,117,502,23.3,"Total1Putts510",2011
109,109,"Steve Marino",76,117,455,25.7,"Total1Putts510",2011
111,111,"Stuart Appleby",65,116,422,27.5,"Total1Putts510",2011
111,111,"Jim Furyk",87,116,464,25,"Total1Putts510",2011
113,113,"David Duval",67,115,396,29,"Total1Putts510",2011
113,113,"Nate Smith",66,115,395,29.1,"Total1Putts510",2011
115,115,"Ben Crane",76,114,438,26,"Total1Putts510",2011
116,116,"Stephen Ames",69,113,420,26.9,"Total1Putts510",2011
117,117,"Cameron Beckman",71,112,455,24.6,"Total1Putts510",2011
117,117,"Scott Gutschewski",67,112,366,30.6,"Total1Putts510",2011
117,117,"Colt Knost",80,112,462,24.2,"Total1Putts510",2011
117,117,"Ryan Palmer",82,112,438,25.6,"Total1Putts510",2011
117,117,"Chris Riley",76,112,458,24.5,"Total1Putts510",2011
122,122,"Matt Jones",71,111,459,24.2,"Total1Putts510",2011
123,123,"James Driscoll",71,110,421,26.1,"Total1Putts510",2011
124,124,"Trevor Immelman",84,109,436,25,"Total1Putts510",2011
124,124,"Kevin Kisner",70,109,404,27,"Total1Putts510",2011
124,124,"George McNeill",69,109,409,26.7,"Total1Putts510",2011
127,127,"Chris Couch",73,108,499,21.6,"Total1Putts510",2011
127,127,"Sean OHair",71,108,400,27,"Total1Putts510",2011
129,129,"Derek Lamely",65,107,368,29.1,"Total1Putts510",2011
129,129,"Rod Pampling",72,107,424,25.2,"Total1Putts510",2011
131,131,"John Merrick",71,106,400,26.5,"Total1Putts510",2011
131,131,"Bubba Watson",85,106,402,26.4,"Total1Putts510",2011
133,133,"Ricky Barnes",78,104,421,24.7,"Total1Putts510",2011
133,133,"KJ Choi",77,104,400,26,"Total1Putts510",2011
133,133,"Lucas Glover",74,104,430,24.2,"Total1Putts510",2011
133,133,"Fabian Gomez",84,104,452,23,"Total1Putts510",2011
133,133,"Camilo Villegas",69,104,402,25.9,"Total1Putts510",2011
138,138,"Martin Piller",63,102,349,29.2,"Total1Putts510",2011
139,139,"Jim Herman",69,101,353,28.6,"Total1Putts510",2011
140,140,"Troy Merritt",63,100,378,26.5,"Total1Putts510",2011
141,141,"Joseph Bramlett",73,99,392,25.3,"Total1Putts510",2011
142,142,"Bobby Gates",82,98,430,22.8,"Total1Putts510",2011
142,142,"Jim Renner",65,98,383,25.6,"Total1Putts510",2011
144,144,"Shane Bertsch",62,96,376,25.5,"Total1Putts510",2011
144,144,"Michael Bradley",74,96,384,25,"Total1Putts510",2011
144,144,"DJ Brigman",67,96,386,24.9,"Total1Putts510",2011
144,144,"Bio Kim",71,96,429,22.4,"Total1Putts510",2011
148,148,"Joe Durant",71,95,397,23.9,"Total1Putts510",2011
148,148,"Andres Gonzales",60,95,317,30,"Total1Putts510",2011
148,148,"Michael Putnam",67,95,364,26.1,"Total1Putts510",2011
148,148,"Adam Scott",60,95,310,30.6,"Total1Putts510",2011
152,152,"Woody Austin",59,94,371,25.3,"Total1Putts510",2011
152,152,"Richard Johnson",64,94,353,26.6,"Total1Putts510",2011
152,152,"Dustin Johnson",72,94,356,26.4,"Total1Putts510",2011
152,152,"Phil Mickelson",79,94,428,22,"Total1Putts510",2011
156,156,"Ernie Els",71,93,350,26.6,"Total1Putts510",2011
156,156,"Tom Gillis",55,93,329,28.3,"Total1Putts510",2011
156,156,"Robert Karlsson",61,93,340,27.4,"Total1Putts510",2011
156,156,"Rocco Mediate",53,93,323,28.8,"Total1Putts510",2011
156,156,"Aron Price",58,93,332,28,"Total1Putts510",2011
161,161,"Scott McCarron",65,89,397,22.4,"Total1Putts510",2011
162,162,"JB Holmes",57,88,313,28.1,"Total1Putts510",2011
162,162,"YE Yang",63,88,309,28.5,"Total1Putts510",2011
164,164,"Sung Kang",63,87,340,25.6,"Total1Putts510",2011
164,164,"Graeme McDowell",50,87,272,32,"Total1Putts510",2011
166,166,"Briny Baird",60,86,317,27.1,"Total1Putts510",2011
166,166,"Stewart Cink",72,86,354,24.3,"Total1Putts510",2011
168,168,"Matt McQuillan",59,84,347,24.2,"Total1Putts510",2011
169,169,"Alex Cejka",59,83,300,27.7,"Total1Putts510",2011
169,169,"Alexandre Rocha",65,83,301,27.6,"Total1Putts510",2011
171,171,"Padraig Harrington",60,81,347,23.3,"Total1Putts510",2011
171,171,"Lee Janzen",62,81,354,22.9,"Total1Putts510",2011
171,171,"Charl Schwartzel",58,81,279,29,"Total1Putts510",2011
171,171,"Will Strickler",51,81,307,26.4,"Total1Putts510",2011
175,175,"Steve Elkington",50,80,292,27.4,"Total1Putts510",2011
175,175,"JP Hayes",56,80,344,23.3,"Total1Putts510",2011
175,175,"Boo Weekley",66,80,337,23.7,"Total1Putts510",2011
178,178,"Davis Love III",70,79,340,23.2,"Total1Putts510",2011
179,179,"Rich Beem",53,78,307,25.4,"Total1Putts510",2011
179,179,"Justin Hicks",60,78,274,28.5,"Total1Putts510",2011
179,179,"Marc Turnesa",54,78,290,26.9,"Total1Putts510",2011
182,182,"Harrison Frazar",58,77,299,25.8,"Total1Putts510",2011
183,183,"Sergio Garcia",61,75,310,24.2,"Total1Putts510",2011
183,183,"Retief Goosen",50,75,279,26.9,"Total1Putts510",2011
183,183,"Ian Poulter",52,75,291,25.8,"Total1Putts510",2011
186,186,"Angel Cabrera",50,74,262,28.2,"Total1Putts510",2011
