"ScramblingAverageDistancetoHole_RANKTHISWEEK_2012","ScramblingAverageDistancetoHole_RANKLASTWEEK_2012","ScramblingAverageDistancetoHole_PLAYERNAME_2012","ScramblingAverageDistancetoHole_ROUNDS_2012","ScramblingAverageDistancetoHole_AVGDTP_2012","ScramblingAverageDistancetoHole_TOTALDISTANCEFEET_2012","ScramblingAverageDistancetoHole_ATTEMPTS_2012","stat_name","year"
71,71,"Chez Reavie",83,NA,3023.75,356,"ScramblingAverageDistancetoHole",2012
71,71,"Josh Teater",97,NA,3661.417,430,"ScramblingAverageDistancetoHole",2012
79,79,"Gavin Coles",72,NA,2644.333,309,"ScramblingAverageDistancetoHole",2012
79,79,"Chris DiMarco",83,NA,3896.167,454,"ScramblingAverageDistancetoHole",2012
79,79,"Robert Karlsson",54,NA,1903.5,221,"ScramblingAverageDistancetoHole",2012
79,79,"Marc Leishman",84,NA,3881.25,454,"ScramblingAverageDistancetoHole",2012
79,79,"John Rollins",81,NA,3324.083,389,"ScramblingAverageDistancetoHole",2012
79,79,"Kevin Streelman",89,NA,3495,407,"ScramblingAverageDistancetoHole",2012
85,85,"Ryuji Imada",78,NA,3608.5,416,"ScramblingAverageDistancetoHole",2012
85,85,"Scott Piercy",95,NA,3878.167,449,"ScramblingAverageDistancetoHole",2012
85,85,"Kevin Stadler",85,NA,3193.25,367,"ScramblingAverageDistancetoHole",2012
85,85,"Jimmy Walker",101,NA,4425.75,511,"ScramblingAverageDistancetoHole",2012
89,89,"Michael Bradley",63,NA,2433.667,279,"ScramblingAverageDistancetoHole",2012
89,89,"Gary Christian",91,NA,3473.167,396,"ScramblingAverageDistancetoHole",2012
89,89,"Billy Hurley III",70,NA,3256.917,372,"ScramblingAverageDistancetoHole",2012
89,89,"Freddie Jacobson",61,NA,2166.417,247,"ScramblingAverageDistancetoHole",2012
89,89,"David Mathis",83,NA,3756.583,430,"ScramblingAverageDistancetoHole",2012
89,89,"Bryce Molder",83,NA,3335.083,381,"ScramblingAverageDistancetoHole",2012
89,89,"Henrik Stenson",51,NA,1990.333,228,"ScramblingAverageDistancetoHole",2012
96,96,"Arjun Atwal",79,NA,3347.417,380,"ScramblingAverageDistancetoHole",2012
96,96,"Brian Davis",91,NA,4026.917,456,"ScramblingAverageDistancetoHole",2012
96,96,"Brendon de Jonge",115,NA,4546,515,"ScramblingAverageDistancetoHole",2012
96,96,"Martin Flores",95,NA,3950.667,449,"ScramblingAverageDistancetoHole",2012
96,96,"Chris Kirk",93,NA,4001.167,455,"ScramblingAverageDistancetoHole",2012
96,96,"Jason Kokrak",79,NA,3136.417,356,"ScramblingAverageDistancetoHole",2012
96,96,"Derek Lamely",64,NA,2826.917,320,"ScramblingAverageDistancetoHole",2012
96,96,"Richard Lee",71,NA,2509.75,283,"ScramblingAverageDistancetoHole",2012
96,96,"Ryan Moore",89,NA,3685.583,418,"ScramblingAverageDistancetoHole",2012
96,96,"Ryan Palmer",81,NA,3395.5,386,"ScramblingAverageDistancetoHole",2012
96,96,"Tom Pernice Jr",62,NA,2695.167,306,"ScramblingAverageDistancetoHole",2012
96,96,"Carl Pettersson",92,NA,3789.333,430,"ScramblingAverageDistancetoHole",2012
96,96,"DA Points",88,NA,3643,413,"ScramblingAverageDistancetoHole",2012
96,96,"Boo Weekley",74,NA,2478,280,"ScramblingAverageDistancetoHole",2012
110,110,"James Driscoll",83,NA,3588,404,"ScramblingAverageDistancetoHole",2012
110,110,"Mathew Goggin",65,NA,2617.917,293,"ScramblingAverageDistancetoHole",2012
110,110,"Daniel Summerhays",81,NA,3169.667,357,"ScramblingAverageDistancetoHole",2012
110,110,"Cameron Tringale",88,NA,3578.083,403,"ScramblingAverageDistancetoHole",2012
114,114,"Stephen Ames",54,NA,2004.5,222,"ScramblingAverageDistancetoHole",2012
114,114,"Ricky Barnes",92,NA,3821.75,424,"ScramblingAverageDistancetoHole",2012
114,114,"Miguel Angel Carballo",73,NA,2738.5,305,"ScramblingAverageDistancetoHole",2012
114,114,"Stephen Gangluff",57,NA,2345.167,261,"ScramblingAverageDistancetoHole",2012
114,114,"Tom Gillis",75,NA,3480.083,388,"ScramblingAverageDistancetoHole",2012
114,114,"Billy Horschel",63,NA,2188.583,243,"ScramblingAverageDistancetoHole",2012
114,114,"Troy Kelly",68,NA,2574,286,"ScramblingAverageDistancetoHole",2012
114,114,"Dicky Pride",62,NA,2478.5,275,"ScramblingAverageDistancetoHole",2012
114,114,"Alexandre Rocha",62,NA,2215.667,246,"ScramblingAverageDistancetoHole",2012
123,123,"Jeff Maggert",83,NA,3907.583,431,"ScramblingAverageDistancetoHole",2012
123,123,"Graeme McDowell",55,NA,1680.333,185,"ScramblingAverageDistancetoHole",2012
123,123,"Seung Yul Noh",105,NA,4046.417,444,"ScramblingAverageDistancetoHole",2012
123,123,"Sean OHair",84,NA,3376.333,371,"ScramblingAverageDistancetoHole",2012
123,123,"Patrick Sheehan",58,NA,2431.583,267,"ScramblingAverageDistancetoHole",2012
123,123,"Vaughn Taylor",81,NA,2894,320,"ScramblingAverageDistancetoHole",2012
123,123,"DJ Trahan",73,NA,2997.167,331,"ScramblingAverageDistancetoHole",2012
123,123,"YE Yang",64,NA,2918,321,"ScramblingAverageDistancetoHole",2012
131,131,"Cameron Beckman",81,NA,3382.5,368,"ScramblingAverageDistancetoHole",2012
131,131,"Harrison Frazar",56,NA,2586.25,283,"ScramblingAverageDistancetoHole",2012
131,131,"Ryo Ishikawa",54,NA,2137.417,233,"ScramblingAverageDistancetoHole",2012
131,131,"Hunter Mahan",88,NA,2754.083,301,"ScramblingAverageDistancetoHole",2012
131,131,"Andres Romero",68,NA,2900.333,316,"ScramblingAverageDistancetoHole",2012
131,131,"Brendan Steele",77,NA,3057.333,334,"ScramblingAverageDistancetoHole",2012
137,137,"Jason Bohn",81,NA,3344.5,363,"ScramblingAverageDistancetoHole",2012
137,137,"Kevin Chappell",91,NA,3825.333,412,"ScramblingAverageDistancetoHole",2012
137,137,"Erik Compton",81,NA,3506.583,380,"ScramblingAverageDistancetoHole",2012
137,137,"Harris English",98,NA,3988.833,433,"ScramblingAverageDistancetoHole",2012
137,137,"Hunter Haas",69,NA,2823.583,304,"ScramblingAverageDistancetoHole",2012
137,137,"Charley Hoffman",88,NA,3736.25,404,"ScramblingAverageDistancetoHole",2012
137,137,"John Merrick",83,NA,3337,361,"ScramblingAverageDistancetoHole",2012
137,137,"Kyle Reifers",86,NA,3436.25,373,"ScramblingAverageDistancetoHole",2012
137,137,"Kyle Thompson",51,NA,1756.167,190,"ScramblingAverageDistancetoHole",2012
137,137,"Bo Van Pelt",84,NA,3209.917,346,"ScramblingAverageDistancetoHole",2012
147,147,"Mark Anderson",75,NA,3167.167,338,"ScramblingAverageDistancetoHole",2012
147,147,"John Huh",99,NA,4269.667,457,"ScramblingAverageDistancetoHole",2012
147,147,"Heath Slocum",93,NA,3577.083,384,"ScramblingAverageDistancetoHole",2012
150,150,"Keegan Bradley",90,NA,3274.167,349,"ScramblingAverageDistancetoHole",2012
150,150,"Scott Brown",65,NA,2502.75,266,"ScramblingAverageDistancetoHole",2012
150,150,"Bobby Gates",87,NA,3982,422,"ScramblingAverageDistancetoHole",2012
150,150,"Brandt Jobe",57,NA,2195.667,234,"ScramblingAverageDistancetoHole",2012
150,150,"Dustin Johnson",70,NA,2625,280,"ScramblingAverageDistancetoHole",2012
150,150,"Garth Mulroy",59,NA,2241,238,"ScramblingAverageDistancetoHole",2012
150,150,"Greg Owen",90,NA,3615.75,384,"ScramblingAverageDistancetoHole",2012
150,150,"Jhonattan Vegas",77,NA,3418.917,364,"ScramblingAverageDistancetoHole",2012
158,158,"Angel Cabrera",54,NA,1938,204,"ScramblingAverageDistancetoHole",2012
158,158,"Daniel Chopra",55,NA,2396.5,252,"ScramblingAverageDistancetoHole",2012
158,158,"Graham DeLaet",79,NA,3534.333,373,"ScramblingAverageDistancetoHole",2012
158,158,"Colt Knost",79,NA,3622.917,380,"ScramblingAverageDistancetoHole",2012
158,158,"Martin Laird",77,NA,2784.417,292,"ScramblingAverageDistancetoHole",2012
163,163,"Robert Allenby",76,NA,3335.167,348,"ScramblingAverageDistancetoHole",2012
163,163,"Kris Blanks",65,NA,3167.667,331,"ScramblingAverageDistancetoHole",2012
163,163,"Nathan Green",73,NA,2878.417,300,"ScramblingAverageDistancetoHole",2012
163,163,"Sung Kang",75,NA,3774,395,"ScramblingAverageDistancetoHole",2012
163,163,"Scott Stallings",78,NA,3352.167,349,"ScramblingAverageDistancetoHole",2012
168,168,"Tommy Biershenk",74,NA,3250.167,336,"ScramblingAverageDistancetoHole",2012
168,168,"Ben Curtis",62,NA,2281.167,236,"ScramblingAverageDistancetoHole",2012
168,168,"Robert Garrigus",89,NA,3479.5,359,"ScramblingAverageDistancetoHole",2012
168,168,"Michael Thompson",80,NA,3537,367,"ScramblingAverageDistancetoHole",2012
168,168,"Johnson Wagner",88,NA,3900,404,"ScramblingAverageDistancetoHole",2012
173,173,"Will Claxton",99,NA,4263.583,437,"ScramblingAverageDistancetoHole",2012
173,173,"Troy Matteson",100,NA,4438.667,457,"ScramblingAverageDistancetoHole",2012
173,173,"Roland Thatcher",55,NA,2152,220,"ScramblingAverageDistancetoHole",2012
176,176,"Blake Adams",107,NA,4565.25,460,"ScramblingAverageDistancetoHole",2012
176,176,"Stewart Cink",71,NA,2906.667,292,"ScramblingAverageDistancetoHole",2012
176,176,"Scott Dunlap",57,NA,2372.667,240,"ScramblingAverageDistancetoHole",2012
176,176,"Brendon Todd",78,NA,3784.167,383,"ScramblingAverageDistancetoHole",2012
176,176,"Nick Watney",97,NA,3651.667,369,"ScramblingAverageDistancetoHole",2012
181,181,"Tommy Gainey",98,NA,5165.417,515,"ScramblingAverageDistancetoHole",2012
182,182,"Matt Bettencourt",80,NA,3862.667,383,"ScramblingAverageDistancetoHole",2012
182,182,"John Daly",50,NA,2130,212,"ScramblingAverageDistancetoHole",2012
184,184,"Edward Loar",59,NA,2519.167,245,"ScramblingAverageDistancetoHole",2012
184,184,"Louis Oosthuizen",65,NA,2418.333,236,"ScramblingAverageDistancetoHole",2012
184,184,"Ted Potter Jr",77,NA,3687.583,359,"ScramblingAverageDistancetoHole",2012
187,187,"Gary Woodland",70,NA,2881.5,278,"ScramblingAverageDistancetoHole",2012
188,188,"Charlie Beljan",61,NA,2312.167,220,"ScramblingAverageDistancetoHole",2012
189,189,"Lee Westwood",60,NA,1950.833,185,"ScramblingAverageDistancetoHole",2012
190,190,"Steve Wheatcroft",56,NA,2426,222,"ScramblingAverageDistancetoHole",2012
191,191,"Sangmoon Bae",81,NA,4570.5,366,"ScramblingAverageDistancetoHole",2012
