"DrivingPct300AllDrives_RANKTHISWEEK_2016","DrivingPct300AllDrives_RANKLASTWEEK_2016","DrivingPct300AllDrives_PLAYERNAME_2016","DrivingPct300AllDrives_ROUNDS_2016","DrivingPct300AllDrives_Pct_2016","DrivingPct300AllDrives_TOTALDRIVESFOR300_2016","DrivingPct300AllDrives_TOTALDRIVESOVERALL_2016","DrivingPct300AllDrives_RELATIVETOPAR_2016","stat_name","year"
1,1,"Bubba Watson",30,65.29,158,242,-0.209,"DrivingPct300AllDrives",2016
2,2,"JB Holmes",39,59.6,236,396,-0.089,"DrivingPct300AllDrives",2016
3,4,"Rory McIlroy",37,56.82,175,308,-0.251,"DrivingPct300AllDrives",2016
4,3,"Dustin Johnson",37,55.63,158,284,-0.209,"DrivingPct300AllDrives",2016
5,5,"Andrew Loupe",50,54.02,309,572,-0.133,"DrivingPct300AllDrives",2016
6,7,"Brooks Koepka",39,50.76,201,396,-0.174,"DrivingPct300AllDrives",2016
7,6,"Ollie Schniederjans",23,50.38,134,266,-0.246,"DrivingPct300AllDrives",2016
8,9,"Jamie Lovemark",57,48.99,341,696,-0.223,"DrivingPct300AllDrives",2016
9,8,"Gary Woodland",45,48.56,236,486,-0.25,"DrivingPct300AllDrives",2016
10,10,"Tony Finau",49,48.06,248,516,-0.202,"DrivingPct300AllDrives",2016
11,11,"Jason Kokrak",52,47.55,272,572,-0.184,"DrivingPct300AllDrives",2016
12,12,"Ryan Palmer",46,47.26,276,584,-0.257,"DrivingPct300AllDrives",2016
13,14,"Patrick Rodgers",49,45.96,250,544,-0.236,"DrivingPct300AllDrives",2016
14,13,"Jason Day",36,45.19,141,312,-0.248,"DrivingPct300AllDrives",2016
15,15,"Charlie Beljan",26,44.73,106,237,0.028,"DrivingPct300AllDrives",2016
16,16,"Brendan Steele",48,44.36,236,532,-0.229,"DrivingPct300AllDrives",2016
17,18,"Justin Rose",35,44,154,350,-0.273,"DrivingPct300AllDrives",2016
18,17,"Luke List",51,43.93,239,544,-0.23,"DrivingPct300AllDrives",2016
19,21,"Charles Howell III",63,42.39,295,696,-0.231,"DrivingPct300AllDrives",2016
19,19,"Smylie Kaufman",57,42.39,245,578,-0.249,"DrivingPct300AllDrives",2016
21,20,"Scott Piercy",45,42.17,167,396,-0.24,"DrivingPct300AllDrives",2016
22,24,"Robert Garrigus",34,41.93,135,322,-0.156,"DrivingPct300AllDrives",2016
23,25,"Adam Scott",39,41.07,138,336,-0.261,"DrivingPct300AllDrives",2016
24,22,"Justin Thomas",53,40.15,208,518,-0.149,"DrivingPct300AllDrives",2016
25,23,"Hudson Swafford",52,39.48,214,542,-0.182,"DrivingPct300AllDrives",2016
26,27,"Rickie Fowler",42,39.38,178,452,-0.298,"DrivingPct300AllDrives",2016
27,26,"Sergio Garcia",28,37.91,69,182,-0.203,"DrivingPct300AllDrives",2016
28,38,"Jhonattan Vegas",49,36.71,185,504,-0.319,"DrivingPct300AllDrives",2016
29,31,"Daniel Berger",52,36.6,183,500,-0.219,"DrivingPct300AllDrives",2016
30,29,"Jimmy Walker",43,36.5,165,452,-0.236,"DrivingPct300AllDrives",2016
31,33,"Sean OHair",45,36.31,203,559,-0.241,"DrivingPct300AllDrives",2016
32,30,"Harris English",51,36.29,172,474,-0.238,"DrivingPct300AllDrives",2016
33,32,"Byeong Hun An",23,35.71,65,182,-0.262,"DrivingPct300AllDrives",2016
34,28,"Martin Laird",46,35.66,189,530,-0.148,"DrivingPct300AllDrives",2016
35,39,"Phil Mickelson",37,35.45,134,378,-0.313,"DrivingPct300AllDrives",2016
36,34,"Charley Hoffman",49,35.4,177,500,-0.175,"DrivingPct300AllDrives",2016
37,35,"Harold Varner III",58,35.23,241,684,-0.237,"DrivingPct300AllDrives",2016
38,40,"Carlos Ortiz",47,35.17,166,472,-0.072,"DrivingPct300AllDrives",2016
39,37,"Steven Bowditch",40,34.26,135,394,-0.052,"DrivingPct300AllDrives",2016
40,36,"Greg Owen",56,34.22,206,602,-0.117,"DrivingPct300AllDrives",2016
41,41,"Scott Pinckney",53,34.01,185,544,-0.205,"DrivingPct300AllDrives",2016
42,48,"Angel Cabrera",42,32.59,146,448,-0.158,"DrivingPct300AllDrives",2016
