"Par3Performance_RANKTHISWEEK_2005","Par3Performance_RANKLASTWEEK_2005","Par3Performance_PLAYERNAME_2005","Par3Performance_ROUNDS_2005","Par3Performance_STATUS_2005","Par3Performance_PAR3AVG_2005","Par3Performance_TOTALPAR_2005","stat_name","year"
145,145,"Brian Gay",101,31,3.08,1209,"Par3Performance",2005
145,145,"Kevin Na",88,31,3.09,1050,"Par3Performance",2005
149,149,"Chris Anderson",66,32,3.13,753,"Par3Performance",2005
149,149,"Skip Kendall",80,32,3.1,954,"Par3Performance",2005
149,149,"Sean OHair",103,32,3.08,1179,"Par3Performance",2005
152,152,"Steve Allan",102,33,3.08,1203,"Par3Performance",2005
152,152,"Jose Coceres",56,33,3.15,654,"Par3Performance",2005
152,152,"Zach Johnson",96,33,3.09,1122,"Par3Performance",2005
152,152,"Franklin Langham",91,33,3.09,1056,"Par3Performance",2005
156,156,"Cameron Beckman",96,34,3.09,1131,"Par3Performance",2005
156,156,"Paul Claxton",79,34,3.11,960,"Par3Performance",2005
156,156,"Joe Durant",81,34,3.1,972,"Par3Performance",2005
156,156,"Ryuji Imada",78,34,3.11,942,"Par3Performance",2005
156,156,"Brandt Jobe",96,34,3.09,1119,"Par3Performance",2005
161,161,"David Hearn",68,35,3.13,831,"Par3Performance",2005
161,161,"Billy Mayfair",114,35,3.08,1338,"Par3Performance",2005
161,161,"Geoff Ogilvy",97,35,3.1,1104,"Par3Performance",2005
161,161,"Greg Owen",84,35,3.11,975,"Par3Performance",2005
161,161,"Tom Pernice Jr",111,35,3.08,1293,"Par3Performance",2005
166,166,"Michael Allen",90,36,3.1,1089,"Par3Performance",2005
166,166,"Robert Damron",89,36,3.1,1089,"Par3Performance",2005
166,166,"Marco Dawson",82,36,3.11,1008,"Par3Performance",2005
169,169,"Paul Azinger",66,37,3.14,801,"Par3Performance",2005
169,169,"John Huston",90,37,3.1,1059,"Par3Performance",2005
169,169,"Rob Rashell",65,37,3.14,792,"Par3Performance",2005
172,172,"Matt Gogel",78,38,3.12,924,"Par3Performance",2005
173,173,"Scott Gutschewski",86,39,3.12,969,"Par3Performance",2005
173,173,"Ryan Palmer",101,39,3.1,1164,"Par3Performance",2005
173,173,"DA Points",94,39,3.11,1095,"Par3Performance",2005
176,176,"John Elliott",58,40,3.17,687,"Par3Performance",2005
176,176,"Jonathan Kaye",77,40,3.14,879,"Par3Performance",2005
176,176,"Kevin Stadler",96,40,3.11,1125,"Par3Performance",2005
179,179,"Stuart Appleby",84,41,3.13,936,"Par3Performance",2005
179,179,"Justin Bolli",65,41,3.16,771,"Par3Performance",2005
179,179,"Hank Kuehne",84,41,3.13,969,"Par3Performance",2005
182,182,"Tom Gillis",77,42,3.14,915,"Par3Performance",2005
182,182,"Chris Smith",93,42,3.11,1146,"Par3Performance",2005
182,182,"Nick Watney",91,42,3.12,1077,"Par3Performance",2005
185,185,"Billy Andrade",83,43,3.13,1017,"Par3Performance",2005
185,185,"Steve Flesch",90,43,3.13,1005,"Par3Performance",2005
185,185,"Joey Snyder III",102,43,3.11,1191,"Par3Performance",2005
188,188,"Andrew Magee",82,44,3.14,951,"Par3Performance",2005
188,188,"Charles Warren",89,44,3.12,1065,"Par3Performance",2005
190,190,"Daniel Chopra",108,45,3.11,1266,"Par3Performance",2005
190,190,"Dennis Paulson",63,45,3.18,771,"Par3Performance",2005
190,190,"John Rollins",97,45,3.12,1149,"Par3Performance",2005
193,193,"DJ Brigman",76,46,3.16,873,"Par3Performance",2005
194,194,"Joe Ogilvie",103,48,3.12,1185,"Par3Performance",2005
195,195,"Charles Howell III",95,49,3.14,1083,"Par3Performance",2005
196,196,"Jason Allred",75,52,3.18,891,"Par3Performance",2005
197,197,"Len Mattiace",86,53,3.15,1029,"Par3Performance",2005
198,198,"Jonathan Byrd",103,55,3.14,1191,"Par3Performance",2005
198,198,"Chris Riley",67,55,3.22,765,"Par3Performance",2005
200,200,"Frank Lickliter II",100,61,3.16,1176,"Par3Performance",2005
201,201,"Hunter Mahan",103,67,3.16,1239,"Par3Performance",2005
202,202,"Ted Purdy",122,70,3.14,1455,"Par3Performance",2005
