"LateRound3ScoringAverage_RANKTHISWEEK_2014","LateRound3ScoringAverage_RANKLASTWEEK_2014","LateRound3ScoringAverage_PLAYERNAME_2014","LateRound3ScoringAverage__2014","LateRound3ScoringAverage_AVG_2014","LateRound3ScoringAverage_TOTALSTROKES_2014","LateRound3ScoringAverage_TOTALROUNDS_2014","stat_name","year"
26,26,"Bubba Watson",NA,69.3,693,10,"LateRound3ScoringAverage",2014
27,27,"Jonas Blixt",NA,69.33,208,3,"LateRound3ScoringAverage",2014
27,27,"Angel Cabrera",NA,69.33,208,3,"LateRound3ScoringAverage",2014
27,27,"Spencer Levin",NA,69.33,208,3,"LateRound3ScoringAverage",2014
30,30,"Brian Harman",NA,69.36,763,11,"LateRound3ScoringAverage",2014
30,30,"Ryan Palmer",NA,69.36,763,11,"LateRound3ScoringAverage",2014
32,32,"Keegan Bradley",NA,69.46,903,13,"LateRound3ScoringAverage",2014
33,33,"Luke Donald",NA,69.5,278,4,"LateRound3ScoringAverage",2014
33,33,"James Hahn",NA,69.5,556,8,"LateRound3ScoringAverage",2014
33,33,"Brooks Koepka",NA,69.5,139,2,"LateRound3ScoringAverage",2014
33,33,"William McGirt",NA,69.5,556,8,"LateRound3ScoringAverage",2014
33,33,"Andres Romero",NA,69.5,139,2,"LateRound3ScoringAverage",2014
38,38,"Kevin Kisner",NA,69.56,626,9,"LateRound3ScoringAverage",2014
39,39,"Gonzalo Fdez Castano",NA,69.57,487,7,"LateRound3ScoringAverage",2014
39,39,"John Rollins",NA,69.57,487,7,"LateRound3ScoringAverage",2014
39,39,"Charlie Wi",NA,69.57,487,7,"LateRound3ScoringAverage",2014
42,42,"Chris Stroud",NA,69.58,835,12,"LateRound3ScoringAverage",2014
43,43,"Sergio Garcia",NA,69.6,696,10,"LateRound3ScoringAverage",2014
44,44,"Carl Pettersson",NA,69.63,557,8,"LateRound3ScoringAverage",2014
45,45,"Jason Kokrak",NA,69.67,627,9,"LateRound3ScoringAverage",2014
46,46,"Freddie Jacobson",NA,69.7,697,10,"LateRound3ScoringAverage",2014
46,46,"Nick Watney",NA,69.7,697,10,"LateRound3ScoringAverage",2014
48,48,"Billy Hurley III",NA,69.71,488,7,"LateRound3ScoringAverage",2014
49,49,"Brendon Todd",NA,69.75,837,12,"LateRound3ScoringAverage",2014
50,50,"Daniel Summerhays",NA,69.78,628,9,"LateRound3ScoringAverage",2014
51,51,"Graham DeLaet",NA,69.8,698,10,"LateRound3ScoringAverage",2014
51,51,"Chesson Hadley",NA,69.8,698,10,"LateRound3ScoringAverage",2014
51,51,"Louis Oosthuizen",NA,69.8,349,5,"LateRound3ScoringAverage",2014
54,54,"Morgan Hoffmann",NA,69.82,768,11,"LateRound3ScoringAverage",2014
55,55,"Stuart Appleby",NA,69.83,419,6,"LateRound3ScoringAverage",2014
56,56,"Brian Stuard",NA,69.86,489,7,"LateRound3ScoringAverage",2014
57,57,"Billy Horschel",NA,69.9,699,10,"LateRound3ScoringAverage",2014
57,57,"Robert Streb",NA,69.9,699,10,"LateRound3ScoringAverage",2014
59,59,"John Senden",NA,69.93,979,14,"LateRound3ScoringAverage",2014
60,60,"Robert Allenby",NA,70,350,5,"LateRound3ScoringAverage",2014
60,60,"James Driscoll",NA,70,280,4,"LateRound3ScoringAverage",2014
60,60,"David Hearn",NA,70,700,10,"LateRound3ScoringAverage",2014
60,60,"Troy Matteson",NA,70,210,3,"LateRound3ScoringAverage",2014
60,60,"Sean OHair",NA,70,280,4,"LateRound3ScoringAverage",2014
60,60,"DA Points",NA,70,280,4,"LateRound3ScoringAverage",2014
60,60,"Ted Potter Jr",NA,70,280,4,"LateRound3ScoringAverage",2014
67,67,"Jim Furyk",NA,70.06,1191,17,"LateRound3ScoringAverage",2014
68,68,"Matt Kuchar",NA,70.07,1051,15,"LateRound3ScoringAverage",2014
68,68,"Jordan Spieth",NA,70.07,1051,15,"LateRound3ScoringAverage",2014
70,70,"Jimmy Walker",NA,70.08,841,12,"LateRound3ScoringAverage",2014
71,71,"Martin Kaymer",NA,70.14,491,7,"LateRound3ScoringAverage",2014
71,71,"Justin Leonard",NA,70.14,491,7,"LateRound3ScoringAverage",2014
71,71,"Ian Poulter",NA,70.14,491,7,"LateRound3ScoringAverage",2014
71,71,"Adam Scott",NA,70.14,982,14,"LateRound3ScoringAverage",2014
75,75,"Brendon de Jonge",NA,70.15,912,13,"LateRound3ScoringAverage",2014
76,76,"Bud Cauley",NA,70.2,351,5,"LateRound3ScoringAverage",2014
76,76,"Shawn Stefani",NA,70.2,351,5,"LateRound3ScoringAverage",2014
78,78,"Zach Johnson",NA,70.23,913,13,"LateRound3ScoringAverage",2014
79,79,"Woody Austin",NA,70.25,281,4,"LateRound3ScoringAverage",2014
79,79,"David Lingmerth",NA,70.25,281,4,"LateRound3ScoringAverage",2014
79,79,"George McNeill",NA,70.25,562,8,"LateRound3ScoringAverage",2014
82,82,"Justin Hicks",NA,70.33,633,9,"LateRound3ScoringAverage",2014
82,82,"Scott Langley",NA,70.33,633,9,"LateRound3ScoringAverage",2014
82,82,"Danny Lee",NA,70.33,633,9,"LateRound3ScoringAverage",2014
82,82,"Jhonattan Vegas",NA,70.33,422,6,"LateRound3ScoringAverage",2014
86,86,"Ben Crane",NA,70.38,563,8,"LateRound3ScoringAverage",2014
87,87,"Derek Ernst",NA,70.4,352,5,"LateRound3ScoringAverage",2014
88,88,"Ben Martin",NA,70.43,493,7,"LateRound3ScoringAverage",2014
88,88,"Vijay Singh",NA,70.43,493,7,"LateRound3ScoringAverage",2014
90,90,"Ernie Els",NA,70.5,564,8,"LateRound3ScoringAverage",2014
90,90,"Robert Garrigus",NA,70.5,564,8,"LateRound3ScoringAverage",2014
92,92,"Ricky Barnes",NA,70.57,494,7,"LateRound3ScoringAverage",2014
92,92,"Ryo Ishikawa",NA,70.57,494,7,"LateRound3ScoringAverage",2014
92,92,"Kevin Na",NA,70.57,988,14,"LateRound3ScoringAverage",2014
95,95,"Brad Fritsch",NA,70.6,353,5,"LateRound3ScoringAverage",2014
95,95,"Kyle Stanley",NA,70.6,353,5,"LateRound3ScoringAverage",2014
95,95,"Boo Weekley",NA,70.6,353,5,"LateRound3ScoringAverage",2014
98,98,"Jason Day",NA,70.63,565,8,"LateRound3ScoringAverage",2014
99,99,"Charlie Beljan",NA,70.67,424,6,"LateRound3ScoringAverage",2014
99,99,"Jason Bohn",NA,70.67,636,9,"LateRound3ScoringAverage",2014
99,99,"Bronson La Cassie",NA,70.67,212,3,"LateRound3ScoringAverage",2014
99,99,"Seung Yul Noh",NA,70.67,636,9,"LateRound3ScoringAverage",2014
99,99,"Wes Roach",NA,70.67,212,3,"LateRound3ScoringAverage",2014
104,104,"Camilo Villegas",NA,70.71,495,7,"LateRound3ScoringAverage",2014
105,105,"JJ Henry",NA,70.75,566,8,"LateRound3ScoringAverage",2014
105,105,"Lee Westwood",NA,70.75,283,4,"LateRound3ScoringAverage",2014
105,105,"Mark Wilson",NA,70.75,283,4,"LateRound3ScoringAverage",2014
108,108,"Bill Haas",NA,70.77,920,13,"LateRound3ScoringAverage",2014
109,109,"Hideki Matsuyama",NA,70.82,779,11,"LateRound3ScoringAverage",2014
110,110,"Richard Lee",NA,70.83,425,6,"LateRound3ScoringAverage",2014
111,111,"Tommy Gainey",NA,70.86,496,7,"LateRound3ScoringAverage",2014
112,112,"Bo Van Pelt",NA,70.89,638,9,"LateRound3ScoringAverage",2014
113,113,"Cameron Tringale",NA,70.9,709,10,"LateRound3ScoringAverage",2014
114,114,"Kevin Chappell",NA,70.91,780,11,"LateRound3ScoringAverage",2014
115,115,"Ryan Moore",NA,70.92,851,12,"LateRound3ScoringAverage",2014
116,116,"Chad Collins",NA,71,355,5,"LateRound3ScoringAverage",2014
116,116,"Charley Hoffman",NA,71,781,11,"LateRound3ScoringAverage",2014
116,116,"Dustin Johnson",NA,71,710,10,"LateRound3ScoringAverage",2014
116,116,"Marc Leishman",NA,71,710,10,"LateRound3ScoringAverage",2014
116,116,"Andrew Loupe",NA,71,355,5,"LateRound3ScoringAverage",2014
116,116,"Hunter Mahan",NA,71,568,8,"LateRound3ScoringAverage",2014
116,116,"Mike Weir",NA,71,497,7,"LateRound3ScoringAverage",2014
116,116,"Tim Wilkinson",NA,71,568,8,"LateRound3ScoringAverage",2014
124,124,"Charl Schwartzel",NA,71.1,711,10,"LateRound3ScoringAverage",2014
125,125,"Heath Slocum",NA,71.14,498,7,"LateRound3ScoringAverage",2014
126,126,"Scott Brown",NA,71.17,854,12,"LateRound3ScoringAverage",2014
126,126,"Russell Henley",NA,71.17,427,6,"LateRound3ScoringAverage",2014
126,126,"Jeff Maggert",NA,71.17,427,6,"LateRound3ScoringAverage",2014
129,129,"Matt Every",NA,71.18,783,11,"LateRound3ScoringAverage",2014
130,130,"Chris Kirk",NA,71.2,1068,15,"LateRound3ScoringAverage",2014
130,130,"Russell Knox",NA,71.2,712,10,"LateRound3ScoringAverage",2014
132,132,"Jim Herman",NA,71.25,285,4,"LateRound3ScoringAverage",2014
132,132,"Jim Renner",NA,71.25,285,4,"LateRound3ScoringAverage",2014
134,134,"Andrew Svoboda",NA,71.29,499,7,"LateRound3ScoringAverage",2014
134,134,"Kevin Tway",NA,71.29,499,7,"LateRound3ScoringAverage",2014
136,136,"JB Holmes",NA,71.33,856,12,"LateRound3ScoringAverage",2014
137,137,"Steven Bowditch",NA,71.38,571,8,"LateRound3ScoringAverage",2014
137,137,"Graeme McDowell",NA,71.38,571,8,"LateRound3ScoringAverage",2014
139,139,"Harris English",NA,71.42,857,12,"LateRound3ScoringAverage",2014
139,139,"Henrik Stenson",NA,71.42,857,12,"LateRound3ScoringAverage",2014
141,141,"Matt Jones",NA,71.44,643,9,"LateRound3ScoringAverage",2014
142,142,"Pat Perez",NA,71.46,929,13,"LateRound3ScoringAverage",2014
143,143,"Josh Teater",NA,71.55,787,11,"LateRound3ScoringAverage",2014
144,144,"Johnson Wagner",NA,71.6,358,5,"LateRound3ScoringAverage",2014
145,145,"Jeff Overton",NA,71.75,287,4,"LateRound3ScoringAverage",2014
146,146,"Kevin Streelman",NA,71.78,646,9,"LateRound3ScoringAverage",2014
147,147,"Jamie Lovemark",NA,71.83,431,6,"LateRound3ScoringAverage",2014
147,147,"Michael Thompson",NA,71.83,431,6,"LateRound3ScoringAverage",2014
149,149,"Ben Curtis",NA,71.86,503,7,"LateRound3ScoringAverage",2014
149,149,"Martin Laird",NA,71.86,503,7,"LateRound3ScoringAverage",2014
151,151,"Brian Davis",NA,71.9,719,10,"LateRound3ScoringAverage",2014
152,152,"Paul Casey",NA,72,288,4,"LateRound3ScoringAverage",2014
153,153,"Aaron Baddeley",NA,72.11,649,9,"LateRound3ScoringAverage",2014
153,153,"Patrick Reed",NA,72.11,649,9,"LateRound3ScoringAverage",2014
155,155,"KJ Choi",NA,72.14,505,7,"LateRound3ScoringAverage",2014
155,155,"Ken Duke",NA,72.14,505,7,"LateRound3ScoringAverage",2014
155,155,"Luke Guthrie",NA,72.14,505,7,"LateRound3ScoringAverage",2014
158,158,"Michael Putnam",NA,72.2,722,10,"LateRound3ScoringAverage",2014
159,159,"Martin Flores",NA,72.25,578,8,"LateRound3ScoringAverage",2014
160,160,"Erik Compton",NA,72.27,795,11,"LateRound3ScoringAverage",2014
160,160,"Geoff Ogilvy",NA,72.27,795,11,"LateRound3ScoringAverage",2014
162,162,"Brandt Snedeker",NA,72.31,1157,16,"LateRound3ScoringAverage",2014
163,163,"Retief Goosen",NA,72.33,651,9,"LateRound3ScoringAverage",2014
164,164,"Brendan Steele",NA,72.38,579,8,"LateRound3ScoringAverage",2014
165,165,"Sangmoon Bae",NA,72.57,508,7,"LateRound3ScoringAverage",2014
166,166,"Greg Chalmers",NA,72.6,726,10,"LateRound3ScoringAverage",2014
166,166,"Lucas Glover",NA,72.6,363,5,"LateRound3ScoringAverage",2014
166,166,"Hudson Swafford",NA,72.6,363,5,"LateRound3ScoringAverage",2014
169,169,"Davis Love III",NA,72.67,218,3,"LateRound3ScoringAverage",2014
169,169,"John Merrick",NA,72.67,436,6,"LateRound3ScoringAverage",2014
171,171,"Stewart Cink",NA,72.7,727,10,"LateRound3ScoringAverage",2014
172,172,"Brice Garnett",NA,72.75,582,8,"LateRound3ScoringAverage",2014
173,173,"Tyrone Van Aswegen",NA,72.88,583,8,"LateRound3ScoringAverage",2014
174,174,"John Peterson",NA,73,219,3,"LateRound3ScoringAverage",2014
175,175,"John Huh",NA,73.33,220,3,"LateRound3ScoringAverage",2014
176,176,"Trevor Immelman",NA,74,222,3,"LateRound3ScoringAverage",2014
177,177,"DH Lee",NA,75,150,2,"LateRound3ScoringAverage",2014
