"3PuttAvoidanceRound4_RANKTHISWEEK_2005","3PuttAvoidanceRound4_RANKLASTWEEK_2005","3PuttAvoidanceRound4_PLAYERNAME_2005","3PuttAvoidanceRound4__2005","3PuttAvoidanceRound4_Pct_2005","3PuttAvoidanceRound4_TOTAL3PUTTS_2005","3PuttAvoidanceRound4_TOTALHOLES_2005","stat_name","year"
43,43,"Shigeki Maruyama",NA,2.38,9,378,"3PuttAvoidanceRound4",2005
43,43,"Duffy Waldorf",NA,2.38,6,252,"3PuttAvoidanceRound4",2005
50,50,"Neal Lancaster",NA,2.43,7,288,"3PuttAvoidanceRound4",2005
50,50,"Adam Scott",NA,2.43,7,288,"3PuttAvoidanceRound4",2005
50,50,"Dean Wilson",NA,2.43,7,288,"3PuttAvoidanceRound4",2005
53,53,"Brent Geiberger",NA,2.47,4,162,"3PuttAvoidanceRound4",2005
53,53,"Ian Poulter",NA,2.47,4,162,"3PuttAvoidanceRound4",2005
53,53,"Joey Snyder III",NA,2.47,8,324,"3PuttAvoidanceRound4",2005
56,56,"Mark Wilson",NA,2.53,5,198,"3PuttAvoidanceRound4",2005
57,57,"Steve Elkington",NA,2.56,6,234,"3PuttAvoidanceRound4",2005
57,57,"Brad Faxon",NA,2.56,6,234,"3PuttAvoidanceRound4",2005
57,57,"Freddie Jacobson",NA,2.56,6,234,"3PuttAvoidanceRound4",2005
57,57,"Franklin Langham",NA,2.56,6,234,"3PuttAvoidanceRound4",2005
61,61,"Brian Bateman",NA,2.59,7,270,"3PuttAvoidanceRound4",2005
61,61,"Chris DiMarco",NA,2.59,7,270,"3PuttAvoidanceRound4",2005
61,61,"Scott Gutschewski",NA,2.59,7,270,"3PuttAvoidanceRound4",2005
61,61,"Davis Love III",NA,2.59,7,270,"3PuttAvoidanceRound4",2005
61,61,"Brett Quigley",NA,2.59,7,270,"3PuttAvoidanceRound4",2005
66,66,"Carl Pettersson",NA,2.63,9,342,"3PuttAvoidanceRound4",2005
66,66,"Jeff Sluman",NA,2.63,9,342,"3PuttAvoidanceRound4",2005
66,66,"Scott Verplank",NA,2.63,9,342,"3PuttAvoidanceRound4",2005
69,69,"Jim Furyk",NA,2.65,10,378,"3PuttAvoidanceRound4",2005
69,69,"Geoff Ogilvy",NA,2.65,10,378,"3PuttAvoidanceRound4",2005
69,69,"John Senden",NA,2.65,10,378,"3PuttAvoidanceRound4",2005
69,69,"Heath Slocum",NA,2.65,10,378,"3PuttAvoidanceRound4",2005
73,73,"Aaron Baddeley",NA,2.78,7,252,"3PuttAvoidanceRound4",2005
73,73,"Mark Brooks",NA,2.78,5,180,"3PuttAvoidanceRound4",2005
73,73,"Jose Coceres",NA,2.78,3,108,"3PuttAvoidanceRound4",2005
73,73,"Matt Davidson",NA,2.78,3,108,"3PuttAvoidanceRound4",2005
73,73,"Marco Dawson",NA,2.78,9,324,"3PuttAvoidanceRound4",2005
73,73,"John Elliott",NA,2.78,2,72,"3PuttAvoidanceRound4",2005
73,73,"JP Hayes",NA,2.78,5,180,"3PuttAvoidanceRound4",2005
73,73,"Charles Howell III",NA,2.78,9,324,"3PuttAvoidanceRound4",2005
73,73,"Len Mattiace",NA,2.78,4,144,"3PuttAvoidanceRound4",2005
73,73,"Scott McCarron",NA,2.78,7,252,"3PuttAvoidanceRound4",2005
73,73,"Kevin Na",NA,2.78,7,252,"3PuttAvoidanceRound4",2005
73,73,"Mark OMeara",NA,2.78,6,216,"3PuttAvoidanceRound4",2005
73,73,"Joe Ogilvie",NA,2.78,10,360,"3PuttAvoidanceRound4",2005
73,73,"Brenden Pappas",NA,2.78,5,180,"3PuttAvoidanceRound4",2005
73,73,"Hidemichi Tanaka",NA,2.78,9,324,"3PuttAvoidanceRound4",2005
88,88,"Stephen Ames",NA,2.94,9,306,"3PuttAvoidanceRound4",2005
88,88,"Kent Jones",NA,2.94,9,306,"3PuttAvoidanceRound4",2005
88,88,"David Toms",NA,2.94,9,306,"3PuttAvoidanceRound4",2005
91,91,"Michael Allen",NA,2.96,8,270,"3PuttAvoidanceRound4",2005
91,91,"KJ Choi",NA,2.96,8,270,"3PuttAvoidanceRound4",2005
91,91,"Todd Fischer",NA,2.96,8,270,"3PuttAvoidanceRound4",2005
91,91,"Lucas Glover",NA,2.96,8,270,"3PuttAvoidanceRound4",2005
91,91,"Justin Leonard",NA,2.96,8,270,"3PuttAvoidanceRound4",2005
91,91,"Tag Ridings",NA,2.96,8,270,"3PuttAvoidanceRound4",2005
97,97,"Ryuji Imada",NA,2.99,7,234,"3PuttAvoidanceRound4",2005
97,97,"Nick Watney",NA,2.99,7,234,"3PuttAvoidanceRound4",2005
99,99,"Lee Janzen",NA,3.03,6,198,"3PuttAvoidanceRound4",2005
99,99,"Shaun Micheel",NA,3.03,6,198,"3PuttAvoidanceRound4",2005
99,99,"Charlie Wi",NA,3.03,6,198,"3PuttAvoidanceRound4",2005
102,102,"David Hearn",NA,3.09,5,162,"3PuttAvoidanceRound4",2005
102,102,"John Rollins",NA,3.09,10,324,"3PuttAvoidanceRound4",2005
102,102,"Tjaart van der Walt",NA,3.09,5,162,"3PuttAvoidanceRound4",2005
105,105,"Jonathan Kaye",NA,3.13,9,288,"3PuttAvoidanceRound4",2005
106,106,"Jason Allred",NA,3.17,4,126,"3PuttAvoidanceRound4",2005
106,106,"Brian Davis",NA,3.17,8,252,"3PuttAvoidanceRound4",2005
106,106,"Carlos Franco",NA,3.17,8,252,"3PuttAvoidanceRound4",2005
106,106,"Bill Glasson",NA,3.17,4,126,"3PuttAvoidanceRound4",2005
106,106,"Skip Kendall",NA,3.17,4,126,"3PuttAvoidanceRound4",2005
106,106,"Rob Rashell",NA,3.17,4,126,"3PuttAvoidanceRound4",2005
112,112,"Mark Calcavecchia",NA,3.22,11,342,"3PuttAvoidanceRound4",2005
112,112,"Brandt Jobe",NA,3.22,11,342,"3PuttAvoidanceRound4",2005
114,114,"Gavin Coles",NA,3.24,7,216,"3PuttAvoidanceRound4",2005
115,115,"Ben Crane",NA,3.27,10,306,"3PuttAvoidanceRound4",2005
115,115,"Frank Lickliter II",NA,3.27,10,306,"3PuttAvoidanceRound4",2005
115,115,"Steve Lowery",NA,3.27,10,306,"3PuttAvoidanceRound4",2005
115,115,"Greg Owen",NA,3.27,10,306,"3PuttAvoidanceRound4",2005
115,115,"Tiger Woods",NA,3.27,10,306,"3PuttAvoidanceRound4",2005
120,120,"Paul Claxton",NA,3.33,6,180,"3PuttAvoidanceRound4",2005
120,120,"James Driscoll",NA,3.33,6,180,"3PuttAvoidanceRound4",2005
122,122,"Craig Barlow",NA,3.42,8,234,"3PuttAvoidanceRound4",2005
122,122,"Glen Day",NA,3.42,8,234,"3PuttAvoidanceRound4",2005
122,122,"Charles Warren",NA,3.42,8,234,"3PuttAvoidanceRound4",2005
125,125,"Fred Funk",NA,3.44,13,378,"3PuttAvoidanceRound4",2005
126,126,"Robert Damron",NA,3.47,10,288,"3PuttAvoidanceRound4",2005
126,126,"Steve Jones",NA,3.47,5,144,"3PuttAvoidanceRound4",2005
126,126,"Billy Mayfair",NA,3.47,15,432,"3PuttAvoidanceRound4",2005
126,126,"Dennis Paulson",NA,3.47,5,144,"3PuttAvoidanceRound4",2005
130,130,"Tim Clark",NA,3.51,12,342,"3PuttAvoidanceRound4",2005
131,131,"Jeff Brehaut",NA,3.54,7,198,"3PuttAvoidanceRound4",2005
131,131,"Andrew Magee",NA,3.54,7,198,"3PuttAvoidanceRound4",2005
133,133,"Vijay Singh",NA,3.56,16,450,"3PuttAvoidanceRound4",2005
134,134,"John Daly",NA,3.57,9,252,"3PuttAvoidanceRound4",2005
134,134,"Retief Goosen",NA,3.57,9,252,"3PuttAvoidanceRound4",2005
134,134,"Corey Pavin",NA,3.57,9,252,"3PuttAvoidanceRound4",2005
134,134,"Chris Smith",NA,3.57,9,252,"3PuttAvoidanceRound4",2005
138,138,"Hunter Mahan",NA,3.59,11,306,"3PuttAvoidanceRound4",2005
139,139,"Harrison Frazar",NA,3.61,13,360,"3PuttAvoidanceRound4",2005
140,140,"Robert Allenby",NA,3.7,10,270,"3PuttAvoidanceRound4",2005
140,140,"Matt Kuchar",NA,3.7,6,162,"3PuttAvoidanceRound4",2005
140,140,"Arron Oberholser",NA,3.7,8,216,"3PuttAvoidanceRound4",2005
140,140,"Tim Petrovic",NA,3.7,10,270,"3PuttAvoidanceRound4",2005
140,140,"Kirk Triplett",NA,3.7,6,162,"3PuttAvoidanceRound4",2005
140,140,"Jay Williamson",NA,3.7,6,162,"3PuttAvoidanceRound4",2005
146,146,"Tommy Armour III",NA,3.79,15,396,"3PuttAvoidanceRound4",2005
146,146,"Sean OHair",NA,3.79,15,396,"3PuttAvoidanceRound4",2005
148,148,"DJ Brigman",NA,3.89,7,180,"3PuttAvoidanceRound4",2005
148,148,"Padraig Harrington",NA,3.89,7,180,"3PuttAvoidanceRound4",2005
148,148,"Patrick Sheehan",NA,3.89,14,360,"3PuttAvoidanceRound4",2005
148,148,"Brett Wetterich",NA,3.89,7,180,"3PuttAvoidanceRound4",2005
152,152,"Stuart Appleby",NA,3.92,12,306,"3PuttAvoidanceRound4",2005
153,153,"Rocco Mediate",NA,3.97,10,252,"3PuttAvoidanceRound4",2005
153,153,"Rory Sabbatini",NA,3.97,10,252,"3PuttAvoidanceRound4",2005
155,155,"Steve Allan",NA,4.01,13,324,"3PuttAvoidanceRound4",2005
155,155,"JL Lewis",NA,4.01,13,324,"3PuttAvoidanceRound4",2005
157,157,"Joey Sindelar",NA,4.04,16,396,"3PuttAvoidanceRound4",2005
158,158,"Billy Andrade",NA,4.07,11,270,"3PuttAvoidanceRound4",2005
158,158,"Joe Durant",NA,4.07,11,270,"3PuttAvoidanceRound4",2005
158,158,"Mark Hensby",NA,4.07,11,270,"3PuttAvoidanceRound4",2005
158,158,"Stephen Leaney",NA,4.07,11,270,"3PuttAvoidanceRound4",2005
162,162,"Alex Cejka",NA,4.17,9,216,"3PuttAvoidanceRound4",2005
162,162,"Todd Hamilton",NA,4.17,12,288,"3PuttAvoidanceRound4",2005
162,162,"Mike Weir",NA,4.17,9,216,"3PuttAvoidanceRound4",2005
165,165,"Briny Baird",NA,4.25,13,306,"3PuttAvoidanceRound4",2005
165,165,"Robert Gamez",NA,4.25,13,306,"3PuttAvoidanceRound4",2005
167,167,"Fred Couples",NA,4.27,10,234,"3PuttAvoidanceRound4",2005
168,168,"Richard Johnson",NA,4.32,7,162,"3PuttAvoidanceRound4",2005
168,168,"Michael Long",NA,4.32,7,162,"3PuttAvoidanceRound4",2005
168,168,"Chris Riley",NA,4.32,7,162,"3PuttAvoidanceRound4",2005
168,168,"Kevin Sutherland",NA,4.32,14,324,"3PuttAvoidanceRound4",2005
172,172,"Tom Lehman",NA,4.37,11,252,"3PuttAvoidanceRound4",2005
173,173,"Jonathan Byrd",NA,4.39,15,342,"3PuttAvoidanceRound4",2005
174,174,"Jay Haas",NA,4.44,8,180,"3PuttAvoidanceRound4",2005
174,174,"Lee Westwood",NA,4.44,8,180,"3PuttAvoidanceRound4",2005
176,176,"Paul Gow",NA,4.63,10,216,"3PuttAvoidanceRound4",2005
176,176,"Roland Thatcher",NA,4.63,10,216,"3PuttAvoidanceRound4",2005
178,178,"Ted Purdy",NA,4.7,22,468,"3PuttAvoidanceRound4",2005
179,179,"Justin Rose",NA,4.72,17,360,"3PuttAvoidanceRound4",2005
180,180,"Tim Herron",NA,4.8,19,396,"3PuttAvoidanceRound4",2005
181,181,"Peter Lonard",NA,4.81,13,270,"3PuttAvoidanceRound4",2005
182,182,"Danny Briggs",NA,4.86,7,144,"3PuttAvoidanceRound4",2005
182,182,"Dan Forsman",NA,4.86,7,144,"3PuttAvoidanceRound4",2005
182,182,"Larry Mize",NA,4.86,7,144,"3PuttAvoidanceRound4",2005
185,185,"Kenny Perry",NA,4.94,16,324,"3PuttAvoidanceRound4",2005
186,186,"Tom Gillis",NA,5,9,180,"3PuttAvoidanceRound4",2005
187,187,"DJ Trahan",NA,5.13,12,234,"3PuttAvoidanceRound4",2005
188,188,"Phil Mickelson",NA,5.23,16,306,"3PuttAvoidanceRound4",2005
189,189,"Scott Hend",NA,5.56,9,162,"3PuttAvoidanceRound4",2005
189,189,"Thomas Levet",NA,5.56,8,144,"3PuttAvoidanceRound4",2005
191,191,"Rod Pampling",NA,5.86,19,324,"3PuttAvoidanceRound4",2005
192,192,"Pat Perez",NA,5.88,18,306,"3PuttAvoidanceRound4",2005
193,193,"Bo Van Pelt",NA,6.06,24,396,"3PuttAvoidanceRound4",2005
194,194,"Steve Flesch",NA,6.3,17,270,"3PuttAvoidanceRound4",2005
195,195,"Brendan Jones",NA,6.48,14,216,"3PuttAvoidanceRound4",2005
195,195,"Craig Perks",NA,6.48,7,108,"3PuttAvoidanceRound4",2005
197,197,"Jeff Maggert",NA,6.75,17,252,"3PuttAvoidanceRound4",2005
198,198,"Sergio Garcia",NA,6.94,20,288,"3PuttAvoidanceRound4",2005
198,198,"Will Ma Kenzie",NA,6.94,15,216,"3PuttAvoidanceRound4",2005
200,200,"Mathias Gronberg",NA,7.22,13,180,"3PuttAvoidanceRound4",2005
