"Approachesfrom100yards_RANKTHISWEEK_2010","Approachesfrom100yards_RANKLASTWEEK_2010","Approachesfrom100yards_PLAYERNAME_2010","Approachesfrom100yards_ROUNDS_2010","Approachesfrom100yards_AVG_2010","Approachesfrom100yards_TOTALDISTANCEFEET_2010","Approachesfrom100yards_OFATTEMPTS_2010","Approachesfrom100yards_RELATIVETOPAR_2010","stat_name","year"
1,1,"Jay Williamson",76,NA,22494.583,773,-0.05,"Approachesfrom100yards",2010
2,2,"Robert Garrigus",71,NA,19952,672,-0.07,"Approachesfrom100yards",2010
3,3,"Tim Clark",88,NA,26135.75,871,-0.08,"Approachesfrom100yards",2010
3,3,"Brendon de Jonge",114,NA,34111.75,1136,-0.11,"Approachesfrom100yards",2010
5,5,"Chad Campbell",95,NA,31269.333,1039,-0.09,"Approachesfrom100yards",2010
6,6,"Paul Casey",64,NA,15786.667,523,-0.15,"Approachesfrom100yards",2010
6,6,"KJ Choi",82,NA,22919.833,759,-0.09,"Approachesfrom100yards",2010
8,8,"Cliff Kresge",50,NA,17458.75,575,-0.02,"Approachesfrom100yards",2010
9,9,"Joe Durant",67,NA,23302.083,767,-0.1,"Approachesfrom100yards",2010
10,10,"Rickie Fowler",98,NA,29620.75,972,-0.08,"Approachesfrom100yards",2010
10,10,"Dean Wilson",54,NA,18628.583,610,-0.08,"Approachesfrom100yards",2010
12,12,"Michael Connell",89,NA,28459.833,930,-0.08,"Approachesfrom100yards",2010
12,12,"Tom Pernice Jr",74,NA,22510.083,737,-0.07,"Approachesfrom100yards",2010
14,14,"Phil Mickelson",76,NA,17999.583,585,-0.11,"Approachesfrom100yards",2010
14,14,"David Toms",86,NA,27403.75,892,-0.1,"Approachesfrom100yards",2010
16,16,"Spencer Levin",110,NA,36951.167,1199,-0.1,"Approachesfrom100yards",2010
16,16,"Kenny Perry",69,NA,21074,684,-0.1,"Approachesfrom100yards",2010
16,16,"Brett Wetterich",54,NA,18677,605,-0.07,"Approachesfrom100yards",2010
19,19,"Jason Bohn",84,NA,29119.917,943,-0.08,"Approachesfrom100yards",2010
19,19,"David Duval",71,NA,19521.25,632,-0.1,"Approachesfrom100yards",2010
19,19,"Cameron Percy",73,NA,20947.333,677,-0.08,"Approachesfrom100yards",2010
22,22,"Rocco Mediate",71,NA,23946.75,773,-0.06,"Approachesfrom100yards",2010
23,23,"Vijay Singh",75,NA,20384.167,656,-0.08,"Approachesfrom100yards",2010
24,24,"Marc Leishman",87,NA,25032.5,804,-0.1,"Approachesfrom100yards",2010
24,24,"Davis Love III",79,NA,26022.833,836,-0.07,"Approachesfrom100yards",2010
24,24,"Aron Price",70,NA,24789.417,796,-0.12,"Approachesfrom100yards",2010
24,24,"Charles Warren",64,NA,20730.5,666,-0.09,"Approachesfrom100yards",2010
28,28,"Briny Baird",87,NA,30635.167,981,-0.07,"Approachesfrom100yards",2010
28,28,"Charley Hoffman",85,NA,28993,928,-0.14,"Approachesfrom100yards",2010
30,30,"Michael Letzig",84,NA,30209.167,963,-0.09,"Approachesfrom100yards",2010
31,31,"Robert Allenby",76,NA,24031.417,764,-0.11,"Approachesfrom100yards",2010
31,31,"Brent Delahoussaye",57,NA,18847.167,600,-0.04,"Approachesfrom100yards",2010
31,31,"Bob Estes",79,NA,26796.25,852,-0.05,"Approachesfrom100yards",2010
31,31,"Jerry Kelly",99,NA,33155.25,1054,-0.07,"Approachesfrom100yards",2010
