"EarlyPar4ScoringAverage_RANKTHISWEEK_2006","EarlyPar4ScoringAverage_RANKLASTWEEK_2006","EarlyPar4ScoringAverage_PLAYERNAME_2006","EarlyPar4ScoringAverage_ROUNDS_2006","EarlyPar4ScoringAverage_AVG_2006","EarlyPar4ScoringAverage_TOTALSTROKES_2006","EarlyPar4ScoringAverage_TOTALHOLES_2006","stat_name","year"
29,29,"Will Ma Kenzie",91,4.02,1769,440,"EarlyPar4ScoringAverage",2006
29,29,"Hunter Mahan",98,4.02,2135,531,"EarlyPar4ScoringAverage",2006
29,29,"Arron Oberholser",82,4.02,1599,398,"EarlyPar4ScoringAverage",2006
29,29,"Tjaart van der Walt",60,4.02,1376,342,"EarlyPar4ScoringAverage",2006
29,29,"Bo Van Pelt",102,4.02,2008,500,"EarlyPar4ScoringAverage",2006
29,29,"Charles Warren",93,4.02,1956,486,"EarlyPar4ScoringAverage",2006
29,29,"Mark Wilson",79,4.02,1819,453,"EarlyPar4ScoringAverage",2006
45,45,"Eric Axley",91,4.03,1993,495,"EarlyPar4ScoringAverage",2006
45,45,"Olin Browne",108,4.03,2581,641,"EarlyPar4ScoringAverage",2006
45,45,"Stewart Cink",93,4.03,1776,441,"EarlyPar4ScoringAverage",2006
45,45,"Chris DiMarco",83,4.03,1734,430,"EarlyPar4ScoringAverage",2006
45,45,"Bob Estes",85,4.03,1897,471,"EarlyPar4ScoringAverage",2006
45,45,"Brent Geiberger",99,4.03,2271,564,"EarlyPar4ScoringAverage",2006
45,45,"Retief Goosen",68,4.03,1007,250,"EarlyPar4ScoringAverage",2006
45,45,"Nathan Green",108,4.03,2246,557,"EarlyPar4ScoringAverage",2006
45,45,"Matt Hansen",68,4.03,1557,386,"EarlyPar4ScoringAverage",2006
45,45,"Shigeki Maruyama",94,4.03,2114,525,"EarlyPar4ScoringAverage",2006
45,45,"Shaun Micheel",96,4.03,1824,453,"EarlyPar4ScoringAverage",2006
45,45,"Jeff Overton",95,4.03,2469,612,"EarlyPar4ScoringAverage",2006
45,45,"Rod Pampling",89,4.03,1833,455,"EarlyPar4ScoringAverage",2006
45,45,"Carl Pettersson",95,4.03,2098,520,"EarlyPar4ScoringAverage",2006
45,45,"Brett Quigley",109,4.03,1865,463,"EarlyPar4ScoringAverage",2006
45,45,"Patrick Sheehan",104,4.03,2247,557,"EarlyPar4ScoringAverage",2006
45,45,"Kevin Sutherland",100,4.03,2073,514,"EarlyPar4ScoringAverage",2006
45,45,"David Toms",76,4.03,1173,291,"EarlyPar4ScoringAverage",2006
45,45,"Bubba Watson",83,4.03,1738,431,"EarlyPar4ScoringAverage",2006
45,45,"Mike Weir",88,4.03,1610,400,"EarlyPar4ScoringAverage",2006
65,65,"Paul Azinger",87,4.04,2011,498,"EarlyPar4ScoringAverage",2006
65,65,"John Cook",67,4.04,1574,390,"EarlyPar4ScoringAverage",2006
65,65,"Brian Davis",92,4.04,2251,557,"EarlyPar4ScoringAverage",2006
65,65,"Marco Dawson",87,4.04,2122,525,"EarlyPar4ScoringAverage",2006
65,65,"Bubba Dickerson",98,4.04,2313,573,"EarlyPar4ScoringAverage",2006
65,65,"Jeff Gove",91,4.04,1779,440,"EarlyPar4ScoringAverage",2006
65,65,"Brandt Jobe",91,4.04,2070,512,"EarlyPar4ScoringAverage",2006
65,65,"Zach Johnson",98,4.04,1766,437,"EarlyPar4ScoringAverage",2006
65,65,"Kent Jones",103,4.04,2389,592,"EarlyPar4ScoringAverage",2006
65,65,"Jonathan Kaye",95,4.04,2116,524,"EarlyPar4ScoringAverage",2006
65,65,"Skip Kendall",72,4.04,1566,388,"EarlyPar4ScoringAverage",2006
65,65,"Frank Lickliter II",99,4.04,1982,491,"EarlyPar4ScoringAverage",2006
65,65,"Davis Love III",85,4.04,1648,408,"EarlyPar4ScoringAverage",2006
65,65,"Daisuke Maruyama",83,4.04,1763,436,"EarlyPar4ScoringAverage",2006
65,65,"Bob May",65,4.04,1314,325,"EarlyPar4ScoringAverage",2006
65,65,"Billy Mayfair",94,4.04,2156,534,"EarlyPar4ScoringAverage",2006
65,65,"Corey Pavin",74,4.04,1626,402,"EarlyPar4ScoringAverage",2006
65,65,"Pat Perez",50,4.04,1152,285,"EarlyPar4ScoringAverage",2006
65,65,"Jerry Smith",94,4.04,2292,568,"EarlyPar4ScoringAverage",2006
65,65,"Scott Verplank",88,4.04,1772,439,"EarlyPar4ScoringAverage",2006
65,65,"Camilo Villegas",95,4.04,1905,471,"EarlyPar4ScoringAverage",2006
65,65,"Nick Watney",97,4.04,2043,506,"EarlyPar4ScoringAverage",2006
65,65,"Ron Whittaker",81,4.04,1756,435,"EarlyPar4ScoringAverage",2006
65,65,"Dean Wilson",115,4.04,2431,601,"EarlyPar4ScoringAverage",2006
89,89,"Stephen Ames",63,4.05,1182,292,"EarlyPar4ScoringAverage",2006
89,89,"Fred Funk",106,4.05,2334,576,"EarlyPar4ScoringAverage",2006
89,89,"Robert Garrigus",85,4.05,1825,451,"EarlyPar4ScoringAverage",2006
89,89,"Bill Haas",99,4.05,2061,509,"EarlyPar4ScoringAverage",2006
89,89,"Padraig Harrington",54,4.05,987,244,"EarlyPar4ScoringAverage",2006
89,89,"Dudley Hart",83,4.05,1864,460,"EarlyPar4ScoringAverage",2006
89,89,"Troy Matteson",101,4.05,2159,533,"EarlyPar4ScoringAverage",2006
89,89,"Geoff Ogilvy",76,4.05,1392,344,"EarlyPar4ScoringAverage",2006
89,89,"Tom Pernice Jr",108,4.05,2157,532,"EarlyPar4ScoringAverage",2006
89,89,"DA Points",82,4.05,1799,444,"EarlyPar4ScoringAverage",2006
89,89,"Ted Purdy",103,4.05,2151,531,"EarlyPar4ScoringAverage",2006
89,89,"John Rollins",93,4.05,1809,447,"EarlyPar4ScoringAverage",2006
89,89,"Rory Sabbatini",84,4.05,1954,482,"EarlyPar4ScoringAverage",2006
89,89,"Vaughn Taylor",88,4.05,1899,469,"EarlyPar4ScoringAverage",2006
103,103,"Michael Allen",84,4.06,1787,440,"EarlyPar4ScoringAverage",2006
103,103,"Stuart Appleby",83,4.06,1439,354,"EarlyPar4ScoringAverage",2006
103,103,"Craig Barlow",77,4.06,1665,410,"EarlyPar4ScoringAverage",2006
103,103,"Henrik Bjornstad",97,4.06,2163,533,"EarlyPar4ScoringAverage",2006
103,103,"Mark Brooks",90,4.06,1828,450,"EarlyPar4ScoringAverage",2006
103,103,"Alex Cejka",93,4.06,2073,511,"EarlyPar4ScoringAverage",2006
103,103,"Todd Fischer",101,4.06,2097,516,"EarlyPar4ScoringAverage",2006
103,103,"John Huston",74,4.06,1785,440,"EarlyPar4ScoringAverage",2006
103,103,"Jerry Kelly",100,4.06,1928,475,"EarlyPar4ScoringAverage",2006
103,103,"Bernhard Langer",77,4.06,1518,374,"EarlyPar4ScoringAverage",2006
103,103,"Tom Lehman",70,4.06,1513,373,"EarlyPar4ScoringAverage",2006
103,103,"Ryan Palmer",101,4.06,2051,505,"EarlyPar4ScoringAverage",2006
103,103,"Paul Stankowski",70,4.06,1727,425,"EarlyPar4ScoringAverage",2006
103,103,"Nicholas Thompson",96,4.06,2151,530,"EarlyPar4ScoringAverage",2006
103,103,"DJ Trahan",92,4.06,2029,500,"EarlyPar4ScoringAverage",2006
103,103,"Duffy Waldorf",96,4.06,2164,533,"EarlyPar4ScoringAverage",2006
119,119,"Brian Bateman",69,4.07,1486,365,"EarlyPar4ScoringAverage",2006
119,119,"Bart Bryant",87,4.07,1907,469,"EarlyPar4ScoringAverage",2006
119,119,"Chris Couch",75,4.07,1761,433,"EarlyPar4ScoringAverage",2006
119,119,"Joe Durant",101,4.07,1927,474,"EarlyPar4ScoringAverage",2006
119,119,"Danny Ellis",68,4.07,1720,423,"EarlyPar4ScoringAverage",2006
119,119,"Ernie Els",69,4.07,1042,256,"EarlyPar4ScoringAverage",2006
119,119,"Mathias Gronberg",92,4.07,1851,455,"EarlyPar4ScoringAverage",2006
119,119,"JJ Henry",96,4.07,1988,488,"EarlyPar4ScoringAverage",2006
119,119,"David Howell",52,4.07,1035,254,"EarlyPar4ScoringAverage",2006
119,119,"Ian Leggatt",80,4.07,1631,401,"EarlyPar4ScoringAverage",2006
119,119,"Thomas Levet",53,4.07,1278,314,"EarlyPar4ScoringAverage",2006
119,119,"Jeff Maggert",81,4.07,1702,418,"EarlyPar4ScoringAverage",2006
119,119,"Mark OMeara",52,4.07,1151,283,"EarlyPar4ScoringAverage",2006
119,119,"Kenny Perry",73,4.07,1747,429,"EarlyPar4ScoringAverage",2006
119,119,"Tim Petrovic",95,4.07,2362,581,"EarlyPar4ScoringAverage",2006
119,119,"Chris Smith",67,4.07,1283,315,"EarlyPar4ScoringAverage",2006
119,119,"Mike Sposa",68,4.07,1735,426,"EarlyPar4ScoringAverage",2006
119,119,"Jimmy Walker",60,4.07,1258,309,"EarlyPar4ScoringAverage",2006
137,137,"Billy Andrade",78,4.08,1647,404,"EarlyPar4ScoringAverage",2006
137,137,"Woody Austin",107,4.08,2354,577,"EarlyPar4ScoringAverage",2006
137,137,"Rich Beem",85,4.08,1805,442,"EarlyPar4ScoringAverage",2006
137,137,"Shane Bertsch",104,4.08,2262,554,"EarlyPar4ScoringAverage",2006
137,137,"Greg Chalmers",71,4.08,1703,417,"EarlyPar4ScoringAverage",2006
137,137,"Tim Clark",80,4.08,1555,381,"EarlyPar4ScoringAverage",2006
137,137,"Ben Curtis",86,4.08,1932,474,"EarlyPar4ScoringAverage",2006
137,137,"Robert Damron",91,4.08,2111,517,"EarlyPar4ScoringAverage",2006
137,137,"Brad Faxon",78,4.08,2005,491,"EarlyPar4ScoringAverage",2006
137,137,"Mathew Goggin",72,4.08,1602,393,"EarlyPar4ScoringAverage",2006
137,137,"JP Hayes",55,4.08,1160,284,"EarlyPar4ScoringAverage",2006
137,137,"Steve Jones",83,4.08,1924,472,"EarlyPar4ScoringAverage",2006
137,137,"Justin Leonard",83,4.08,1599,392,"EarlyPar4ScoringAverage",2006
137,137,"Tag Ridings",103,4.08,2242,550,"EarlyPar4ScoringAverage",2006
137,137,"Vance Veazey",59,4.08,1457,357,"EarlyPar4ScoringAverage",2006
152,152,"Jeff Brehaut",100,4.09,2084,509,"EarlyPar4ScoringAverage",2006
152,152,"Chad Campbell",91,4.09,1781,435,"EarlyPar4ScoringAverage",2006
152,152,"James Driscoll",80,4.09,1866,456,"EarlyPar4ScoringAverage",2006
152,152,"Scott Gutschewski",53,4.09,977,239,"EarlyPar4ScoringAverage",2006
152,152,"Charles Howell III",96,4.09,2387,583,"EarlyPar4ScoringAverage",2006
152,152,"Richard Johnson",94,4.09,1943,475,"EarlyPar4ScoringAverage",2006
152,152,"Stephen Leaney",84,4.09,1762,431,"EarlyPar4ScoringAverage",2006
152,152,"Len Mattiace",59,4.09,1287,315,"EarlyPar4ScoringAverage",2006
152,152,"Ryan Moore",68,4.09,1361,333,"EarlyPar4ScoringAverage",2006
152,152,"Jason Schultz",77,4.09,1637,400,"EarlyPar4ScoringAverage",2006
152,152,"Heath Slocum",96,4.09,2195,537,"EarlyPar4ScoringAverage",2006
163,163,"Tommy Armour III",65,4.1,1592,388,"EarlyPar4ScoringAverage",2006
163,163,"Aaron Baddeley",78,4.1,1704,416,"EarlyPar4ScoringAverage",2006
163,163,"Doug Barron",74,4.1,1661,405,"EarlyPar4ScoringAverage",2006
163,163,"Mark Calcavecchia",94,4.1,2071,505,"EarlyPar4ScoringAverage",2006
163,163,"Ben Crane",85,4.1,1765,431,"EarlyPar4ScoringAverage",2006
163,163,"Robert Gamez",94,4.1,2371,578,"EarlyPar4ScoringAverage",2006
163,163,"Sergio Garcia",59,4.1,1119,273,"EarlyPar4ScoringAverage",2006
163,163,"Ryan Hietala",61,4.1,1439,351,"EarlyPar4ScoringAverage",2006
163,163,"JL Lewis",57,4.1,1250,305,"EarlyPar4ScoringAverage",2006
163,163,"Steve Lowery",99,4.1,2121,517,"EarlyPar4ScoringAverage",2006
163,163,"Joey Sindelar",90,4.1,2012,491,"EarlyPar4ScoringAverage",2006
163,163,"Kirk Triplett",58,4.1,1303,318,"EarlyPar4ScoringAverage",2006
175,175,"Carlos Franco",86,4.11,1947,474,"EarlyPar4ScoringAverage",2006
175,175,"Jason Gore",86,4.11,2067,503,"EarlyPar4ScoringAverage",2006
175,175,"JB Holmes",81,4.11,1773,431,"EarlyPar4ScoringAverage",2006
175,175,"Jon Mills",68,4.11,1543,375,"EarlyPar4ScoringAverage",2006
175,175,"Roger Tambellini",64,4.11,1291,314,"EarlyPar4ScoringAverage",2006
180,180,"Michael Connell",51,4.12,1092,265,"EarlyPar4ScoringAverage",2006
180,180,"Fred Couples",52,4.12,1144,278,"EarlyPar4ScoringAverage",2006
180,180,"Paul Goydos",72,4.12,1601,389,"EarlyPar4ScoringAverage",2006
180,180,"Larry Mize",53,4.12,1196,290,"EarlyPar4ScoringAverage",2006
184,184,"John Engler Jr",69,4.13,1443,349,"EarlyPar4ScoringAverage",2006
184,184,"Tim Herron",82,4.13,1773,429,"EarlyPar4ScoringAverage",2006
184,184,"Jose Maria Olazabal",62,4.13,1348,326,"EarlyPar4ScoringAverage",2006
184,184,"Wes Short Jr",96,4.13,2081,504,"EarlyPar4ScoringAverage",2006
188,188,"Todd Hamilton",72,4.14,1774,428,"EarlyPar4ScoringAverage",2006
188,188,"Sean OHair",100,4.14,2420,584,"EarlyPar4ScoringAverage",2006
188,188,"Ian Poulter",53,4.14,861,208,"EarlyPar4ScoringAverage",2006
191,191,"Alex Aragon",63,4.15,1487,358,"EarlyPar4ScoringAverage",2006
191,191,"Hidemichi Tanaka",74,4.15,1625,392,"EarlyPar4ScoringAverage",2006
193,193,"Lee Janzen",79,4.16,1872,450,"EarlyPar4ScoringAverage",2006
194,194,"John Daly",51,4.17,1239,297,"EarlyPar4ScoringAverage",2006
194,194,"David Duval",71,4.17,1706,409,"EarlyPar4ScoringAverage",2006
194,194,"Peter Lonard",77,4.17,1772,425,"EarlyPar4ScoringAverage",2006
