"Par4ScoringAverage_RANKTHISWEEK_2012","Par4ScoringAverage_RANKLASTWEEK_2012","Par4ScoringAverage_PLAYERNAME_2012","Par4ScoringAverage_ROUNDS_2012","Par4ScoringAverage_AVG_2012","Par4ScoringAverage_TOTALSTROKES_2012","Par4ScoringAverage_TOTALHOLES_2012","stat_name","year"
121,121,"Jason Kokrak",79,4.08,3341,818,"Par4ScoringAverage",2012
121,121,"Spencer Levin",81,4.08,3479,853,"Par4ScoringAverage",2012
121,121,"Billy Mayfair",90,4.08,3859,946,"Par4ScoringAverage",2012
121,121,"George McNeill",85,4.08,3703,908,"Par4ScoringAverage",2012
121,121,"Garth Mulroy",59,4.08,2569,630,"Par4ScoringAverage",2012
121,121,"Rod Pampling",88,4.08,3713,910,"Par4ScoringAverage",2012
121,121,"Ted Potter Jr",77,4.08,3434,842,"Par4ScoringAverage",2012
121,121,"Alexandre Rocha",62,4.08,2598,636,"Par4ScoringAverage",2012
121,121,"Patrick Sheehan",58,4.08,2495,612,"Par4ScoringAverage",2012
121,121,"Scott Stallings",78,4.08,3455,846,"Par4ScoringAverage",2012
121,121,"Kyle Stanley",86,4.08,3769,924,"Par4ScoringAverage",2012
121,121,"Brendan Steele",77,4.08,3183,780,"Par4ScoringAverage",2012
121,121,"Kevin Streelman",89,4.08,3923,962,"Par4ScoringAverage",2012
121,121,"Roland Thatcher",55,4.08,2365,579,"Par4ScoringAverage",2012
121,121,"Brendon Todd",78,4.08,3281,804,"Par4ScoringAverage",2012
145,145,"Mark Anderson",75,4.09,3229,790,"Par4ScoringAverage",2012
145,145,"Ricky Barnes",92,4.09,3916,958,"Par4ScoringAverage",2012
145,145,"Michael Bradley",63,4.09,2779,679,"Par4ScoringAverage",2012
145,145,"Kevin Chappell",91,4.09,3847,940,"Par4ScoringAverage",2012
145,145,"Troy Kelly",68,4.09,2852,698,"Par4ScoringAverage",2012
145,145,"Martin Laird",77,4.09,3165,774,"Par4ScoringAverage",2012
145,145,"Justin Leonard",79,4.09,3313,811,"Par4ScoringAverage",2012
145,145,"Edward Loar",59,4.09,2579,630,"Par4ScoringAverage",2012
145,145,"Geoff Ogilvy",73,4.09,3098,758,"Par4ScoringAverage",2012
145,145,"DJ Trahan",73,4.09,3082,754,"Par4ScoringAverage",2012
145,145,"Mark Wilson",84,4.09,3438,840,"Par4ScoringAverage",2012
156,156,"Arjun Atwal",79,4.1,3365,821,"Par4ScoringAverage",2012
156,156,"Scott Brown",65,4.1,2802,684,"Par4ScoringAverage",2012
156,156,"Daniel Chopra",55,4.1,2413,588,"Par4ScoringAverage",2012
156,156,"Rickie Fowler",84,4.1,3674,896,"Par4ScoringAverage",2012
156,156,"Ryuji Imada",78,4.1,3367,822,"Par4ScoringAverage",2012
156,156,"Freddie Jacobson",61,4.1,2715,662,"Par4ScoringAverage",2012
156,156,"Troy Matteson",100,4.1,4355,1062,"Par4ScoringAverage",2012
163,163,"Robert Allenby",76,4.11,3413,830,"Par4ScoringAverage",2012
163,163,"Stephen Ames",54,4.11,2433,592,"Par4ScoringAverage",2012
163,163,"Cameron Beckman",81,4.11,3438,836,"Par4ScoringAverage",2012
163,163,"Matt Bettencourt",80,4.11,3374,820,"Par4ScoringAverage",2012
163,163,"Kris Blanks",65,4.11,2864,696,"Par4ScoringAverage",2012
163,163,"Stewart Cink",71,4.11,2939,715,"Par4ScoringAverage",2012
163,163,"Marco Dawson",60,4.11,2530,616,"Par4ScoringAverage",2012
163,163,"Chris DiMarco",83,4.11,3588,872,"Par4ScoringAverage",2012
163,163,"James Driscoll",83,4.11,3659,890,"Par4ScoringAverage",2012
163,163,"Trevor Immelman",76,4.11,3352,816,"Par4ScoringAverage",2012
163,163,"Michael Thompson",80,4.11,3589,874,"Par4ScoringAverage",2012
163,163,"Jhonattan Vegas",77,4.11,3451,840,"Par4ScoringAverage",2012
163,163,"YE Yang",64,4.11,2836,690,"Par4ScoringAverage",2012
176,176,"John Daly",50,4.12,2125,516,"Par4ScoringAverage",2012
176,176,"Ryo Ishikawa",54,4.12,2351,570,"Par4ScoringAverage",2012
176,176,"Derek Lamely",64,4.12,2866,696,"Par4ScoringAverage",2012
176,176,"Tom Pernice Jr",62,4.12,2581,626,"Par4ScoringAverage",2012
180,180,"Sangmoon Bae",81,4.13,3422,829,"Par4ScoringAverage",2012
180,180,"Angel Cabrera",54,4.13,2413,584,"Par4ScoringAverage",2012
180,180,"Robert Karlsson",54,4.13,2336,566,"Par4ScoringAverage",2012
180,180,"Colt Knost",79,4.13,3457,838,"Par4ScoringAverage",2012
180,180,"Kyle Thompson",51,4.13,2220,538,"Par4ScoringAverage",2012
185,185,"Harrison Frazar",56,4.14,2461,594,"Par4ScoringAverage",2012
185,185,"Billy Hurley III",70,4.14,3098,748,"Par4ScoringAverage",2012
185,185,"Gary Woodland",70,4.14,3079,744,"Par4ScoringAverage",2012
188,188,"Tommy Biershenk",74,4.15,3210,774,"Par4ScoringAverage",2012
189,189,"Sung Kang",75,4.16,3281,788,"Par4ScoringAverage",2012
190,190,"Andres Romero",68,4.17,2871,688,"Par4ScoringAverage",2012
191,191,"Stephen Gangluff",57,4.19,2522,602,"Par4ScoringAverage",2012
