"BirdieorBetterPercentage150175ya_RANKTHISWEEK_2015","BirdieorBetterPercentage150175ya_RANKLASTWEEK_2015","BirdieorBetterPercentage150175ya_PLAYERNAME_2015","BirdieorBetterPercentage150175ya_ROUNDS_2015","BirdieorBetterPercentage150175ya_Pct_2015","BirdieorBetterPercentage150175ya_TOTALBIRDIES_2015","BirdieorBetterPercentage150175ya_TOTALHOLES_2015","stat_name","year"
60,60,"Boo Weekley",79,16.32,39,239,"BirdieorBetterPercentage150175ya",2015
61,61,"Robert Streb",110,16.27,55,338,"BirdieorBetterPercentage150175ya",2015
62,62,"Paul Casey",87,16.17,38,235,"BirdieorBetterPercentage150175ya",2015
63,63,"Jonathan Byrd",69,16.16,32,198,"BirdieorBetterPercentage150175ya",2015
64,64,"John Merrick",78,16.14,36,223,"BirdieorBetterPercentage150175ya",2015
65,65,"Rickie Fowler",76,16.11,34,211,"BirdieorBetterPercentage150175ya",2015
66,66,"Brian Harman",90,16.1,47,292,"BirdieorBetterPercentage150175ya",2015
67,67,"Charley Hoffman",97,16.06,44,274,"BirdieorBetterPercentage150175ya",2015
68,68,"Troy Merritt",91,15.99,47,294,"BirdieorBetterPercentage150175ya",2015
69,69,"Harris English",105,15.95,56,351,"BirdieorBetterPercentage150175ya",2015
69,69,"Derek Fathauer",81,15.95,37,232,"BirdieorBetterPercentage150175ya",2015
71,71,"Sam Saunders",83,15.81,37,234,"BirdieorBetterPercentage150175ya",2015
72,72,"Tyrone Van Aswegen",58,15.76,29,184,"BirdieorBetterPercentage150175ya",2015
73,73,"Billy Horschel",99,15.75,43,273,"BirdieorBetterPercentage150175ya",2015
74,74,"Chris Kirk",76,15.74,34,216,"BirdieorBetterPercentage150175ya",2015
74,74,"Andrew Putnam",68,15.74,34,216,"BirdieorBetterPercentage150175ya",2015
74,74,"Chez Reavie",56,15.74,31,197,"BirdieorBetterPercentage150175ya",2015
77,77,"Brendan Steele",88,15.72,47,299,"BirdieorBetterPercentage150175ya",2015
78,78,"John Peterson",84,15.68,45,287,"BirdieorBetterPercentage150175ya",2015
79,79,"Scott Langley",94,15.63,50,320,"BirdieorBetterPercentage150175ya",2015
80,80,"Luke Guthrie",84,15.57,38,244,"BirdieorBetterPercentage150175ya",2015
81,81,"Kevin Streelman",95,15.56,40,257,"BirdieorBetterPercentage150175ya",2015
82,82,"Carl Pettersson",106,15.49,57,368,"BirdieorBetterPercentage150175ya",2015
83,83,"Morgan Hoffmann",85,15.44,40,259,"BirdieorBetterPercentage150175ya",2015
84,84,"Hudson Swafford",97,15.38,50,325,"BirdieorBetterPercentage150175ya",2015
85,85,"Retief Goosen",81,15.35,37,241,"BirdieorBetterPercentage150175ya",2015
85,85,"Vijay Singh",78,15.35,39,254,"BirdieorBetterPercentage150175ya",2015
87,87,"Russell Knox",96,15.34,52,339,"BirdieorBetterPercentage150175ya",2015
88,88,"Chad Campbell",97,15.3,58,379,"BirdieorBetterPercentage150175ya",2015
89,89,"Francesco Molinari",56,15.29,24,157,"BirdieorBetterPercentage150175ya",2015
89,89,"Will Wilcox",58,15.29,24,157,"BirdieorBetterPercentage150175ya",2015
91,91,"Brian Davis",86,15.26,38,249,"BirdieorBetterPercentage150175ya",2015
92,92,"William McGirt",103,15.25,54,354,"BirdieorBetterPercentage150175ya",2015
93,93,"Bo Van Pelt",81,15.23,37,243,"BirdieorBetterPercentage150175ya",2015
94,94,"Nick Watney",91,15.06,47,312,"BirdieorBetterPercentage150175ya",2015
95,95,"Jason Dufner",76,15.03,26,173,"BirdieorBetterPercentage150175ya",2015
95,95,"Ken Duke",93,15.03,43,286,"BirdieorBetterPercentage150175ya",2015
97,97,"Brice Garnett",81,15,39,260,"BirdieorBetterPercentage150175ya",2015
98,98,"Jimmy Walker",89,14.98,31,207,"BirdieorBetterPercentage150175ya",2015
99,99,"Hunter Mahan",88,14.91,34,228,"BirdieorBetterPercentage150175ya",2015
100,100,"Ben Crane",62,14.89,28,188,"BirdieorBetterPercentage150175ya",2015
100,100,"Brendon Todd",96,14.89,39,262,"BirdieorBetterPercentage150175ya",2015
102,102,"Sergio Garcia",59,14.88,18,121,"BirdieorBetterPercentage150175ya",2015
102,102,"Alex Prugh",84,14.88,43,289,"BirdieorBetterPercentage150175ya",2015
104,104,"Alex Cejka",94,14.86,41,276,"BirdieorBetterPercentage150175ya",2015
104,104,"Graham DeLaet",65,14.86,33,222,"BirdieorBetterPercentage150175ya",2015
106,106,"Ryan Moore",81,14.85,34,229,"BirdieorBetterPercentage150175ya",2015
107,107,"Angel Cabrera",53,14.84,23,155,"BirdieorBetterPercentage150175ya",2015
108,108,"Hideki Matsuyama",95,14.8,37,250,"BirdieorBetterPercentage150175ya",2015
108,108,"Webb Simpson",81,14.8,33,223,"BirdieorBetterPercentage150175ya",2015
110,110,"Ernie Els",57,14.79,21,142,"BirdieorBetterPercentage150175ya",2015
110,110,"Louis Oosthuizen",68,14.79,25,169,"BirdieorBetterPercentage150175ya",2015
112,112,"Gonzalo Fdez Castano",81,14.63,36,246,"BirdieorBetterPercentage150175ya",2015
113,113,"Greg Owen",58,14.62,25,171,"BirdieorBetterPercentage150175ya",2015
114,114,"Oscar Fraustro",58,14.58,21,144,"BirdieorBetterPercentage150175ya",2015
114,114,"Jason Kokrak",88,14.58,43,295,"BirdieorBetterPercentage150175ya",2015
114,114,"David Toms",62,14.58,28,192,"BirdieorBetterPercentage150175ya",2015
117,117,"Adam Hadwin",95,14.56,45,309,"BirdieorBetterPercentage150175ya",2015
118,118,"Jon Curran",83,14.46,35,242,"BirdieorBetterPercentage150175ya",2015
118,118,"David Lingmerth",90,14.46,36,249,"BirdieorBetterPercentage150175ya",2015
120,120,"Jim Furyk",71,14.43,29,201,"BirdieorBetterPercentage150175ya",2015
121,121,"John Huh",102,14.4,54,375,"BirdieorBetterPercentage150175ya",2015
122,122,"Jason Day",75,14.38,23,160,"BirdieorBetterPercentage150175ya",2015
123,123,"Nicholas Thompson",90,14.23,39,274,"BirdieorBetterPercentage150175ya",2015
124,124,"Brian Stuard",97,14.15,45,318,"BirdieorBetterPercentage150175ya",2015
124,124,"Lee Westwood",56,14.15,15,106,"BirdieorBetterPercentage150175ya",2015
126,126,"Kevin Chappell",86,14.08,40,284,"BirdieorBetterPercentage150175ya",2015
127,127,"Kyle Reifers",96,13.94,40,287,"BirdieorBetterPercentage150175ya",2015
128,128,"Charl Schwartzel",67,13.92,22,158,"BirdieorBetterPercentage150175ya",2015
129,129,"Max Homa",78,13.9,31,223,"BirdieorBetterPercentage150175ya",2015
130,130,"Jerry Kelly",79,13.89,35,252,"BirdieorBetterPercentage150175ya",2015
131,131,"Michael Putnam",87,13.86,37,267,"BirdieorBetterPercentage150175ya",2015
132,132,"Justin Leonard",61,13.82,30,217,"BirdieorBetterPercentage150175ya",2015
133,133,"Derek Ernst",75,13.79,32,232,"BirdieorBetterPercentage150175ya",2015
134,134,"Roberto Castro",54,13.7,20,146,"BirdieorBetterPercentage150175ya",2015
135,135,"Zac Blair",108,13.69,46,336,"BirdieorBetterPercentage150175ya",2015
136,136,"Steven Bowditch",103,13.68,39,285,"BirdieorBetterPercentage150175ya",2015
136,136,"Lucas Glover",79,13.68,39,285,"BirdieorBetterPercentage150175ya",2015
138,138,"Daniel Berger",97,13.62,44,323,"BirdieorBetterPercentage150175ya",2015
138,138,"Brandt Snedeker",98,13.62,38,279,"BirdieorBetterPercentage150175ya",2015
140,140,"Martin Laird",77,13.61,40,294,"BirdieorBetterPercentage150175ya",2015
141,141,"Sangmoon Bae",98,13.52,43,318,"BirdieorBetterPercentage150175ya",2015
142,142,"Aaron Baddeley",76,13.51,35,259,"BirdieorBetterPercentage150175ya",2015
143,143,"Mark Hubbard",79,13.47,33,245,"BirdieorBetterPercentage150175ya",2015
144,144,"Adam Scott",51,13.45,16,119,"BirdieorBetterPercentage150175ya",2015
145,145,"Kevin Kisner",104,13.43,45,335,"BirdieorBetterPercentage150175ya",2015
146,146,"Seung Yul Noh",65,13.37,27,202,"BirdieorBetterPercentage150175ya",2015
146,146,"Justin Thomas",106,13.37,46,344,"BirdieorBetterPercentage150175ya",2015
148,148,"Carlos Ortiz",100,13.33,40,300,"BirdieorBetterPercentage150175ya",2015
148,148,"Heath Slocum",57,13.33,20,150,"BirdieorBetterPercentage150175ya",2015
150,150,"Mark Wilson",89,13.23,41,310,"BirdieorBetterPercentage150175ya",2015
151,151,"JB Holmes",89,13.16,25,190,"BirdieorBetterPercentage150175ya",2015
152,152,"Bill Haas",89,13.15,33,251,"BirdieorBetterPercentage150175ya",2015
153,153,"Chad Collins",79,13.04,30,230,"BirdieorBetterPercentage150175ya",2015
153,153,"Scott Stallings",60,13.04,21,161,"BirdieorBetterPercentage150175ya",2015
155,155,"Ryan Palmer",80,12.98,27,208,"BirdieorBetterPercentage150175ya",2015
156,156,"Nick Taylor",91,12.63,36,285,"BirdieorBetterPercentage150175ya",2015
157,157,"Billy Hurley III",83,12.6,33,262,"BirdieorBetterPercentage150175ya",2015
158,158,"Eric Axley",57,12.5,20,160,"BirdieorBetterPercentage150175ya",2015
158,158,"Scott Brown",97,12.5,35,280,"BirdieorBetterPercentage150175ya",2015
158,158,"Padraig Harrington",60,12.5,22,176,"BirdieorBetterPercentage150175ya",2015
158,158,"Bill Lunde",50,12.5,16,128,"BirdieorBetterPercentage150175ya",2015
162,162,"Robert Allenby",63,12.3,23,187,"BirdieorBetterPercentage150175ya",2015
163,163,"Kevin Na",98,12.29,29,236,"BirdieorBetterPercentage150175ya",2015
164,164,"Andres Gonzales",90,12.17,32,263,"BirdieorBetterPercentage150175ya",2015
165,165,"Jeff Overton",94,12.14,34,280,"BirdieorBetterPercentage150175ya",2015
166,166,"Matt Jones",89,12.11,31,256,"BirdieorBetterPercentage150175ya",2015
167,167,"SJ Park",79,12,27,225,"BirdieorBetterPercentage150175ya",2015
168,168,"Jhonattan Vegas",90,11.97,34,284,"BirdieorBetterPercentage150175ya",2015
169,169,"Tim Wilkinson",73,11.95,27,226,"BirdieorBetterPercentage150175ya",2015
170,170,"DA Points",72,11.93,29,243,"BirdieorBetterPercentage150175ya",2015
171,171,"Charles Howell III",105,11.9,42,353,"BirdieorBetterPercentage150175ya",2015
172,172,"Byron Smith",59,11.83,20,169,"BirdieorBetterPercentage150175ya",2015
173,173,"Geoff Ogilvy",50,11.5,13,113,"BirdieorBetterPercentage150175ya",2015
174,174,"Steve Wheatcroft",87,11.42,29,254,"BirdieorBetterPercentage150175ya",2015
175,175,"Jamie Donaldson",50,11.29,14,124,"BirdieorBetterPercentage150175ya",2015
176,176,"Jonathan Randolph",72,11.21,26,232,"BirdieorBetterPercentage150175ya",2015
177,177,"JJ Henry",94,11.04,33,299,"BirdieorBetterPercentage150175ya",2015
178,178,"Martin Flores",95,10.63,32,301,"BirdieorBetterPercentage150175ya",2015
179,179,"Roger Sloan",56,10.6,16,151,"BirdieorBetterPercentage150175ya",2015
180,180,"Robert Garrigus",70,10.58,20,189,"BirdieorBetterPercentage150175ya",2015
181,181,"Greg Chalmers",58,10.48,13,124,"BirdieorBetterPercentage150175ya",2015
182,182,"Jim Renner",68,10.41,23,221,"BirdieorBetterPercentage150175ya",2015
183,183,"Gary Woodland",81,10.23,22,215,"BirdieorBetterPercentage150175ya",2015
184,184,"Johnson Wagner",68,10.13,23,227,"BirdieorBetterPercentage150175ya",2015
