"Approaches250275yardsRghRTP_RANKTHISWEEK_2015","Approaches250275yardsRghRTP_RANKLASTWEEK_2015","Approaches250275yardsRghRTP_PLAYERNAME_2015","Approaches250275yardsRghRTP_ROUNDS_2015","Approaches250275yardsRghRTP_AVGRTP_2015","stat_name","year"
1,1,"Kyle Reifers",96,-1.25,"Approaches250275yardsRghRTP",2015
2,2,"Steven Alker",62,-1,"Approaches250275yardsRghRTP",2015
2,2,"Roberto Castro",54,-1,"Approaches250275yardsRghRTP",2015
2,2,"Alex Cejka",94,-1,"Approaches250275yardsRghRTP",2015
2,2,"Chris Kirk",76,-1,"Approaches250275yardsRghRTP",2015
2,2,"David Lingmerth",90,-1,"Approaches250275yardsRghRTP",2015
2,2,"Chez Reavie",56,-1,"Approaches250275yardsRghRTP",2015
2,2,"Johnson Wagner",68,-1,"Approaches250275yardsRghRTP",2015
2,2,"Tim Wilkinson",73,-1,"Approaches250275yardsRghRTP",2015
10,10,"Carl Pettersson",106,-0.9,"Approaches250275yardsRghRTP",2015
11,11,"Kevin Na",98,-0.857,"Approaches250275yardsRghRTP",2015
12,12,"Chesson Hadley",101,-0.8,"Approaches250275yardsRghRTP",2015
12,12,"Jason Kokrak",88,-0.8,"Approaches250275yardsRghRTP",2015
12,12,"Louis Oosthuizen",68,-0.8,"Approaches250275yardsRghRTP",2015
12,12,"Kevin Streelman",95,-0.8,"Approaches250275yardsRghRTP",2015
12,12,"Bubba Watson",71,-0.8,"Approaches250275yardsRghRTP",2015
17,17,"Alex Prugh",84,-0.75,"Approaches250275yardsRghRTP",2015
17,17,"Charl Schwartzel",67,-0.75,"Approaches250275yardsRghRTP",2015
17,17,"Brandt Snedeker",98,-0.75,"Approaches250275yardsRghRTP",2015
20,20,"Bill Haas",89,-0.714,"Approaches250275yardsRghRTP",2015
20,20,"Whee Kim",71,-0.714,"Approaches250275yardsRghRTP",2015
20,20,"Rory Sabbatini",81,-0.714,"Approaches250275yardsRghRTP",2015
20,20,"Justin Thomas",106,-0.714,"Approaches250275yardsRghRTP",2015
24,24,"Charles Howell III",105,-0.7,"Approaches250275yardsRghRTP",2015
25,25,"Steven Bowditch",103,-0.667,"Approaches250275yardsRghRTP",2015
25,25,"Scott Brown",97,-0.667,"Approaches250275yardsRghRTP",2015
25,25,"Jonathan Byrd",69,-0.667,"Approaches250275yardsRghRTP",2015
25,25,"Stewart Cink",77,-0.667,"Approaches250275yardsRghRTP",2015
25,25,"Chad Collins",79,-0.667,"Approaches250275yardsRghRTP",2015
25,25,"Erik Compton",86,-0.667,"Approaches250275yardsRghRTP",2015
25,25,"Jon Curran",83,-0.667,"Approaches250275yardsRghRTP",2015
25,25,"Morgan Hoffmann",85,-0.667,"Approaches250275yardsRghRTP",2015
25,25,"Zach Johnson",90,-0.667,"Approaches250275yardsRghRTP",2015
25,25,"Dustin Johnson",75,-0.667,"Approaches250275yardsRghRTP",2015
25,25,"Ryan Palmer",80,-0.667,"Approaches250275yardsRghRTP",2015
25,25,"Andrew Putnam",68,-0.667,"Approaches250275yardsRghRTP",2015
25,25,"Webb Simpson",81,-0.667,"Approaches250275yardsRghRTP",2015
25,25,"Roger Sloan",56,-0.667,"Approaches250275yardsRghRTP",2015
25,25,"Jordan Spieth",91,-0.667,"Approaches250275yardsRghRTP",2015
25,25,"David Toms",62,-0.667,"Approaches250275yardsRghRTP",2015
25,25,"Tyrone Van Aswegen",58,-0.667,"Approaches250275yardsRghRTP",2015
42,42,"JB Holmes",89,-0.625,"Approaches250275yardsRghRTP",2015
42,42,"John Merrick",78,-0.625,"Approaches250275yardsRghRTP",2015
42,42,"Vijay Singh",78,-0.625,"Approaches250275yardsRghRTP",2015
42,42,"Shawn Stefani",94,-0.625,"Approaches250275yardsRghRTP",2015
42,42,"Mark Wilson",89,-0.625,"Approaches250275yardsRghRTP",2015
47,47,"Jason Day",75,-0.6,"Approaches250275yardsRghRTP",2015
47,47,"Hunter Mahan",88,-0.6,"Approaches250275yardsRghRTP",2015
47,47,"Phil Mickelson",70,-0.6,"Approaches250275yardsRghRTP",2015
47,47,"Andres Romero",69,-0.6,"Approaches250275yardsRghRTP",2015
47,47,"Adam Scott",51,-0.6,"Approaches250275yardsRghRTP",2015
47,47,"Camilo Villegas",83,-0.6,"Approaches250275yardsRghRTP",2015
47,47,"Jimmy Walker",89,-0.6,"Approaches250275yardsRghRTP",2015
54,54,"DA Points",72,-0.571,"Approaches250275yardsRghRTP",2015
54,54,"Brendan Steele",88,-0.571,"Approaches250275yardsRghRTP",2015
56,56,"Retief Goosen",81,-0.556,"Approaches250275yardsRghRTP",2015
56,56,"Marc Leishman",74,-0.556,"Approaches250275yardsRghRTP",2015
56,56,"Sam Saunders",83,-0.556,"Approaches250275yardsRghRTP",2015
59,59,"Scott Pinckney",88,-0.545,"Approaches250275yardsRghRTP",2015
60,60,"Eric Axley",57,-0.5,"Approaches250275yardsRghRTP",2015
60,60,"Aaron Baddeley",76,-0.5,"Approaches250275yardsRghRTP",2015
60,60,"Ben Crane",62,-0.5,"Approaches250275yardsRghRTP",2015
60,60,"Jason Dufner",76,-0.5,"Approaches250275yardsRghRTP",2015
60,60,"Derek Ernst",75,-0.5,"Approaches250275yardsRghRTP",2015
60,60,"Martin Flores",95,-0.5,"Approaches250275yardsRghRTP",2015
60,60,"Robert Garrigus",70,-0.5,"Approaches250275yardsRghRTP",2015
60,60,"Fabian Gomez",83,-0.5,"Approaches250275yardsRghRTP",2015
60,60,"Jason Gore",76,-0.5,"Approaches250275yardsRghRTP",2015
60,60,"JJ Henry",94,-0.5,"Approaches250275yardsRghRTP",2015
60,60,"Jim Herman",88,-0.5,"Approaches250275yardsRghRTP",2015
60,60,"John Huh",102,-0.5,"Approaches250275yardsRghRTP",2015
60,60,"Colt Knost",90,-0.5,"Approaches250275yardsRghRTP",2015
60,60,"Martin Laird",77,-0.5,"Approaches250275yardsRghRTP",2015
