"DrivingPct300320Measured_RANKTHISWEEK_2005","DrivingPct300320Measured_RANKLASTWEEK_2005","DrivingPct300320Measured_PLAYERNAME_2005","DrivingPct300320Measured_ROUNDS_2005","DrivingPct300320Measured_Pct_2005","DrivingPct300320Measured_TOTALDRIVESFOR300320_2005","DrivingPct300320Measured_TOTALDRVSOVERALL_2005","DrivingPct300320Measured_RELATIVETOPAR_2005","stat_name","year"
1,1,"Hank Kuehne",84,41.25,66,160,4,"DrivingPct300320Measured",2005
2,2,"Scott Hend",75,37.32,53,142,4.02,"DrivingPct300320Measured",2005
3,3,"Lucas Glover",88,36.9,62,168,3.92,"DrivingPct300320Measured",2005
4,4,"John Daly",78,36.29,45,124,4.07,"DrivingPct300320Measured",2005
5,5,"Tag Ridings",93,36.26,66,182,3.8,"DrivingPct300320Measured",2005
6,6,"James Driscoll",73,36.23,50,138,3.84,"DrivingPct300320Measured",2005
7,7,"Harrison Frazar",105,36.14,73,202,3.75,"DrivingPct300320Measured",2005
8,8,"Chris Smith",93,36.02,67,186,3.57,"DrivingPct300320Measured",2005
9,9,"Davis Love III",80,35.71,45,126,3.76,"DrivingPct300320Measured",2005
10,10,"Tiger Woods",76,35.34,41,116,3.93,"DrivingPct300320Measured",2005
11,11,"Scott Gutschewski",86,35.26,55,156,3.93,"DrivingPct300320Measured",2005
12,12,"John Elliott",58,34.82,39,112,3.79,"DrivingPct300320Measured",2005
13,13,"Sean OHair",103,34.07,62,182,3.89,"DrivingPct300320Measured",2005
14,14,"Steve Allan",102,34.04,64,188,3.45,"DrivingPct300320Measured",2005
15,15,"Jason Allred",75,33.8,48,142,3.98,"DrivingPct300320Measured",2005
16,16,"Will Ma Kenzie",75,33.56,49,146,3.59,"DrivingPct300320Measured",2005
17,17,"Vijay Singh",111,33.33,62,186,3.66,"DrivingPct300320Measured",2005
18,18,"Brandt Jobe",96,32.95,58,176,3.78,"DrivingPct300320Measured",2005
19,19,"Charles Warren",89,32.76,57,174,3.82,"DrivingPct300320Measured",2005
20,20,"Brett Wetterich",76,32.43,48,148,3.6,"DrivingPct300320Measured",2005
21,21,"Brenden Pappas",51,32.35,33,102,3.85,"DrivingPct300320Measured",2005
22,22,"Robert Allenby",95,32.28,51,158,3.57,"DrivingPct300320Measured",2005
23,23,"Kevin Stadler",96,32.07,59,184,3.73,"DrivingPct300320Measured",2005
24,24,"Sergio Garcia",73,31.48,34,108,3.59,"DrivingPct300320Measured",2005
