"Puttingfrom48_RANKTHISWEEK_2006","Puttingfrom48_RANKLASTWEEK_2006","Puttingfrom48_PLAYERNAME_2006","Puttingfrom48_ROUNDS_2006","Puttingfrom48_PctMADE_2006","Puttingfrom48_ATTEMPTS_2006","Puttingfrom48_PUTTSMADE_2006","stat_name","year"
1,1,"Steve Stricker",64,78.42,190,149,"Puttingfrom48",2006
2,2,"Jim Furyk",89,77.02,235,181,"Puttingfrom48",2006
3,3,"Stewart Cink",93,76.63,291,223,"Puttingfrom48",2006
4,4,"Richard Johnson",94,75.07,365,274,"Puttingfrom48",2006
5,5,"Aaron Baddeley",78,74.82,282,211,"Puttingfrom48",2006
6,6,"Ryan Moore",68,74.73,281,210,"Puttingfrom48",2006
7,7,"David Howell",52,74.47,141,105,"Puttingfrom48",2006
8,8,"Brad Faxon",78,74.13,317,235,"Puttingfrom48",2006
9,9,"Harrison Frazar",95,73.94,330,244,"Puttingfrom48",2006
10,10,"KJ Choi",93,73.82,317,234,"Puttingfrom48",2006
11,11,"Geoff Ogilvy",76,73.81,210,155,"Puttingfrom48",2006
12,12,"Padraig Harrington",54,73.68,171,126,"Puttingfrom48",2006
13,13,"Brett Quigley",109,73.54,393,289,"Puttingfrom48",2006
14,14,"Brian Bateman",69,73.33,240,176,"Puttingfrom48",2006
15,15,"Billy Mayfair",94,72.93,314,229,"Puttingfrom48",2006
16,16,"Ryan Palmer",101,72.86,339,247,"Puttingfrom48",2006
17,17,"Larry Mize",53,72.84,162,118,"Puttingfrom48",2006
18,18,"Paul Azinger",87,72.65,340,247,"Puttingfrom48",2006
19,19,"Tjaart van der Walt",60,72.57,226,164,"Puttingfrom48",2006
20,20,"Ben Crane",85,72.47,247,179,"Puttingfrom48",2006
21,21,"John Senden",96,72.34,329,238,"Puttingfrom48",2006
22,22,"Stephen Ames",63,72.2,205,148,"Puttingfrom48",2006
23,23,"Brian Gay",107,72.09,412,297,"Puttingfrom48",2006
24,24,"Eric Axley",91,72.06,340,245,"Puttingfrom48",2006
25,25,"Daniel Chopra",110,71.89,370,266,"Puttingfrom48",2006
26,26,"Freddie Jacobson",56,71.88,224,161,"Puttingfrom48",2006
27,27,"Dean Wilson",115,71.82,369,265,"Puttingfrom48",2006
28,28,"Robert Allenby",79,71.71,251,180,"Puttingfrom48",2006
28,28,"Ted Purdy",103,71.71,350,251,"Puttingfrom48",2006
30,30,"Tommy Armour III",65,71.67,233,167,"Puttingfrom48",2006
30,30,"Todd Fischer",101,71.67,353,253,"Puttingfrom48",2006
32,32,"Rod Pampling",89,71.54,260,186,"Puttingfrom48",2006
33,33,"Ian Poulter",53,71.5,193,138,"Puttingfrom48",2006
34,34,"Vance Veazey",59,71.49,242,173,"Puttingfrom48",2006
35,35,"Michael Allen",84,71.48,305,218,"Puttingfrom48",2006
36,36,"Jon Mills",68,71.29,202,144,"Puttingfrom48",2006
37,37,"Jason Gore",86,71.12,322,229,"Puttingfrom48",2006
38,38,"Tim Clark",80,71.11,270,192,"Puttingfrom48",2006
39,39,"John Engler Jr",69,71.1,263,187,"Puttingfrom48",2006
40,40,"Hunter Mahan",98,71.07,401,285,"Puttingfrom48",2006
41,41,"Danny Ellis",68,71.04,259,184,"Puttingfrom48",2006
42,42,"Shaun Micheel",96,71.03,321,228,"Puttingfrom48",2006
43,43,"Skip Kendall",72,70.97,248,176,"Puttingfrom48",2006
44,44,"Greg Owen",79,70.93,258,183,"Puttingfrom48",2006
45,45,"Jeff Brehaut",100,70.88,364,258,"Puttingfrom48",2006
46,46,"Carl Pettersson",95,70.79,315,223,"Puttingfrom48",2006
47,47,"Greg Chalmers",71,70.73,287,203,"Puttingfrom48",2006
48,48,"Jesper Parnevik",84,70.69,331,234,"Puttingfrom48",2006
49,49,"Joe Ogilvie",95,70.62,354,250,"Puttingfrom48",2006
50,50,"Olin Browne",108,70.6,364,257,"Puttingfrom48",2006
51,51,"Kris Cox",83,70.52,346,244,"Puttingfrom48",2006
52,52,"Doug Barron",74,70.48,315,222,"Puttingfrom48",2006
53,53,"Phil Mickelson",74,70.41,196,138,"Puttingfrom48",2006
54,54,"Lucas Glover",105,70.39,385,271,"Puttingfrom48",2006
55,55,"Nathan Green",108,70.15,402,282,"Puttingfrom48",2006
