"TenthTeeLateRound4ScoringAverage_RANKTHISWEEK_2015","TenthTeeLateRound4ScoringAverage_RANKLASTWEEK_2015","TenthTeeLateRound4ScoringAverage_PLAYERNAME_2015","TenthTeeLateRound4ScoringAverage__2015","TenthTeeLateRound4ScoringAverage_AVG_2015","TenthTeeLateRound4ScoringAverage_TOTALSTROKES_2015","TenthTeeLateRound4ScoringAverage_TOTALROUNDS_2015","stat_name","year"
13,13,"Justin Leonard",NA,67,67,1,"TenthTeeLateRound4ScoringAverage",2015
13,13,"Bill Lunde",NA,67,67,1,"TenthTeeLateRound4ScoringAverage",2015
13,13,"Greg Owen",NA,67,67,1,"TenthTeeLateRound4ScoringAverage",2015
13,13,"Chez Reavie",NA,67,67,1,"TenthTeeLateRound4ScoringAverage",2015
13,13,"Patrick Reed",NA,67,67,1,"TenthTeeLateRound4ScoringAverage",2015
13,13,"Patrick Rodgers",NA,67,67,1,"TenthTeeLateRound4ScoringAverage",2015
26,26,"Chesson Hadley",NA,67.5,135,2,"TenthTeeLateRound4ScoringAverage",2015
26,26,"Brian Harman",NA,67.5,135,2,"TenthTeeLateRound4ScoringAverage",2015
26,26,"Whee Kim",NA,67.5,135,2,"TenthTeeLateRound4ScoringAverage",2015
26,26,"Ben Martin",NA,67.5,135,2,"TenthTeeLateRound4ScoringAverage",2015
30,30,"Sangmoon Bae",NA,68,68,1,"TenthTeeLateRound4ScoringAverage",2015
30,30,"Chris Kirk",NA,68,136,2,"TenthTeeLateRound4ScoringAverage",2015
30,30,"John Merrick",NA,68,68,1,"TenthTeeLateRound4ScoringAverage",2015
30,30,"Camilo Villegas",NA,68,68,1,"TenthTeeLateRound4ScoringAverage",2015
34,34,"Jason Bohn",NA,68.5,137,2,"TenthTeeLateRound4ScoringAverage",2015
34,34,"Max Homa",NA,68.5,137,2,"TenthTeeLateRound4ScoringAverage",2015
34,34,"David Lingmerth",NA,68.5,274,4,"TenthTeeLateRound4ScoringAverage",2015
37,37,"Jonathan Byrd",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2015
37,37,"Roberto Castro",NA,69,138,2,"TenthTeeLateRound4ScoringAverage",2015
37,37,"Greg Chalmers",NA,69,138,2,"TenthTeeLateRound4ScoringAverage",2015
37,37,"Ken Duke",NA,69,138,2,"TenthTeeLateRound4ScoringAverage",2015
37,37,"James Hahn",NA,69,207,3,"TenthTeeLateRound4ScoringAverage",2015
37,37,"Martin Laird",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2015
37,37,"Vijay Singh",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2015
37,37,"Justin Thomas",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2015
37,37,"Nick Watney",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2015
46,46,"Daniel Berger",NA,69.5,139,2,"TenthTeeLateRound4ScoringAverage",2015
46,46,"Billy Horschel",NA,69.5,139,2,"TenthTeeLateRound4ScoringAverage",2015
46,46,"Russell Knox",NA,69.5,139,2,"TenthTeeLateRound4ScoringAverage",2015
46,46,"Steve Wheatcroft",NA,69.5,139,2,"TenthTeeLateRound4ScoringAverage",2015
50,50,"Fabian Gomez",NA,69.67,209,3,"TenthTeeLateRound4ScoringAverage",2015
51,51,"Blayne Barber",NA,70,210,3,"TenthTeeLateRound4ScoringAverage",2015
51,51,"Stewart Cink",NA,70,140,2,"TenthTeeLateRound4ScoringAverage",2015
51,51,"Martin Flores",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2015
51,51,"JJ Henry",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2015
51,51,"Billy Hurley III",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2015
51,51,"Colt Knost",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2015
51,51,"Geoff Ogilvy",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2015
51,51,"Carlos Ortiz",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2015
51,51,"SJ Park",NA,70,140,2,"TenthTeeLateRound4ScoringAverage",2015
51,51,"Michael Putnam",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2015
51,51,"Robert Streb",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2015
51,51,"Daniel Summerhays",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2015
63,63,"Scott Langley",NA,70.2,351,5,"TenthTeeLateRound4ScoringAverage",2015
64,64,"Gonzalo Fdez Castano",NA,70.5,141,2,"TenthTeeLateRound4ScoringAverage",2015
64,64,"Charley Hoffman",NA,70.5,141,2,"TenthTeeLateRound4ScoringAverage",2015
64,64,"John Huh",NA,70.5,141,2,"TenthTeeLateRound4ScoringAverage",2015
64,64,"Nicholas Thompson",NA,70.5,141,2,"TenthTeeLateRound4ScoringAverage",2015
68,68,"Angel Cabrera",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2015
68,68,"Derek Ernst",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2015
68,68,"Brice Garnett",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2015
68,68,"Retief Goosen",NA,71,213,3,"TenthTeeLateRound4ScoringAverage",2015
68,68,"Adam Hadwin",NA,71,142,2,"TenthTeeLateRound4ScoringAverage",2015
68,68,"Mark Hubbard",NA,71,355,5,"TenthTeeLateRound4ScoringAverage",2015
68,68,"Troy Merritt",NA,71,213,3,"TenthTeeLateRound4ScoringAverage",2015
68,68,"Bryce Molder",NA,71,213,3,"TenthTeeLateRound4ScoringAverage",2015
68,68,"Scott Pinckney",NA,71,142,2,"TenthTeeLateRound4ScoringAverage",2015
68,68,"Charl Schwartzel",NA,71,142,2,"TenthTeeLateRound4ScoringAverage",2015
68,68,"Scott Stallings",NA,71,142,2,"TenthTeeLateRound4ScoringAverage",2015
68,68,"Shawn Stefani",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2015
68,68,"Tyrone Van Aswegen",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2015
68,68,"Will Wilcox",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2015
68,68,"Gary Woodland",NA,71,142,2,"TenthTeeLateRound4ScoringAverage",2015
83,83,"Nick Taylor",NA,71.33,214,3,"TenthTeeLateRound4ScoringAverage",2015
83,83,"Boo Weekley",NA,71.33,214,3,"TenthTeeLateRound4ScoringAverage",2015
85,85,"Robert Garrigus",NA,71.5,286,4,"TenthTeeLateRound4ScoringAverage",2015
85,85,"Alex Prugh",NA,71.5,143,2,"TenthTeeLateRound4ScoringAverage",2015
85,85,"Jonathan Randolph",NA,71.5,143,2,"TenthTeeLateRound4ScoringAverage",2015
88,88,"Brian Stuard",NA,71.75,287,4,"TenthTeeLateRound4ScoringAverage",2015
89,89,"Aaron Baddeley",NA,72,144,2,"TenthTeeLateRound4ScoringAverage",2015
89,89,"Ben Crane",NA,72,72,1,"TenthTeeLateRound4ScoringAverage",2015
89,89,"Jim Furyk",NA,72,72,1,"TenthTeeLateRound4ScoringAverage",2015
89,89,"Jason Gore",NA,72,72,1,"TenthTeeLateRound4ScoringAverage",2015
89,89,"Jim Herman",NA,72,72,1,"TenthTeeLateRound4ScoringAverage",2015
89,89,"Hunter Mahan",NA,72,72,1,"TenthTeeLateRound4ScoringAverage",2015
89,89,"Carl Pettersson",NA,72,144,2,"TenthTeeLateRound4ScoringAverage",2015
89,89,"Hudson Swafford",NA,72,72,1,"TenthTeeLateRound4ScoringAverage",2015
89,89,"Jimmy Walker",NA,72,72,1,"TenthTeeLateRound4ScoringAverage",2015
98,98,"Matt Jones",NA,72.5,145,2,"TenthTeeLateRound4ScoringAverage",2015
98,98,"Sean OHair",NA,72.5,145,2,"TenthTeeLateRound4ScoringAverage",2015
100,100,"Ricky Barnes",NA,72.67,218,3,"TenthTeeLateRound4ScoringAverage",2015
100,100,"Derek Fathauer",NA,72.67,218,3,"TenthTeeLateRound4ScoringAverage",2015
102,102,"Eric Axley",NA,73,73,1,"TenthTeeLateRound4ScoringAverage",2015
102,102,"Brian Davis",NA,73,146,2,"TenthTeeLateRound4ScoringAverage",2015
102,102,"Cameron Percy",NA,73,73,1,"TenthTeeLateRound4ScoringAverage",2015
102,102,"Jim Renner",NA,73,146,2,"TenthTeeLateRound4ScoringAverage",2015
102,102,"Michael Thompson",NA,73,73,1,"TenthTeeLateRound4ScoringAverage",2015
102,102,"David Toms",NA,73,73,1,"TenthTeeLateRound4ScoringAverage",2015
108,108,"Andres Gonzales",NA,73.33,220,3,"TenthTeeLateRound4ScoringAverage",2015
109,109,"Padraig Harrington",NA,73.5,147,2,"TenthTeeLateRound4ScoringAverage",2015
110,110,"Charlie Beljan",NA,74,296,4,"TenthTeeLateRound4ScoringAverage",2015
110,110,"KJ Choi",NA,74,74,1,"TenthTeeLateRound4ScoringAverage",2015
110,110,"Matt Every",NA,74,148,2,"TenthTeeLateRound4ScoringAverage",2015
110,110,"Tim Wilkinson",NA,74,74,1,"TenthTeeLateRound4ScoringAverage",2015
114,114,"Jonas Blixt",NA,75,75,1,"TenthTeeLateRound4ScoringAverage",2015
114,114,"Erik Compton",NA,75,75,1,"TenthTeeLateRound4ScoringAverage",2015
114,114,"Tony Finau",NA,75,150,2,"TenthTeeLateRound4ScoringAverage",2015
114,114,"Ryo Ishikawa",NA,75,75,1,"TenthTeeLateRound4ScoringAverage",2015
114,114,"Sam Saunders",NA,75,75,1,"TenthTeeLateRound4ScoringAverage",2015
114,114,"Brandt Snedeker",NA,75,75,1,"TenthTeeLateRound4ScoringAverage",2015
114,114,"Jhonattan Vegas",NA,75,225,3,"TenthTeeLateRound4ScoringAverage",2015
121,121,"Roger Sloan",NA,75.67,227,3,"TenthTeeLateRound4ScoringAverage",2015
122,122,"Danny Lee",NA,76,76,1,"TenthTeeLateRound4ScoringAverage",2015
123,123,"Bill Haas",NA,77,77,1,"TenthTeeLateRound4ScoringAverage",2015
123,123,"George McNeill",NA,77,77,1,"TenthTeeLateRound4ScoringAverage",2015
123,123,"Andres Romero",NA,77,77,1,"TenthTeeLateRound4ScoringAverage",2015
126,126,"Keegan Bradley",NA,78,78,1,"TenthTeeLateRound4ScoringAverage",2015
126,126,"Pat Perez",NA,78,156,2,"TenthTeeLateRound4ScoringAverage",2015
126,126,"Cameron Tringale",NA,78,78,1,"TenthTeeLateRound4ScoringAverage",2015
129,129,"Andrew Putnam",NA,79,79,1,"TenthTeeLateRound4ScoringAverage",2015
130,130,"Andrew Svoboda",NA,81,81,1,"TenthTeeLateRound4ScoringAverage",2015
