"GIRPutting1015_RANKTHISWEEK_2006","GIRPutting1015_RANKLASTWEEK_2006","GIRPutting1015_PLAYERNAME_2006","GIRPutting1015_ROUNDS_2006","GIRPutting1015_Pct_2006","GIRPutting1015_ATTEMPTS_2006","GIRPutting1015_PUTTSMADE_2006","stat_name","year"
186,186,"Paul Goydos",72,21.3,108,23,"GIRPutting1015",2006
187,187,"Greg Chalmers",71,21.28,94,20,"GIRPutting1015",2006
188,188,"Mathias Gronberg",92,20.78,154,32,"GIRPutting1015",2006
189,189,"Jeff Gove",91,20.44,181,37,"GIRPutting1015",2006
190,190,"JL Lewis",57,20.21,94,19,"GIRPutting1015",2006
191,191,"Peter Lonard",77,20.15,134,27,"GIRPutting1015",2006
192,192,"Omar Uresti",61,19.59,97,19,"GIRPutting1015",2006
193,193,"Bill Haas",99,18.24,170,31,"GIRPutting1015",2006
194,194,"Tom Lehman",70,18.09,94,17,"GIRPutting1015",2006
195,195,"Jon Mills",68,15.05,93,14,"GIRPutting1015",2006
196,196,"Larry Mize",53,14.49,69,10,"GIRPutting1015",2006
