"Front9Round2ScoringAverage_RANKTHISWEEK_2008","Front9Round2ScoringAverage_RANKLASTWEEK_2008","Front9Round2ScoringAverage_PLAYERNAME_2008","Front9Round2ScoringAverage__2008","Front9Round2ScoringAverage_AVG_2008","Front9Round2ScoringAverage_TOTALSTROKES_2008","Front9Round2ScoringAverage_TOTALROUNDS_2008","stat_name","year"
1,1,"Kevin Na",NA,34.46,965,28,"Front9Round2ScoringAverage",2008
2,2,"John Senden",NA,34.48,931,27,"Front9Round2ScoringAverage",2008
3,3,"Jim Furyk",NA,34.64,866,25,"Front9Round2ScoringAverage",2008
3,3,"Ryan Palmer",NA,34.64,762,22,"Front9Round2ScoringAverage",2008
5,5,"Bob Tway",NA,34.65,693,20,"Front9Round2ScoringAverage",2008
6,6,"Pat Perez",NA,34.69,902,26,"Front9Round2ScoringAverage",2008
7,7,"Phil Mickelson",NA,34.75,695,20,"Front9Round2ScoringAverage",2008
7,7,"Chris Riley",NA,34.75,556,16,"Front9Round2ScoringAverage",2008
9,9,"Camilo Villegas",NA,34.76,730,21,"Front9Round2ScoringAverage",2008
10,10,"Steve Elkington",NA,34.78,800,23,"Front9Round2ScoringAverage",2008
11,11,"Bob Estes",NA,34.79,974,28,"Front9Round2ScoringAverage",2008
12,12,"Gavin Coles",NA,34.8,522,15,"Front9Round2ScoringAverage",2008
13,13,"Robert Allenby",NA,34.81,940,27,"Front9Round2ScoringAverage",2008
14,14,"Sergio Garcia",NA,34.83,627,18,"Front9Round2ScoringAverage",2008
14,14,"Carl Pettersson",NA,34.83,1010,29,"Front9Round2ScoringAverage",2008
16,16,"Ben Curtis",NA,34.86,767,22,"Front9Round2ScoringAverage",2008
17,17,"Stephen Ames",NA,34.87,802,23,"Front9Round2ScoringAverage",2008
17,17,"Brian Gay",NA,34.87,1046,30,"Front9Round2ScoringAverage",2008
19,19,"Corey Pavin",NA,34.9,698,20,"Front9Round2ScoringAverage",2008
20,20,"Paul Goydos",NA,34.92,838,24,"Front9Round2ScoringAverage",2008
21,21,"Charlie Wi",NA,34.93,943,27,"Front9Round2ScoringAverage",2008
22,22,"Kevin Streelman",NA,34.94,1118,32,"Front9Round2ScoringAverage",2008
23,23,"Ben Crane",NA,34.96,839,24,"Front9Round2ScoringAverage",2008
23,23,"John Rollins",NA,34.96,979,28,"Front9Round2ScoringAverage",2008
25,25,"Matt Jones",NA,34.97,1084,31,"Front9Round2ScoringAverage",2008
25,25,"Chez Reavie",NA,34.97,1049,30,"Front9Round2ScoringAverage",2008
27,27,"Justin Leonard",NA,35,840,24,"Front9Round2ScoringAverage",2008
27,27,"Kenny Perry",NA,35,875,25,"Front9Round2ScoringAverage",2008
29,29,"Frank Lickliter II",NA,35.03,1051,30,"Front9Round2ScoringAverage",2008
30,30,"Jason Day",NA,35.04,981,28,"Front9Round2ScoringAverage",2008
30,30,"Scott Verplank",NA,35.04,806,23,"Front9Round2ScoringAverage",2008
32,32,"Billy Mayfair",NA,35.07,1017,29,"Front9Round2ScoringAverage",2008
33,33,"Dudley Hart",NA,35.09,772,22,"Front9Round2ScoringAverage",2008
34,34,"Aaron Baddeley",NA,35.1,737,21,"Front9Round2ScoringAverage",2008
35,35,"Nick Watney",NA,35.11,948,27,"Front9Round2ScoringAverage",2008
36,36,"Carlos Franco",NA,35.13,843,24,"Front9Round2ScoringAverage",2008
36,36,"Steve Marino",NA,35.13,1124,32,"Front9Round2ScoringAverage",2008
36,36,"John Riegger",NA,35.13,808,23,"Front9Round2ScoringAverage",2008
39,39,"Shane Bertsch",NA,35.14,984,28,"Front9Round2ScoringAverage",2008
39,39,"Martin Laird",NA,35.14,1019,29,"Front9Round2ScoringAverage",2008
