"Approach150175yardsRTPScore_RANKTHISWEEK_2012","Approach150175yardsRTPScore_RANKLASTWEEK_2012","Approach150175yardsRTPScore_PLAYERNAME_2012","Approach150175yardsRTPScore_ROUNDS_2012","Approach150175yardsRTPScore_AVGRTP_2012","stat_name","year"
39,39,"Heath Slocum",93,-0.072,"Approach150175yardsRTPScore",2012
40,40,"Charl Schwartzel",56,-0.07,"Approach150175yardsRTPScore",2012
41,41,"Arjun Atwal",79,-0.069,"Approach150175yardsRTPScore",2012
41,41,"Billy Horschel",63,-0.069,"Approach150175yardsRTPScore",2012
41,41,"JJ Killeen",101,-0.069,"Approach150175yardsRTPScore",2012
44,44,"Marco Dawson",60,-0.067,"Approach150175yardsRTPScore",2012
44,44,"Luke Donald",63,-0.067,"Approach150175yardsRTPScore",2012
44,44,"Hunter Haas",69,-0.067,"Approach150175yardsRTPScore",2012
47,47,"Russell Knox",72,-0.066,"Approach150175yardsRTPScore",2012
47,47,"Steve Stricker",73,-0.066,"Approach150175yardsRTPScore",2012
49,49,"Jimmy Walker",101,-0.065,"Approach150175yardsRTPScore",2012
50,50,"Bob Estes",78,-0.063,"Approach150175yardsRTPScore",2012
51,51,"Gavin Coles",72,-0.062,"Approach150175yardsRTPScore",2012
52,52,"Bud Cauley",99,-0.058,"Approach150175yardsRTPScore",2012
53,53,"Jonas Blixt",72,-0.056,"Approach150175yardsRTPScore",2012
53,53,"Brendon de Jonge",115,-0.056,"Approach150175yardsRTPScore",2012
53,53,"Jeff Maggert",83,-0.056,"Approach150175yardsRTPScore",2012
56,56,"Matt Bettencourt",80,-0.053,"Approach150175yardsRTPScore",2012
56,56,"Marc Leishman",84,-0.053,"Approach150175yardsRTPScore",2012
58,58,"Harris English",98,-0.05,"Approach150175yardsRTPScore",2012
59,59,"JJ Henry",93,-0.048,"Approach150175yardsRTPScore",2012
59,59,"Dustin Johnson",70,-0.048,"Approach150175yardsRTPScore",2012
61,61,"Jason Kokrak",79,-0.047,"Approach150175yardsRTPScore",2012
61,61,"Daniel Summerhays",81,-0.047,"Approach150175yardsRTPScore",2012
63,63,"Robert Karlsson",54,-0.046,"Approach150175yardsRTPScore",2012
63,63,"Vijay Singh",99,-0.046,"Approach150175yardsRTPScore",2012
65,65,"Richard Lee",71,-0.045,"Approach150175yardsRTPScore",2012
66,66,"Will Claxton",99,-0.044,"Approach150175yardsRTPScore",2012
67,67,"John Huh",99,-0.043,"Approach150175yardsRTPScore",2012
67,67,"Rory McIlroy",60,-0.043,"Approach150175yardsRTPScore",2012
69,69,"Jhonattan Vegas",77,-0.042,"Approach150175yardsRTPScore",2012
70,70,"Louis Oosthuizen",65,-0.041,"Approach150175yardsRTPScore",2012
71,71,"Johnson Wagner",88,-0.04,"Approach150175yardsRTPScore",2012
72,72,"Tommy Biershenk",74,-0.039,"Approach150175yardsRTPScore",2012
72,72,"Nathan Green",73,-0.039,"Approach150175yardsRTPScore",2012
72,72,"Danny Lee",74,-0.039,"Approach150175yardsRTPScore",2012
75,75,"Angel Cabrera",54,-0.038,"Approach150175yardsRTPScore",2012
76,76,"Tom Gillis",75,-0.037,"Approach150175yardsRTPScore",2012
76,76,"Rocco Mediate",70,-0.037,"Approach150175yardsRTPScore",2012
78,78,"Ken Duke",104,-0.036,"Approach150175yardsRTPScore",2012
79,79,"Derek Lamely",64,-0.034,"Approach150175yardsRTPScore",2012
79,79,"Troy Matteson",100,-0.034,"Approach150175yardsRTPScore",2012
79,79,"Kevin Stadler",85,-0.034,"Approach150175yardsRTPScore",2012
82,82,"Davis Love III",64,-0.033,"Approach150175yardsRTPScore",2012
82,82,"Seung Yul Noh",105,-0.033,"Approach150175yardsRTPScore",2012
84,84,"Charles Howell III",98,-0.032,"Approach150175yardsRTPScore",2012
84,84,"John Merrick",83,-0.032,"Approach150175yardsRTPScore",2012
86,86,"Tim Clark",60,-0.031,"Approach150175yardsRTPScore",2012
87,87,"Ted Potter Jr",77,-0.03,"Approach150175yardsRTPScore",2012
87,87,"DJ Trahan",73,-0.03,"Approach150175yardsRTPScore",2012
89,89,"George McNeill",85,-0.029,"Approach150175yardsRTPScore",2012
90,90,"Stuart Appleby",75,-0.028,"Approach150175yardsRTPScore",2012
90,90,"Brian Harman",101,-0.028,"Approach150175yardsRTPScore",2012
90,90,"John Senden",81,-0.028,"Approach150175yardsRTPScore",2012
93,93,"Ryan Palmer",81,-0.027,"Approach150175yardsRTPScore",2012
93,93,"Dicky Pride",62,-0.027,"Approach150175yardsRTPScore",2012
95,95,"Jerry Kelly",84,-0.026,"Approach150175yardsRTPScore",2012
96,96,"Ben Curtis",62,-0.025,"Approach150175yardsRTPScore",2012
96,96,"Tim Herron",88,-0.025,"Approach150175yardsRTPScore",2012
96,96,"Troy Kelly",68,-0.025,"Approach150175yardsRTPScore",2012
96,96,"John Mallinger",74,-0.025,"Approach150175yardsRTPScore",2012
100,100,"Martin Flores",95,-0.024,"Approach150175yardsRTPScore",2012
100,100,"Chez Reavie",83,-0.024,"Approach150175yardsRTPScore",2012
102,102,"Trevor Immelman",76,-0.023,"Approach150175yardsRTPScore",2012
102,102,"Kevin Na",80,-0.023,"Approach150175yardsRTPScore",2012
104,104,"Rory Sabbatini",84,-0.022,"Approach150175yardsRTPScore",2012
104,104,"YE Yang",64,-0.022,"Approach150175yardsRTPScore",2012
106,106,"James Driscoll",83,-0.021,"Approach150175yardsRTPScore",2012
107,107,"Greg Owen",90,-0.02,"Approach150175yardsRTPScore",2012
107,107,"Pat Perez",81,-0.02,"Approach150175yardsRTPScore",2012
107,107,"John Rollins",81,-0.02,"Approach150175yardsRTPScore",2012
110,110,"Chad Campbell",84,-0.018,"Approach150175yardsRTPScore",2012
111,111,"Jason Day",57,-0.017,"Approach150175yardsRTPScore",2012
111,111,"Tommy Gainey",98,-0.017,"Approach150175yardsRTPScore",2012
113,113,"Nick OHern",78,-0.016,"Approach150175yardsRTPScore",2012
114,114,"Jason Bohn",81,-0.015,"Approach150175yardsRTPScore",2012
114,114,"David Hearn",95,-0.015,"Approach150175yardsRTPScore",2012
114,114,"Charley Hoffman",88,-0.015,"Approach150175yardsRTPScore",2012
117,117,"Michael Bradley",63,-0.014,"Approach150175yardsRTPScore",2012
117,117,"Greg Chalmers",88,-0.014,"Approach150175yardsRTPScore",2012
117,117,"Geoff Ogilvy",73,-0.014,"Approach150175yardsRTPScore",2012
120,120,"KJ Choi",71,-0.013,"Approach150175yardsRTPScore",2012
121,121,"JB Holmes",90,-0.011,"Approach150175yardsRTPScore",2012
121,121,"Rod Pampling",88,-0.011,"Approach150175yardsRTPScore",2012
123,123,"Justin Leonard",79,-0.01,"Approach150175yardsRTPScore",2012
124,124,"Camilo Villegas",79,-0.009,"Approach150175yardsRTPScore",2012
125,125,"Scott Dunlap",57,-0.008,"Approach150175yardsRTPScore",2012
126,126,"Stewart Cink",71,-0.007,"Approach150175yardsRTPScore",2012
126,126,"Matt Jones",53,-0.007,"Approach150175yardsRTPScore",2012
126,126,"Tom Pernice Jr",62,-0.007,"Approach150175yardsRTPScore",2012
126,126,"Alexandre Rocha",62,-0.007,"Approach150175yardsRTPScore",2012
130,130,"Scott Brown",65,-0.006,"Approach150175yardsRTPScore",2012
131,131,"Cameron Beckman",81,-0.005,"Approach150175yardsRTPScore",2012
131,131,"Brian Davis",91,-0.005,"Approach150175yardsRTPScore",2012
131,131,"Bobby Gates",87,-0.005,"Approach150175yardsRTPScore",2012
131,131,"Josh Teater",97,-0.005,"Approach150175yardsRTPScore",2012
131,131,"Nick Watney",97,-0.005,"Approach150175yardsRTPScore",2012
136,136,"Charlie Beljan",61,0,"Approach150175yardsRTPScore",2012
136,136,"Roberto Castro",92,0,"Approach150175yardsRTPScore",2012
136,136,"Kevin Chappell",91,0,"Approach150175yardsRTPScore",2012
136,136,"Ernie Els",80,0,"Approach150175yardsRTPScore",2012
136,136,"Kevin Kisner",69,0,"Approach150175yardsRTPScore",2012
136,136,"Gary Woodland",70,0,"Approach150175yardsRTPScore",2012
142,142,"Colt Knost",79,0.005,"Approach150175yardsRTPScore",2012
142,142,"Mark Wilson",84,0.005,"Approach150175yardsRTPScore",2012
144,144,"Bill Lunde",83,0.006,"Approach150175yardsRTPScore",2012
144,144,"Phil Mickelson",79,0.006,"Approach150175yardsRTPScore",2012
146,146,"Brandt Jobe",57,0.007,"Approach150175yardsRTPScore",2012
147,147,"Garth Mulroy",59,0.008,"Approach150175yardsRTPScore",2012
147,147,"Roland Thatcher",55,0.008,"Approach150175yardsRTPScore",2012
149,149,"Henrik Stenson",51,0.009,"Approach150175yardsRTPScore",2012
150,150,"Scott Stallings",78,0.01,"Approach150175yardsRTPScore",2012
150,150,"Chris Stroud",86,0.01,"Approach150175yardsRTPScore",2012
150,150,"Michael Thompson",80,0.01,"Approach150175yardsRTPScore",2012
153,153,"Ryuji Imada",78,0.011,"Approach150175yardsRTPScore",2012
154,154,"Ricky Barnes",92,0.014,"Approach150175yardsRTPScore",2012
154,154,"Martin Laird",77,0.014,"Approach150175yardsRTPScore",2012
154,154,"Cameron Tringale",88,0.014,"Approach150175yardsRTPScore",2012
157,157,"Patrick Sheehan",58,0.016,"Approach150175yardsRTPScore",2012
157,157,"Bubba Watson",68,0.016,"Approach150175yardsRTPScore",2012
159,159,"Stephen Ames",54,0.017,"Approach150175yardsRTPScore",2012
160,160,"Steve Wheatcroft",56,0.018,"Approach150175yardsRTPScore",2012
161,161,"Aaron Baddeley",73,0.019,"Approach150175yardsRTPScore",2012
161,161,"Rickie Fowler",84,0.019,"Approach150175yardsRTPScore",2012
163,163,"Kyle Thompson",51,0.021,"Approach150175yardsRTPScore",2012
164,164,"Daniel Chopra",55,0.022,"Approach150175yardsRTPScore",2012
164,164,"Erik Compton",81,0.022,"Approach150175yardsRTPScore",2012
164,164,"Freddie Jacobson",61,0.022,"Approach150175yardsRTPScore",2012
164,164,"Brendon Todd",78,0.022,"Approach150175yardsRTPScore",2012
168,168,"William McGirt",96,0.029,"Approach150175yardsRTPScore",2012
168,168,"Andres Romero",68,0.029,"Approach150175yardsRTPScore",2012
170,170,"Billy Hurley III",70,0.032,"Approach150175yardsRTPScore",2012
171,171,"Kyle Reifers",86,0.034,"Approach150175yardsRTPScore",2012
172,172,"Chris DiMarco",83,0.035,"Approach150175yardsRTPScore",2012
173,173,"Harrison Frazar",56,0.036,"Approach150175yardsRTPScore",2012
174,174,"Graham DeLaet",79,0.038,"Approach150175yardsRTPScore",2012
175,175,"Mark Anderson",75,0.039,"Approach150175yardsRTPScore",2012
176,176,"Mathew Goggin",65,0.04,"Approach150175yardsRTPScore",2012
177,177,"Ben Crane",73,0.042,"Approach150175yardsRTPScore",2012
178,178,"Chris Couch",61,0.043,"Approach150175yardsRTPScore",2012
179,179,"Boo Weekley",74,0.045,"Approach150175yardsRTPScore",2012
180,180,"Brendan Steele",77,0.048,"Approach150175yardsRTPScore",2012
181,181,"Ryo Ishikawa",54,0.051,"Approach150175yardsRTPScore",2012
182,182,"Stephen Gangluff",57,0.055,"Approach150175yardsRTPScore",2012
183,183,"Kyle Stanley",86,0.059,"Approach150175yardsRTPScore",2012
184,184,"Charlie Wi",86,0.061,"Approach150175yardsRTPScore",2012
185,185,"Sung Kang",75,0.073,"Approach150175yardsRTPScore",2012
186,186,"Kris Blanks",65,0.077,"Approach150175yardsRTPScore",2012
187,187,"Billy Mayfair",90,0.096,"Approach150175yardsRTPScore",2012
188,188,"Sangmoon Bae",81,0.097,"Approach150175yardsRTPScore",2012
189,189,"Edward Loar",59,0.108,"Approach150175yardsRTPScore",2012
190,190,"John Daly",50,0.11,"Approach150175yardsRTPScore",2012
191,191,"Miguel Angel Carballo",73,0.143,"Approach150175yardsRTPScore",2012
