"BestYTD1PuttorBetterStreak_RANKTHISWEEK_2010","BestYTD1PuttorBetterStreak_RANKLASTWEEK_2010","BestYTD1PuttorBetterStreak_PLAYERNAME_2010","BestYTD1PuttorBetterStreak_EVENTS_2010","BestYTD1PuttorBetterStreak_VALUE_2010","stat_name","year"
97,97,"Kris Blanks",30,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Michael Bradley",24,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Angel Cabrera",19,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Michael Campbell",3,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Alex Cejka",28,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Michael Connell",25,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Chris Couch",23,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Ben Curtis",24,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Jason Day",24,7,"BestYTD1PuttorBetterStreak",2010
97,97,"James Driscoll",26,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Bob Estes",26,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Matt Every",18,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Brad Faxon",23,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Steve Flesch",25,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Sergio Garcia",15,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Tom Gillis",27,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Retief Goosen",19,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Jason Gore",10,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Bill Haas",25,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Peter Hanson",7,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Padraig Harrington",18,7,"BestYTD1PuttorBetterStreak",2010
97,97,"JP Hayes",25,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Mike Heinen",1,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Charles Howell III",28,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Freddie Jacobson",24,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Kevin Johnson",26,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Erick Justesen",2,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Derek Lamely",28,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Davis Love III",24,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Steve Lowery",25,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Will Ma Kenzie",23,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Steve Marino",24,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Troy Matteson",28,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Scott McCarron",29,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Jim McGovern",3,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Parker McLachlin",20,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Rocco Mediate",25,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Daniel Miernicki",1,7,"BestYTD1PuttorBetterStreak",2010
97,97,"John Morse",5,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Seung Yul Noh",5,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Louis Oosthuizen",5,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Deane Pappas",2,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Tim Petrovic",32,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Ian Poulter",15,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Alistair Presnell",1,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Brett Quigley",29,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Jeff Quinney",29,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Chris Riley",24,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Chris Rogers",2,7,"BestYTD1PuttorBetterStreak",2010
97,97,"John Rollins",26,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Adam Scott",20,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Vijay Singh",24,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Heath Slocum",25,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Chris Smith",10,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Kevin Streelman",28,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Steve Stricker",19,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Chris Stroud",27,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Nicholas Thompson",29,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Chris Tidland",24,7,"BestYTD1PuttorBetterStreak",2010
97,97,"DJ Trahan",27,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Kirk Triplett",11,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Omar Uresti",27,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Charles Warren",21,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Boo Weekley",27,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Mike Weir",19,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Steve Wheatcroft",27,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Jay Williamson",24,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Garrett Willis",24,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Mark Wilson",28,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Oliver Wilson",9,7,"BestYTD1PuttorBetterStreak",2010
97,97,"Tiger Woods",12,7,"BestYTD1PuttorBetterStreak",2010
97,97,"YE Yang",21,7,"BestYTD1PuttorBetterStreak",2010
175,175,"Stephen Ames",23,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Tommy Armour III",5,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Craig Barlow",10,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Chris Baryla",7,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Jonathan Byrd",26,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Mark Calcavecchia",16,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Chad Campbell",28,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Kevin Chappell",2,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Daniel Chopra",28,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Stewart Cink",23,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Michael Clark II",6,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Rhys Davies",4,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Chris DiMarco",25,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Ken Duke",5,6,"BestYTD1PuttorBetterStreak",2010
175,175,"David Duval",24,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Martin Flores",26,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Marcus Fraser",1,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Robin Freeman",4,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Fred Funk",6,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Stephen Gallacher",2,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Robert Garrigus",22,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Mathew Goggin",28,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Todd Hamilton",20,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Soren Hansen",7,6,"BestYTD1PuttorBetterStreak",2010
175,175,"JJ Henry",27,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Mark Hensby",12,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Ryo Ishikawa",10,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Miguel Angel Jimenez",7,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Dustin Johnson",23,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Jerry Kelly",29,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Skip Kendall",18,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Greg Kraft",22,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Cliff Kresge",17,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Scott Langley",1,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Brett Lederer",1,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Spencer Levin",31,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Jamie Lovemark",4,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Jeff Maggert",28,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Billy Mayfair",26,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Rory McIlroy",16,6,"BestYTD1PuttorBetterStreak",2010
175,175,"James Nitties",30,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Sean OHair",25,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Nick OHern",11,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Geoff Ogilvy",19,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Jeff Overton",26,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Cameron Percy",25,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Tom Pernice Jr",22,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Aron Price",22,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Dicky Pride",5,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Alex Prugh",28,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Fran Quinn",7,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Chez Reavie",15,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Sam Saunders",7,6,"BestYTD1PuttorBetterStreak",2010
175,175,"David Schultz",1,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Charl Schwartzel",11,6,"BestYTD1PuttorBetterStreak",2010
175,175,"John Senden",30,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Jeev Milkha Singh",19,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Kevin Stadler",28,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Kyle Stanley",3,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Brian Stuard",28,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Kevin Sutherland",25,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Josh Teater",31,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Roland Thatcher",26,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Jerod Turner",21,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Johnson Wagner",28,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Jimmy Walker",27,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Nick Watney",24,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Drew Weaver",2,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Matt Weibring",10,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Tim Wilkinson",15,6,"BestYTD1PuttorBetterStreak",2010
175,175,"Gary Woodland",8,6,"BestYTD1PuttorBetterStreak",2010
246,246,"Brad Adamonis",4,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Thomas Aiken",1,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Byeong Hun An",8,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Fredrik Andersson Hed",2,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Brian Bateman",4,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Notah Begay III",9,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Shane Bertsch",4,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Jason Bohn",25,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Justin Bolli",23,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Gregory Bourdy",2,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Craig Bowden",20,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Bob Burns",1,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Rafa Cabrera Bello",1,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Jim Carter",5,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Darren Clarke",2,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Marco Dawson",10,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Glen Day",13,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Brent Delahoussaye",21,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Simon Dyson",8,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Todd Fischer",1,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Benjamin Fox",3,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Philip Francis",1,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Lucas Glover",23,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Jeff Gove",22,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Jay Haas",1,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Alex Hamilton",2,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Kevin Hayashi",1,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Bob Heintz",3,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Tetsuji Hiratsuka",1,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Billy Horschel",4,5,"BestYTD1PuttorBetterStreak",2010
246,246,"John Huston",13,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Yuta Ikeda",11,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Thongchai Jaidee",8,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Kent Jones",9,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Shiv Kapur",1,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Jonathan Kaye",6,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Soren Kjeldsen",7,5,"BestYTD1PuttorBetterStreak",2010
246,246,"TJ Kua",1,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Grant Leaver",1,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Tom Lehman",9,5,"BestYTD1PuttorBetterStreak",2010
246,246,"WC Liang",4,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Frank Lickliter II",6,5,"BestYTD1PuttorBetterStreak",2010
246,246,"David Lutterus",25,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Matteo Manassero",1,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Braxton Marquez",1,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Shigeki Maruyama",4,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Len Mattiace",6,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Gareth Maybin",2,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Robert McClellan",1,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Andrew McLardy",21,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Jon Mills",1,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Edoardo Molinari",8,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Francesco Molinari",8,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Garth Mulroy",19,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Michael ONeal",2,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Rod Pampling",26,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Jesper Parnevik",5,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Mike Perez",1,5,"BestYTD1PuttorBetterStreak",2010
246,246,"DA Points",29,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Ted Purdy",30,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Jerry Richardson Jr",1,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Phil Schmitt",2,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Ron Skayhan",1,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Mike Small",8,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Jordan Spieth",2,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Craig Stadler",2,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Roger Tambellini",26,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Vaughn Taylor",26,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Tim Thelen",3,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Cameron Tringale",22,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Marc Turnesa",7,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Vance Veazey",23,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Camilo Villegas",20,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Danny Wax",1,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Gunner Wiebe",1,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Chris Wood",5,5,"BestYTD1PuttorBetterStreak",2010
246,246,"Ian Woosnam",1,5,"BestYTD1PuttorBetterStreak",2010
323,323,"Jamie Abbott",1,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Mark Anderson",1,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Eric Axley",6,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Paul Azinger",1,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Brad Benjamin",2,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Bennett Blakeman",1,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Guy Boros",6,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Gary Boyd",1,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Tom Byrum",3,4,"BestYTD1PuttorBetterStreak",2010
323,323,"John Chin",1,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Rocky Cleland",1,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Erik Compton",7,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Fred Couples",7,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Ben Crenshaw",1,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Robert Damron",4,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Jay Delsing",4,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Matt Fast",1,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Gonzalo Fdez Castano",3,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Ross Fisher",10,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Robert Gamez",8,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Ignacio Garrido",1,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Bobby Gates",2,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Derek Gillespie",1,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Ernie Gonzalez",2,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Rob Grube",1,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Bret Guetz",1,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Adam Hadwin",1,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Anders Hansen",6,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Gregory Havret",2,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Scott Hebert",1,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Russell Henley",1,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Jim Herman",1,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Steve Holmes",1,4,"BestYTD1PuttorBetterStreak",2010
323,323,"David Horsey",2,4,"BestYTD1PuttorBetterStreak",2010
323,323,"Jean Hugo",1,4,"BestYTD1PuttorBetterStreak",2010
