"3PuttAvoidanceRound5_RANKTHISWEEK_2008","3PuttAvoidanceRound5_RANKLASTWEEK_2008","3PuttAvoidanceRound5_PLAYERNAME_2008","3PuttAvoidanceRound5__2008","3PuttAvoidanceRound5_Pct_2008","3PuttAvoidanceRound5_TOTAL3PUTTS_2008","3PuttAvoidanceRound5_TOTALHOLES_2008","stat_name","year"
1,1,"Brad Adamonis",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Robert Allenby",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Shane Bertsch",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Justin Bolli",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Chad Campbell",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Stewart Cink",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Paul Claxton",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Fred Couples",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Ken Duke",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Joe Durant",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Steve Flesch",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"JJ Henry",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Ryuji Imada",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Matt Jones",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Martin Laird",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Justin Leonard",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Michael Letzig",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Jeff Maggert",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Scott McCarron",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"John Merrick",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Kevin Na",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Kenny Perry",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Tim Petrovic",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Jeff Quinney",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Tom Scherrer",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"John Senden",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Heath Slocum",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Kevin Stadler",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Kyle Thompson",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Nicholas Thompson",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Boo Weekley",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"Mike Weir",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
1,1,"YE Yang",NA,5.56,1,18,"3PuttAvoidanceRound5",2008
34,34,"Steve Elkington",NA,11.11,2,18,"3PuttAvoidanceRound5",2008
35,35,"Robert Gamez",NA,16.67,3,18,"3PuttAvoidanceRound5",2008
