"Approach250275yardsRTP_RANKTHISWEEK_2011","Approach250275yardsRTP_RANKLASTWEEK_2011","Approach250275yardsRTP_PLAYERNAME_2011","Approach250275yardsRTP_ROUNDS_2011","Approach250275yardsRTP_AVGRTP_2011","stat_name","year"
62,62,"David Mathis",83,-0.583,"Approach250275yardsRTP",2011
64,64,"Steve Stricker",70,-0.579,"Approach250275yardsRTP",2011
65,65,"Jonathan Byrd",83,-0.567,"Approach250275yardsRTP",2011
66,66,"Cameron Beckman",71,-0.565,"Approach250275yardsRTP",2011
66,66,"Michael Connell",76,-0.565,"Approach250275yardsRTP",2011
66,66,"Troy Matteson",91,-0.565,"Approach250275yardsRTP",2011
66,66,"Bubba Watson",85,-0.565,"Approach250275yardsRTP",2011
70,70,"Rich Beem",53,-0.563,"Approach250275yardsRTP",2011
71,71,"Sergio Garcia",61,-0.56,"Approach250275yardsRTP",2011
71,71,"Justin Leonard",82,-0.56,"Approach250275yardsRTP",2011
71,71,"Rocco Mediate",53,-0.56,"Approach250275yardsRTP",2011
74,74,"Woody Austin",59,-0.556,"Approach250275yardsRTP",2011
74,74,"Harrison Frazar",58,-0.556,"Approach250275yardsRTP",2011
76,76,"Bill Lunde",92,-0.552,"Approach250275yardsRTP",2011
77,77,"Scott Stallings",84,-0.55,"Approach250275yardsRTP",2011
78,78,"Derek Lamely",65,-0.545,"Approach250275yardsRTP",2011
78,78,"Troy Merritt",63,-0.545,"Approach250275yardsRTP",2011
78,78,"Rory Sabbatini",85,-0.545,"Approach250275yardsRTP",2011
78,78,"Adam Scott",60,-0.545,"Approach250275yardsRTP",2011
82,82,"Roland Thatcher",67,-0.542,"Approach250275yardsRTP",2011
83,83,"Marc Turnesa",54,-0.538,"Approach250275yardsRTP",2011
84,84,"Ben Curtis",66,-0.536,"Approach250275yardsRTP",2011
84,84,"Charles Howell III",108,-0.536,"Approach250275yardsRTP",2011
86,86,"Billy Mayfair",94,-0.529,"Approach250275yardsRTP",2011
86,86,"Geoff Ogilvy",69,-0.529,"Approach250275yardsRTP",2011
88,88,"Stephen Ames",69,-0.526,"Approach250275yardsRTP",2011
88,88,"Stuart Appleby",65,-0.526,"Approach250275yardsRTP",2011
88,88,"George McNeill",69,-0.526,"Approach250275yardsRTP",2011
91,91,"JJ Henry",96,-0.524,"Approach250275yardsRTP",2011
92,92,"Keegan Bradley",91,-0.522,"Approach250275yardsRTP",2011
92,92,"Ben Martin",74,-0.522,"Approach250275yardsRTP",2011
92,92,"Ryan Moore",79,-0.522,"Approach250275yardsRTP",2011
95,95,"Matt Kuchar",94,-0.52,"Approach250275yardsRTP",2011
96,96,"Chad Campbell",99,-0.519,"Approach250275yardsRTP",2011
97,97,"Ben Crane",76,-0.517,"Approach250275yardsRTP",2011
97,97,"Ryuji Imada",83,-0.517,"Approach250275yardsRTP",2011
97,97,"Matt Jones",71,-0.517,"Approach250275yardsRTP",2011
97,97,"Jeff Overton",92,-0.517,"Approach250275yardsRTP",2011
97,97,"DJ Trahan",91,-0.517,"Approach250275yardsRTP",2011
102,102,"Kevin Streelman",90,-0.516,"Approach250275yardsRTP",2011
103,103,"Brian Davis",105,-0.514,"Approach250275yardsRTP",2011
103,103,"Chez Reavie",92,-0.514,"Approach250275yardsRTP",2011
105,105,"Joseph Bramlett",73,-0.5,"Approach250275yardsRTP",2011
105,105,"Chris Couch",73,-0.5,"Approach250275yardsRTP",2011
105,105,"Jason Dufner",78,-0.5,"Approach250275yardsRTP",2011
105,105,"Steve Flesch",88,-0.5,"Approach250275yardsRTP",2011
105,105,"Retief Goosen",50,-0.5,"Approach250275yardsRTP",2011
105,105,"David Hearn",88,-0.5,"Approach250275yardsRTP",2011
105,105,"Freddie Jacobson",92,-0.5,"Approach250275yardsRTP",2011
105,105,"Dustin Johnson",72,-0.5,"Approach250275yardsRTP",2011
105,105,"Graeme McDowell",50,-0.5,"Approach250275yardsRTP",2011
105,105,"Phil Mickelson",79,-0.5,"Approach250275yardsRTP",2011
105,105,"Joe Ogilvie",75,-0.5,"Approach250275yardsRTP",2011
105,105,"Aron Price",58,-0.5,"Approach250275yardsRTP",2011
105,105,"Cameron Tringale",110,-0.5,"Approach250275yardsRTP",2011
105,105,"Bo Van Pelt",92,-0.5,"Approach250275yardsRTP",2011
105,105,"Jimmy Walker",79,-0.5,"Approach250275yardsRTP",2011
105,105,"Charlie Wi",83,-0.5,"Approach250275yardsRTP",2011
105,105,"Dean Wilson",62,-0.5,"Approach250275yardsRTP",2011
122,122,"Joe Durant",71,-0.478,"Approach250275yardsRTP",2011
122,122,"Kent Jones",76,-0.478,"Approach250275yardsRTP",2011
124,124,"Trevor Immelman",84,-0.476,"Approach250275yardsRTP",2011
125,125,"DA Points",89,-0.474,"Approach250275yardsRTP",2011
125,125,"Will Strickler",51,-0.474,"Approach250275yardsRTP",2011
127,127,"Kevin Chappell",78,-0.471,"Approach250275yardsRTP",2011
127,127,"Jim Herman",69,-0.471,"Approach250275yardsRTP",2011
127,127,"Steve Marino",76,-0.471,"Approach250275yardsRTP",2011
127,127,"Shaun Micheel",77,-0.471,"Approach250275yardsRTP",2011
127,127,"Jhonattan Vegas",84,-0.471,"Approach250275yardsRTP",2011
132,132,"William McGirt",103,-0.467,"Approach250275yardsRTP",2011
133,133,"Mark Wilson",89,-0.462,"Approach250275yardsRTP",2011
134,134,"Robert Allenby",84,-0.458,"Approach250275yardsRTP",2011
134,134,"KJ Choi",77,-0.458,"Approach250275yardsRTP",2011
136,136,"Tag Ridings",87,-0.455,"Approach250275yardsRTP",2011
136,136,"Michael Thompson",79,-0.455,"Approach250275yardsRTP",2011
136,136,"David Toms",78,-0.455,"Approach250275yardsRTP",2011
136,136,"Garrett Willis",71,-0.455,"Approach250275yardsRTP",2011
140,140,"Rod Pampling",72,-0.452,"Approach250275yardsRTP",2011
141,141,"James Driscoll",71,-0.444,"Approach250275yardsRTP",2011
142,142,"John Merrick",71,-0.44,"Approach250275yardsRTP",2011
142,142,"Zack Miller",86,-0.44,"Approach250275yardsRTP",2011
144,144,"Pat Perez",76,-0.433,"Approach250275yardsRTP",2011
145,145,"Alex Cejka",59,-0.429,"Approach250275yardsRTP",2011
146,146,"Tim Herron",85,-0.423,"Approach250275yardsRTP",2011
147,147,"Scott Gutschewski",67,-0.421,"Approach250275yardsRTP",2011
148,148,"Heath Slocum",89,-0.419,"Approach250275yardsRTP",2011
149,149,"Steve Elkington",50,-0.417,"Approach250275yardsRTP",2011
150,150,"Tim Petrovic",88,-0.409,"Approach250275yardsRTP",2011
151,151,"Angel Cabrera",50,-0.4,"Approach250275yardsRTP",2011
152,152,"Matt Bettencourt",84,-0.393,"Approach250275yardsRTP",2011
153,153,"Paul Goydos",81,-0.385,"Approach250275yardsRTP",2011
154,154,"Jim Furyk",87,-0.381,"Approach250275yardsRTP",2011
154,154,"Zach Johnson",79,-0.381,"Approach250275yardsRTP",2011
156,156,"Kevin Stadler",88,-0.378,"Approach250275yardsRTP",2011
157,157,"Michael Putnam",67,-0.375,"Approach250275yardsRTP",2011
158,158,"Tommy Gainey",104,-0.367,"Approach250275yardsRTP",2011
159,159,"Ian Poulter",52,-0.364,"Approach250275yardsRTP",2011
160,160,"Briny Baird",60,-0.35,"Approach250275yardsRTP",2011
160,160,"DJ Brigman",67,-0.35,"Approach250275yardsRTP",2011
162,162,"Daniel Summerhays",75,-0.346,"Approach250275yardsRTP",2011
163,163,"Blake Adams",116,-0.345,"Approach250275yardsRTP",2011
164,164,"Hunter Haas",96,-0.333,"Approach250275yardsRTP",2011
164,164,"Padraig Harrington",60,-0.333,"Approach250275yardsRTP",2011
164,164,"Camilo Villegas",69,-0.333,"Approach250275yardsRTP",2011
167,167,"Chris Kirk",87,-0.321,"Approach250275yardsRTP",2011
168,168,"Carl Pettersson",95,-0.317,"Approach250275yardsRTP",2011
169,169,"Jason Bohn",74,-0.313,"Approach250275yardsRTP",2011
169,169,"Stewart Cink",72,-0.313,"Approach250275yardsRTP",2011
169,169,"Andres Gonzales",60,-0.313,"Approach250275yardsRTP",2011
169,169,"Vaughn Taylor",89,-0.313,"Approach250275yardsRTP",2011
173,173,"David Duval",67,-0.308,"Approach250275yardsRTP",2011
174,174,"JP Hayes",56,-0.286,"Approach250275yardsRTP",2011
175,175,"Arjun Atwal",91,-0.273,"Approach250275yardsRTP",2011
175,175,"Richard Johnson",64,-0.273,"Approach250275yardsRTP",2011
177,177,"Davis Love III",70,-0.263,"Approach250275yardsRTP",2011
178,178,"Nathan Green",81,-0.25,"Approach250275yardsRTP",2011
179,179,"Tom Gillis",55,-0.235,"Approach250275yardsRTP",2011
180,180,"Bryce Molder",82,-0.222,"Approach250275yardsRTP",2011
181,181,"Colt Knost",80,-0.208,"Approach250275yardsRTP",2011
182,182,"Shane Bertsch",62,-0.2,"Approach250275yardsRTP",2011
183,183,"JB Holmes",57,-0.182,"Approach250275yardsRTP",2011
184,184,"Justin Hicks",60,-0.154,"Approach250275yardsRTP",2011
185,185,"Ernie Els",71,-0.071,"Approach250275yardsRTP",2011
186,186,"Kevin Kisner",70,0,"Approach250275yardsRTP",2011
