"Approach200225yardsRTP_RANKTHISWEEK_2013","Approach200225yardsRTP_RANKLASTWEEK_2013","Approach200225yardsRTP_PLAYERNAME_2013","Approach200225yardsRTP_ROUNDS_2013","Approach200225yardsRTP_AVGRTP_2013","stat_name","year"
78,78,"Robert Streb",75,0.012,"Approach200225yardsRTP",2013
78,78,"Michael Thompson",66,0.012,"Approach200225yardsRTP",2013
80,80,"Ernie Els",63,0.013,"Approach200225yardsRTP",2013
80,80,"Troy Matteson",68,0.013,"Approach200225yardsRTP",2013
82,82,"Matt Every",89,0.016,"Approach200225yardsRTP",2013
82,82,"Jim Herman",59,0.016,"Approach200225yardsRTP",2013
84,84,"Angel Cabrera",73,0.019,"Approach200225yardsRTP",2013
85,85,"Roberto Castro",97,0.02,"Approach200225yardsRTP",2013
86,86,"James Hahn",78,0.022,"Approach200225yardsRTP",2013
87,87,"Seung Yul Noh",71,0.024,"Approach200225yardsRTP",2013
88,88,"Greg Chalmers",77,0.025,"Approach200225yardsRTP",2013
88,88,"Jerry Kelly",75,0.025,"Approach200225yardsRTP",2013
90,90,"Chad Campbell",78,0.026,"Approach200225yardsRTP",2013
90,90,"Jimmy Walker",84,0.026,"Approach200225yardsRTP",2013
92,92,"Ricky Barnes",74,0.028,"Approach200225yardsRTP",2013
92,92,"Dustin Johnson",71,0.028,"Approach200225yardsRTP",2013
94,94,"Ben Curtis",59,0.029,"Approach200225yardsRTP",2013
95,95,"Pat Perez",69,0.03,"Approach200225yardsRTP",2013
95,95,"John Senden",79,0.03,"Approach200225yardsRTP",2013
97,97,"Richard Lee",81,0.031,"Approach200225yardsRTP",2013
97,97,"Brian Stuard",78,0.031,"Approach200225yardsRTP",2013
99,99,"Martin Laird",68,0.032,"Approach200225yardsRTP",2013
100,100,"Greg Owen",73,0.033,"Approach200225yardsRTP",2013
101,101,"Tag Ridings",69,0.034,"Approach200225yardsRTP",2013
102,102,"Brian Harman",89,0.036,"Approach200225yardsRTP",2013
102,102,"Nicholas Thompson",99,0.036,"Approach200225yardsRTP",2013
104,104,"Aaron Baddeley",68,0.038,"Approach200225yardsRTP",2013
104,104,"Morgan Hoffmann",64,0.038,"Approach200225yardsRTP",2013
106,106,"JJ Henry",83,0.039,"Approach200225yardsRTP",2013
107,107,"William McGirt",75,0.04,"Approach200225yardsRTP",2013
107,107,"Camilo Villegas",79,0.04,"Approach200225yardsRTP",2013
109,109,"Geoff Ogilvy",57,0.041,"Approach200225yardsRTP",2013
110,110,"David Mathis",71,0.042,"Approach200225yardsRTP",2013
110,110,"Vijay Singh",61,0.042,"Approach200225yardsRTP",2013
112,112,"Brendon de Jonge",110,0.045,"Approach200225yardsRTP",2013
112,112,"John Huh",88,0.045,"Approach200225yardsRTP",2013
112,112,"Colt Knost",69,0.045,"Approach200225yardsRTP",2013
115,115,"Will Claxton",67,0.048,"Approach200225yardsRTP",2013
115,115,"Robert Karlsson",56,0.048,"Approach200225yardsRTP",2013
117,117,"Russell Henley",80,0.049,"Approach200225yardsRTP",2013
118,118,"Justin Leonard",86,0.052,"Approach200225yardsRTP",2013
119,119,"Lucas Glover",65,0.053,"Approach200225yardsRTP",2013
120,120,"Tommy Gainey",84,0.055,"Approach200225yardsRTP",2013
121,121,"Chris Kirk",89,0.056,"Approach200225yardsRTP",2013
121,121,"Chez Reavie",72,0.056,"Approach200225yardsRTP",2013
123,123,"Henrik Norlander",70,0.057,"Approach200225yardsRTP",2013
124,124,"Stewart Cink",71,0.06,"Approach200225yardsRTP",2013
125,125,"Jeff Overton",78,0.061,"Approach200225yardsRTP",2013
125,125,"Alistair Presnell",59,0.061,"Approach200225yardsRTP",2013
127,127,"Erik Compton",74,0.063,"Approach200225yardsRTP",2013
128,128,"Ryan Moore",72,0.065,"Approach200225yardsRTP",2013
129,129,"Tim Herron",45,0.067,"Approach200225yardsRTP",2013
129,129,"Jeff Maggert",63,0.067,"Approach200225yardsRTP",2013
129,129,"Jin Park",52,0.067,"Approach200225yardsRTP",2013
132,132,"Andrew Svoboda",46,0.071,"Approach200225yardsRTP",2013
132,132,"Boo Weekley",100,0.071,"Approach200225yardsRTP",2013
134,134,"Derek Ernst",58,0.072,"Approach200225yardsRTP",2013
134,134,"Martin Kaymer",61,0.072,"Approach200225yardsRTP",2013
136,136,"DH Lee",65,0.073,"Approach200225yardsRTP",2013
136,136,"Vaughn Taylor",50,0.073,"Approach200225yardsRTP",2013
138,138,"Chris Stroud",88,0.074,"Approach200225yardsRTP",2013
139,139,"Tom Gillis",69,0.076,"Approach200225yardsRTP",2013
140,140,"Mark Wilson",56,0.078,"Approach200225yardsRTP",2013
141,141,"Bo Van Pelt",72,0.08,"Approach200225yardsRTP",2013
142,142,"Ken Duke",87,0.082,"Approach200225yardsRTP",2013
143,143,"Jason Dufner",78,0.086,"Approach200225yardsRTP",2013
144,144,"Jonas Blixt",76,0.087,"Approach200225yardsRTP",2013
144,144,"Webb Simpson",92,0.087,"Approach200225yardsRTP",2013
146,146,"Doug LaBelle II",72,0.088,"Approach200225yardsRTP",2013
146,146,"Aaron Watkins",46,0.088,"Approach200225yardsRTP",2013
148,148,"Billy Horschel",96,0.09,"Approach200225yardsRTP",2013
148,148,"Dicky Pride",71,0.09,"Approach200225yardsRTP",2013
148,148,"Johnson Wagner",64,0.09,"Approach200225yardsRTP",2013
151,151,"David Lynn",70,0.091,"Approach200225yardsRTP",2013
151,151,"George McNeill",68,0.091,"Approach200225yardsRTP",2013
151,151,"Sean OHair",56,0.091,"Approach200225yardsRTP",2013
154,154,"David Hearn",88,0.096,"Approach200225yardsRTP",2013
155,155,"Tim Clark",64,0.097,"Approach200225yardsRTP",2013
156,156,"Fabian Gomez",65,0.098,"Approach200225yardsRTP",2013
157,157,"Robert Allenby",58,0.099,"Approach200225yardsRTP",2013
158,158,"Ben Crane",62,0.102,"Approach200225yardsRTP",2013
159,159,"Justin Hicks",79,0.103,"Approach200225yardsRTP",2013
160,160,"Justin Bolli",59,0.106,"Approach200225yardsRTP",2013
161,161,"Lee Williams",62,0.108,"Approach200225yardsRTP",2013
162,162,"Luke Guthrie",82,0.11,"Approach200225yardsRTP",2013
163,163,"DA Points",87,0.112,"Approach200225yardsRTP",2013
164,164,"Bryce Molder",82,0.114,"Approach200225yardsRTP",2013
165,165,"Charlie Wi",75,0.115,"Approach200225yardsRTP",2013
166,166,"Eric Meierdierks",48,0.122,"Approach200225yardsRTP",2013
167,167,"Brian Gay",79,0.126,"Approach200225yardsRTP",2013
168,168,"Michael Bradley",56,0.127,"Approach200225yardsRTP",2013
169,169,"Ian Poulter",59,0.13,"Approach200225yardsRTP",2013
170,170,"Scott Piercy",78,0.135,"Approach200225yardsRTP",2013
171,171,"James Driscoll",76,0.143,"Approach200225yardsRTP",2013
172,172,"Freddie Jacobson",63,0.145,"Approach200225yardsRTP",2013
172,172,"Casey Wittenberg",72,0.145,"Approach200225yardsRTP",2013
174,174,"Bob Estes",66,0.16,"Approach200225yardsRTP",2013
175,175,"KJ Choi",85,0.167,"Approach200225yardsRTP",2013
176,176,"Ted Potter Jr",65,0.169,"Approach200225yardsRTP",2013
177,177,"Peter Hanson",45,0.211,"Approach200225yardsRTP",2013
178,178,"Scott Gardiner",61,0.228,"Approach200225yardsRTP",2013
178,178,"Mike Weir",60,0.228,"Approach200225yardsRTP",2013
180,180,"Darron Stiles",51,0.234,"Approach200225yardsRTP",2013
