"Puttingfrom25_RANKTHISWEEK_2016","Puttingfrom25_RANKLASTWEEK_2016","Puttingfrom25_PLAYERNAME_2016","Puttingfrom25_ROUNDS_2016","Puttingfrom25_PctMADE_2016","Puttingfrom25_ATTEMPTS_2016","Puttingfrom25_PUTTSMADE_2016","stat_name","year"
1,1,"DJ Trahan",23,13.79,29,4,"Puttingfrom25",2016
2,2,"Jordan Spieth",34,11.83,93,11,"Puttingfrom25",2016
3,3,"Ryan Moore",40,11.02,118,13,"Puttingfrom25",2016
4,4,"Bernd Wiesberger",23,10.34,58,6,"Puttingfrom25",2016
5,10,"Rory McIlroy",37,9.89,91,9,"Puttingfrom25",2016
6,6,"Ben Martin",48,9.84,193,19,"Puttingfrom25",2016
7,7,"Charley Hoffman",49,9.72,144,14,"Puttingfrom25",2016
8,15,"JB Holmes",39,9.62,104,10,"Puttingfrom25",2016
9,8,"Marc Leishman",41,9.43,106,10,"Puttingfrom25",2016
10,9,"Andy Sullivan",25,9.41,85,8,"Puttingfrom25",2016
11,28,"Michael Kim",62,9.38,224,21,"Puttingfrom25",2016
11,5,"Shane Lowry",35,9.38,96,9,"Puttingfrom25",2016
13,11,"Matthew Fitzpatrick",23,8.96,67,6,"Puttingfrom25",2016
14,13,"Brooks Koepka",39,8.94,123,11,"Puttingfrom25",2016
15,17,"Jason Day",36,8.65,104,9,"Puttingfrom25",2016
16,14,"William McGirt",54,8.64,220,19,"Puttingfrom25",2016
17,11,"Hiroshi Iwata",51,8.51,141,12,"Puttingfrom25",2016
18,18,"Miguel Angel Carballo",24,8.47,59,5,"Puttingfrom25",2016
19,20,"Zach Johnson",42,8.39,143,12,"Puttingfrom25",2016
20,27,"George McNeill",33,8.33,108,9,"Puttingfrom25",2016
21,21,"Russell Henley",42,8.28,169,14,"Puttingfrom25",2016
22,16,"Derek Fathauer",58,8.24,170,14,"Puttingfrom25",2016
23,23,"Brian Gay",22,8.2,61,5,"Puttingfrom25",2016
24,51,"Ollie Schniederjans",23,8.16,98,8,"Puttingfrom25",2016
25,25,"Jason Dufner",53,8.09,136,11,"Puttingfrom25",2016
26,26,"Chez Reavie",56,8.05,174,14,"Puttingfrom25",2016
27,19,"Kevin Kisner",49,8,150,12,"Puttingfrom25",2016
28,29,"Dicky Pride",33,7.95,88,7,"Puttingfrom25",2016
29,31,"Cameron Percy",22,7.89,76,6,"Puttingfrom25",2016
30,32,"Michael Thompson",46,7.75,142,11,"Puttingfrom25",2016
31,22,"DA Points",32,7.69,78,6,"Puttingfrom25",2016
32,30,"Brett Stegmaier",57,7.59,224,17,"Puttingfrom25",2016
32,36,"Bubba Watson",30,7.59,79,6,"Puttingfrom25",2016
34,34,"Kyle Reifers",63,7.55,212,16,"Puttingfrom25",2016
35,42,"Stuart Appleby",39,7.53,146,11,"Puttingfrom25",2016
36,24,"Jhonattan Vegas",49,7.45,161,12,"Puttingfrom25",2016
37,47,"Charles Howell III",63,7.35,245,18,"Puttingfrom25",2016
37,40,"Darron Stiles",28,7.35,68,5,"Puttingfrom25",2016
39,37,"Zac Blair",56,7.34,177,13,"Puttingfrom25",2016
40,40,"Brian Stuard",24,7.32,82,6,"Puttingfrom25",2016
40,35,"Mark Wilson",42,7.32,164,12,"Puttingfrom25",2016
42,77,"Byeong Hun An",23,7.27,55,4,"Puttingfrom25",2016
43,43,"JJ Henry",44,7.18,209,15,"Puttingfrom25",2016
44,46,"Louis Oosthuizen",25,7.14,56,4,"Puttingfrom25",2016
44,33,"Adam Scott",39,7.14,112,8,"Puttingfrom25",2016
46,39,"DH Lee",35,7.06,85,6,"Puttingfrom25",2016
47,48,"Brice Garnett",29,7.04,71,5,"Puttingfrom25",2016
48,54,"Thomas Aiken",42,6.92,130,9,"Puttingfrom25",2016
49,45,"Phil Mickelson",37,6.9,116,8,"Puttingfrom25",2016
50,57,"Jason Gore",51,6.85,146,10,"Puttingfrom25",2016
51,49,"KJ Choi",47,6.82,176,12,"Puttingfrom25",2016
52,38,"Colt Knost",56,6.81,191,13,"Puttingfrom25",2016
53,95,"Tim Wilkinson",40,6.8,103,7,"Puttingfrom25",2016
54,54,"Charlie Beljan",26,6.67,75,5,"Puttingfrom25",2016
55,56,"Billy Hurley III",22,6.58,76,5,"Puttingfrom25",2016
56,44,"Francesco Molinari",36,6.57,137,9,"Puttingfrom25",2016
57,58,"Carl Pettersson",31,6.54,107,7,"Puttingfrom25",2016
58,121,"Angel Cabrera",42,6.52,138,9,"Puttingfrom25",2016
58,59,"Luke Guthrie",31,6.52,92,6,"Puttingfrom25",2016
60,62,"Rhein Gibson",36,6.4,125,8,"Puttingfrom25",2016
61,129,"Boo Weekley",53,6.35,189,12,"Puttingfrom25",2016
62,72,"Harold Varner III",58,6.33,221,14,"Puttingfrom25",2016
63,78,"Robert Allenby",35,6.31,111,7,"Puttingfrom25",2016
64,50,"Patton Kizzire",57,6.28,223,14,"Puttingfrom25",2016
64,74,"Jason Kokrak",52,6.28,207,13,"Puttingfrom25",2016
