"Puttingfrom4_RANKTHISWEEK_2005","Puttingfrom4_RANKLASTWEEK_2005","Puttingfrom4_PLAYERNAME_2005","Puttingfrom4_ROUNDS_2005","Puttingfrom4_PctMADE_2005","Puttingfrom4_ATTEMPTS_2005","Puttingfrom4_PUTTSMADE_2005","stat_name","year"
1,1,"Ian Poulter",62,98.85,87,86,"Puttingfrom4",2005
2,2,"Jesper Parnevik",84,98.01,151,148,"Puttingfrom4",2005
3,3,"Phillip Price",77,97.83,138,135,"Puttingfrom4",2005
4,4,"Brad Faxon",75,97.35,113,110,"Puttingfrom4",2005
5,5,"Jeff Brehaut",71,97.18,142,138,"Puttingfrom4",2005
6,6,"Bart Bryant",91,97.01,167,162,"Puttingfrom4",2005
7,7,"Bob Estes",92,96.99,166,161,"Puttingfrom4",2005
8,8,"Kirk Triplett",55,96.91,97,94,"Puttingfrom4",2005
9,9,"Stephen Ames",82,96.88,160,155,"Puttingfrom4",2005
10,10,"Steve Stricker",62,96.85,127,123,"Puttingfrom4",2005
11,11,"Mark Hensby",70,96.8,125,121,"Puttingfrom4",2005
12,12,"Dudley Hart",84,96.77,155,150,"Puttingfrom4",2005
13,13,"Bill Glasson",54,96.59,88,85,"Puttingfrom4",2005
14,14,"Mark OMeara",66,96.4,111,107,"Puttingfrom4",2005
15,15,"Stewart Cink",98,96.25,160,154,"Puttingfrom4",2005
16,16,"Freddie Jacobson",72,96.24,133,128,"Puttingfrom4",2005
17,17,"Brian Gay",101,96.05,228,219,"Puttingfrom4",2005
18,18,"Geoff Ogilvy",97,96.04,202,194,"Puttingfrom4",2005
19,19,"Luke Donald",67,96,75,72,"Puttingfrom4",2005
20,20,"Daniel Chopra",108,95.95,222,213,"Puttingfrom4",2005
20,20,"Dean Wilson",86,95.95,148,142,"Puttingfrom4",2005
22,22,"Matt Gogel",78,95.88,170,163,"Puttingfrom4",2005
23,23,"Duffy Waldorf",86,95.65,138,132,"Puttingfrom4",2005
