"ApproachesLeftRoughRTPScore_RANKTHISWEEK_2011","ApproachesLeftRoughRTPScore_RANKLASTWEEK_2011","ApproachesLeftRoughRTPScore_PLAYERNAME_2011","ApproachesLeftRoughRTPScore_ROUNDS_2011","ApproachesLeftRoughRTPScore_AVGRTP_2011","stat_name","year"
145,145,"Zach Johnson",79,0.207,"ApproachesLeftRoughRTPScore",2011
145,145,"Tag Ridings",87,0.207,"ApproachesLeftRoughRTPScore",2011
147,147,"Billy Horschel",75,0.208,"ApproachesLeftRoughRTPScore",2011
148,148,"Charlie Wi",83,0.209,"ApproachesLeftRoughRTPScore",2011
149,149,"Tim Petrovic",88,0.212,"ApproachesLeftRoughRTPScore",2011
150,150,"KJ Choi",77,0.214,"ApproachesLeftRoughRTPScore",2011
151,151,"Michael Connell",76,0.216,"ApproachesLeftRoughRTPScore",2011
151,151,"Brandt Jobe",100,0.216,"ApproachesLeftRoughRTPScore",2011
151,151,"Brendan Steele",89,0.216,"ApproachesLeftRoughRTPScore",2011
154,154,"Andres Romero",77,0.22,"ApproachesLeftRoughRTPScore",2011
155,155,"Mark Wilson",89,0.221,"ApproachesLeftRoughRTPScore",2011
156,156,"David Duval",67,0.225,"ApproachesLeftRoughRTPScore",2011
157,157,"Sung Kang",63,0.227,"ApproachesLeftRoughRTPScore",2011
157,157,"Michael Putnam",67,0.227,"ApproachesLeftRoughRTPScore",2011
159,159,"Woody Austin",59,0.228,"ApproachesLeftRoughRTPScore",2011
159,159,"Chris Riley",76,0.228,"ApproachesLeftRoughRTPScore",2011
161,161,"Tom Gillis",55,0.229,"ApproachesLeftRoughRTPScore",2011
161,161,"Vaughn Taylor",89,0.229,"ApproachesLeftRoughRTPScore",2011
163,163,"DA Points",89,0.23,"ApproachesLeftRoughRTPScore",2011
164,164,"Graeme McDowell",50,0.231,"ApproachesLeftRoughRTPScore",2011
165,165,"Joe Durant",71,0.232,"ApproachesLeftRoughRTPScore",2011
166,166,"David Hearn",88,0.233,"ApproachesLeftRoughRTPScore",2011
167,167,"Rocco Mediate",53,0.236,"ApproachesLeftRoughRTPScore",2011
167,167,"Dean Wilson",62,0.236,"ApproachesLeftRoughRTPScore",2011
169,169,"Kevin Chappell",78,0.242,"ApproachesLeftRoughRTPScore",2011
170,170,"Jarrod Lyle",83,0.244,"ApproachesLeftRoughRTPScore",2011
171,171,"Steve Flesch",88,0.25,"ApproachesLeftRoughRTPScore",2011
172,172,"Lee Janzen",62,0.253,"ApproachesLeftRoughRTPScore",2011
173,173,"Arjun Atwal",91,0.255,"ApproachesLeftRoughRTPScore",2011
174,174,"Nate Smith",66,0.256,"ApproachesLeftRoughRTPScore",2011
175,175,"Will Strickler",51,0.257,"ApproachesLeftRoughRTPScore",2011
176,176,"Keegan Bradley",91,0.26,"ApproachesLeftRoughRTPScore",2011
177,177,"Aron Price",58,0.269,"ApproachesLeftRoughRTPScore",2011
178,178,"Bobby Gates",82,0.27,"ApproachesLeftRoughRTPScore",2011
179,179,"Rich Beem",53,0.28,"ApproachesLeftRoughRTPScore",2011
180,180,"Justin Hicks",60,0.292,"ApproachesLeftRoughRTPScore",2011
181,181,"John Merrick",71,0.294,"ApproachesLeftRoughRTPScore",2011
182,182,"Jim Renner",65,0.311,"ApproachesLeftRoughRTPScore",2011
183,183,"Alex Prugh",82,0.315,"ApproachesLeftRoughRTPScore",2011
184,184,"Ben Martin",74,0.327,"ApproachesLeftRoughRTPScore",2011
185,185,"Scott Gutschewski",67,0.336,"ApproachesLeftRoughRTPScore",2011
186,186,"Martin Piller",63,0.356,"ApproachesLeftRoughRTPScore",2011
