"FirstTeeLateRound5ScoringAverage_RANKTHISWEEK_2006","FirstTeeLateRound5ScoringAverage_RANKLASTWEEK_2006","FirstTeeLateRound5ScoringAverage_PLAYERNAME_2006","FirstTeeLateRound5ScoringAverage__2006","FirstTeeLateRound5ScoringAverage_AVG_2006","FirstTeeLateRound5ScoringAverage_TOTALSTROKES_2006","FirstTeeLateRound5ScoringAverage_TOTALROUNDS_2006","stat_name","year"
1,1,"Jesper Parnevik",NA,67,67,1,"FirstTeeLateRound5ScoringAverage",2006
2,2,"John Huston",NA,68,68,1,"FirstTeeLateRound5ScoringAverage",2006
3,3,"Mike Weir",NA,70,70,1,"FirstTeeLateRound5ScoringAverage",2006
4,4,"Chad Campbell",NA,71,71,1,"FirstTeeLateRound5ScoringAverage",2006
4,4,"Phil Mickelson",NA,71,71,1,"FirstTeeLateRound5ScoringAverage",2006
6,6,"Olin Browne",NA,72,72,1,"FirstTeeLateRound5ScoringAverage",2006
6,6,"Bernhard Langer",NA,72,72,1,"FirstTeeLateRound5ScoringAverage",2006
6,6,"Jeff Maggert",NA,72,72,1,"FirstTeeLateRound5ScoringAverage",2006
6,6,"Billy Mayfair",NA,72,72,1,"FirstTeeLateRound5ScoringAverage",2006
6,6,"Ryan Palmer",NA,72,72,1,"FirstTeeLateRound5ScoringAverage",2006
11,11,"Shane Bertsch",NA,73,73,1,"FirstTeeLateRound5ScoringAverage",2006
11,11,"Brandt Jobe",NA,73,73,1,"FirstTeeLateRound5ScoringAverage",2006
11,11,"Rory Sabbatini",NA,73,73,1,"FirstTeeLateRound5ScoringAverage",2006
11,11,"John Senden",NA,73,73,1,"FirstTeeLateRound5ScoringAverage",2006
11,11,"Scott Verplank",NA,73,73,1,"FirstTeeLateRound5ScoringAverage",2006
16,16,"Ben Crane",NA,74,74,1,"FirstTeeLateRound5ScoringAverage",2006
16,16,"Justin Rose",NA,74,74,1,"FirstTeeLateRound5ScoringAverage",2006
18,18,"Steve Elkington",NA,77,77,1,"FirstTeeLateRound5ScoringAverage",2006
