"ProximitytoHolefromOtherLocations_RANKTHISWEEK_2006","ProximitytoHolefromOtherLocations_RANKLASTWEEK_2006","ProximitytoHolefromOtherLocations_PLAYERNAME_2006","ProximitytoHolefromOtherLocations_ROUNDS_2006","ProximitytoHolefromOtherLocations_AVGDTP_2006","ProximitytoHolefromOtherLocations_TOTALDISTANCEFEET_2006","ProximitytoHolefromOtherLocations_OFSHOTS_2006","ProximitytoHolefromOtherLocations_SCRAMBLINGRANK_2006","stat_name","year"
30,30,"Phil Mickelson",74,NA,5.3,66,138,"ProximitytoHolefromOtherLocations",2006
30,30,"Joe Ogilvie",95,NA,7.752,97,45,"ProximitytoHolefromOtherLocations",2006
37,37,"Craig Barlow",77,NA,8.483,105,159,"ProximitytoHolefromOtherLocations",2006
37,37,"Robert Damron",91,NA,9.964,123,100,"ProximitytoHolefromOtherLocations",2006
37,37,"Jerry Kelly",100,NA,9.498,117,17,"ProximitytoHolefromOtherLocations",2006
40,40,"Sergio Garcia",59,NA,4.908,60,183,"ProximitytoHolefromOtherLocations",2006
40,40,"Richard Johnson",94,NA,8.043,98,44,"ProximitytoHolefromOtherLocations",2006
40,40,"Stephen Leaney",84,NA,10.008,122,19,"ProximitytoHolefromOtherLocations",2006
40,40,"Steve Lowery",99,NA,12.184,148,111,"ProximitytoHolefromOtherLocations",2006
40,40,"Will Ma Kenzie",91,NA,10.169,124,165,"ProximitytoHolefromOtherLocations",2006
40,40,"Chris Riley",86,NA,8.69,106,26,"ProximitytoHolefromOtherLocations",2006
40,40,"Nick Watney",97,NA,10.121,124,15,"ProximitytoHolefromOtherLocations",2006
40,40,"Dean Wilson",115,NA,10.091,123,51,"ProximitytoHolefromOtherLocations",2006
40,40,"Mark Wilson",79,NA,8.474,103,82,"ProximitytoHolefromOtherLocations",2006
49,49,"Arjun Atwal",97,NA,9.595,116,113,"ProximitytoHolefromOtherLocations",2006
49,49,"Woody Austin",107,NA,8.107,98,43,"ProximitytoHolefromOtherLocations",2006
49,49,"Fred Funk",106,NA,7.982,96,42,"ProximitytoHolefromOtherLocations",2006
49,49,"Ian Leggatt",80,NA,10.149,122,164,"ProximitytoHolefromOtherLocations",2006
49,49,"Sean OHair",100,NA,11.198,135,139,"ProximitytoHolefromOtherLocations",2006
49,49,"Ron Whittaker",81,NA,8.252,100,167,"ProximitytoHolefromOtherLocations",2006
55,55,"Bart Bryant",87,NA,8.366,100,142,"ProximitytoHolefromOtherLocations",2006
55,55,"Ben Crane",85,NA,9.066,108,120,"ProximitytoHolefromOtherLocations",2006
55,55,"Jim Furyk",89,NA,7.8,93,4,"ProximitytoHolefromOtherLocations",2006
55,55,"Tim Herron",82,NA,7.334,87,148,"ProximitytoHolefromOtherLocations",2006
55,55,"Freddie Jacobson",56,NA,6.487,77,101,"ProximitytoHolefromOtherLocations",2006
55,55,"Skip Kendall",72,NA,7.125,85,73,"ProximitytoHolefromOtherLocations",2006
55,55,"Greg Kraft",79,NA,8.529,101,88,"ProximitytoHolefromOtherLocations",2006
55,55,"Paul Stankowski",70,NA,7.182,86,114,"ProximitytoHolefromOtherLocations",2006
55,55,"Bob Tway",81,NA,8.23,98,147,"ProximitytoHolefromOtherLocations",2006
55,55,"Camilo Villegas",95,NA,8.756,104,123,"ProximitytoHolefromOtherLocations",2006
65,65,"Tommy Armour III",65,NA,5.856,69,172,"ProximitytoHolefromOtherLocations",2006
65,65,"Jeff Brehaut",100,NA,10.732,126,153,"ProximitytoHolefromOtherLocations",2006
65,65,"Joe Durant",101,NA,14.559,172,133,"ProximitytoHolefromOtherLocations",2006
65,65,"Dudley Hart",83,NA,9.299,110,64,"ProximitytoHolefromOtherLocations",2006
65,65,"Trevor Immelman",86,NA,9.731,115,32,"ProximitytoHolefromOtherLocations",2006
65,65,"Justin Rose",98,NA,9.266,109,84,"ProximitytoHolefromOtherLocations",2006
65,65,"Hidemichi Tanaka",74,NA,9.217,109,169,"ProximitytoHolefromOtherLocations",2006
72,72,"Paul Azinger",87,NA,9.904,115,8,"ProximitytoHolefromOtherLocations",2006
72,72,"KJ Choi",93,NA,9.11,106,67,"ProximitytoHolefromOtherLocations",2006
72,72,"Charles Howell III",96,NA,10.046,117,115,"ProximitytoHolefromOtherLocations",2006
72,72,"Lee Janzen",79,NA,8.549,99,184,"ProximitytoHolefromOtherLocations",2006
72,72,"Kent Jones",103,NA,12.869,149,136,"ProximitytoHolefromOtherLocations",2006
72,72,"Jonathan Kaye",95,NA,11.292,132,102,"ProximitytoHolefromOtherLocations",2006
72,72,"Shaun Micheel",96,NA,8.397,98,127,"ProximitytoHolefromOtherLocations",2006
72,72,"Ian Poulter",53,NA,6.91,80,36,"ProximitytoHolefromOtherLocations",2006
72,72,"Rory Sabbatini",84,NA,7.4,86,50,"ProximitytoHolefromOtherLocations",2006
72,72,"Patrick Sheehan",104,NA,10.649,124,60,"ProximitytoHolefromOtherLocations",2006
82,82,"Shane Bertsch",104,NA,11.136,128,105,"ProximitytoHolefromOtherLocations",2006
82,82,"Steve Elkington",52,NA,5.976,69,6,"ProximitytoHolefromOtherLocations",2006
82,82,"Rod Pampling",89,NA,6.733,77,85,"ProximitytoHolefromOtherLocations",2006
82,82,"Tag Ridings",103,NA,11.573,133,160,"ProximitytoHolefromOtherLocations",2006
86,86,"Jason Bohn",104,NA,11.327,128,13,"ProximitytoHolefromOtherLocations",2006
86,86,"Greg Chalmers",71,NA,7.245,82,126,"ProximitytoHolefromOtherLocations",2006
86,86,"Jason Gore",86,NA,9.901,112,170,"ProximitytoHolefromOtherLocations",2006
86,86,"Matt Hansen",68,NA,7.142,81,89,"ProximitytoHolefromOtherLocations",2006
86,86,"Ryuji Imada",105,NA,12.973,147,24,"ProximitytoHolefromOtherLocations",2006
86,86,"Bernhard Langer",77,NA,8.642,98,57,"ProximitytoHolefromOtherLocations",2006
86,86,"Peter Lonard",77,NA,7.121,81,87,"ProximitytoHolefromOtherLocations",2006
86,86,"Tom Pernice Jr",108,NA,10.607,121,80,"ProximitytoHolefromOtherLocations",2006
86,86,"Bubba Watson",83,NA,10.19,116,83,"ProximitytoHolefromOtherLocations",2006
95,95,"Billy Andrade",78,NA,5.697,64,72,"ProximitytoHolefromOtherLocations",2006
95,95,"Kris Cox",83,NA,8.975,101,118,"ProximitytoHolefromOtherLocations",2006
95,95,"Bob Estes",85,NA,8.242,93,40,"ProximitytoHolefromOtherLocations",2006
95,95,"Todd Fischer",101,NA,13.639,153,117,"ProximitytoHolefromOtherLocations",2006
95,95,"Carlos Franco",86,NA,11.001,124,163,"ProximitytoHolefromOtherLocations",2006
95,95,"Thomas Levet",53,NA,5.631,63,81,"ProximitytoHolefromOtherLocations",2006
95,95,"Jesper Parnevik",84,NA,9.812,110,28,"ProximitytoHolefromOtherLocations",2006
95,95,"Bo Van Pelt",102,NA,11.425,128,99,"ProximitytoHolefromOtherLocations",2006
103,103,"Daniel Chopra",110,NA,11.194,124,105,"ProximitytoHolefromOtherLocations",2006
103,103,"Charley Hoffman",100,NA,14.078,156,137,"ProximitytoHolefromOtherLocations",2006
103,103,"Davis Love III",85,NA,7.011,78,149,"ProximitytoHolefromOtherLocations",2006
103,103,"Bob May",65,NA,6.567,73,144,"ProximitytoHolefromOtherLocations",2006
103,103,"Pat Perez",50,NA,5.103,57,166,"ProximitytoHolefromOtherLocations",2006
103,103,"Heath Slocum",96,NA,10.168,113,141,"ProximitytoHolefromOtherLocations",2006
103,103,"Jeff Sluman",101,NA,8.366,93,71,"ProximitytoHolefromOtherLocations",2006
103,103,"Jerry Smith",94,NA,11.597,129,41,"ProximitytoHolefromOtherLocations",2006
103,103,"DJ Trahan",92,NA,10.903,121,128,"ProximitytoHolefromOtherLocations",2006
103,103,"Tjaart van der Walt",60,NA,8.304,92,9,"ProximitytoHolefromOtherLocations",2006
103,103,"Mike Weir",88,NA,6.736,75,79,"ProximitytoHolefromOtherLocations",2006
114,114,"Aaron Baddeley",78,NA,9.759,107,51,"ProximitytoHolefromOtherLocations",2006
114,114,"James Driscoll",80,NA,9.696,106,160,"ProximitytoHolefromOtherLocations",2006
114,114,"Todd Hamilton",72,NA,8.698,96,191,"ProximitytoHolefromOtherLocations",2006
117,117,"Rich Beem",85,NA,9.062,98,174,"ProximitytoHolefromOtherLocations",2006
117,117,"Tim Clark",80,NA,6.28,68,58,"ProximitytoHolefromOtherLocations",2006
117,117,"Bill Haas",99,NA,12.883,140,48,"ProximitytoHolefromOtherLocations",2006
117,117,"David Toms",76,NA,8.52,93,54,"ProximitytoHolefromOtherLocations",2006
121,121,"Eric Axley",91,NA,11.984,129,121,"ProximitytoHolefromOtherLocations",2006
121,121,"David Branshaw",98,NA,11.245,121,38,"ProximitytoHolefromOtherLocations",2006
121,121,"Michael Connell",51,NA,5.927,64,192,"ProximitytoHolefromOtherLocations",2006
121,121,"Danny Ellis",68,NA,10.708,115,90,"ProximitytoHolefromOtherLocations",2006
121,121,"Paul Goydos",72,NA,9.362,101,25,"ProximitytoHolefromOtherLocations",2006
121,121,"Jeff Maggert",81,NA,9.834,106,178,"ProximitytoHolefromOtherLocations",2006
121,121,"Geoff Ogilvy",76,NA,7.965,86,69,"ProximitytoHolefromOtherLocations",2006
121,121,"Corey Pavin",74,NA,6.477,70,1,"ProximitytoHolefromOtherLocations",2006
129,129,"Mark Brooks",90,NA,10.99,117,107,"ProximitytoHolefromOtherLocations",2006
129,129,"Olin Browne",108,NA,11.948,127,152,"ProximitytoHolefromOtherLocations",2006
129,129,"Marco Dawson",87,NA,14.074,150,121,"ProximitytoHolefromOtherLocations",2006
129,129,"John Engler Jr",69,NA,9.537,102,176,"ProximitytoHolefromOtherLocations",2006
129,129,"Robert Gamez",94,NA,10.794,115,135,"ProximitytoHolefromOtherLocations",2006
134,134,"Steve Flesch",119,NA,13.292,140,22,"ProximitytoHolefromOtherLocations",2006
134,134,"Lucas Glover",105,NA,10.239,108,129,"ProximitytoHolefromOtherLocations",2006
134,134,"JJ Henry",96,NA,9.637,101,157,"ProximitytoHolefromOtherLocations",2006
134,134,"Jon Mills",68,NA,7.823,82,140,"ProximitytoHolefromOtherLocations",2006
134,134,"Mike Sposa",68,NA,12.118,127,47,"ProximitytoHolefromOtherLocations",2006
134,134,"Kevin Sutherland",100,NA,11.255,119,30,"ProximitytoHolefromOtherLocations",2006
140,140,"Briny Baird",81,NA,10.237,107,124,"ProximitytoHolefromOtherLocations",2006
140,140,"Henrik Bjornstad",97,NA,13.201,137,109,"ProximitytoHolefromOtherLocations",2006
140,140,"Mathew Goggin",72,NA,9.73,101,146,"ProximitytoHolefromOtherLocations",2006
140,140,"JP Hayes",55,NA,6.992,73,75,"ProximitytoHolefromOtherLocations",2006
140,140,"Arron Oberholser",82,NA,8.482,88,98,"ProximitytoHolefromOtherLocations",2006
140,140,"Jose Maria Olazabal",62,NA,6.225,65,95,"ProximitytoHolefromOtherLocations",2006
140,140,"Kenny Perry",73,NA,8.272,86,162,"ProximitytoHolefromOtherLocations",2006
140,140,"Adam Scott",70,NA,5.946,62,91,"ProximitytoHolefromOtherLocations",2006
140,140,"Nicholas Thompson",96,NA,11.567,120,171,"ProximitytoHolefromOtherLocations",2006
149,149,"Alex Cejka",93,NA,14.03,144,156,"ProximitytoHolefromOtherLocations",2006
149,149,"Bubba Dickerson",98,NA,11.257,116,181,"ProximitytoHolefromOtherLocations",2006
149,149,"John Huston",74,NA,9.995,103,63,"ProximitytoHolefromOtherLocations",2006
149,149,"Brandt Jobe",91,NA,8.62,89,154,"ProximitytoHolefromOtherLocations",2006
149,149,"JL Lewis",57,NA,8.33,86,76,"ProximitytoHolefromOtherLocations",2006
149,149,"Carl Pettersson",95,NA,9.752,101,66,"ProximitytoHolefromOtherLocations",2006
149,149,"Charles Warren",93,NA,10.599,109,64,"ProximitytoHolefromOtherLocations",2006
156,156,"Troy Matteson",101,NA,12.805,131,97,"ProximitytoHolefromOtherLocations",2006
156,156,"Ryan Moore",68,NA,8.4,86,46,"ProximitytoHolefromOtherLocations",2006
156,156,"Ryan Palmer",101,NA,11.722,120,74,"ProximitytoHolefromOtherLocations",2006
159,159,"David Duval",71,NA,7.198,73,187,"ProximitytoHolefromOtherLocations",2006
159,159,"Jeff Overton",95,NA,14.61,148,55,"ProximitytoHolefromOtherLocations",2006
161,161,"Stephen Ames",63,NA,5.828,58,58,"ProximitytoHolefromOtherLocations",2006
161,161,"Alex Aragon",63,NA,9.546,95,193,"ProximitytoHolefromOtherLocations",2006
161,161,"Mark Calcavecchia",94,NA,9.605,96,130,"ProximitytoHolefromOtherLocations",2006
164,164,"Robert Allenby",79,NA,9.5,94,131,"ProximitytoHolefromOtherLocations",2006
164,164,"Nathan Green",108,NA,15.099,149,17,"ProximitytoHolefromOtherLocations",2006
164,164,"David Howell",52,NA,4.826,48,173,"ProximitytoHolefromOtherLocations",2006
164,164,"Mark OMeara",52,NA,4.964,49,67,"ProximitytoHolefromOtherLocations",2006
164,164,"John Rollins",93,NA,12.648,125,182,"ProximitytoHolefromOtherLocations",2006
169,169,"Brad Faxon",78,NA,11.395,112,110,"ProximitytoHolefromOtherLocations",2006
169,169,"Ted Purdy",103,NA,12.541,123,168,"ProximitytoHolefromOtherLocations",2006
169,169,"Chris Smith",67,NA,10.693,105,185,"ProximitytoHolefromOtherLocations",2006
172,172,"Brian Bateman",69,NA,9.757,95,94,"ProximitytoHolefromOtherLocations",2006
172,172,"Brian Davis",92,NA,13.124,128,49,"ProximitytoHolefromOtherLocations",2006
172,172,"Mathias Gronberg",92,NA,12.673,123,125,"ProximitytoHolefromOtherLocations",2006
172,172,"Scott Gutschewski",53,NA,6.694,65,190,"ProximitytoHolefromOtherLocations",2006
172,172,"Tom Lehman",70,NA,6.379,62,155,"ProximitytoHolefromOtherLocations",2006
172,172,"John Senden",96,NA,12.041,117,86,"ProximitytoHolefromOtherLocations",2006
178,178,"Harrison Frazar",95,NA,10.819,104,96,"ProximitytoHolefromOtherLocations",2006
178,178,"JB Holmes",81,NA,9.027,87,188,"ProximitytoHolefromOtherLocations",2006
178,178,"Vaughn Taylor",88,NA,11.244,108,144,"ProximitytoHolefromOtherLocations",2006
181,181,"Stewart Cink",93,NA,8.581,82,27,"ProximitytoHolefromOtherLocations",2006
181,181,"Chris Couch",75,NA,9.848,94,196,"ProximitytoHolefromOtherLocations",2006
181,181,"Duffy Waldorf",96,NA,11.452,109,61,"ProximitytoHolefromOtherLocations",2006
181,181,"Brett Wetterich",82,NA,12.514,119,178,"ProximitytoHolefromOtherLocations",2006
185,185,"Brent Geiberger",99,NA,15.157,143,34,"ProximitytoHolefromOtherLocations",2006
185,185,"David McKenzie",82,NA,10.721,101,112,"ProximitytoHolefromOtherLocations",2006
185,185,"DA Points",82,NA,10.816,102,131,"ProximitytoHolefromOtherLocations",2006
185,185,"Roger Tambellini",64,NA,8.973,85,195,"ProximitytoHolefromOtherLocations",2006
189,189,"Robert Garrigus",85,NA,11.792,110,158,"ProximitytoHolefromOtherLocations",2006
189,189,"Ryan Hietala",61,NA,9.749,91,180,"ProximitytoHolefromOtherLocations",2006
191,191,"Len Mattiace",59,NA,8.111,75,143,"ProximitytoHolefromOtherLocations",2006
191,191,"Tim Petrovic",95,NA,17.459,162,31,"ProximitytoHolefromOtherLocations",2006
191,191,"Joey Sindelar",90,NA,12.801,118,177,"ProximitytoHolefromOtherLocations",2006
194,194,"Hunter Mahan",98,NA,10.732,98,150,"ProximitytoHolefromOtherLocations",2006
195,195,"Wes Short Jr",96,NA,13.628,123,194,"ProximitytoHolefromOtherLocations",2006
196,196,"Fred Couples",52,NA,5.271,43,150,"ProximitytoHolefromOtherLocations",2006
