"PercentageofAvailablePurseWon_RANKTHISWEEK_2015","PercentageofAvailablePurseWon_RANKLASTWEEK_2015","PercentageofAvailablePurseWon_PLAYERNAME_2015","PercentageofAvailablePurseWon_EVENTS_2015","PercentageofAvailablePurseWon_Pct_2015","PercentageofAvailablePurseWon_OFFICIALMONEYWON_2015","PercentageofAvailablePurseWon_TOTALPURSEAVAILABLE_2015","stat_name","year"
61,61,"Ian Poulter",19,1.1,1690585,1.54e+08,"PercentageofAvailablePurseWon",2015
62,62,"Brendan Steele",24,1.09,1759481,160750000,"PercentageofAvailablePurseWon",2015
63,63,"Troy Merritt",29,1.07,2092667,195700000,"PercentageofAvailablePurseWon",2015
64,64,"Wu Ashun",1,1.06,89833,8500000,"PercentageofAvailablePurseWon",2015
64,64,"Davis Love III",18,1.06,1263595,119400000,"PercentageofAvailablePurseWon",2015
66,66,"James Hahn",28,1.04,2064780,197600000,"PercentageofAvailablePurseWon",2015
67,67,"Tony Finau",31,1.03,2095183,204350000,"PercentageofAvailablePurseWon",2015
68,68,"Russell Knox",28,1.02,1916664,187350000,"PercentageofAvailablePurseWon",2015
68,68,"Marc Leishman",23,1.02,1762265,172400000,"PercentageofAvailablePurseWon",2015
68,68,"Patrick Rodgers",17,1.02,1038290,101800000,"PercentageofAvailablePurseWon",2015
68,68,"Shawn Stefani",26,1.02,1757800,171950000,"PercentageofAvailablePurseWon",2015
72,72,"Harris English",29,0.99,1971681,199850000,"PercentageofAvailablePurseWon",2015
73,73,"Greg Owen",19,0.98,1180792,120850000,"PercentageofAvailablePurseWon",2015
74,74,"Fabian Gomez",26,0.97,1651009,170200000,"PercentageofAvailablePurseWon",2015
75,75,"Sean OHair",26,0.96,1662298,173650000,"PercentageofAvailablePurseWon",2015
76,76,"Nick Watney",28,0.92,1733868,187550000,"PercentageofAvailablePurseWon",2015
77,77,"George Coetzee",7,0.91,532695,58550000,"PercentageofAvailablePurseWon",2015
77,77,"Jamie Lovemark",2,0.91,146138,16100000,"PercentageofAvailablePurseWon",2015
77,77,"Cameron Tringale",28,0.91,1837160,201800000,"PercentageofAvailablePurseWon",2015
80,80,"Pat Perez",26,0.9,1588658,176150000,"PercentageofAvailablePurseWon",2015
81,81,"Padraig Harrington",21,0.89,1330851,149100000,"PercentageofAvailablePurseWon",2015
81,81,"David Hearn",30,0.89,1817040,204250000,"PercentageofAvailablePurseWon",2015
81,81,"Jerry Kelly",24,0.89,1336606,150250000,"PercentageofAvailablePurseWon",2015
81,81,"Rory Sabbatini",25,0.89,1525784,171250000,"PercentageofAvailablePurseWon",2015
81,81,"Brendon Todd",27,0.89,1809189,202600000,"PercentageofAvailablePurseWon",2015
86,86,"Will Ma Kenzie",16,0.86,863562,100500000,"PercentageofAvailablePurseWon",2015
86,86,"Hunter Mahan",24,0.86,1617971,187500000,"PercentageofAvailablePurseWon",2015
86,86,"Francesco Molinari",16,0.86,997388,115700000,"PercentageofAvailablePurseWon",2015
86,86,"Daniel Summerhays",29,0.86,1633952,189650000,"PercentageofAvailablePurseWon",2015
90,90,"Vaughn Taylor",12,0.85,533034,62800000,"PercentageofAvailablePurseWon",2015
91,91,"Keegan Bradley",24,0.83,1565076,187500000,"PercentageofAvailablePurseWon",2015
91,91,"Billy Horschel",28,0.83,1735747,209600000,"PercentageofAvailablePurseWon",2015
93,93,"Kevin Streelman",27,0.82,1525773,185600000,"PercentageofAvailablePurseWon",2015
93,93,"Peter Uihlein",4,0.82,165333,20100000,"PercentageofAvailablePurseWon",2015
93,93,"Cory Whitsett",2,0.82,78544,9600000,"PercentageofAvailablePurseWon",2015
96,96,"Martin Kaymer",13,0.81,886376,109750000,"PercentageofAvailablePurseWon",2015
96,96,"Johnson Wagner",23,0.81,1131658,139100000,"PercentageofAvailablePurseWon",2015
98,98,"Matt Every",26,0.8,1521815,190500000,"PercentageofAvailablePurseWon",2015
98,98,"Charl Schwartzel",19,0.8,1209527,151800000,"PercentageofAvailablePurseWon",2015
100,100,"Brendon de Jonge",31,0.79,1594931,202850000,"PercentageofAvailablePurseWon",2015
101,101,"John Senden",24,0.78,1422031,1.82e+08,"PercentageofAvailablePurseWon",2015
102,102,"Brian Harman",29,0.77,1548350,202250000,"PercentageofAvailablePurseWon",2015
103,103,"Scott Pinckney",27,0.76,1259388,165900000,"PercentageofAvailablePurseWon",2015
103,103,"Lee Westwood",15,0.76,946625,125300000,"PercentageofAvailablePurseWon",2015
105,105,"Tommy Fleetwood",7,0.75,465251,62400000,"PercentageofAvailablePurseWon",2015
106,106,"Martin Laird",24,0.73,1124986,1.55e+08,"PercentageofAvailablePurseWon",2015
106,106,"George McNeill",27,0.73,1331763,183450000,"PercentageofAvailablePurseWon",2015
106,106,"Scott Stallings",19,0.73,919619,126200000,"PercentageofAvailablePurseWon",2015
109,109,"Kiradech Aphibarnrat",4,0.72,229250,31700000,"PercentageofAvailablePurseWon",2015
109,109,"Jamie Donaldson",16,0.72,938663,129550000,"PercentageofAvailablePurseWon",2015
109,109,"Hao Tong Li",1,0.72,61500,8500000,"PercentageofAvailablePurseWon",2015
112,112,"Kevin Chappell",26,0.71,1281549,181050000,"PercentageofAvailablePurseWon",2015
112,112,"Jason Gore",26,0.71,1101246,154100000,"PercentageofAvailablePurseWon",2015
112,112,"Jim Herman",27,0.71,1212775,170200000,"PercentageofAvailablePurseWon",2015
115,115,"Bryce Molder",26,0.7,1165543,165850000,"PercentageofAvailablePurseWon",2015
116,116,"Luke Donald",20,0.69,1026641,149250000,"PercentageofAvailablePurseWon",2015
117,117,"Thomas Aiken",4,0.68,236350,34650000,"PercentageofAvailablePurseWon",2015
117,117,"Anirban Lahiri",12,0.68,712793,104950000,"PercentageofAvailablePurseWon",2015
119,119,"Tom Gillis",16,0.67,634554,95300000,"PercentageofAvailablePurseWon",2015
120,120,"Alex Cejka",30,0.66,1227193,184800000,"PercentageofAvailablePurseWon",2015
120,120,"Graham DeLaet",22,0.66,988345,149850000,"PercentageofAvailablePurseWon",2015
120,120,"Dawie van der Walt",1,0.66,56000,8500000,"PercentageofAvailablePurseWon",2015
123,123,"Charles Howell III",30,0.65,1257358,192300000,"PercentageofAvailablePurseWon",2015
124,124,"Jimmy Gunn",1,0.64,64126,1e+07,"PercentageofAvailablePurseWon",2015
125,125,"Jon Curran",28,0.63,1049548,167450000,"PercentageofAvailablePurseWon",2015
125,125,"Jason Dufner",21,0.63,1007996,1.61e+08,"PercentageofAvailablePurseWon",2015
127,127,"Scott Brown",30,0.62,1161748,188900000,"PercentageofAvailablePurseWon",2015
127,127,"Marcus Fraser",2,0.62,119759,19200000,"PercentageofAvailablePurseWon",2015
127,127,"Kyle Reifers",31,0.62,1179226,188700000,"PercentageofAvailablePurseWon",2015
127,127,"Fabrizio Zanotti",1,0.62,18736,3e+06,"PercentageofAvailablePurseWon",2015
131,131,"Zac Blair",34,0.6,1244674,205850000,"PercentageofAvailablePurseWon",2015
131,131,"Mark OMeara",2,0.6,114915,19200000,"PercentageofAvailablePurseWon",2015
131,131,"Nick Taylor",28,0.6,1072359,180050000,"PercentageofAvailablePurseWon",2015
134,134,"Chesson Hadley",30,0.59,1135527,191300000,"PercentageofAvailablePurseWon",2015
134,134,"Morgan Hoffmann",26,0.59,1111239,188850000,"PercentageofAvailablePurseWon",2015
134,134,"Colt Knost",29,0.59,1066551,180500000,"PercentageofAvailablePurseWon",2015
134,134,"James Morrison",2,0.59,113237,19200000,"PercentageofAvailablePurseWon",2015
134,134,"David Toms",21,0.59,742470,125300000,"PercentageofAvailablePurseWon",2015
134,134,"Marc Warren",9,0.59,461087,78550000,"PercentageofAvailablePurseWon",2015
140,140,"Felipe Aguilar",1,0.58,49300,8500000,"PercentageofAvailablePurseWon",2015
140,140,"Jason Kokrak",28,0.58,1033487,178200000,"PercentageofAvailablePurseWon",2015
140,140,"Geoff Ogilvy",15,0.58,653924,112750000,"PercentageofAvailablePurseWon",2015
143,143,"JJ Henry",30,0.57,1046121,182500000,"PercentageofAvailablePurseWon",2015
143,143,"Whee Kim",23,0.57,755996,132200000,"PercentageofAvailablePurseWon",2015
143,143,"Steve Wheatcroft",28,0.57,973022,170250000,"PercentageofAvailablePurseWon",2015
146,146,"Retief Goosen",25,0.56,921828,164100000,"PercentageofAvailablePurseWon",2015
146,146,"Graeme McDowell",15,0.56,686436,121750000,"PercentageofAvailablePurseWon",2015
146,146,"Carl Pettersson",32,0.56,1186759,210900000,"PercentageofAvailablePurseWon",2015
149,149,"Chad Campbell",30,0.55,1015704,184800000,"PercentageofAvailablePurseWon",2015
149,149,"Andres Gonzales",28,0.55,925333,168150000,"PercentageofAvailablePurseWon",2015
149,149,"Hennie Otto",1,0.55,47000,8500000,"PercentageofAvailablePurseWon",2015
152,152,"Hyung Sung Kim",2,0.54,76530,14100000,"PercentageofAvailablePurseWon",2015
153,153,"Mu Hu",1,0.52,43875,8500000,"PercentageofAvailablePurseWon",2015
153,153,"William McGirt",30,0.52,1004693,192550000,"PercentageofAvailablePurseWon",2015
153,153,"Carlos Ortiz",30,0.52,964135,185500000,"PercentageofAvailablePurseWon",2015
153,153,"Hudson Swafford",30,0.52,959388,1.84e+08,"PercentageofAvailablePurseWon",2015
153,153,"Tiger Woods",11,0.52,448598,86800000,"PercentageofAvailablePurseWon",2015
158,158,"Chad Collins",24,0.51,747897,145850000,"PercentageofAvailablePurseWon",2015
158,158,"Darren Fichardt",1,0.51,43500,8500000,"PercentageofAvailablePurseWon",2015
158,158,"Adam Hadwin",30,0.51,937609,183050000,"PercentageofAvailablePurseWon",2015
158,158,"Seung Yul Noh",21,0.51,711606,138300000,"PercentageofAvailablePurseWon",2015
158,158,"John Peterson",25,0.51,779507,152050000,"PercentageofAvailablePurseWon",2015
158,158,"Mark Wilson",28,0.51,851842,168200000,"PercentageofAvailablePurseWon",2015
164,164,"Mike Hendry",1,0.5,42500,8500000,"PercentageofAvailablePurseWon",2015
164,164,"Lian Wei Zhang",1,0.5,42500,8500000,"PercentageofAvailablePurseWon",2015
166,166,"Blayne Barber",26,0.49,768382,157700000,"PercentageofAvailablePurseWon",2015
166,166,"Zecheng Dou",1,0.49,41625,8500000,"PercentageofAvailablePurseWon",2015
166,166,"Ryo Ishikawa",28,0.49,851042,175250000,"PercentageofAvailablePurseWon",2015
166,166,"Adam Svensson",1,0.49,28668,5800000,"PercentageofAvailablePurseWon",2015
170,170,"Steven Jeffress",1,0.48,44750,9250000,"PercentageofAvailablePurseWon",2015
170,170,"Vijay Singh",23,0.48,752458,156350000,"PercentageofAvailablePurseWon",2015
170,170,"Chris Smith",9,0.48,212910,44100000,"PercentageofAvailablePurseWon",2015
170,170,"Yoshitaka Takeya",1,0.48,40500,8500000,"PercentageofAvailablePurseWon",2015
170,170,"Oliver Wilson",2,0.48,85625,17750000,"PercentageofAvailablePurseWon",2015
175,175,"Scott Arnold",1,0.47,43479,9200000,"PercentageofAvailablePurseWon",2015
175,175,"Stewart Cink",23,0.47,694652,149250000,"PercentageofAvailablePurseWon",2015
175,175,"Andrew Dodt",1,0.47,43875,9250000,"PercentageofAvailablePurseWon",2015
175,175,"Jin Jeong",1,0.47,40000,8500000,"PercentageofAvailablePurseWon",2015
175,175,"Paul Lawrie",1,0.47,43479,9200000,"PercentageofAvailablePurseWon",2015
175,175,"Gary Stal",2,0.47,86875,18500000,"PercentageofAvailablePurseWon",2015
175,175,"Andy Sullivan",6,0.47,242824,51350000,"PercentageofAvailablePurseWon",2015
175,175,"Danie van Tonder",1,0.47,43875,9250000,"PercentageofAvailablePurseWon",2015
183,183,"Charlie Beljan",27,0.46,782546,169100000,"PercentageofAvailablePurseWon",2015
183,183,"Rafa Cabrera Bello",4,0.46,129449,28100000,"PercentageofAvailablePurseWon",2015
183,183,"Joost Luiten",13,0.46,503397,109950000,"PercentageofAvailablePurseWon",2015
183,183,"Duffy Waldorf",2,0.46,29944,6500000,"PercentageofAvailablePurseWon",2015
187,187,"Ken Duke",30,0.45,817673,180750000,"PercentageofAvailablePurseWon",2015
187,187,"Tom Hoge",26,0.45,690316,154200000,"PercentageofAvailablePurseWon",2015
187,187,"Freddie Jacobson",14,0.45,416258,91900000,"PercentageofAvailablePurseWon",2015
187,187,"Michael Smith",1,0.45,31099,6900000,"PercentageofAvailablePurseWon",2015
191,191,"Nick Cullen",1,0.44,41125,9250000,"PercentageofAvailablePurseWon",2015
191,191,"Soren Kjeldsen",3,0.44,126000,28450000,"PercentageofAvailablePurseWon",2015
191,191,"Spencer Levin",31,0.44,836695,191500000,"PercentageofAvailablePurseWon",2015
191,191,"Garrett Osborn",4,0.44,1e+05,22800000,"PercentageofAvailablePurseWon",2015
195,195,"Cameron Percy",23,0.43,575942,1.34e+08,"PercentageofAvailablePurseWon",2015
195,195,"Marcel Siem",8,0.43,298750,68900000,"PercentageofAvailablePurseWon",2015
195,195,"Chris Stroud",28,0.43,746811,174450000,"PercentageofAvailablePurseWon",2015
198,198,"Alexander Levy",8,0.41,282375,69300000,"PercentageofAvailablePurseWon",2015
198,198,"Andres Romero",24,0.41,617251,150600000,"PercentageofAvailablePurseWon",2015
200,200,"Jonas Blixt",26,0.4,703661,174950000,"PercentageofAvailablePurseWon",2015
200,200,"Victor Dubuisson",10,0.4,354624,88150000,"PercentageofAvailablePurseWon",2015
200,200,"Jason Knutzon",2,0.4,62000,15500000,"PercentageofAvailablePurseWon",2015
200,200,"Cheng Tsung Pan",2,0.4,65056,16400000,"PercentageofAvailablePurseWon",2015
200,200,"Tim Petrovic",11,0.4,222551,55200000,"PercentageofAvailablePurseWon",2015
200,200,"Alex Prugh",27,0.4,636370,1.6e+08,"PercentageofAvailablePurseWon",2015
200,200,"Steve Stricker",9,0.4,269700,66800000,"PercentageofAvailablePurseWon",2015
207,207,"Tyrrell Hatton",2,0.39,74600,19200000,"PercentageofAvailablePurseWon",2015
207,207,"Doug LaBelle II",1,0.39,13650,3500000,"PercentageofAvailablePurseWon",2015
207,207,"David Lipsky",5,0.39,170014,43200000,"PercentageofAvailablePurseWon",2015
210,210,"Ricky Barnes",27,0.38,614453,163500000,"PercentageofAvailablePurseWon",2015
210,210,"KJ Choi",19,0.38,448862,118700000,"PercentageofAvailablePurseWon",2015
210,210,"Mikko Ilonen",8,0.38,276500,72050000,"PercentageofAvailablePurseWon",2015
210,210,"Scott Langley",28,0.38,638180,168600000,"PercentageofAvailablePurseWon",2015
210,210,"Pablo Larrazabal",4,0.38,140833,36950000,"PercentageofAvailablePurseWon",2015
210,210,"SJ Park",27,0.38,597100,156400000,"PercentageofAvailablePurseWon",2015
210,210,"Camilo Villegas",27,0.38,718493,187550000,"PercentageofAvailablePurseWon",2015
210,210,"Bernd Wiesberger",11,0.38,365314,96850000,"PercentageofAvailablePurseWon",2015
218,218,"Erik Compton",28,0.37,676600,185050000,"PercentageofAvailablePurseWon",2015
218,218,"Ross Fisher",3,0.37,106330,28450000,"PercentageofAvailablePurseWon",2015
218,218,"Brice Garnett",29,0.37,637788,1.74e+08,"PercentageofAvailablePurseWon",2015
218,218,"Kyle Stanley",12,0.37,245503,65700000,"PercentageofAvailablePurseWon",2015
218,218,"Nicholas Thompson",31,0.37,667182,181400000,"PercentageofAvailablePurseWon",2015
223,223,"Antonio Lascuna",2,0.36,55415,15500000,"PercentageofAvailablePurseWon",2015
223,223,"Brian Stuard",31,0.36,687107,190800000,"PercentageofAvailablePurseWon",2015
223,223,"Michael Thompson",27,0.36,599833,164500000,"PercentageofAvailablePurseWon",2015
226,226,"Jonathan Byrd",22,0.35,446730,127100000,"PercentageofAvailablePurseWon",2015
226,226,"John Huh",31,0.35,678552,193150000,"PercentageofAvailablePurseWon",2015
226,226,"Sam Saunders",28,0.35,578567,165700000,"PercentageofAvailablePurseWon",2015
226,226,"Ollie Schniederjans",7,0.35,160106,46100000,"PercentageofAvailablePurseWon",2015
226,226,"JJ Spaun",1,0.35,20300,5800000,"PercentageofAvailablePurseWon",2015
231,231,"Brian Davis",31,0.34,656532,191200000,"PercentageofAvailablePurseWon",2015
231,231,"Ernie Els",18,0.34,453579,132500000,"PercentageofAvailablePurseWon",2015
231,231,"Steve Flesch",7,0.34,110526,32300000,"PercentageofAvailablePurseWon",2015
231,231,"Luke Guthrie",27,0.34,575148,1.69e+08,"PercentageofAvailablePurseWon",2015
231,231,"Billy Hurley III",28,0.34,591448,1.76e+08,"PercentageofAvailablePurseWon",2015
231,231,"Rod Pampling",10,0.34,189054,56100000,"PercentageofAvailablePurseWon",2015
231,231,"Bo Van Pelt",28,0.34,580609,171800000,"PercentageofAvailablePurseWon",2015
238,238,"Stuart Appleby",7,0.33,138968,42200000,"PercentageofAvailablePurseWon",2015
238,238,"Wes Roach",1,0.33,20495,6200000,"PercentageofAvailablePurseWon",2015
240,240,"Ryan Fox",1,0.32,29226,9200000,"PercentageofAvailablePurseWon",2015
240,240,"Lucas Glover",26,0.32,515241,160600000,"PercentageofAvailablePurseWon",2015
242,242,"Koumei Oda",4,0.31,116200,37700000,"PercentageofAvailablePurseWon",2015
242,242,"Michael Putnam",28,0.31,557801,179900000,"PercentageofAvailablePurseWon",2015
244,244,"Mark Anderson",7,0.3,129215,43700000,"PercentageofAvailablePurseWon",2015
244,244,"Derek Fathauer",27,0.3,482022,159800000,"PercentageofAvailablePurseWon",2015
244,244,"Jeff Overton",30,0.3,561609,185750000,"PercentageofAvailablePurseWon",2015
244,244,"John Rollins",14,0.3,218063,73700000,"PercentageofAvailablePurseWon",2015
248,248,"Angel Cabrera",19,0.29,381941,1.32e+08,"PercentageofAvailablePurseWon",2015
248,248,"Stephen Gallacher",11,0.29,281549,98250000,"PercentageofAvailablePurseWon",2015
250,250,"Aaron Baddeley",25,0.28,439923,154600000,"PercentageofAvailablePurseWon",2015
250,250,"Thongchai Jaidee",10,0.28,255455,91350000,"PercentageofAvailablePurseWon",2015
250,250,"DH Lee",2,0.28,38985,1.4e+07,"PercentageofAvailablePurseWon",2015
250,250,"Chez Reavie",19,0.28,331622,116500000,"PercentageofAvailablePurseWon",2015
254,254,"Greg Chalmers",17,0.27,291013,107050000,"PercentageofAvailablePurseWon",2015
254,254,"Steve Lewton",1,0.27,19180,7e+06,"PercentageofAvailablePurseWon",2015
256,256,"Jhonattan Vegas",27,0.26,446342,1.69e+08,"PercentageofAvailablePurseWon",2015
257,257,"Stephen Ames",1,0.25,7612,3e+06,"PercentageofAvailablePurseWon",2015
257,257,"Byeong Hun An",5,0.25,109200,43850000,"PercentageofAvailablePurseWon",2015
257,257,"Brad Elder",1,0.25,25358,1e+07,"PercentageofAvailablePurseWon",2015
257,257,"Martin Flores",30,0.25,449273,178100000,"PercentageofAvailablePurseWon",2015
257,257,"Alex Kang",1,0.25,7612,3e+06,"PercentageofAvailablePurseWon",2015
257,257,"John Merrick",27,0.25,391512,156700000,"PercentageofAvailablePurseWon",2015
257,257,"Alexander Noren",2,0.25,48000,19250000,"PercentageofAvailablePurseWon",2015
257,257,"Kenny Perry",9,0.25,142389,5.7e+07,"PercentageofAvailablePurseWon",2015
257,257,"DA Points",26,0.25,390606,157900000,"PercentageofAvailablePurseWon",2015
257,257,"Brett Rumford",1,0.25,22550,9200000,"PercentageofAvailablePurseWon",2015
257,257,"Garrett Willis",1,0.25,8708,3500000,"PercentageofAvailablePurseWon",2015
268,268,"Max Homa",27,0.24,380338,159200000,"PercentageofAvailablePurseWon",2015
268,268,"WC Liang",5,0.24,102185,42550000,"PercentageofAvailablePurseWon",2015
270,270,"Andrew Loupe",15,0.23,183849,80800000,"PercentageofAvailablePurseWon",2015
270,270,"Alexandre Rocha",1,0.23,14528,6400000,"PercentageofAvailablePurseWon",2015
270,270,"Andrew Svoboda",30,0.23,418963,178800000,"PercentageofAvailablePurseWon",2015
270,270,"Kevin Tway",1,0.23,14322,6200000,"PercentageofAvailablePurseWon",2015
270,270,"Jaco Van Zyl",2,0.23,40500,17700000,"PercentageofAvailablePurseWon",2015
275,275,"Oscar Fraustro",21,0.22,262475,118300000,"PercentageofAvailablePurseWon",2015
275,275,"John Parry",1,0.22,22067,1e+07,"PercentageofAvailablePurseWon",2015
275,275,"Andy Pope",2,0.22,34524,15600000,"PercentageofAvailablePurseWon",2015
275,275,"Cory Renfrew",1,0.22,13734,6300000,"PercentageofAvailablePurseWon",2015
275,275,"Chris Riley",2,0.22,14216,6600000,"PercentageofAvailablePurseWon",2015
275,275,"YE Yang",4,0.22,50023,23100000,"PercentageofAvailablePurseWon",2015
281,281,"Danny Chia",1,0.21,14420,7e+06,"PercentageofAvailablePurseWon",2015
281,281,"Derek Ernst",26,0.21,320094,149900000,"PercentageofAvailablePurseWon",2015
281,281,"Nicholas Fung",1,0.21,14420,7e+06,"PercentageofAvailablePurseWon",2015
281,281,"Scott Gutschewski",1,0.21,14697,7100000,"PercentageofAvailablePurseWon",2015
281,281,"Andrew Putnam",23,0.21,282878,133700000,"PercentageofAvailablePurseWon",2015
286,286,"Arjun Atwal",7,0.2,63909,32400000,"PercentageofAvailablePurseWon",2015
286,286,"Thomas Birdsey",1,0.2,12090,6200000,"PercentageofAvailablePurseWon",2015
286,286,"Thomas Bjorn",7,0.2,124500,62300000,"PercentageofAvailablePurseWon",2015
286,286,"Roberto Castro",16,0.2,179721,90400000,"PercentageofAvailablePurseWon",2015
286,286,"John Chin",1,0.2,6262,3100000,"PercentageofAvailablePurseWon",2015
286,286,"Mark Hubbard",25,0.2,293978,143600000,"PercentageofAvailablePurseWon",2015
286,286,"Daniel Miernicki",1,0.2,12348,6300000,"PercentageofAvailablePurseWon",2015
286,286,"Richy Werenski",1,0.2,6825,3500000,"PercentageofAvailablePurseWon",2015
286,286,"Jay Woodson",1,0.2,12261,6100000,"PercentageofAvailablePurseWon",2015
295,295,"Blake Adams",13,0.19,156939,82400000,"PercentageofAvailablePurseWon",2015
