"610FinalRoundPerformance_RANKTHISWEEK_2015","610FinalRoundPerformance_RANKLASTWEEK_2015","610FinalRoundPerformance_PLAYERNAME_2015","610FinalRoundPerformance_EVENTS_2015","610FinalRoundPerformance_PctTIMESIMPROVED_2015","610FinalRoundPerformance_OFTIMESIMPROVED_2015","stat_name","year"
71,71,"Steven Bowditch",32,0,NA,"610FinalRoundPerformance",2015
71,71,"Scott Brown",30,0,NA,"610FinalRoundPerformance",2015
71,71,"Jonathan Byrd",22,0,NA,"610FinalRoundPerformance",2015
71,71,"Angel Cabrera",19,0,NA,"610FinalRoundPerformance",2015
71,71,"Alex Cejka",30,0,NA,"610FinalRoundPerformance",2015
71,71,"KJ Choi",19,0,NA,"610FinalRoundPerformance",2015
71,71,"Chad Collins",24,0,NA,"610FinalRoundPerformance",2015
71,71,"Erik Compton",28,0,NA,"610FinalRoundPerformance",2015
71,71,"Jon Curran",28,0,NA,"610FinalRoundPerformance",2015
71,71,"Brendon de Jonge",31,0,NA,"610FinalRoundPerformance",2015
71,71,"Luke Donald",20,0,NA,"610FinalRoundPerformance",2015
71,71,"Jason Dufner",21,0,NA,"610FinalRoundPerformance",2015
71,71,"Gonzalo Fdez Castano",28,0,NA,"610FinalRoundPerformance",2015
71,71,"Martin Flores",30,0,NA,"610FinalRoundPerformance",2015
71,71,"Brice Garnett",29,0,NA,"610FinalRoundPerformance",2015
71,71,"Lucas Glover",26,0,NA,"610FinalRoundPerformance",2015
71,71,"Fabian Gomez",26,0,NA,"610FinalRoundPerformance",2015
71,71,"Jason Gore",26,0,NA,"610FinalRoundPerformance",2015
71,71,"Luke Guthrie",27,0,NA,"610FinalRoundPerformance",2015
71,71,"Brian Harman",29,0,NA,"610FinalRoundPerformance",2015
71,71,"Billy Horschel",28,0,NA,"610FinalRoundPerformance",2015
71,71,"Mark Hubbard",25,0,NA,"610FinalRoundPerformance",2015
71,71,"John Huh",31,0,NA,"610FinalRoundPerformance",2015
71,71,"Billy Hurley III",28,0,NA,"610FinalRoundPerformance",2015
71,71,"Ryo Ishikawa",28,0,NA,"610FinalRoundPerformance",2015
71,71,"Matt Jones",25,0,NA,"610FinalRoundPerformance",2015
71,71,"Russell Knox",28,0,NA,"610FinalRoundPerformance",2015
71,71,"Jason Kokrak",28,0,NA,"610FinalRoundPerformance",2015
71,71,"Martin Laird",24,0,NA,"610FinalRoundPerformance",2015
71,71,"Justin Leonard",22,0,NA,"610FinalRoundPerformance",2015
71,71,"Spencer Levin",31,0,NA,"610FinalRoundPerformance",2015
71,71,"Bill Lunde",18,0,NA,"610FinalRoundPerformance",2015
71,71,"John Merrick",27,0,NA,"610FinalRoundPerformance",2015
71,71,"Francesco Molinari",16,0,NA,"610FinalRoundPerformance",2015
71,71,"Ryan Moore",24,0,NA,"610FinalRoundPerformance",2015
71,71,"Sean OHair",26,0,NA,"610FinalRoundPerformance",2015
71,71,"Carlos Ortiz",30,0,NA,"610FinalRoundPerformance",2015
71,71,"Ryan Palmer",22,0,NA,"610FinalRoundPerformance",2015
71,71,"Patrick Reed",27,0,NA,"610FinalRoundPerformance",2015
71,71,"Kyle Reifers",31,0,NA,"610FinalRoundPerformance",2015
71,71,"Patrick Rodgers",17,0,NA,"610FinalRoundPerformance",2015
71,71,"Andres Romero",24,0,NA,"610FinalRoundPerformance",2015
71,71,"Rory Sabbatini",25,0,NA,"610FinalRoundPerformance",2015
71,71,"Vijay Singh",23,0,NA,"610FinalRoundPerformance",2015
71,71,"Scott Stallings",19,0,NA,"610FinalRoundPerformance",2015
71,71,"Henrik Stenson",16,0,NA,"610FinalRoundPerformance",2015
71,71,"Chris Stroud",28,0,NA,"610FinalRoundPerformance",2015
71,71,"Brian Stuard",31,0,NA,"610FinalRoundPerformance",2015
71,71,"Daniel Summerhays",29,0,NA,"610FinalRoundPerformance",2015
71,71,"Hudson Swafford",30,0,NA,"610FinalRoundPerformance",2015
71,71,"Nick Taylor",28,0,NA,"610FinalRoundPerformance",2015
71,71,"David Toms",21,0,NA,"610FinalRoundPerformance",2015
71,71,"Bo Van Pelt",28,0,NA,"610FinalRoundPerformance",2015
71,71,"Jhonattan Vegas",27,0,NA,"610FinalRoundPerformance",2015
71,71,"Camilo Villegas",27,0,NA,"610FinalRoundPerformance",2015
71,71,"Johnson Wagner",23,0,NA,"610FinalRoundPerformance",2015
71,71,"Nick Watney",28,0,NA,"610FinalRoundPerformance",2015
71,71,"Lee Westwood",15,0,NA,"610FinalRoundPerformance",2015
71,71,"Tim Wilkinson",28,0,NA,"610FinalRoundPerformance",2015
