"ConsecutivePar5Birdies_RANKTHISWEEK_2011","ConsecutivePar5Birdies_RANKLASTWEEK_2011","ConsecutivePar5Birdies_PLAYERNAME_2011","ConsecutivePar5Birdies_EVENTS_2011","ConsecutivePar5Birdies_NUMBEROFHOLES_2011","stat_name","year"
1,1,"Paul Goydos",25,12,"ConsecutivePar5Birdies",2011
1,1,"Phil Mickelson",21,12,"ConsecutivePar5Birdies",2011
3,3,"Matt Bettencourt",30,11,"ConsecutivePar5Birdies",2011
3,3,"Derek Lamely",26,11,"ConsecutivePar5Birdies",2011
3,3,"Nick Watney",22,11,"ConsecutivePar5Birdies",2011
6,6,"Robert Garrigus",26,10,"ConsecutivePar5Birdies",2011
6,6,"Jim Herman",22,10,"ConsecutivePar5Birdies",2011
8,8,"Aaron Baddeley",22,9,"ConsecutivePar5Birdies",2011
8,8,"Matt Jones",25,9,"ConsecutivePar5Birdies",2011
8,8,"Justin Leonard",26,9,"ConsecutivePar5Birdies",2011
8,8,"Bill Lunde",28,9,"ConsecutivePar5Birdies",2011
8,8,"Tim Petrovic",29,9,"ConsecutivePar5Birdies",2011
8,8,"Andres Romero",22,9,"ConsecutivePar5Birdies",2011
8,8,"Rory Sabbatini",24,9,"ConsecutivePar5Birdies",2011
8,8,"Heath Slocum",29,9,"ConsecutivePar5Birdies",2011
16,16,"Angel Cabrera",17,8,"ConsecutivePar5Birdies",2011
16,16,"Ben Curtis",23,8,"ConsecutivePar5Birdies",2011
16,16,"Hunter Haas",30,8,"ConsecutivePar5Birdies",2011
16,16,"Trevor Immelman",25,8,"ConsecutivePar5Birdies",2011
16,16,"Brandt Jobe",28,8,"ConsecutivePar5Birdies",2011
16,16,"Martin Laird",23,8,"ConsecutivePar5Birdies",2011
16,16,"Spencer Levin",31,8,"ConsecutivePar5Birdies",2011
16,16,"Jarrod Lyle",29,8,"ConsecutivePar5Birdies",2011
16,16,"David Mathis",25,8,"ConsecutivePar5Birdies",2011
16,16,"George McNeill",21,8,"ConsecutivePar5Birdies",2011
16,16,"John Senden",26,8,"ConsecutivePar5Birdies",2011
16,16,"Webb Simpson",26,8,"ConsecutivePar5Birdies",2011
16,16,"Kyle Stanley",28,8,"ConsecutivePar5Birdies",2011
16,16,"Josh Teater",31,8,"ConsecutivePar5Birdies",2011
16,16,"Bubba Watson",22,8,"ConsecutivePar5Birdies",2011
16,16,"Mark Wilson",26,8,"ConsecutivePar5Birdies",2011
32,32,"Michael Allen",5,7,"ConsecutivePar5Birdies",2011
32,32,"Robert Allenby",25,7,"ConsecutivePar5Birdies",2011
32,32,"Cameron Beckman",25,7,"ConsecutivePar5Birdies",2011
32,32,"Keegan Bradley",28,7,"ConsecutivePar5Birdies",2011
32,32,"George Coetzee",1,7,"ConsecutivePar5Birdies",2011
32,32,"Chris Couch",21,7,"ConsecutivePar5Birdies",2011
32,32,"John Daly",18,7,"ConsecutivePar5Birdies",2011
32,32,"Jason Day",21,7,"ConsecutivePar5Birdies",2011
32,32,"Luke Donald",19,7,"ConsecutivePar5Birdies",2011
32,32,"Steve Flesch",27,7,"ConsecutivePar5Birdies",2011
32,32,"Harrison Frazar",19,7,"ConsecutivePar5Birdies",2011
32,32,"Brian Gay",26,7,"ConsecutivePar5Birdies",2011
32,32,"Jason Gore",6,7,"ConsecutivePar5Birdies",2011
32,32,"David Hearn",26,7,"ConsecutivePar5Birdies",2011
32,32,"Justin Hicks",23,7,"ConsecutivePar5Birdies",2011
32,32,"Charles Howell III",30,7,"ConsecutivePar5Birdies",2011
32,32,"Zach Johnson",23,7,"ConsecutivePar5Birdies",2011
32,32,"Dustin Johnson",21,7,"ConsecutivePar5Birdies",2011
32,32,"Kent Jones",25,7,"ConsecutivePar5Birdies",2011
32,32,"Bio Kim",25,7,"ConsecutivePar5Birdies",2011
32,32,"Chris Kirk",28,7,"ConsecutivePar5Birdies",2011
32,32,"Matt Kuchar",24,7,"ConsecutivePar5Birdies",2011
32,32,"Tom Lehman",5,7,"ConsecutivePar5Birdies",2011
32,32,"Billy Mayfair",29,7,"ConsecutivePar5Birdies",2011
32,32,"Rory McIlroy",10,7,"ConsecutivePar5Birdies",2011
32,32,"Zack Miller",30,7,"ConsecutivePar5Birdies",2011
32,32,"Pat Perez",24,7,"ConsecutivePar5Birdies",2011
32,32,"Tag Ridings",28,7,"ConsecutivePar5Birdies",2011
32,32,"Justin Rose",23,7,"ConsecutivePar5Birdies",2011
32,32,"Vijay Singh",25,7,"ConsecutivePar5Birdies",2011
32,32,"Steve Stricker",19,7,"ConsecutivePar5Birdies",2011
32,32,"Jhonattan Vegas",25,7,"ConsecutivePar5Birdies",2011
32,32,"Jimmy Walker",24,7,"ConsecutivePar5Birdies",2011
32,32,"Charlie Wi",25,7,"ConsecutivePar5Birdies",2011
32,32,"Gary Woodland",25,7,"ConsecutivePar5Birdies",2011
67,67,"Blake Adams",34,6,"ConsecutivePar5Birdies",2011
67,67,"Stuart Appleby",24,6,"ConsecutivePar5Birdies",2011
67,67,"Arjun Atwal",29,6,"ConsecutivePar5Birdies",2011
67,67,"Woody Austin",18,6,"ConsecutivePar5Birdies",2011
67,67,"Briny Baird",19,6,"ConsecutivePar5Birdies",2011
67,67,"Bud Cauley",8,6,"ConsecutivePar5Birdies",2011
67,67,"Kevin Chappell",26,6,"ConsecutivePar5Birdies",2011
67,67,"KJ Choi",22,6,"ConsecutivePar5Birdies",2011
67,67,"Michael Connell",26,6,"ConsecutivePar5Birdies",2011
67,67,"Chris DiMarco",31,6,"ConsecutivePar5Birdies",2011
67,67,"Bob Estes",12,6,"ConsecutivePar5Birdies",2011
67,67,"Bobby Gates",29,6,"ConsecutivePar5Birdies",2011
67,67,"Lucas Glover",23,6,"ConsecutivePar5Birdies",2011
67,67,"Fabian Gomez",26,6,"ConsecutivePar5Birdies",2011
67,67,"Nathan Green",26,6,"ConsecutivePar5Birdies",2011
67,67,"Mathias Gronberg",1,6,"ConsecutivePar5Birdies",2011
67,67,"Bill Haas",26,6,"ConsecutivePar5Birdies",2011
67,67,"Todd Hamilton",11,6,"ConsecutivePar5Birdies",2011
67,67,"JJ Henry",28,6,"ConsecutivePar5Birdies",2011
67,67,"Mark Hensby",6,6,"ConsecutivePar5Birdies",2011
67,67,"Charley Hoffman",27,6,"ConsecutivePar5Birdies",2011
67,67,"JB Holmes",16,6,"ConsecutivePar5Birdies",2011
67,67,"Freddie Jacobson",25,6,"ConsecutivePar5Birdies",2011
67,67,"Jerry Kelly",26,6,"ConsecutivePar5Birdies",2011
67,67,"KT Kim",9,6,"ConsecutivePar5Birdies",2011
67,67,"Drew Kittleson",1,6,"ConsecutivePar5Birdies",2011
67,67,"Hunter Mahan",25,6,"ConsecutivePar5Birdies",2011
67,67,"Troy Matteson",28,6,"ConsecutivePar5Birdies",2011
67,67,"Edoardo Molinari",12,6,"ConsecutivePar5Birdies",2011
67,67,"Ryan Moore",22,6,"ConsecutivePar5Birdies",2011
67,67,"Kevin Na",26,6,"ConsecutivePar5Birdies",2011
67,67,"Sean OHair",24,6,"ConsecutivePar5Birdies",2011
67,67,"Nick OHern",29,6,"ConsecutivePar5Birdies",2011
67,67,"Ryan Palmer",24,6,"ConsecutivePar5Birdies",2011
67,67,"Rod Pampling",21,6,"ConsecutivePar5Birdies",2011
67,67,"Cameron Percy",12,6,"ConsecutivePar5Birdies",2011
67,67,"Tom Pernice Jr",12,6,"ConsecutivePar5Birdies",2011
67,67,"Carl Pettersson",27,6,"ConsecutivePar5Birdies",2011
67,67,"Martin Piller",23,6,"ConsecutivePar5Birdies",2011
67,67,"Alex Prugh",29,6,"ConsecutivePar5Birdies",2011
67,67,"Michael Putnam",21,6,"ConsecutivePar5Birdies",2011
67,67,"Chez Reavie",27,6,"ConsecutivePar5Birdies",2011
67,67,"Patrick Reed",3,6,"ConsecutivePar5Birdies",2011
67,67,"Alexandre Rocha",22,6,"ConsecutivePar5Birdies",2011
67,67,"Adam Scott",18,6,"ConsecutivePar5Birdies",2011
67,67,"Brandt Snedeker",26,6,"ConsecutivePar5Birdies",2011
67,67,"Paul Stankowski",24,6,"ConsecutivePar5Birdies",2011
67,67,"Brendan Steele",27,6,"ConsecutivePar5Birdies",2011
67,67,"Will Strickler",19,6,"ConsecutivePar5Birdies",2011
67,67,"Vaughn Taylor",27,6,"ConsecutivePar5Birdies",2011
67,67,"Peter Tomasulo",12,6,"ConsecutivePar5Birdies",2011
67,67,"DJ Trahan",30,6,"ConsecutivePar5Birdies",2011
67,67,"Cameron Tringale",32,6,"ConsecutivePar5Birdies",2011
67,67,"Bo Van Pelt",27,6,"ConsecutivePar5Birdies",2011
67,67,"Lee Westwood",10,6,"ConsecutivePar5Birdies",2011
122,122,"Stephen Ames",22,5,"ConsecutivePar5Birdies",2011
122,122,"Ricky Barnes",23,5,"ConsecutivePar5Birdies",2011
122,122,"Chris Baryla",20,5,"ConsecutivePar5Birdies",2011
122,122,"Rich Beem",21,5,"ConsecutivePar5Birdies",2011
122,122,"Thomas Bjorn",5,5,"ConsecutivePar5Birdies",2011
122,122,"Jason Bohn",22,5,"ConsecutivePar5Birdies",2011
122,122,"Steven Bowditch",28,5,"ConsecutivePar5Birdies",2011
122,122,"Michael Bradley",24,5,"ConsecutivePar5Birdies",2011
122,122,"Joseph Bramlett",25,5,"ConsecutivePar5Birdies",2011
122,122,"DJ Brigman",23,5,"ConsecutivePar5Birdies",2011
122,122,"Jonathan Byrd",26,5,"ConsecutivePar5Birdies",2011
122,122,"Patrick Cantlay",5,5,"ConsecutivePar5Birdies",2011
122,122,"Alex Cejka",21,5,"ConsecutivePar5Birdies",2011
122,122,"Greg Chalmers",28,5,"ConsecutivePar5Birdies",2011
122,122,"SSP Chawrasia",1,5,"ConsecutivePar5Birdies",2011
122,122,"Tim Clark",4,5,"ConsecutivePar5Birdies",2011
122,122,"Chad Collins",16,5,"ConsecutivePar5Birdies",2011
122,122,"Ben Crane",23,5,"ConsecutivePar5Birdies",2011
122,122,"Brian Davis",30,5,"ConsecutivePar5Birdies",2011
122,122,"Marco Dawson",3,5,"ConsecutivePar5Birdies",2011
122,122,"Brendon de Jonge",30,5,"ConsecutivePar5Birdies",2011
122,122,"James Driscoll",24,5,"ConsecutivePar5Birdies",2011
122,122,"Jason Dufner",23,5,"ConsecutivePar5Birdies",2011
122,122,"David Duval",24,5,"ConsecutivePar5Birdies",2011
122,122,"Steve Elkington",17,5,"ConsecutivePar5Birdies",2011
122,122,"Matt Every",5,5,"ConsecutivePar5Birdies",2011
122,122,"Brad Faxon",12,5,"ConsecutivePar5Birdies",2011
122,122,"Kenneth Ferrie",1,5,"ConsecutivePar5Birdies",2011
122,122,"Rickie Fowler",24,5,"ConsecutivePar5Birdies",2011
122,122,"Jim Furyk",26,5,"ConsecutivePar5Birdies",2011
122,122,"Tommy Gainey",34,5,"ConsecutivePar5Birdies",2011
122,122,"Sergio Garcia",16,5,"ConsecutivePar5Birdies",2011
122,122,"Federico Garcia",1,5,"ConsecutivePar5Birdies",2011
122,122,"Tom Gillis",19,5,"ConsecutivePar5Birdies",2011
