"GIRPercentageLess125yards_RANKTHISWEEK_2009","GIRPercentageLess125yards_RANKLASTWEEK_2009","GIRPercentageLess125yards_PLAYERNAME_2009","GIRPercentageLess125yards_ROUNDS_2009","GIRPercentageLess125yards_Pct_2009","GIRPercentageLess125yards_GREENSHIT_2009","GIRPercentageLess125yards_TOTALHOLES_2009","GIRPercentageLess125yards_RELATIVETOPAR_2009","stat_name","year"
44,NA,"Stuart Appleby",79,83.73,278,332,-0.34,"GIRPercentageLess125yards",2009
46,NA,"DA Points",99,83.66,338,404,-0.44,"GIRPercentageLess125yards",2009
47,NA,"David Mathis",82,83.65,266,318,-0.41,"GIRPercentageLess125yards",2009
48,NA,"Robert Garrigus",83,83.62,337,403,-0.4,"GIRPercentageLess125yards",2009
49,NA,"Kevin Na",91,83.57,295,353,-0.51,"GIRPercentageLess125yards",2009
50,NA,"Ben Curtis",63,83.54,203,243,-0.44,"GIRPercentageLess125yards",2009
51,NA,"Mark Brooks",55,83.51,162,194,-0.33,"GIRPercentageLess125yards",2009
52,NA,"Chez Reavie",81,83.48,283,339,-0.41,"GIRPercentageLess125yards",2009
53,NA,"DJ Trahan",96,83.45,373,447,-0.45,"GIRPercentageLess125yards",2009
54,NA,"Greg Owen",97,83.41,357,428,-0.48,"GIRPercentageLess125yards",2009
55,NA,"Bill Haas",91,83.33,380,456,-0.47,"GIRPercentageLess125yards",2009
55,NA,"Ian Poulter",59,83.33,180,216,-0.46,"GIRPercentageLess125yards",2009
55,NA,"Johnson Wagner",81,83.33,305,366,-0.4,"GIRPercentageLess125yards",2009
58,NA,"Mark Wilson",99,83.29,339,407,-0.45,"GIRPercentageLess125yards",2009
59,NA,"Rocco Mediate",79,83.28,279,335,-0.37,"GIRPercentageLess125yards",2009
60,NA,"Stephen Ames",77,83.22,243,292,-0.54,"GIRPercentageLess125yards",2009
61,NA,"Nicholas Thompson",96,83.1,423,509,-0.42,"GIRPercentageLess125yards",2009
62,NA,"Rory Sabbatini",81,83.07,319,384,-0.48,"GIRPercentageLess125yards",2009
62,NA,"Charlie Wi",92,83.07,314,378,-0.49,"GIRPercentageLess125yards",2009
64,NA,"Justin Leonard",95,83.04,328,395,-0.48,"GIRPercentageLess125yards",2009
65,NA,"Glen Day",79,83.02,269,324,-0.38,"GIRPercentageLess125yards",2009
66,NA,"Scott Verplank",88,82.94,316,381,-0.46,"GIRPercentageLess125yards",2009
67,NA,"Boo Weekley",79,82.87,300,362,-0.44,"GIRPercentageLess125yards",2009
68,NA,"Brendon Todd",53,82.83,164,198,-0.32,"GIRPercentageLess125yards",2009
69,NA,"Dean Wilson",81,82.81,265,320,-0.49,"GIRPercentageLess125yards",2009
70,NA,"Marc Turnesa",77,82.8,260,314,-0.36,"GIRPercentageLess125yards",2009
71,NA,"Davis Love III",89,82.78,346,418,-0.43,"GIRPercentageLess125yards",2009
72,NA,"Bill Lunde",83,82.74,302,365,-0.37,"GIRPercentageLess125yards",2009
73,NA,"Jeff Klauk",97,82.67,334,404,-0.39,"GIRPercentageLess125yards",2009
74,NA,"Alex Cejka",82,82.66,286,346,-0.47,"GIRPercentageLess125yards",2009
74,NA,"Jarrod Lyle",65,82.66,205,248,-0.34,"GIRPercentageLess125yards",2009
76,NA,"Jason Bohn",88,82.54,331,401,-0.4,"GIRPercentageLess125yards",2009
77,NA,"Hunter Mahan",94,82.48,339,411,-0.47,"GIRPercentageLess125yards",2009
78,NA,"Steve Marino",98,82.39,379,460,-0.43,"GIRPercentageLess125yards",2009
78,NA,"Geoff Ogilvy",78,82.39,290,352,-0.5,"GIRPercentageLess125yards",2009
80,NA,"Tim Petrovic",97,82.33,368,447,-0.44,"GIRPercentageLess125yards",2009
81,NA,"Woody Austin",84,82.28,311,378,-0.44,"GIRPercentageLess125yards",2009
82,NA,"Freddie Jacobson",83,82.25,292,355,-0.47,"GIRPercentageLess125yards",2009
82,NA,"Adam Scott",53,82.25,190,231,-0.5,"GIRPercentageLess125yards",2009
84,NA,"Marc Leishman",91,82.23,361,439,-0.42,"GIRPercentageLess125yards",2009
85,NA,"Vaughn Taylor",88,82.21,342,416,-0.45,"GIRPercentageLess125yards",2009
86,NA,"Nathan Green",104,82.2,351,427,-0.45,"GIRPercentageLess125yards",2009
86,NA,"John Rollins",92,82.2,411,500,-0.41,"GIRPercentageLess125yards",2009
88,NA,"Paul Goydos",79,82.18,272,331,-0.45,"GIRPercentageLess125yards",2009
89,NA,"Brad Adamonis",70,82.13,239,291,-0.44,"GIRPercentageLess125yards",2009
90,NA,"Brian Gay",96,82.12,294,358,-0.44,"GIRPercentageLess125yards",2009
91,NA,"Andres Romero",58,82.09,243,296,-0.42,"GIRPercentageLess125yards",2009
92,NA,"Joe Durant",62,82.07,206,251,-0.38,"GIRPercentageLess125yards",2009
93,NA,"Brian Davis",103,81.89,407,497,-0.5,"GIRPercentageLess125yards",2009
94,NA,"Charley Hoffman",97,81.87,411,502,-0.49,"GIRPercentageLess125yards",2009
95,NA,"Martin Laird",72,81.84,293,358,-0.52,"GIRPercentageLess125yards",2009
95,NA,"Billy Mayfair",83,81.84,284,347,-0.38,"GIRPercentageLess125yards",2009
97,NA,"KJ Choi",65,81.72,228,279,-0.43,"GIRPercentageLess125yards",2009
98,NA,"Tom Pernice Jr",82,81.69,290,355,-0.43,"GIRPercentageLess125yards",2009
99,NA,"Jim Furyk",86,81.61,253,310,-0.55,"GIRPercentageLess125yards",2009
100,NA,"John Merrick",91,81.6,275,337,-0.44,"GIRPercentageLess125yards",2009
101,NA,"Steve Elkington",70,81.59,257,315,-0.46,"GIRPercentageLess125yards",2009
101,NA,"Bo Van Pelt",100,81.59,350,429,-0.49,"GIRPercentageLess125yards",2009
103,NA,"Carl Pettersson",86,81.55,305,374,-0.46,"GIRPercentageLess125yards",2009
104,NA,"Retief Goosen",74,81.53,234,287,-0.53,"GIRPercentageLess125yards",2009
105,NA,"Brett Quigley",92,81.45,303,372,-0.45,"GIRPercentageLess125yards",2009
106,NA,"Steve Flesch",77,81.43,250,307,-0.39,"GIRPercentageLess125yards",2009
107,NA,"Greg Kraft",51,81.4,175,215,-0.29,"GIRPercentageLess125yards",2009
108,NA,"Bob Heintz",59,81.38,201,247,-0.42,"GIRPercentageLess125yards",2009
109,NA,"Jerry Kelly",90,81.35,301,370,-0.48,"GIRPercentageLess125yards",2009
110,NA,"Peter Lonard",86,81.32,309,380,-0.35,"GIRPercentageLess125yards",2009
110,NA,"Bubba Watson",73,81.32,283,348,-0.48,"GIRPercentageLess125yards",2009
112,NA,"Cameron Beckman",87,81.28,304,374,-0.39,"GIRPercentageLess125yards",2009
113,NA,"Troy Matteson",95,81.27,408,502,-0.41,"GIRPercentageLess125yards",2009
114,NA,"Padraig Harrington",66,81.25,195,240,-0.48,"GIRPercentageLess125yards",2009
115,NA,"Lee Janzen",74,81.23,225,277,-0.41,"GIRPercentageLess125yards",2009
116,NA,"Fred Couples",54,81.2,190,234,-0.44,"GIRPercentageLess125yards",2009
116,NA,"JB Holmes",74,81.2,311,383,-0.44,"GIRPercentageLess125yards",2009
118,NA,"Ben Crane",93,81.07,304,375,-0.48,"GIRPercentageLess125yards",2009
119,NA,"Bart Bryant",58,80.98,166,205,-0.39,"GIRPercentageLess125yards",2009
119,NA,"YE Yang",83,80.98,281,347,-0.52,"GIRPercentageLess125yards",2009
121,NA,"Patrick Sheehan",51,80.95,153,189,-0.47,"GIRPercentageLess125yards",2009
122,NA,"Joe Ogilvie",85,80.93,331,409,-0.47,"GIRPercentageLess125yards",2009
123,NA,"Tommy Armour III",58,80.9,216,267,-0.41,"GIRPercentageLess125yards",2009
124,NA,"Jimmy Walker",74,80.85,228,282,-0.57,"GIRPercentageLess125yards",2009
125,NA,"Dustin Johnson",85,80.83,350,433,-0.46,"GIRPercentageLess125yards",2009
126,NA,"Aron Price",89,80.79,286,354,-0.45,"GIRPercentageLess125yards",2009
127,NA,"Kent Jones",73,80.78,227,281,-0.38,"GIRPercentageLess125yards",2009
128,NA,"Mathew Goggin",76,80.74,239,296,-0.48,"GIRPercentageLess125yards",2009
129,NA,"Kevin Streelman",97,80.7,393,487,-0.46,"GIRPercentageLess125yards",2009
130,NA,"Rod Pampling",72,80.65,271,336,-0.46,"GIRPercentageLess125yards",2009
130,NA,"Peter Tomasulo",61,80.65,200,248,-0.42,"GIRPercentageLess125yards",2009
132,NA,"Jason Dufner",90,80.61,291,361,-0.47,"GIRPercentageLess125yards",2009
133,NA,"Daniel Chopra",89,80.6,403,500,-0.47,"GIRPercentageLess125yards",2009
134,NA,"Pat Perez",74,80.53,244,303,-0.5,"GIRPercentageLess125yards",2009
135,NA,"Tag Ridings",50,80.47,206,256,-0.48,"GIRPercentageLess125yards",2009
136,NA,"Brandt Snedeker",81,80.41,238,296,-0.48,"GIRPercentageLess125yards",2009
137,NA,"Gary Woodland",53,80.28,175,218,-0.41,"GIRPercentageLess125yards",2009
138,NA,"Ken Duke",87,80.22,288,359,-0.44,"GIRPercentageLess125yards",2009
139,NA,"Jeff Overton",92,80.15,327,408,-0.46,"GIRPercentageLess125yards",2009
140,NA,"Casey Wittenberg",71,80.13,238,297,-0.34,"GIRPercentageLess125yards",2009
141,NA,"Sergio Garcia",59,80.08,189,236,-0.49,"GIRPercentageLess125yards",2009
142,NA,"Matt Kuchar",82,80.06,277,346,-0.45,"GIRPercentageLess125yards",2009
143,NA,"Todd Hamilton",83,79.87,246,308,-0.41,"GIRPercentageLess125yards",2009
144,NA,"Jeff Quinney",78,79.77,272,341,-0.45,"GIRPercentageLess125yards",2009
145,NA,"Colt Knost",71,79.7,216,271,-0.4,"GIRPercentageLess125yards",2009
146,NA,"Derek Fathauer",63,79.67,196,246,-0.41,"GIRPercentageLess125yards",2009
147,NA,"Harrison Frazar",93,79.65,368,462,-0.48,"GIRPercentageLess125yards",2009
148,NA,"Ted Purdy",101,79.64,399,501,-0.47,"GIRPercentageLess125yards",2009
149,NA,"Justin Rose",71,79.63,215,270,-0.46,"GIRPercentageLess125yards",2009
150,NA,"Eric Axley",71,79.56,218,274,-0.38,"GIRPercentageLess125yards",2009
151,NA,"Mike Weir",85,79.49,248,312,-0.51,"GIRPercentageLess125yards",2009
152,NA,"Rich Beem",77,79.47,240,302,-0.45,"GIRPercentageLess125yards",2009
152,NA,"Lucas Glover",93,79.47,329,414,-0.43,"GIRPercentageLess125yards",2009
154,NA,"Phil Mickelson",66,79.46,236,297,-0.5,"GIRPercentageLess125yards",2009
155,NA,"Nick Watney",86,79.4,320,403,-0.52,"GIRPercentageLess125yards",2009
156,NA,"Chris DiMarco",97,79.31,322,406,-0.43,"GIRPercentageLess125yards",2009
157,NA,"Mark Calcavecchia",72,79.3,249,314,-0.45,"GIRPercentageLess125yards",2009
158,NA,"Ryan Palmer",78,79.28,310,391,-0.45,"GIRPercentageLess125yards",2009
159,NA,"Angel Cabrera",55,79.06,151,191,-0.5,"GIRPercentageLess125yards",2009
160,NA,"Ryan Moore",89,79.03,309,391,-0.49,"GIRPercentageLess125yards",2009
161,NA,"Brian Vranesh",51,79,173,219,-0.43,"GIRPercentageLess125yards",2009
162,NA,"Richard Johnson",85,78.82,253,321,-0.36,"GIRPercentageLess125yards",2009
163,NA,"Vijay Singh",71,78.8,249,316,-0.41,"GIRPercentageLess125yards",2009
164,NA,"Parker McLachlin",71,78.75,252,320,-0.46,"GIRPercentageLess125yards",2009
165,NA,"Ryuji Imada",85,78.72,270,343,-0.49,"GIRPercentageLess125yards",2009
166,NA,"Kevin Stadler",65,78.55,238,303,-0.43,"GIRPercentageLess125yards",2009
167,NA,"Cliff Kresge",78,78.53,245,312,-0.42,"GIRPercentageLess125yards",2009
168,NA,"Aaron Baddeley",66,78.28,227,290,-0.52,"GIRPercentageLess125yards",2009
169,NA,"Rick Price",54,78.22,158,202,-0.39,"GIRPercentageLess125yards",2009
170,NA,"Tim Herron",87,78.2,330,422,-0.43,"GIRPercentageLess125yards",2009
171,NA,"Steve Lowery",83,78.04,334,428,-0.42,"GIRPercentageLess125yards",2009
172,NA,"Kris Blanks",60,77.95,205,263,-0.45,"GIRPercentageLess125yards",2009
173,NA,"Matt Jones",56,77.82,207,266,-0.5,"GIRPercentageLess125yards",2009
174,NA,"Stewart Cink",79,77.67,240,309,-0.45,"GIRPercentageLess125yards",2009
175,NA,"James Nitties",86,77.39,291,376,-0.47,"GIRPercentageLess125yards",2009
176,NA,"Michael Letzig",96,77.18,345,447,-0.46,"GIRPercentageLess125yards",2009
176,NA,"Webb Simpson",94,77.18,328,425,-0.51,"GIRPercentageLess125yards",2009
178,NA,"Anthony Kim",76,77,308,400,-0.54,"GIRPercentageLess125yards",2009
179,NA,"Scott McCarron",91,76.46,302,395,-0.46,"GIRPercentageLess125yards",2009
180,NA,"Jason Gore",74,76.32,261,342,-0.4,"GIRPercentageLess125yards",2009
181,NA,"George McNeill",82,75.89,299,394,-0.51,"GIRPercentageLess125yards",2009
182,NA,"Matt Bettencourt",98,75.86,377,497,-0.46,"GIRPercentageLess125yards",2009
183,NA,"Brad Faxon",59,74.54,161,216,-0.42,"GIRPercentageLess125yards",2009
184,NA,"Leif Olson",51,74.37,177,238,-0.42,"GIRPercentageLess125yards",2009
