"LateRound1ScoringAverage_RANKTHISWEEK_2014","LateRound1ScoringAverage_RANKLASTWEEK_2014","LateRound1ScoringAverage_PLAYERNAME_2014","LateRound1ScoringAverage__2014","LateRound1ScoringAverage_AVG_2014","LateRound1ScoringAverage_TOTALSTROKES_2014","LateRound1ScoringAverage_TOTALROUNDS_2014","stat_name","year"
86,86,"Robert Allenby",NA,70.9,709,10,"LateRound1ScoringAverage",2014
87,87,"Ben Crane",NA,70.92,851,12,"LateRound1ScoringAverage",2014
87,87,"Webb Simpson",NA,70.92,922,13,"LateRound1ScoringAverage",2014
89,89,"Angel Cabrera",NA,71,710,10,"LateRound1ScoringAverage",2014
89,89,"Greg Chalmers",NA,71,781,11,"LateRound1ScoringAverage",2014
89,89,"Patrick Reed",NA,71,781,11,"LateRound1ScoringAverage",2014
89,89,"Mike Weir",NA,71,710,10,"LateRound1ScoringAverage",2014
93,93,"Morgan Hoffmann",NA,71.06,1137,16,"LateRound1ScoringAverage",2014
94,94,"Keegan Bradley",NA,71.08,853,12,"LateRound1ScoringAverage",2014
94,94,"Freddie Jacobson",NA,71.08,924,13,"LateRound1ScoringAverage",2014
94,94,"Jeff Overton",NA,71.08,924,13,"LateRound1ScoringAverage",2014
97,97,"Kevin Na",NA,71.09,782,11,"LateRound1ScoringAverage",2014
97,97,"Andrew Svoboda",NA,71.09,782,11,"LateRound1ScoringAverage",2014
99,99,"John Huh",NA,71.1,711,10,"LateRound1ScoringAverage",2014
100,100,"Cameron Tringale",NA,71.13,1138,16,"LateRound1ScoringAverage",2014
101,101,"Graham DeLaet",NA,71.15,925,13,"LateRound1ScoringAverage",2014
101,101,"Josh Teater",NA,71.15,925,13,"LateRound1ScoringAverage",2014
103,103,"Scott Brown",NA,71.2,1068,15,"LateRound1ScoringAverage",2014
104,104,"Jonathan Byrd",NA,71.22,641,9,"LateRound1ScoringAverage",2014
104,104,"Hunter Mahan",NA,71.22,641,9,"LateRound1ScoringAverage",2014
104,104,"Phil Mickelson",NA,71.22,641,9,"LateRound1ScoringAverage",2014
107,107,"Danny Lee",NA,71.24,1211,17,"LateRound1ScoringAverage",2014
108,108,"John Peterson",NA,71.31,927,13,"LateRound1ScoringAverage",2014
109,109,"James Hahn",NA,71.36,785,11,"LateRound1ScoringAverage",2014
109,109,"John Senden",NA,71.36,785,11,"LateRound1ScoringAverage",2014
111,111,"Hudson Swafford",NA,71.38,928,13,"LateRound1ScoringAverage",2014
112,112,"Bryce Molder",NA,71.4,714,10,"LateRound1ScoringAverage",2014
113,113,"Dustin Johnson",NA,71.43,500,7,"LateRound1ScoringAverage",2014
114,114,"Bronson La Cassie",NA,71.44,643,9,"LateRound1ScoringAverage",2014
115,115,"Brendan Steele",NA,71.46,929,13,"LateRound1ScoringAverage",2014
116,116,"Chesson Hadley",NA,71.47,1072,15,"LateRound1ScoringAverage",2014
117,117,"Richard Lee",NA,71.5,1001,14,"LateRound1ScoringAverage",2014
117,117,"Jamie Lovemark",NA,71.5,715,10,"LateRound1ScoringAverage",2014
117,117,"Ian Poulter",NA,71.5,429,6,"LateRound1ScoringAverage",2014
120,120,"Brendon de Jonge",NA,71.54,930,13,"LateRound1ScoringAverage",2014
120,120,"Russell Knox",NA,71.54,930,13,"LateRound1ScoringAverage",2014
122,122,"Chad Collins",NA,71.57,1002,14,"LateRound1ScoringAverage",2014
123,123,"Kevin Tway",NA,71.58,859,12,"LateRound1ScoringAverage",2014
124,124,"Robert Garrigus",NA,71.6,716,10,"LateRound1ScoringAverage",2014
125,125,"Johnson Wagner",NA,71.63,573,8,"LateRound1ScoringAverage",2014
126,126,"Martin Laird",NA,71.64,788,11,"LateRound1ScoringAverage",2014
126,126,"Justin Leonard",NA,71.64,788,11,"LateRound1ScoringAverage",2014
126,126,"Ted Potter Jr",NA,71.64,788,11,"LateRound1ScoringAverage",2014
129,129,"Sean OHair",NA,71.67,860,12,"LateRound1ScoringAverage",2014
130,130,"Tommy Gainey",NA,71.7,717,10,"LateRound1ScoringAverage",2014
131,131,"Billy Hurley III",NA,71.71,1004,14,"LateRound1ScoringAverage",2014
131,131,"Nick Watney",NA,71.71,1004,14,"LateRound1ScoringAverage",2014
133,133,"Mark Wilson",NA,71.75,574,8,"LateRound1ScoringAverage",2014
134,134,"Rickie Fowler",NA,71.77,933,13,"LateRound1ScoringAverage",2014
135,135,"Tim Clark",NA,71.79,1005,14,"LateRound1ScoringAverage",2014
136,136,"Troy Merritt",NA,71.8,718,10,"LateRound1ScoringAverage",2014
137,137,"Geoff Ogilvy",NA,71.82,790,11,"LateRound1ScoringAverage",2014
138,138,"Retief Goosen",NA,71.85,934,13,"LateRound1ScoringAverage",2014
138,138,"Will Ma Kenzie",NA,71.85,934,13,"LateRound1ScoringAverage",2014
138,138,"John Rollins",NA,71.85,934,13,"LateRound1ScoringAverage",2014
141,141,"David Lingmerth",NA,71.87,1078,15,"LateRound1ScoringAverage",2014
142,142,"Andres Romero",NA,71.89,647,9,"LateRound1ScoringAverage",2014
143,143,"Billy Horschel",NA,71.93,1007,14,"LateRound1ScoringAverage",2014
144,144,"DA Points",NA,71.94,1151,16,"LateRound1ScoringAverage",2014
145,145,"Briny Baird",NA,72,432,6,"LateRound1ScoringAverage",2014
145,145,"Roberto Castro",NA,72,864,12,"LateRound1ScoringAverage",2014
145,145,"JJ Henry",NA,72,648,9,"LateRound1ScoringAverage",2014
145,145,"Trevor Immelman",NA,72,1008,14,"LateRound1ScoringAverage",2014
145,145,"Kevin Stadler",NA,72,864,12,"LateRound1ScoringAverage",2014
150,150,"Kyle Stanley",NA,72.08,937,13,"LateRound1ScoringAverage",2014
151,151,"Stuart Appleby",NA,72.09,793,11,"LateRound1ScoringAverage",2014
152,152,"Jimmy Walker",NA,72.1,721,10,"LateRound1ScoringAverage",2014
153,153,"Louis Oosthuizen",NA,72.17,433,6,"LateRound1ScoringAverage",2014
154,154,"Jonas Blixt",NA,72.2,722,10,"LateRound1ScoringAverage",2014
154,154,"Jason Day",NA,72.2,361,5,"LateRound1ScoringAverage",2014
154,154,"Troy Matteson",NA,72.2,722,10,"LateRound1ScoringAverage",2014
157,157,"Erik Compton",NA,72.23,939,13,"LateRound1ScoringAverage",2014
157,157,"Brian Gay",NA,72.23,939,13,"LateRound1ScoringAverage",2014
159,159,"Charlie Beljan",NA,72.27,795,11,"LateRound1ScoringAverage",2014
159,159,"Gonzalo Fdez Castano",NA,72.27,1084,15,"LateRound1ScoringAverage",2014
161,161,"Nicholas Thompson",NA,72.29,1012,14,"LateRound1ScoringAverage",2014
162,162,"Luke Donald",NA,72.38,579,8,"LateRound1ScoringAverage",2014
163,163,"James Driscoll",NA,72.42,869,12,"LateRound1ScoringAverage",2014
163,163,"Michael Thompson",NA,72.42,869,12,"LateRound1ScoringAverage",2014
165,165,"Russell Henley",NA,72.5,725,10,"LateRound1ScoringAverage",2014
166,166,"Woody Austin",NA,72.56,653,9,"LateRound1ScoringAverage",2014
167,167,"Kevin Streelman",NA,72.57,1016,14,"LateRound1ScoringAverage",2014
168,168,"DH Lee",NA,72.67,654,9,"LateRound1ScoringAverage",2014
169,169,"YE Yang",NA,72.71,1018,14,"LateRound1ScoringAverage",2014
170,170,"Ryo Ishikawa",NA,72.79,1019,14,"LateRound1ScoringAverage",2014
171,171,"Ben Curtis",NA,72.8,728,10,"LateRound1ScoringAverage",2014
172,172,"Ernie Els",NA,72.83,874,12,"LateRound1ScoringAverage",2014
173,173,"Brad Fritsch",NA,72.89,656,9,"LateRound1ScoringAverage",2014
174,174,"Rory Sabbatini",NA,72.9,729,10,"LateRound1ScoringAverage",2014
175,175,"Derek Ernst",NA,72.92,875,12,"LateRound1ScoringAverage",2014
176,176,"Scott Stallings",NA,73.1,731,10,"LateRound1ScoringAverage",2014
177,177,"Lucas Glover",NA,73.45,808,11,"LateRound1ScoringAverage",2014
