"FirstTeeEarlyRound1ScoringAverage_RANKTHISWEEK_2007","FirstTeeEarlyRound1ScoringAverage_RANKLASTWEEK_2007","FirstTeeEarlyRound1ScoringAverage_PLAYERNAME_2007","FirstTeeEarlyRound1ScoringAverage__2007","FirstTeeEarlyRound1ScoringAverage_AVG_2007","FirstTeeEarlyRound1ScoringAverage_TOTALSTROKES_2007","FirstTeeEarlyRound1ScoringAverage_TOTALROUNDS_2007","stat_name","year"
57,57,"Kenny Perry",NA,70.55,776,11,"FirstTeeEarlyRound1ScoringAverage",2007
58,58,"Ryuji Imada",NA,70.6,706,10,"FirstTeeEarlyRound1ScoringAverage",2007
59,59,"Craig Bowden",NA,70.63,565,8,"FirstTeeEarlyRound1ScoringAverage",2007
60,60,"Steve Flesch",NA,70.64,777,11,"FirstTeeEarlyRound1ScoringAverage",2007
61,61,"Alex Cejka",NA,70.67,212,3,"FirstTeeEarlyRound1ScoringAverage",2007
61,61,"Jason Dufner",NA,70.67,424,6,"FirstTeeEarlyRound1ScoringAverage",2007
61,61,"Jim Furyk",NA,70.67,212,3,"FirstTeeEarlyRound1ScoringAverage",2007
61,61,"Mark Hensby",NA,70.67,636,9,"FirstTeeEarlyRound1ScoringAverage",2007
61,61,"Freddie Jacobson",NA,70.67,212,3,"FirstTeeEarlyRound1ScoringAverage",2007
61,61,"Craig Kanada",NA,70.67,636,9,"FirstTeeEarlyRound1ScoringAverage",2007
61,61,"Chris Tidland",NA,70.67,424,6,"FirstTeeEarlyRound1ScoringAverage",2007
68,68,"Jeff Maggert",NA,70.71,495,7,"FirstTeeEarlyRound1ScoringAverage",2007
69,69,"KJ Choi",NA,70.75,566,8,"FirstTeeEarlyRound1ScoringAverage",2007
69,69,"Daniel Chopra",NA,70.75,566,8,"FirstTeeEarlyRound1ScoringAverage",2007
71,71,"Robert Allenby",NA,70.78,637,9,"FirstTeeEarlyRound1ScoringAverage",2007
72,72,"Rich Barcelo",NA,70.8,354,5,"FirstTeeEarlyRound1ScoringAverage",2007
73,73,"Mark Wilson",NA,70.82,779,11,"FirstTeeEarlyRound1ScoringAverage",2007
74,74,"DJ Brigman",NA,70.83,425,6,"FirstTeeEarlyRound1ScoringAverage",2007
74,74,"Bob Heintz",NA,70.83,425,6,"FirstTeeEarlyRound1ScoringAverage",2007
74,74,"Tag Ridings",NA,70.83,425,6,"FirstTeeEarlyRound1ScoringAverage",2007
77,77,"Fred Funk",NA,70.86,496,7,"FirstTeeEarlyRound1ScoringAverage",2007
77,77,"Kevin Stadler",NA,70.86,496,7,"FirstTeeEarlyRound1ScoringAverage",2007
79,79,"Billy Andrade",NA,70.88,567,8,"FirstTeeEarlyRound1ScoringAverage",2007
79,79,"Tim Herron",NA,70.88,567,8,"FirstTeeEarlyRound1ScoringAverage",2007
81,81,"Gavin Coles",NA,71,497,7,"FirstTeeEarlyRound1ScoringAverage",2007
81,81,"Matt Kuchar",NA,71,710,10,"FirstTeeEarlyRound1ScoringAverage",2007
81,81,"Tom Lehman",NA,71,355,5,"FirstTeeEarlyRound1ScoringAverage",2007
81,81,"Parker McLachlin",NA,71,426,6,"FirstTeeEarlyRound1ScoringAverage",2007
81,81,"Ryan Moore",NA,71,426,6,"FirstTeeEarlyRound1ScoringAverage",2007
81,81,"Arron Oberholser",NA,71,426,6,"FirstTeeEarlyRound1ScoringAverage",2007
81,81,"Brett Quigley",NA,71,284,4,"FirstTeeEarlyRound1ScoringAverage",2007
81,81,"Chris Riley",NA,71,142,2,"FirstTeeEarlyRound1ScoringAverage",2007
81,81,"Kirk Triplett",NA,71,568,8,"FirstTeeEarlyRound1ScoringAverage",2007
90,90,"Shigeki Maruyama",NA,71.07,995,14,"FirstTeeEarlyRound1ScoringAverage",2007
91,91,"JJ Henry",NA,71.08,853,12,"FirstTeeEarlyRound1ScoringAverage",2007
92,92,"Luke Donald",NA,71.13,569,8,"FirstTeeEarlyRound1ScoringAverage",2007
92,92,"Doug LaBelle II",NA,71.13,569,8,"FirstTeeEarlyRound1ScoringAverage",2007
92,92,"Hunter Mahan",NA,71.13,569,8,"FirstTeeEarlyRound1ScoringAverage",2007
95,95,"Boo Weekley",NA,71.14,498,7,"FirstTeeEarlyRound1ScoringAverage",2007
96,96,"Bo Van Pelt",NA,71.17,854,12,"FirstTeeEarlyRound1ScoringAverage",2007
97,97,"John Daly",NA,71.2,712,10,"FirstTeeEarlyRound1ScoringAverage",2007
97,97,"Nick OHern",NA,71.2,356,5,"FirstTeeEarlyRound1ScoringAverage",2007
99,99,"Marco Dawson",NA,71.22,641,9,"FirstTeeEarlyRound1ScoringAverage",2007
100,100,"Aaron Baddeley",NA,71.25,285,4,"FirstTeeEarlyRound1ScoringAverage",2007
100,100,"Andrew Buckle",NA,71.25,285,4,"FirstTeeEarlyRound1ScoringAverage",2007
100,100,"Steve Elkington",NA,71.25,570,8,"FirstTeeEarlyRound1ScoringAverage",2007
100,100,"Chris Stroud",NA,71.25,285,4,"FirstTeeEarlyRound1ScoringAverage",2007
104,104,"Jeff Quinney",NA,71.29,499,7,"FirstTeeEarlyRound1ScoringAverage",2007
104,104,"Jim Rutledge",NA,71.29,499,7,"FirstTeeEarlyRound1ScoringAverage",2007
106,106,"Robert Garrigus",NA,71.33,428,6,"FirstTeeEarlyRound1ScoringAverage",2007
106,106,"Jerry Kelly",NA,71.33,642,9,"FirstTeeEarlyRound1ScoringAverage",2007
106,106,"Jarrod Lyle",NA,71.33,214,3,"FirstTeeEarlyRound1ScoringAverage",2007
106,106,"Darron Stiles",NA,71.33,428,6,"FirstTeeEarlyRound1ScoringAverage",2007
106,106,"Jaco Van Zyl",NA,71.33,214,3,"FirstTeeEarlyRound1ScoringAverage",2007
111,111,"Rich Beem",NA,71.38,571,8,"FirstTeeEarlyRound1ScoringAverage",2007
111,111,"Steve Lowery",NA,71.38,571,8,"FirstTeeEarlyRound1ScoringAverage",2007
111,111,"Troy Matteson",NA,71.38,571,8,"FirstTeeEarlyRound1ScoringAverage",2007
114,114,"Chris Couch",NA,71.44,643,9,"FirstTeeEarlyRound1ScoringAverage",2007
115,115,"Billy Mayfair",NA,71.45,786,11,"FirstTeeEarlyRound1ScoringAverage",2007
116,116,"Stephen Ames",NA,71.5,429,6,"FirstTeeEarlyRound1ScoringAverage",2007
116,116,"Jonathan Byrd",NA,71.5,429,6,"FirstTeeEarlyRound1ScoringAverage",2007
116,116,"Bob Estes",NA,71.5,429,6,"FirstTeeEarlyRound1ScoringAverage",2007
116,116,"Rory Sabbatini",NA,71.5,286,4,"FirstTeeEarlyRound1ScoringAverage",2007
116,116,"Paul Stankowski",NA,71.5,429,6,"FirstTeeEarlyRound1ScoringAverage",2007
121,121,"Bubba Watson",NA,71.55,787,11,"FirstTeeEarlyRound1ScoringAverage",2007
122,122,"Steve Stricker",NA,71.56,644,9,"FirstTeeEarlyRound1ScoringAverage",2007
123,123,"Brian Bateman",NA,71.57,501,7,"FirstTeeEarlyRound1ScoringAverage",2007
124,124,"Cameron Beckman",NA,71.63,573,8,"FirstTeeEarlyRound1ScoringAverage",2007
124,124,"Chris DiMarco",NA,71.63,573,8,"FirstTeeEarlyRound1ScoringAverage",2007
124,124,"Bob Tway",NA,71.63,573,8,"FirstTeeEarlyRound1ScoringAverage",2007
124,124,"Mike Weir",NA,71.63,573,8,"FirstTeeEarlyRound1ScoringAverage",2007
128,128,"Mathew Goggin",NA,71.67,430,6,"FirstTeeEarlyRound1ScoringAverage",2007
128,128,"Zach Johnson",NA,71.67,215,3,"FirstTeeEarlyRound1ScoringAverage",2007
128,128,"Corey Pavin",NA,71.67,645,9,"FirstTeeEarlyRound1ScoringAverage",2007
128,128,"Tom Pernice Jr",NA,71.67,430,6,"FirstTeeEarlyRound1ScoringAverage",2007
128,128,"Vaughn Taylor",NA,71.67,860,12,"FirstTeeEarlyRound1ScoringAverage",2007
133,133,"Shaun Micheel",NA,71.7,717,10,"FirstTeeEarlyRound1ScoringAverage",2007
133,133,"Johnson Wagner",NA,71.7,717,10,"FirstTeeEarlyRound1ScoringAverage",2007
135,135,"Jason Bohn",NA,71.75,287,4,"FirstTeeEarlyRound1ScoringAverage",2007
135,135,"Ernie Els",NA,71.75,287,4,"FirstTeeEarlyRound1ScoringAverage",2007
137,137,"Pat Perez",NA,71.78,646,9,"FirstTeeEarlyRound1ScoringAverage",2007
138,138,"Geoff Ogilvy",NA,71.83,431,6,"FirstTeeEarlyRound1ScoringAverage",2007
139,139,"John Senden",NA,71.86,503,7,"FirstTeeEarlyRound1ScoringAverage",2007
140,140,"Brett Wetterich",NA,71.88,575,8,"FirstTeeEarlyRound1ScoringAverage",2007
141,141,"Michael Boyd",NA,72,360,5,"FirstTeeEarlyRound1ScoringAverage",2007
141,141,"Glen Day",NA,72,576,8,"FirstTeeEarlyRound1ScoringAverage",2007
141,141,"Brendon de Jonge",NA,72,432,6,"FirstTeeEarlyRound1ScoringAverage",2007
141,141,"Ken Duke",NA,72,648,9,"FirstTeeEarlyRound1ScoringAverage",2007
141,141,"Retief Goosen",NA,72,576,8,"FirstTeeEarlyRound1ScoringAverage",2007
141,141,"Matt Hendrix",NA,72,288,4,"FirstTeeEarlyRound1ScoringAverage",2007
141,141,"Charles Howell III",NA,72,432,6,"FirstTeeEarlyRound1ScoringAverage",2007
141,141,"Tim Petrovic",NA,72,792,11,"FirstTeeEarlyRound1ScoringAverage",2007
141,141,"Jason Schultz",NA,72,288,4,"FirstTeeEarlyRound1ScoringAverage",2007
141,141,"Jeff Sluman",NA,72,576,8,"FirstTeeEarlyRound1ScoringAverage",2007
151,151,"Stuart Appleby",NA,72.14,505,7,"FirstTeeEarlyRound1ScoringAverage",2007
151,151,"DJ Trahan",NA,72.14,505,7,"FirstTeeEarlyRound1ScoringAverage",2007
153,153,"Paul Goydos",NA,72.17,433,6,"FirstTeeEarlyRound1ScoringAverage",2007
153,153,"Lee Janzen",NA,72.17,433,6,"FirstTeeEarlyRound1ScoringAverage",2007
155,155,"Tommy Armour III",NA,72.22,650,9,"FirstTeeEarlyRound1ScoringAverage",2007
156,156,"Richard Johnson",NA,72.23,939,13,"FirstTeeEarlyRound1ScoringAverage",2007
157,157,"George McNeill",NA,72.25,578,8,"FirstTeeEarlyRound1ScoringAverage",2007
157,157,"Jose Maria Olazabal",NA,72.25,289,4,"FirstTeeEarlyRound1ScoringAverage",2007
159,159,"David Branshaw",NA,72.38,579,8,"FirstTeeEarlyRound1ScoringAverage",2007
160,160,"Frank Lickliter II",NA,72.43,507,7,"FirstTeeEarlyRound1ScoringAverage",2007
161,161,"Justin Leonard",NA,72.44,652,9,"FirstTeeEarlyRound1ScoringAverage",2007
162,162,"Michael Putnam",NA,72.5,580,8,"FirstTeeEarlyRound1ScoringAverage",2007
163,163,"Robert Gamez",NA,72.55,798,11,"FirstTeeEarlyRound1ScoringAverage",2007
164,164,"Peter Lonard",NA,72.56,653,9,"FirstTeeEarlyRound1ScoringAverage",2007
165,165,"Eric Axley",NA,72.58,871,12,"FirstTeeEarlyRound1ScoringAverage",2007
166,166,"Tom Byrum",NA,72.67,218,3,"FirstTeeEarlyRound1ScoringAverage",2007
167,167,"Jose Coceres",NA,72.8,364,5,"FirstTeeEarlyRound1ScoringAverage",2007
167,167,"Craig Lile",NA,72.8,364,5,"FirstTeeEarlyRound1ScoringAverage",2007
169,169,"Jeff Brehaut",NA,72.86,510,7,"FirstTeeEarlyRound1ScoringAverage",2007
170,170,"Harrison Frazar",NA,72.89,656,9,"FirstTeeEarlyRound1ScoringAverage",2007
170,170,"Dean Wilson",NA,72.89,656,9,"FirstTeeEarlyRound1ScoringAverage",2007
172,172,"Phil Mickelson",NA,73,146,2,"FirstTeeEarlyRound1ScoringAverage",2007
172,172,"Kevin Sutherland",NA,73,365,5,"FirstTeeEarlyRound1ScoringAverage",2007
172,172,"Duffy Waldorf",NA,73,511,7,"FirstTeeEarlyRound1ScoringAverage",2007
172,172,"Steve Wheatcroft",NA,73,146,2,"FirstTeeEarlyRound1ScoringAverage",2007
176,176,"Mathias Gronberg",NA,73.14,512,7,"FirstTeeEarlyRound1ScoringAverage",2007
176,176,"Greg Owen",NA,73.14,512,7,"FirstTeeEarlyRound1ScoringAverage",2007
178,178,"Sergio Garcia",NA,73.2,366,5,"FirstTeeEarlyRound1ScoringAverage",2007
178,178,"Ian Poulter",NA,73.2,366,5,"FirstTeeEarlyRound1ScoringAverage",2007
180,180,"JB Holmes",NA,73.33,660,9,"FirstTeeEarlyRound1ScoringAverage",2007
181,181,"Davis Love III",NA,73.4,367,5,"FirstTeeEarlyRound1ScoringAverage",2007
182,182,"Jason Gore",NA,73.43,514,7,"FirstTeeEarlyRound1ScoringAverage",2007
183,183,"Todd Hamilton",NA,73.56,662,9,"FirstTeeEarlyRound1ScoringAverage",2007
184,184,"Paul Gow",NA,73.6,736,10,"FirstTeeEarlyRound1ScoringAverage",2007
185,185,"Chad Campbell",NA,73.75,590,8,"FirstTeeEarlyRound1ScoringAverage",2007
186,186,"Ben Curtis",NA,73.78,664,9,"FirstTeeEarlyRound1ScoringAverage",2007
187,187,"Daisuke Maruyama",NA,73.82,812,11,"FirstTeeEarlyRound1ScoringAverage",2007
188,188,"Joe Ogilvie",NA,73.86,517,7,"FirstTeeEarlyRound1ScoringAverage",2007
189,189,"Adam Scott",NA,74,296,4,"FirstTeeEarlyRound1ScoringAverage",2007
190,190,"Bryce Molder",NA,74.2,371,5,"FirstTeeEarlyRound1ScoringAverage",2007
191,191,"Joe Durant",NA,74.29,520,7,"FirstTeeEarlyRound1ScoringAverage",2007
192,192,"Joey Sindelar",NA,74.38,595,8,"FirstTeeEarlyRound1ScoringAverage",2007
193,193,"Henrik Stenson",NA,74.67,224,3,"FirstTeeEarlyRound1ScoringAverage",2007
194,194,"Tom Johnson",NA,75,375,5,"FirstTeeEarlyRound1ScoringAverage",2007
194,194,"Ryan Palmer",NA,75,375,5,"FirstTeeEarlyRound1ScoringAverage",2007
196,196,"Bubba Dickerson",NA,76,152,2,"FirstTeeEarlyRound1ScoringAverage",2007
