"Approachesfrom225250yards_RANKTHISWEEK_2012","Approachesfrom225250yards_RANKLASTWEEK_2012","Approachesfrom225250yards_PLAYERNAME_2012","Approachesfrom225250yards_ROUNDS_2012","Approachesfrom225250yards_AVG_2012","Approachesfrom225250yards_TOTALDISTANCEFEET_2012","Approachesfrom225250yards_OFATTEMPTS_2012","Approachesfrom225250yards_RELATIVETOPAR_2012","stat_name","year"
1,1,"Davis Love III",64,NA,1633.583,42,-11,"Approachesfrom225250yards",2012
2,2,"Charl Schwartzel",56,NA,1635.25,41,-9,"Approachesfrom225250yards",2012
3,3,"Boo Weekley",74,NA,1911,45,-12,"Approachesfrom225250yards",2012
4,4,"Keegan Bradley",90,NA,2920.583,68,-25,"Approachesfrom225250yards",2012
4,4,"Steve Wheatcroft",56,NA,1158.833,27,-1,"Approachesfrom225250yards",2012
6,6,"Andres Romero",68,NA,1896.583,44,-5,"Approachesfrom225250yards",2012
7,7,"Jason Dufner",83,NA,2563,59,-16,"Approachesfrom225250yards",2012
8,8,"Kyle Thompson",51,NA,1403.5,32,-3,"Approachesfrom225250yards",2012
9,9,"Seung Yul Noh",105,NA,2686,61,-21,"Approachesfrom225250yards",2012
10,10,"Kyle Stanley",86,NA,2379.833,54,-17,"Approachesfrom225250yards",2012
11,11,"Harris English",98,NA,3182.083,72,-13,"Approachesfrom225250yards",2012
12,12,"Tom Gillis",75,NA,3378.333,76,-21,"Approachesfrom225250yards",2012
13,13,"Lee Westwood",60,NA,1917,43,-16,"Approachesfrom225250yards",2012
14,14,"Martin Flores",95,NA,2476.25,55,-14,"Approachesfrom225250yards",2012
15,15,"Graham DeLaet",79,NA,2484.583,55,-19,"Approachesfrom225250yards",2012
16,16,"Tom Pernice Jr",62,NA,2442.833,54,-11,"Approachesfrom225250yards",2012
17,17,"Richard Lee",71,NA,2239.5,49,-8,"Approachesfrom225250yards",2012
18,18,"Robert Garrigus",89,NA,2834.75,62,-19,"Approachesfrom225250yards",2012
19,19,"Brendon de Jonge",115,NA,4121.833,90,-33,"Approachesfrom225250yards",2012
20,20,"David Toms",60,NA,2206.333,48,-11,"Approachesfrom225250yards",2012
21,21,"Robert Karlsson",54,NA,1754.417,38,-6,"Approachesfrom225250yards",2012
21,21,"Jeff Maggert",83,NA,3418.333,74,-22,"Approachesfrom225250yards",2012
23,23,"Luke Donald",63,NA,2088.5,45,-14,"Approachesfrom225250yards",2012
24,24,"Rory McIlroy",60,NA,1587.583,34,-6,"Approachesfrom225250yards",2012
25,25,"Scott Brown",65,NA,1920.25,41,-13,"Approachesfrom225250yards",2012
26,26,"Billy Horschel",63,NA,2067.167,44,-19,"Approachesfrom225250yards",2012
27,27,"Jerry Kelly",84,NA,2967.75,63,-14,"Approachesfrom225250yards",2012
27,27,"Scott Stallings",78,NA,2588.583,55,-16,"Approachesfrom225250yards",2012
29,29,"Brian Harman",101,NA,3443.917,73,-19,"Approachesfrom225250yards",2012
30,30,"Charley Hoffman",88,NA,3166.917,67,-19,"Approachesfrom225250yards",2012
30,30,"YE Yang",64,NA,1888.667,40,-5,"Approachesfrom225250yards",2012
32,32,"Carl Pettersson",92,NA,3121.917,66,-16,"Approachesfrom225250yards",2012
33,33,"Kevin Stadler",85,NA,3184.167,67,-13,"Approachesfrom225250yards",2012
34,34,"Jim Furyk",85,NA,2572.167,54,-13,"Approachesfrom225250yards",2012
34,34,"Ryan Moore",89,NA,3860.417,81,-22,"Approachesfrom225250yards",2012
36,36,"Rickie Fowler",84,NA,3151,66,-15,"Approachesfrom225250yards",2012
37,37,"Chris Couch",61,NA,2246.333,47,-15,"Approachesfrom225250yards",2012
38,38,"Roland Thatcher",55,NA,1824.583,38,-7,"Approachesfrom225250yards",2012
39,39,"Kevin Kisner",69,NA,1777.667,37,-9,"Approachesfrom225250yards",2012
40,40,"Ben Curtis",62,NA,2166.083,45,-11,"Approachesfrom225250yards",2012
40,40,"Tiger Woods",69,NA,2313.083,48,-13,"Approachesfrom225250yards",2012
42,42,"Edward Loar",59,NA,1447.583,30,-1,"Approachesfrom225250yards",2012
42,42,"Geoff Ogilvy",73,NA,2218.333,46,-12,"Approachesfrom225250yards",2012
44,44,"Justin Rose",69,NA,2801.917,58,-17,"Approachesfrom225250yards",2012
45,45,"Gary Christian",91,NA,3294.333,68,-16,"Approachesfrom225250yards",2012
45,45,"Stewart Cink",71,NA,1838.333,38,-12,"Approachesfrom225250yards",2012
45,45,"Billy Mayfair",90,NA,3439,71,-18,"Approachesfrom225250yards",2012
48,48,"Miguel Angel Carballo",73,NA,2568.333,53,-12,"Approachesfrom225250yards",2012
48,48,"Hunter Haas",69,NA,1504,31,-3,"Approachesfrom225250yards",2012
48,48,"Heath Slocum",93,NA,3782.583,78,-15,"Approachesfrom225250yards",2012
51,51,"Chris Stroud",86,NA,2817.417,58,-10,"Approachesfrom225250yards",2012
52,52,"Matt Kuchar",86,NA,3941.333,81,-22,"Approachesfrom225250yards",2012
52,52,"Louis Oosthuizen",65,NA,2188.333,45,-6,"Approachesfrom225250yards",2012
54,54,"Charlie Beljan",61,NA,1515.583,31,-6,"Approachesfrom225250yards",2012
54,54,"Brandt Jobe",57,NA,1857.917,38,-3,"Approachesfrom225250yards",2012
56,56,"Tommy Gainey",98,NA,3085.083,63,-2,"Approachesfrom225250yards",2012
56,56,"Russell Knox",72,NA,2154.917,44,-7,"Approachesfrom225250yards",2012
56,56,"Josh Teater",97,NA,3821.25,78,-16,"Approachesfrom225250yards",2012
56,56,"Michael Thompson",80,NA,3086,63,-18,"Approachesfrom225250yards",2012
60,60,"John Rollins",81,NA,3154.417,64,-19,"Approachesfrom225250yards",2012
61,61,"Steve Stricker",73,NA,2369.75,48,-16,"Approachesfrom225250yards",2012
62,62,"Sergio Garcia",57,NA,2667.75,54,-6,"Approachesfrom225250yards",2012
62,62,"Vijay Singh",99,NA,3213.083,65,-14,"Approachesfrom225250yards",2012
64,64,"Hunter Mahan",88,NA,3267.5,66,-9,"Approachesfrom225250yards",2012
65,65,"Jeff Overton",101,NA,4082.083,82,-16,"Approachesfrom225250yards",2012
66,66,"Tim Clark",60,NA,2543.417,51,-5,"Approachesfrom225250yards",2012
67,67,"Mathew Goggin",65,NA,2049.5,41,-17,"Approachesfrom225250yards",2012
67,67,"JB Holmes",90,NA,2901.583,58,-11,"Approachesfrom225250yards",2012
67,67,"John Merrick",83,NA,3150.667,63,-10,"Approachesfrom225250yards",2012
70,70,"DJ Trahan",73,NA,2804.583,56,-11,"Approachesfrom225250yards",2012
71,71,"Dustin Johnson",70,NA,2359.833,47,-16,"Approachesfrom225250yards",2012
71,71,"Gary Woodland",70,NA,2514,50,-14,"Approachesfrom225250yards",2012
73,73,"Angel Cabrera",54,NA,1510.417,30,-2,"Approachesfrom225250yards",2012
73,73,"Cameron Tringale",88,NA,3424.833,68,-20,"Approachesfrom225250yards",2012
75,75,"Tommy Biershenk",74,NA,2269.917,45,-7,"Approachesfrom225250yards",2012
75,75,"Bobby Gates",87,NA,3783.083,75,-13,"Approachesfrom225250yards",2012
75,75,"Nathan Green",73,NA,2369.5,47,-7,"Approachesfrom225250yards",2012
75,75,"Jason Kokrak",79,NA,2721.5,54,-5,"Approachesfrom225250yards",2012
75,75,"Webb Simpson",77,NA,2972.75,59,-15,"Approachesfrom225250yards",2012
80,80,"Sean OHair",84,NA,3397.083,67,-18,"Approachesfrom225250yards",2012
80,80,"Ryan Palmer",81,NA,2940.25,58,-17,"Approachesfrom225250yards",2012
80,80,"DA Points",88,NA,3546.5,70,-17,"Approachesfrom225250yards",2012
83,83,"Charles Howell III",98,NA,3209.833,63,-17,"Approachesfrom225250yards",2012
83,83,"Freddie Jacobson",61,NA,1936,38,-1,"Approachesfrom225250yards",2012
83,83,"Mark Wilson",84,NA,3005.667,59,-14,"Approachesfrom225250yards",2012
86,86,"Jonas Blixt",72,NA,2650.833,52,-14,"Approachesfrom225250yards",2012
86,86,"Ken Duke",104,NA,3822.167,75,-15,"Approachesfrom225250yards",2012
86,86,"Brian Gay",91,NA,2957.167,58,-9,"Approachesfrom225250yards",2012
89,89,"Stephen Gangluff",57,NA,1483.667,29,-5,"Approachesfrom225250yards",2012
89,89,"Rocco Mediate",70,NA,2457.417,48,-9,"Approachesfrom225250yards",2012
91,91,"Graeme McDowell",55,NA,2050.833,40,3,"Approachesfrom225250yards",2012
92,92,"Tim Herron",88,NA,3184.167,62,-2,"Approachesfrom225250yards",2012
92,92,"John Mallinger",74,NA,2926.5,57,-4,"Approachesfrom225250yards",2012
94,94,"Cameron Beckman",81,NA,3136.333,61,-13,"Approachesfrom225250yards",2012
94,94,"Brendon Todd",78,NA,2158,42,-5,"Approachesfrom225250yards",2012
96,96,"Bryce Molder",83,NA,2837.917,55,-3,"Approachesfrom225250yards",2012
97,97,"Billy Hurley III",70,NA,2122.083,41,5,"Approachesfrom225250yards",2012
98,98,"Nick Watney",97,NA,3681.417,71,-16,"Approachesfrom225250yards",2012
99,99,"Bo Van Pelt",84,NA,3425.917,66,-19,"Approachesfrom225250yards",2012
100,100,"Zach Johnson",95,NA,3543.667,68,-19,"Approachesfrom225250yards",2012
100,100,"Chris Kirk",93,NA,3593,69,-17,"Approachesfrom225250yards",2012
100,100,"Alexandre Rocha",62,NA,2136.667,41,-6,"Approachesfrom225250yards",2012
100,100,"Kevin Streelman",89,NA,4166,80,-19,"Approachesfrom225250yards",2012
104,104,"Jhonattan Vegas",77,NA,3186.75,61,-14,"Approachesfrom225250yards",2012
105,105,"Patrick Sheehan",58,NA,1885.583,36,-5,"Approachesfrom225250yards",2012
106,106,"Brandt Snedeker",81,NA,3155.5,60,-17,"Approachesfrom225250yards",2012
107,107,"Phil Mickelson",79,NA,2791.667,53,-19,"Approachesfrom225250yards",2012
107,107,"Adam Scott",59,NA,1999.917,38,-9,"Approachesfrom225250yards",2012
109,109,"Garth Mulroy",59,NA,2056,39,-8,"Approachesfrom225250yards",2012
110,110,"Kevin Chappell",91,NA,3220.833,61,-5,"Approachesfrom225250yards",2012
110,110,"Ben Crane",73,NA,3433.083,65,-11,"Approachesfrom225250yards",2012
110,110,"Chris DiMarco",83,NA,3488.917,66,-4,"Approachesfrom225250yards",2012
110,110,"Harrison Frazar",56,NA,2008.583,38,-3,"Approachesfrom225250yards",2012
110,110,"George McNeill",85,NA,3647.667,69,-17,"Approachesfrom225250yards",2012
115,115,"David Hearn",95,NA,3542.667,67,-13,"Approachesfrom225250yards",2012
116,116,"KJ Choi",71,NA,2173.417,41,-8,"Approachesfrom225250yards",2012
117,117,"Pat Perez",81,NA,3130.333,59,-10,"Approachesfrom225250yards",2012
118,118,"Robert Allenby",76,NA,3085.25,58,-1,"Approachesfrom225250yards",2012
118,118,"Bud Cauley",99,NA,3880.667,73,-18,"Approachesfrom225250yards",2012
118,118,"Will Claxton",99,NA,3244,61,-12,"Approachesfrom225250yards",2012
118,118,"Bill Lunde",83,NA,2925.083,55,-15,"Approachesfrom225250yards",2012
