"Scramblingfrom30yards_RANKTHISWEEK_2012","Scramblingfrom30yards_RANKLASTWEEK_2012","Scramblingfrom30yards_PLAYERNAME_2012","Scramblingfrom30yards_ROUNDS_2012","Scramblingfrom30yards_Pct_2012","Scramblingfrom30yards_SUCCESSES_2012","Scramblingfrom30yards_ATTEMPTS_2012","stat_name","year"
47,47,"Chris Stroud",86,31.87,29,91,"Scramblingfrom30yards",2012
48,48,"David Toms",60,31.71,13,41,"Scramblingfrom30yards",2012
49,49,"Stewart Cink",71,31.58,24,76,"Scramblingfrom30yards",2012
49,49,"Ted Potter Jr",77,31.58,18,57,"Scramblingfrom30yards",2012
51,51,"Ryan Palmer",81,31.51,23,73,"Scramblingfrom30yards",2012
52,52,"Louis Oosthuizen",65,31.48,17,54,"Scramblingfrom30yards",2012
53,53,"Jason Kokrak",79,31.25,30,96,"Scramblingfrom30yards",2012
54,54,"Brandt Snedeker",81,30.99,22,71,"Scramblingfrom30yards",2012
55,55,"Scott Dunlap",57,30.77,12,39,"Scramblingfrom30yards",2012
56,56,"Kevin Kisner",69,30.36,17,56,"Scramblingfrom30yards",2012
57,57,"Billy Horschel",63,30.3,10,33,"Scramblingfrom30yards",2012
58,58,"James Driscoll",83,30.28,33,109,"Scramblingfrom30yards",2012
59,59,"Webb Simpson",77,30,18,60,"Scramblingfrom30yards",2012
60,60,"Charles Howell III",98,29.87,23,77,"Scramblingfrom30yards",2012
61,61,"Stuart Appleby",75,29.85,20,67,"Scramblingfrom30yards",2012
62,62,"Keegan Bradley",90,29.69,19,64,"Scramblingfrom30yards",2012
63,63,"Angel Cabrera",54,29.55,13,44,"Scramblingfrom30yards",2012
64,64,"Jonathan Byrd",69,29.41,20,68,"Scramblingfrom30yards",2012
64,64,"Sung Kang",75,29.41,30,102,"Scramblingfrom30yards",2012
64,64,"Nick OHern",78,29.41,30,102,"Scramblingfrom30yards",2012
67,67,"Martin Laird",77,29.31,17,58,"Scramblingfrom30yards",2012
68,68,"Bo Van Pelt",84,28.85,15,52,"Scramblingfrom30yards",2012
69,69,"Cameron Tringale",88,28.74,25,87,"Scramblingfrom30yards",2012
70,70,"Graham DeLaet",79,28.57,20,70,"Scramblingfrom30yards",2012
70,70,"Garth Mulroy",59,28.57,14,49,"Scramblingfrom30yards",2012
70,70,"Charl Schwartzel",56,28.57,8,28,"Scramblingfrom30yards",2012
73,73,"Will Claxton",99,28.4,23,81,"Scramblingfrom30yards",2012
74,74,"KJ Choi",71,28.26,13,46,"Scramblingfrom30yards",2012
74,74,"Brian Davis",91,28.26,26,92,"Scramblingfrom30yards",2012
76,76,"Sean OHair",84,28.21,22,78,"Scramblingfrom30yards",2012
77,77,"Ken Duke",104,28.17,20,71,"Scramblingfrom30yards",2012
78,78,"Justin Leonard",79,28.16,29,103,"Scramblingfrom30yards",2012
79,79,"Steve Stricker",73,28.07,16,57,"Scramblingfrom30yards",2012
80,80,"Roberto Castro",92,28.05,23,82,"Scramblingfrom30yards",2012
80,80,"Billy Hurley III",70,28.05,23,82,"Scramblingfrom30yards",2012
82,82,"Jim Furyk",85,28,14,50,"Scramblingfrom30yards",2012
83,83,"Bobby Gates",87,27.85,22,79,"Scramblingfrom30yards",2012
84,84,"John Merrick",83,27.78,20,72,"Scramblingfrom30yards",2012
85,85,"Michael Bradley",63,27.66,26,94,"Scramblingfrom30yards",2012
86,86,"Matt Every",80,27.5,22,80,"Scramblingfrom30yards",2012
86,86,"Marc Leishman",84,27.5,22,80,"Scramblingfrom30yards",2012
88,88,"JJ Henry",93,27.47,25,91,"Scramblingfrom30yards",2012
89,89,"Derek Lamely",64,27.45,28,102,"Scramblingfrom30yards",2012
90,90,"Daniel Summerhays",81,27.42,17,62,"Scramblingfrom30yards",2012
91,91,"Ian Poulter",57,27.27,9,33,"Scramblingfrom30yards",2012
91,91,"Bubba Watson",68,27.27,9,33,"Scramblingfrom30yards",2012
93,93,"Jeff Overton",101,27.16,22,81,"Scramblingfrom30yards",2012
94,94,"Pat Perez",81,27.14,19,70,"Scramblingfrom30yards",2012
95,95,"Brendon de Jonge",115,27.06,23,85,"Scramblingfrom30yards",2012
96,96,"Tommy Gainey",98,26.89,32,119,"Scramblingfrom30yards",2012
97,97,"Gavin Coles",72,26.87,18,67,"Scramblingfrom30yards",2012
98,98,"Martin Flores",95,26.8,26,97,"Scramblingfrom30yards",2012
99,99,"Davis Love III",64,26.79,15,56,"Scramblingfrom30yards",2012
100,100,"Chris Kirk",93,26.74,23,86,"Scramblingfrom30yards",2012
100,100,"Spencer Levin",81,26.74,23,86,"Scramblingfrom30yards",2012
102,102,"Troy Matteson",100,26.67,32,120,"Scramblingfrom30yards",2012
103,103,"Harris English",98,26.37,24,91,"Scramblingfrom30yards",2012
104,104,"Aaron Baddeley",73,26.32,15,57,"Scramblingfrom30yards",2012
105,105,"John Huh",99,26.19,22,84,"Scramblingfrom30yards",2012
106,106,"Tom Gillis",75,26.09,18,69,"Scramblingfrom30yards",2012
106,106,"Mark Wilson",84,26.09,18,69,"Scramblingfrom30yards",2012
108,108,"Jason Day",57,26,13,50,"Scramblingfrom30yards",2012
109,109,"Stephen Gangluff",57,25.97,20,77,"Scramblingfrom30yards",2012
110,110,"Greg Owen",90,25.93,21,81,"Scramblingfrom30yards",2012
111,111,"Rory Sabbatini",84,25.88,22,85,"Scramblingfrom30yards",2012
112,112,"Chad Campbell",84,25.81,16,62,"Scramblingfrom30yards",2012
113,113,"George McNeill",85,25.68,19,74,"Scramblingfrom30yards",2012
114,114,"William McGirt",96,25.64,20,78,"Scramblingfrom30yards",2012
115,115,"Bud Cauley",99,25.47,27,106,"Scramblingfrom30yards",2012
116,116,"Trevor Immelman",76,25.45,14,55,"Scramblingfrom30yards",2012
116,116,"Freddie Jacobson",61,25.45,14,55,"Scramblingfrom30yards",2012
118,118,"Arjun Atwal",79,25,19,76,"Scramblingfrom30yards",2012
118,118,"Erik Compton",81,25,18,72,"Scramblingfrom30yards",2012
118,118,"JJ Killeen",101,25,20,80,"Scramblingfrom30yards",2012
118,118,"Geoff Ogilvy",73,25,13,52,"Scramblingfrom30yards",2012
118,118,"Chez Reavie",83,25,12,48,"Scramblingfrom30yards",2012
123,123,"Camilo Villegas",79,24.68,19,77,"Scramblingfrom30yards",2012
124,124,"David Mathis",83,24.64,17,69,"Scramblingfrom30yards",2012
125,125,"Kevin Stadler",85,24.56,14,57,"Scramblingfrom30yards",2012
126,126,"JB Holmes",90,24.44,22,90,"Scramblingfrom30yards",2012
126,126,"Kyle Thompson",51,24.44,11,45,"Scramblingfrom30yards",2012
128,128,"Kevin Chappell",91,24.36,19,78,"Scramblingfrom30yards",2012
129,129,"Charley Hoffman",88,24.29,17,70,"Scramblingfrom30yards",2012
130,130,"Tim Herron",88,24.24,16,66,"Scramblingfrom30yards",2012
131,131,"Ryo Ishikawa",54,24.19,15,62,"Scramblingfrom30yards",2012
132,132,"Tommy Biershenk",74,24.05,19,79,"Scramblingfrom30yards",2012
133,133,"Nathan Green",73,23.94,17,71,"Scramblingfrom30yards",2012
134,134,"Hunter Mahan",88,23.81,15,63,"Scramblingfrom30yards",2012
134,134,"Seung Yul Noh",105,23.81,20,84,"Scramblingfrom30yards",2012
136,136,"Robert Garrigus",89,23.73,14,59,"Scramblingfrom30yards",2012
137,137,"Scott Piercy",95,23.68,18,76,"Scramblingfrom30yards",2012
138,138,"Andres Romero",68,23.53,16,68,"Scramblingfrom30yards",2012
138,138,"Patrick Sheehan",58,23.53,12,51,"Scramblingfrom30yards",2012
140,140,"Kevin Streelman",89,23.46,19,81,"Scramblingfrom30yards",2012
141,141,"Ricky Barnes",92,23.26,20,86,"Scramblingfrom30yards",2012
141,141,"Vaughn Taylor",81,23.26,20,86,"Scramblingfrom30yards",2012
143,143,"Matt Jones",53,23.21,13,56,"Scramblingfrom30yards",2012
144,144,"Rocco Mediate",70,23.19,16,69,"Scramblingfrom30yards",2012
145,145,"Sangmoon Bae",81,22.97,17,74,"Scramblingfrom30yards",2012
146,146,"Russell Knox",72,22.92,11,48,"Scramblingfrom30yards",2012
147,147,"Mark Anderson",75,22.73,20,88,"Scramblingfrom30yards",2012
148,148,"Kevin Na",80,22.58,14,62,"Scramblingfrom30yards",2012
149,149,"Vijay Singh",99,22.41,13,58,"Scramblingfrom30yards",2012
150,150,"Miguel Angel Carballo",73,22.22,16,72,"Scramblingfrom30yards",2012
151,151,"John Daly",50,22,11,50,"Scramblingfrom30yards",2012
152,152,"Scott Stallings",78,21.92,16,73,"Scramblingfrom30yards",2012
153,153,"Brandt Jobe",57,21.82,12,55,"Scramblingfrom30yards",2012
154,154,"Mathew Goggin",65,21.43,12,56,"Scramblingfrom30yards",2012
154,154,"Jerry Kelly",84,21.43,12,56,"Scramblingfrom30yards",2012
154,154,"Adam Scott",59,21.43,9,42,"Scramblingfrom30yards",2012
157,157,"Matt Bettencourt",80,21.35,19,89,"Scramblingfrom30yards",2012
158,158,"Bill Lunde",83,21.21,14,66,"Scramblingfrom30yards",2012
159,159,"Daniel Chopra",55,21.13,15,71,"Scramblingfrom30yards",2012
160,160,"Jhonattan Vegas",77,21.05,20,95,"Scramblingfrom30yards",2012
161,161,"Jason Bohn",81,20.97,13,62,"Scramblingfrom30yards",2012
162,162,"Charlie Wi",86,20.83,20,96,"Scramblingfrom30yards",2012
163,163,"Michael Thompson",80,20.55,15,73,"Scramblingfrom30yards",2012
164,164,"Danny Lee",74,20.31,13,64,"Scramblingfrom30yards",2012
165,165,"Blake Adams",107,20.2,20,99,"Scramblingfrom30yards",2012
166,166,"Robert Allenby",76,20,17,85,"Scramblingfrom30yards",2012
166,166,"Stephen Ames",54,20,10,50,"Scramblingfrom30yards",2012
166,166,"Richard Lee",71,20,13,65,"Scramblingfrom30yards",2012
166,166,"Kyle Stanley",86,20,11,55,"Scramblingfrom30yards",2012
166,166,"Brendan Steele",77,20,14,70,"Scramblingfrom30yards",2012
171,171,"Tom Pernice Jr",62,19.75,16,81,"Scramblingfrom30yards",2012
172,172,"Kyle Reifers",86,19.74,15,76,"Scramblingfrom30yards",2012
173,173,"Cameron Beckman",81,19.51,16,82,"Scramblingfrom30yards",2012
174,174,"Brian Harman",101,19.32,17,88,"Scramblingfrom30yards",2012
175,175,"Chris Couch",61,18.87,10,53,"Scramblingfrom30yards",2012
176,176,"Robert Karlsson",54,18.75,9,48,"Scramblingfrom30yards",2012
177,177,"DJ Trahan",73,18.64,11,59,"Scramblingfrom30yards",2012
178,178,"Gary Woodland",70,18.33,11,60,"Scramblingfrom30yards",2012
179,179,"Josh Teater",97,17.72,14,79,"Scramblingfrom30yards",2012
180,180,"Charlie Beljan",61,17.65,6,34,"Scramblingfrom30yards",2012
180,180,"Scott Brown",65,17.65,9,51,"Scramblingfrom30yards",2012
182,182,"Jonas Blixt",72,17.46,11,63,"Scramblingfrom30yards",2012
183,183,"Marco Dawson",60,16.88,13,77,"Scramblingfrom30yards",2012
184,184,"Hunter Haas",69,16,8,50,"Scramblingfrom30yards",2012
185,185,"Dustin Johnson",70,15.56,7,45,"Scramblingfrom30yards",2012
186,186,"Harrison Frazar",56,14.75,9,61,"Scramblingfrom30yards",2012
187,187,"Roland Thatcher",55,13.95,6,43,"Scramblingfrom30yards",2012
188,188,"Graeme McDowell",55,13.89,5,36,"Scramblingfrom30yards",2012
189,189,"Steve Wheatcroft",56,10.53,4,38,"Scramblingfrom30yards",2012
190,190,"Edward Loar",59,10.17,6,59,"Scramblingfrom30yards",2012
191,191,"Lee Westwood",60,10,4,40,"Scramblingfrom30yards",2012
