"Approach150175yardsRTPScore_RANKTHISWEEK_2016","Approach150175yardsRTPScore_RANKLASTWEEK_2016","Approach150175yardsRTPScore_PLAYERNAME_2016","Approach150175yardsRTPScore_ROUNDS_2016","Approach150175yardsRTPScore_AVGRTP_2016","stat_name","year"
1,2,"Kevin Na",52,-0.204,"Approach150175yardsRTPScore",2016
2,5,"Ricky Barnes",57,-0.162,"Approach150175yardsRTPScore",2016
3,1,"JB Holmes",39,-0.161,"Approach150175yardsRTPScore",2016
4,3,"Rory McIlroy",37,-0.152,"Approach150175yardsRTPScore",2016
5,9,"John Huh",51,-0.15,"Approach150175yardsRTPScore",2016
6,6,"Kelly Kraft",35,-0.149,"Approach150175yardsRTPScore",2016
6,4,"Adam Scott",39,-0.149,"Approach150175yardsRTPScore",2016
8,8,"Ryan Moore",40,-0.147,"Approach150175yardsRTPScore",2016
9,12,"Shane Bertsch",30,-0.143,"Approach150175yardsRTPScore",2016
9,12,"Dustin Johnson",37,-0.143,"Approach150175yardsRTPScore",2016
11,15,"Pat Perez",28,-0.14,"Approach150175yardsRTPScore",2016
12,16,"Brandt Snedeker",47,-0.138,"Approach150175yardsRTPScore",2016
13,10,"Jason Kokrak",52,-0.135,"Approach150175yardsRTPScore",2016
14,17,"Steve Stricker",25,-0.133,"Approach150175yardsRTPScore",2016
15,7,"Fabian Gomez",49,-0.126,"Approach150175yardsRTPScore",2016
16,11,"Kevin Streelman",46,-0.119,"Approach150175yardsRTPScore",2016
16,22,"Jimmy Walker",43,-0.119,"Approach150175yardsRTPScore",2016
18,14,"Angel Cabrera",42,-0.117,"Approach150175yardsRTPScore",2016
19,24,"Troy Merritt",41,-0.116,"Approach150175yardsRTPScore",2016
20,25,"Russell Knox",48,-0.114,"Approach150175yardsRTPScore",2016
21,20,"George McNeill",33,-0.11,"Approach150175yardsRTPScore",2016
22,20,"Webb Simpson",34,-0.109,"Approach150175yardsRTPScore",2016
23,28,"Patton Kizzire",57,-0.107,"Approach150175yardsRTPScore",2016
24,26,"Kevin Kisner",49,-0.105,"Approach150175yardsRTPScore",2016
25,18,"Kevin Chappell",49,-0.104,"Approach150175yardsRTPScore",2016
26,41,"Kyle Stanley",57,-0.098,"Approach150175yardsRTPScore",2016
27,36,"Gary Woodland",45,-0.097,"Approach150175yardsRTPScore",2016
28,30,"Spencer Levin",62,-0.096,"Approach150175yardsRTPScore",2016
28,34,"Graeme McDowell",33,-0.096,"Approach150175yardsRTPScore",2016
28,34,"Chez Reavie",56,-0.096,"Approach150175yardsRTPScore",2016
31,30,"Bill Haas",42,-0.095,"Approach150175yardsRTPScore",2016
32,37,"Brice Garnett",29,-0.091,"Approach150175yardsRTPScore",2016
33,38,"Tom Hoge",47,-0.09,"Approach150175yardsRTPScore",2016
33,48,"Michael Thompson",46,-0.09,"Approach150175yardsRTPScore",2016
35,39,"Lucas Lee",22,-0.088,"Approach150175yardsRTPScore",2016
36,23,"Phil Mickelson",37,-0.087,"Approach150175yardsRTPScore",2016
37,41,"Bubba Watson",30,-0.086,"Approach150175yardsRTPScore",2016
38,48,"Scott Brown",59,-0.085,"Approach150175yardsRTPScore",2016
39,44,"Luke Guthrie",31,-0.083,"Approach150175yardsRTPScore",2016
39,61,"Brendan Steele",48,-0.083,"Approach150175yardsRTPScore",2016
41,45,"Jason Bohn",37,-0.081,"Approach150175yardsRTPScore",2016
42,48,"Matt Kuchar",46,-0.08,"Approach150175yardsRTPScore",2016
42,45,"DH Lee",35,-0.08,"Approach150175yardsRTPScore",2016
44,41,"Vaughn Taylor",30,-0.079,"Approach150175yardsRTPScore",2016
44,48,"Nick Taylor",57,-0.079,"Approach150175yardsRTPScore",2016
46,47,"Steven Bowditch",40,-0.078,"Approach150175yardsRTPScore",2016
46,32,"Andrew Loupe",50,-0.078,"Approach150175yardsRTPScore",2016
46,40,"Greg Owen",56,-0.078,"Approach150175yardsRTPScore",2016
46,18,"Jhonattan Vegas",49,-0.078,"Approach150175yardsRTPScore",2016
46,33,"Steve Wheatcroft",53,-0.078,"Approach150175yardsRTPScore",2016
51,56,"Zac Blair",56,-0.077,"Approach150175yardsRTPScore",2016
52,54,"Jim Herman",55,-0.076,"Approach150175yardsRTPScore",2016
52,28,"Hideki Matsuyama",40,-0.076,"Approach150175yardsRTPScore",2016
54,69,"Danny Lee",53,-0.075,"Approach150175yardsRTPScore",2016
55,27,"Retief Goosen",37,-0.072,"Approach150175yardsRTPScore",2016
55,54,"Jamie Lovemark",57,-0.072,"Approach150175yardsRTPScore",2016
57,59,"Jamie Donaldson",28,-0.071,"Approach150175yardsRTPScore",2016
57,52,"Emiliano Grillo",47,-0.071,"Approach150175yardsRTPScore",2016
59,57,"Brian Stuard",24,-0.07,"Approach150175yardsRTPScore",2016
60,59,"Justin Thomas",53,-0.069,"Approach150175yardsRTPScore",2016
61,63,"Jonas Blixt",46,-0.067,"Approach150175yardsRTPScore",2016
62,52,"Graham DeLaet",50,-0.066,"Approach150175yardsRTPScore",2016
63,83,"Daniel Summerhays",55,-0.065,"Approach150175yardsRTPScore",2016
64,112,"James Hahn",45,-0.063,"Approach150175yardsRTPScore",2016
65,72,"David Lingmerth",54,-0.062,"Approach150175yardsRTPScore",2016
66,77,"Whee Kim",54,-0.06,"Approach150175yardsRTPScore",2016
66,69,"Marc Leishman",41,-0.06,"Approach150175yardsRTPScore",2016
66,67,"Shane Lowry",35,-0.06,"Approach150175yardsRTPScore",2016
69,58,"Daniel Berger",52,-0.057,"Approach150175yardsRTPScore",2016
69,71,"Derek Fathauer",58,-0.057,"Approach150175yardsRTPScore",2016
71,83,"Tyrone Van Aswegen",67,-0.056,"Approach150175yardsRTPScore",2016
72,73,"Aaron Baddeley",51,-0.055,"Approach150175yardsRTPScore",2016
73,77,"Andres Gonzales",46,-0.051,"Approach150175yardsRTPScore",2016
73,81,"Billy Hurley III",22,-0.051,"Approach150175yardsRTPScore",2016
73,74,"William McGirt",54,-0.051,"Approach150175yardsRTPScore",2016
76,80,"Adam Hadwin",53,-0.05,"Approach150175yardsRTPScore",2016
77,81,"Roberto Castro",55,-0.048,"Approach150175yardsRTPScore",2016
77,86,"KJ Choi",47,-0.048,"Approach150175yardsRTPScore",2016
77,86,"Bernd Wiesberger",23,-0.048,"Approach150175yardsRTPScore",2016
80,83,"Ollie Schniederjans",23,-0.047,"Approach150175yardsRTPScore",2016
81,61,"Rob Oppenheim",37,-0.046,"Approach150175yardsRTPScore",2016
82,74,"Chad Collins",45,-0.043,"Approach150175yardsRTPScore",2016
82,100,"Will Wilcox",47,-0.043,"Approach150175yardsRTPScore",2016
84,64,"Rickie Fowler",42,-0.042,"Approach150175yardsRTPScore",2016
85,94,"Jon Curran",55,-0.041,"Approach150175yardsRTPScore",2016
85,64,"Luke Donald",49,-0.041,"Approach150175yardsRTPScore",2016
85,86,"Mark Hubbard",73,-0.041,"Approach150175yardsRTPScore",2016
85,91,"Henrik Norlander",41,-0.041,"Approach150175yardsRTPScore",2016
89,94,"Kyle Reifers",63,-0.04,"Approach150175yardsRTPScore",2016
90,96,"Shawn Stefani",45,-0.039,"Approach150175yardsRTPScore",2016
91,102,"Lucas Glover",53,-0.038,"Approach150175yardsRTPScore",2016
91,96,"Michael Kim",62,-0.038,"Approach150175yardsRTPScore",2016
91,77,"Chris Stroud",52,-0.038,"Approach150175yardsRTPScore",2016
94,98,"Jerry Kelly",44,-0.035,"Approach150175yardsRTPScore",2016
95,116,"Jeff Overton",51,-0.034,"Approach150175yardsRTPScore",2016
96,102,"DJ Trahan",23,-0.032,"Approach150175yardsRTPScore",2016
97,105,"Zach Johnson",42,-0.031,"Approach150175yardsRTPScore",2016
97,74,"Davis Love III",40,-0.031,"Approach150175yardsRTPScore",2016
99,107,"JJ Henry",44,-0.03,"Approach150175yardsRTPScore",2016
100,108,"Andrew Landry",24,-0.029,"Approach150175yardsRTPScore",2016
100,121,"Tim Wilkinson",40,-0.029,"Approach150175yardsRTPScore",2016
102,68,"Scott Langley",41,-0.028,"Approach150175yardsRTPScore",2016
103,109,"Charles Howell III",63,-0.027,"Approach150175yardsRTPScore",2016
103,109,"Bryce Molder",50,-0.027,"Approach150175yardsRTPScore",2016
105,111,"Jason Dufner",53,-0.026,"Approach150175yardsRTPScore",2016
106,119,"Ben Crane",48,-0.025,"Approach150175yardsRTPScore",2016
107,129,"Hiroshi Iwata",51,-0.024,"Approach150175yardsRTPScore",2016
108,113,"Freddie Jacobson",54,-0.022,"Approach150175yardsRTPScore",2016
109,129,"Derek Ernst",36,-0.021,"Approach150175yardsRTPScore",2016
110,127,"Stuart Appleby",39,-0.02,"Approach150175yardsRTPScore",2016
110,105,"Bronson Burgoon",53,-0.02,"Approach150175yardsRTPScore",2016
110,66,"Henrik Stenson",30,-0.02,"Approach150175yardsRTPScore",2016
110,113,"Camilo Villegas",50,-0.02,"Approach150175yardsRTPScore",2016
114,115,"Will Ma Kenzie",54,-0.019,"Approach150175yardsRTPScore",2016
114,92,"Justin Rose",35,-0.019,"Approach150175yardsRTPScore",2016
116,98,"Harold Varner III",58,-0.016,"Approach150175yardsRTPScore",2016
117,86,"Ernie Els",34,-0.015,"Approach150175yardsRTPScore",2016
118,102,"David Toms",38,-0.014,"Approach150175yardsRTPScore",2016
119,129,"Thomas Aiken",42,-0.012,"Approach150175yardsRTPScore",2016
119,123,"Charley Hoffman",49,-0.012,"Approach150175yardsRTPScore",2016
121,124,"Keegan Bradley",40,-0.011,"Approach150175yardsRTPScore",2016
122,124,"Cameron Tringale",47,-0.01,"Approach150175yardsRTPScore",2016
123,128,"Seung Yul Noh",54,-0.008,"Approach150175yardsRTPScore",2016
124,129,"Abraham Ancer",26,0,"Approach150175yardsRTPScore",2016
124,124,"Blayne Barber",44,0,"Approach150175yardsRTPScore",2016
124,129,"Paul Casey",39,0,"Approach150175yardsRTPScore",2016
124,129,"Russell Henley",42,0,"Approach150175yardsRTPScore",2016
124,129,"Smylie Kaufman",57,0,"Approach150175yardsRTPScore",2016
124,129,"Justin Leonard",28,0,"Approach150175yardsRTPScore",2016
124,119,"Steve Marino",40,0,"Approach150175yardsRTPScore",2016
124,129,"Andres Romero",22,0,"Approach150175yardsRTPScore",2016
124,129,"Rory Sabbatini",40,0,"Approach150175yardsRTPScore",2016
124,129,"Sam Saunders",40,0,"Approach150175yardsRTPScore",2016
124,129,"Scott Stallings",46,0,"Approach150175yardsRTPScore",2016
124,129,"Andy Sullivan",25,0,"Approach150175yardsRTPScore",2016
124,129,"Johnson Wagner",44,0,"Approach150175yardsRTPScore",2016
124,93,"Boo Weekley",53,0,"Approach150175yardsRTPScore",2016
138,118,"Brian Harman",60,0.008,"Approach150175yardsRTPScore",2016
139,148,"Sung Kang",51,0.009,"Approach150175yardsRTPScore",2016
140,151,"Morgan Hoffmann",43,0.01,"Approach150175yardsRTPScore",2016
140,151,"Chris Kirk",51,0.01,"Approach150175yardsRTPScore",2016
142,158,"Chesson Hadley",51,0.011,"Approach150175yardsRTPScore",2016
142,153,"Padraig Harrington",38,0.011,"Approach150175yardsRTPScore",2016
142,122,"Vijay Singh",42,0.011,"Approach150175yardsRTPScore",2016
145,129,"Hunter Mahan",43,0.012,"Approach150175yardsRTPScore",2016
146,155,"Chad Campbell",54,0.014,"Approach150175yardsRTPScore",2016
147,129,"Robert Garrigus",34,0.018,"Approach150175yardsRTPScore",2016
147,161,"Sean OHair",45,0.018,"Approach150175yardsRTPScore",2016
147,116,"John Senden",48,0.018,"Approach150175yardsRTPScore",2016
147,148,"Mark Wilson",42,0.018,"Approach150175yardsRTPScore",2016
151,157,"Ken Duke",26,0.022,"Approach150175yardsRTPScore",2016
151,129,"Tony Finau",49,0.022,"Approach150175yardsRTPScore",2016
153,159,"Ryan Palmer",46,0.025,"Approach150175yardsRTPScore",2016
153,156,"Brett Stegmaier",57,0.025,"Approach150175yardsRTPScore",2016
155,148,"Colt Knost",56,0.026,"Approach150175yardsRTPScore",2016
156,160,"David Hearn",55,0.028,"Approach150175yardsRTPScore",2016
157,162,"Alex Cejka",47,0.029,"Approach150175yardsRTPScore",2016
158,100,"Patrick Reed",53,0.03,"Approach150175yardsRTPScore",2016
159,129,"Tyler Aldridge",53,0.031,"Approach150175yardsRTPScore",2016
160,163,"Billy Horschel",45,0.032,"Approach150175yardsRTPScore",2016
161,183,"Anirban Lahiri",44,0.033,"Approach150175yardsRTPScore",2016
162,166,"Scott Pinckney",53,0.034,"Approach150175yardsRTPScore",2016
162,178,"Patrick Rodgers",49,0.034,"Approach150175yardsRTPScore",2016
164,165,"Dicky Pride",33,0.035,"Approach150175yardsRTPScore",2016
165,154,"Robert Streb",51,0.038,"Approach150175yardsRTPScore",2016
166,129,"Byeong Hun An",23,0.04,"Approach150175yardsRTPScore",2016
166,168,"Brendon de Jonge",55,0.04,"Approach150175yardsRTPScore",2016
168,168,"Brian Gay",22,0.041,"Approach150175yardsRTPScore",2016
169,171,"Jason Day",36,0.043,"Approach150175yardsRTPScore",2016
169,178,"Harris English",51,0.043,"Approach150175yardsRTPScore",2016
169,171,"Branden Grace",31,0.043,"Approach150175yardsRTPScore",2016
169,180,"Francesco Molinari",36,0.043,"Approach150175yardsRTPScore",2016
169,171,"Darron Stiles",28,0.043,"Approach150175yardsRTPScore",2016
174,174,"Stewart Cink",45,0.044,"Approach150175yardsRTPScore",2016
174,174,"Jordan Spieth",34,0.044,"Approach150175yardsRTPScore",2016
176,164,"Erik Compton",45,0.045,"Approach150175yardsRTPScore",2016
176,176,"Brooks Koepka",39,0.045,"Approach150175yardsRTPScore",2016
176,176,"Carl Pettersson",31,0.045,"Approach150175yardsRTPScore",2016
179,182,"Martin Piller",37,0.047,"Approach150175yardsRTPScore",2016
180,168,"Martin Laird",46,0.048,"Approach150175yardsRTPScore",2016
181,181,"Peter Malnati",53,0.051,"Approach150175yardsRTPScore",2016
182,183,"Sergio Garcia",28,0.056,"Approach150175yardsRTPScore",2016
182,183,"Cameron Percy",22,0.056,"Approach150175yardsRTPScore",2016
182,183,"Hudson Swafford",52,0.056,"Approach150175yardsRTPScore",2016
185,188,"Wes Roach",33,0.066,"Approach150175yardsRTPScore",2016
186,167,"Ben Martin",48,0.067,"Approach150175yardsRTPScore",2016
187,189,"Rhein Gibson",36,0.068,"Approach150175yardsRTPScore",2016
188,187,"Si Woo Kim",63,0.069,"Approach150175yardsRTPScore",2016
189,193,"Matthew Fitzpatrick",23,0.081,"Approach150175yardsRTPScore",2016
189,195,"Matt Jones",45,0.081,"Approach150175yardsRTPScore",2016
191,194,"Charl Schwartzel",29,0.082,"Approach150175yardsRTPScore",2016
192,192,"Luke List",51,0.087,"Approach150175yardsRTPScore",2016
193,196,"Cameron Smith",45,0.09,"Approach150175yardsRTPScore",2016
194,191,"Justin Hicks",26,0.093,"Approach150175yardsRTPScore",2016
195,198,"Louis Oosthuizen",25,0.097,"Approach150175yardsRTPScore",2016
196,199,"Miguel Angel Carballo",24,0.1,"Approach150175yardsRTPScore",2016
197,201,"Robert Allenby",35,0.105,"Approach150175yardsRTPScore",2016
197,190,"Dawie van der Walt",48,0.105,"Approach150175yardsRTPScore",2016
199,203,"Ian Poulter",37,0.109,"Approach150175yardsRTPScore",2016
200,199,"Brendon Todd",43,0.11,"Approach150175yardsRTPScore",2016
201,202,"Scott Piercy",45,0.114,"Approach150175yardsRTPScore",2016
202,197,"Jason Gore",51,0.129,"Approach150175yardsRTPScore",2016
203,206,"DA Points",32,0.157,"Approach150175yardsRTPScore",2016
204,205,"Geoff Ogilvy",37,0.158,"Approach150175yardsRTPScore",2016
205,207,"Matt Every",34,0.174,"Approach150175yardsRTPScore",2016
206,204,"Carlos Ortiz",47,0.176,"Approach150175yardsRTPScore",2016
207,208,"Charlie Beljan",26,0.263,"Approach150175yardsRTPScore",2016
