"Approachesfrom175200yardsRgh_RANKTHISWEEK_2012","Approachesfrom175200yardsRgh_RANKLASTWEEK_2012","Approachesfrom175200yardsRgh_PLAYERNAME_2012","Approachesfrom175200yardsRgh_ROUNDS_2012","Approachesfrom175200yardsRgh_AVG_2012","Approachesfrom175200yardsRgh_TOTALDISTANCEFEET_2012","Approachesfrom175200yardsRgh_OFATTEMPTS_2012","Approachesfrom175200yardsRgh_RELATIVETOPAR_2012","stat_name","year"
1,1,"Jonathan Byrd",69,NA,1412.083,36,-2,"Approachesfrom175200yardsRgh",2012
2,2,"Harrison Frazar",56,NA,1105.417,27,5,"Approachesfrom175200yardsRgh",2012
3,3,"Brendan Steele",77,NA,2208.917,52,6,"Approachesfrom175200yardsRgh",2012
4,4,"Rory McIlroy",60,NA,1235,29,1,"Approachesfrom175200yardsRgh",2012
4,4,"Vijay Singh",99,NA,2171.75,51,5,"Approachesfrom175200yardsRgh",2012
6,6,"Chad Campbell",84,NA,1881.333,44,8,"Approachesfrom175200yardsRgh",2012
6,6,"David Toms",60,NA,1026.417,24,6,"Approachesfrom175200yardsRgh",2012
8,8,"Steve Wheatcroft",56,NA,900.75,21,6,"Approachesfrom175200yardsRgh",2012
9,9,"Ricky Barnes",92,NA,2841.167,66,20,"Approachesfrom175200yardsRgh",2012
10,10,"Angel Cabrera",54,NA,1036.75,24,4,"Approachesfrom175200yardsRgh",2012
11,11,"Nathan Green",73,NA,1392,32,2,"Approachesfrom175200yardsRgh",2012
11,11,"Billy Horschel",63,NA,1044.75,24,4,"Approachesfrom175200yardsRgh",2012
13,13,"John Merrick",83,NA,1801.083,41,4,"Approachesfrom175200yardsRgh",2012
14,14,"Jonas Blixt",72,NA,2245,51,6,"Approachesfrom175200yardsRgh",2012
15,15,"Ryan Moore",89,NA,1806.083,41,9,"Approachesfrom175200yardsRgh",2012
16,16,"Scott Piercy",95,NA,2848.167,64,12,"Approachesfrom175200yardsRgh",2012
17,17,"Seung Yul Noh",105,NA,2369.5,53,16,"Approachesfrom175200yardsRgh",2012
18,18,"William McGirt",96,NA,2025.333,45,7,"Approachesfrom175200yardsRgh",2012
18,18,"Nick OHern",78,NA,2159.333,48,20,"Approachesfrom175200yardsRgh",2012
20,20,"Luke Donald",63,NA,1265.333,28,5,"Approachesfrom175200yardsRgh",2012
20,20,"Ken Duke",104,NA,3252.583,72,19,"Approachesfrom175200yardsRgh",2012
22,22,"Webb Simpson",77,NA,1809.083,40,0,"Approachesfrom175200yardsRgh",2012
23,23,"Miguel Angel Carballo",73,NA,1632.833,36,11,"Approachesfrom175200yardsRgh",2012
24,24,"DJ Trahan",73,NA,2090.917,46,17,"Approachesfrom175200yardsRgh",2012
25,25,"Ben Curtis",62,NA,1182.25,26,5,"Approachesfrom175200yardsRgh",2012
26,26,"John Senden",81,NA,1874.917,41,3,"Approachesfrom175200yardsRgh",2012
27,27,"Chez Reavie",83,NA,1565.833,34,10,"Approachesfrom175200yardsRgh",2012
28,28,"Jerry Kelly",84,NA,1535.167,33,10,"Approachesfrom175200yardsRgh",2012
28,28,"Kyle Thompson",51,NA,1068.917,23,6,"Approachesfrom175200yardsRgh",2012
30,30,"Jason Bohn",81,NA,1675.917,36,3,"Approachesfrom175200yardsRgh",2012
30,30,"Danny Lee",74,NA,1958,42,8,"Approachesfrom175200yardsRgh",2012
30,30,"Tiger Woods",69,NA,1444.833,31,5,"Approachesfrom175200yardsRgh",2012
33,33,"Gavin Coles",72,NA,1593.333,34,3,"Approachesfrom175200yardsRgh",2012
33,33,"Charl Schwartzel",56,NA,1170.917,25,0,"Approachesfrom175200yardsRgh",2012
35,35,"Stephen Ames",54,NA,1692.75,36,7,"Approachesfrom175200yardsRgh",2012
36,36,"Kevin Stadler",85,NA,2118.667,45,8,"Approachesfrom175200yardsRgh",2012
37,37,"Dustin Johnson",70,NA,1606.75,34,-2,"Approachesfrom175200yardsRgh",2012
38,38,"Martin Laird",77,NA,1328.5,28,5,"Approachesfrom175200yardsRgh",2012
39,39,"Carl Pettersson",92,NA,2093.5,44,8,"Approachesfrom175200yardsRgh",2012
40,40,"Greg Chalmers",88,NA,2815.5,59,3,"Approachesfrom175200yardsRgh",2012
41,41,"Matt Every",80,NA,1626.583,34,3,"Approachesfrom175200yardsRgh",2012
41,41,"Tom Gillis",75,NA,1579.833,33,7,"Approachesfrom175200yardsRgh",2012
41,41,"Rory Sabbatini",84,NA,1960,41,5,"Approachesfrom175200yardsRgh",2012
44,44,"David Hearn",95,NA,2537.417,53,14,"Approachesfrom175200yardsRgh",2012
45,45,"Charley Hoffman",88,NA,1874.167,39,13,"Approachesfrom175200yardsRgh",2012
46,46,"Stewart Cink",71,NA,1925.75,40,15,"Approachesfrom175200yardsRgh",2012
46,46,"Jim Furyk",85,NA,2166.417,45,7,"Approachesfrom175200yardsRgh",2012
46,46,"Heath Slocum",93,NA,1877.083,39,13,"Approachesfrom175200yardsRgh",2012
49,49,"Greg Owen",90,NA,2175.417,45,8,"Approachesfrom175200yardsRgh",2012
50,50,"Chris Stroud",86,NA,2082.25,43,11,"Approachesfrom175200yardsRgh",2012
51,51,"Robert Allenby",76,NA,1794.25,37,13,"Approachesfrom175200yardsRgh",2012
52,52,"Charlie Beljan",61,NA,1214.25,25,0,"Approachesfrom175200yardsRgh",2012
52,52,"Marco Dawson",60,NA,1652.583,34,13,"Approachesfrom175200yardsRgh",2012
54,54,"Boo Weekley",74,NA,1021.667,21,1,"Approachesfrom175200yardsRgh",2012
55,55,"DA Points",88,NA,2923.667,60,3,"Approachesfrom175200yardsRgh",2012
56,56,"Daniel Summerhays",81,NA,1615.417,33,8,"Approachesfrom175200yardsRgh",2012
57,57,"Martin Flores",95,NA,2205.833,45,18,"Approachesfrom175200yardsRgh",2012
58,58,"Tommy Gainey",98,NA,2700.5,55,24,"Approachesfrom175200yardsRgh",2012
59,59,"Scott Dunlap",57,NA,1230.667,25,3,"Approachesfrom175200yardsRgh",2012
59,59,"Geoff Ogilvy",73,NA,1625.667,33,10,"Approachesfrom175200yardsRgh",2012
61,61,"Nick Watney",97,NA,2527.5,51,17,"Approachesfrom175200yardsRgh",2012
62,62,"Jason Dufner",83,NA,1539.417,31,4,"Approachesfrom175200yardsRgh",2012
62,62,"Trevor Immelman",76,NA,2085,42,5,"Approachesfrom175200yardsRgh",2012
64,64,"Kyle Stanley",86,NA,2044.75,41,1,"Approachesfrom175200yardsRgh",2012
65,65,"Ian Poulter",57,NA,898.25,18,6,"Approachesfrom175200yardsRgh",2012
66,66,"Garth Mulroy",59,NA,899.917,18,3,"Approachesfrom175200yardsRgh",2012
67,67,"Brendon de Jonge",115,NA,3060.417,61,22,"Approachesfrom175200yardsRgh",2012
67,67,"Harris English",98,NA,2809.833,56,22,"Approachesfrom175200yardsRgh",2012
69,69,"John Mallinger",74,NA,1407.417,28,11,"Approachesfrom175200yardsRgh",2012
70,70,"Matt Jones",53,NA,1010.5,20,3,"Approachesfrom175200yardsRgh",2012
71,71,"Kevin Na",80,NA,1619.583,32,6,"Approachesfrom175200yardsRgh",2012
72,72,"Josh Teater",97,NA,2079.083,41,6,"Approachesfrom175200yardsRgh",2012
73,73,"Roland Thatcher",55,NA,914.583,18,4,"Approachesfrom175200yardsRgh",2012
73,73,"Cameron Tringale",88,NA,2541.667,50,17,"Approachesfrom175200yardsRgh",2012
73,73,"Bo Van Pelt",84,NA,1678.083,33,5,"Approachesfrom175200yardsRgh",2012
76,76,"Chris DiMarco",83,NA,1780.833,35,7,"Approachesfrom175200yardsRgh",2012
