"Approaches5075yardsRghRTP_RANKTHISWEEK_2006","Approaches5075yardsRghRTP_RANKLASTWEEK_2006","Approaches5075yardsRghRTP_PLAYERNAME_2006","Approaches5075yardsRghRTP_ROUNDS_2006","Approaches5075yardsRghRTP_AVGRTP_2006","stat_name","year"
1,1,"Mark OMeara",52,-0.545,"Approaches5075yardsRghRTP",2006
2,2,"Nathan Green",108,-0.4,"Approaches5075yardsRghRTP",2006
3,3,"Fred Funk",106,-0.385,"Approaches5075yardsRghRTP",2006
4,4,"David Howell",52,-0.333,"Approaches5075yardsRghRTP",2006
4,4,"Tiger Woods",55,-0.333,"Approaches5075yardsRghRTP",2006
6,6,"Jesper Parnevik",84,-0.308,"Approaches5075yardsRghRTP",2006
7,7,"JP Hayes",55,-0.231,"Approaches5075yardsRghRTP",2006
8,8,"Robert Allenby",79,-0.2,"Approaches5075yardsRghRTP",2006
9,9,"Stuart Appleby",83,-0.182,"Approaches5075yardsRghRTP",2006
9,9,"Mark Brooks",90,-0.182,"Approaches5075yardsRghRTP",2006
9,9,"Padraig Harrington",54,-0.182,"Approaches5075yardsRghRTP",2006
12,12,"Greg Kraft",79,-0.154,"Approaches5075yardsRghRTP",2006
13,13,"Heath Slocum",96,-0.133,"Approaches5075yardsRghRTP",2006
14,14,"Jonathan Byrd",66,-0.125,"Approaches5075yardsRghRTP",2006
14,14,"Michael Connell",51,-0.125,"Approaches5075yardsRghRTP",2006
14,14,"Scott Gutschewski",53,-0.125,"Approaches5075yardsRghRTP",2006
17,17,"Sergio Garcia",59,-0.111,"Approaches5075yardsRghRTP",2006
17,17,"Peter Lonard",77,-0.111,"Approaches5075yardsRghRTP",2006
19,19,"Woody Austin",107,-0.091,"Approaches5075yardsRghRTP",2006
20,20,"Tom Pernice Jr",108,-0.083,"Approaches5075yardsRghRTP",2006
21,21,"Frank Lickliter II",99,-0.071,"Approaches5075yardsRghRTP",2006
22,22,"Marco Dawson",87,-0.056,"Approaches5075yardsRghRTP",2006
23,23,"Sean OHair",100,-0.053,"Approaches5075yardsRghRTP",2006
24,24,"Jerry Smith",94,-0.05,"Approaches5075yardsRghRTP",2006
24,24,"Brett Wetterich",82,-0.05,"Approaches5075yardsRghRTP",2006
26,26,"Eric Axley",91,0,"Approaches5075yardsRghRTP",2006
26,26,"Doug Barron",74,0,"Approaches5075yardsRghRTP",2006
26,26,"David Branshaw",98,0,"Approaches5075yardsRghRTP",2006
26,26,"Bart Bryant",87,0,"Approaches5075yardsRghRTP",2006
26,26,"Chad Campbell",91,0,"Approaches5075yardsRghRTP",2006
26,26,"Steve Flesch",119,0,"Approaches5075yardsRghRTP",2006
26,26,"Matt Hansen",68,0,"Approaches5075yardsRghRTP",2006
26,26,"Ryuji Imada",105,0,"Approaches5075yardsRghRTP",2006
26,26,"Jerry Kelly",100,0,"Approaches5075yardsRghRTP",2006
26,26,"Shaun Micheel",96,0,"Approaches5075yardsRghRTP",2006
26,26,"Larry Mize",53,0,"Approaches5075yardsRghRTP",2006
26,26,"John Rollins",93,0,"Approaches5075yardsRghRTP",2006
26,26,"Justin Rose",98,0,"Approaches5075yardsRghRTP",2006
26,26,"Chris Smith",67,0,"Approaches5075yardsRghRTP",2006
26,26,"Paul Stankowski",70,0,"Approaches5075yardsRghRTP",2006
26,26,"Nick Watney",97,0,"Approaches5075yardsRghRTP",2006
26,26,"Ron Whittaker",81,0,"Approaches5075yardsRghRTP",2006
43,43,"Aaron Baddeley",78,0.063,"Approaches5075yardsRghRTP",2006
43,43,"Bubba Watson",83,0.063,"Approaches5075yardsRghRTP",2006
45,45,"Jonathan Kaye",95,0.067,"Approaches5075yardsRghRTP",2006
45,45,"Chris Riley",86,0.067,"Approaches5075yardsRghRTP",2006
47,47,"Ted Purdy",103,0.071,"Approaches5075yardsRghRTP",2006
48,48,"Ernie Els",69,0.077,"Approaches5075yardsRghRTP",2006
49,49,"Trevor Immelman",86,0.083,"Approaches5075yardsRghRTP",2006
49,49,"Jeff Overton",95,0.083,"Approaches5075yardsRghRTP",2006
49,49,"David Toms",76,0.083,"Approaches5075yardsRghRTP",2006
52,52,"Steve Elkington",52,0.091,"Approaches5075yardsRghRTP",2006
52,52,"Joey Sindelar",90,0.091,"Approaches5075yardsRghRTP",2006
52,52,"Scott Verplank",88,0.091,"Approaches5075yardsRghRTP",2006
55,55,"Bob Estes",85,0.1,"Approaches5075yardsRghRTP",2006
55,55,"Brandt Jobe",91,0.1,"Approaches5075yardsRghRTP",2006
55,55,"Daisuke Maruyama",83,0.1,"Approaches5075yardsRghRTP",2006
58,58,"Tim Petrovic",95,0.105,"Approaches5075yardsRghRTP",2006
58,58,"Bo Van Pelt",102,0.105,"Approaches5075yardsRghRTP",2006
60,60,"Paul Azinger",87,0.111,"Approaches5075yardsRghRTP",2006
60,60,"Shane Bertsch",104,0.111,"Approaches5075yardsRghRTP",2006
60,60,"Todd Fischer",101,0.111,"Approaches5075yardsRghRTP",2006
60,60,"Brian Gay",107,0.111,"Approaches5075yardsRghRTP",2006
60,60,"Zach Johnson",98,0.111,"Approaches5075yardsRghRTP",2006
60,60,"Kent Jones",103,0.111,"Approaches5075yardsRghRTP",2006
60,60,"Jon Mills",68,0.111,"Approaches5075yardsRghRTP",2006
60,60,"Arron Oberholser",82,0.111,"Approaches5075yardsRghRTP",2006
60,60,"Greg Owen",79,0.111,"Approaches5075yardsRghRTP",2006
69,69,"James Driscoll",80,0.12,"Approaches5075yardsRghRTP",2006
70,70,"Tommy Armour III",65,0.125,"Approaches5075yardsRghRTP",2006
70,70,"Alex Cejka",93,0.125,"Approaches5075yardsRghRTP",2006
70,70,"Steve Lowery",99,0.125,"Approaches5075yardsRghRTP",2006
70,70,"Shigeki Maruyama",94,0.125,"Approaches5075yardsRghRTP",2006
70,70,"Jason Schultz",77,0.125,"Approaches5075yardsRghRTP",2006
70,70,"Vaughn Taylor",88,0.125,"Approaches5075yardsRghRTP",2006
76,76,"Joe Durant",101,0.133,"Approaches5075yardsRghRTP",2006
76,76,"Jimmy Walker",60,0.133,"Approaches5075yardsRghRTP",2006
78,78,"Ben Curtis",86,0.143,"Approaches5075yardsRghRTP",2006
78,78,"Paul Goydos",72,0.143,"Approaches5075yardsRghRTP",2006
78,78,"Mike Sposa",68,0.143,"Approaches5075yardsRghRTP",2006
81,81,"Chris DiMarco",83,0.154,"Approaches5075yardsRghRTP",2006
82,82,"Briny Baird",81,0.167,"Approaches5075yardsRghRTP",2006
82,82,"Mark Calcavecchia",94,0.167,"Approaches5075yardsRghRTP",2006
82,82,"Fred Couples",52,0.167,"Approaches5075yardsRghRTP",2006
