"Puttingfrom1525_RANKTHISWEEK_2012","Puttingfrom1525_RANKLASTWEEK_2012","Puttingfrom1525_PLAYERNAME_2012","Puttingfrom1525_ROUNDS_2012","Puttingfrom1525_PctMADE_2012","Puttingfrom1525_ATTEMPTS_2012","Puttingfrom1525_PUTTSMADE_2012","stat_name","year"
1,1,"Bryce Molder",83,23.18,233,54,"Puttingfrom1525",2012
2,2,"Ryan Moore",89,21.83,284,62,"Puttingfrom1525",2012
3,3,"Martin Flores",95,21.75,308,67,"Puttingfrom1525",2012
4,4,"Scott Piercy",95,21.65,328,71,"Puttingfrom1525",2012
5,5,"Tommy Gainey",98,21.19,302,64,"Puttingfrom1525",2012
5,5,"YE Yang",64,21.19,151,32,"Puttingfrom1525",2012
7,7,"John Daly",50,21.14,123,26,"Puttingfrom1525",2012
8,8,"Ben Crane",73,20.81,221,46,"Puttingfrom1525",2012
9,9,"Brandt Snedeker",81,20.48,210,43,"Puttingfrom1525",2012
10,10,"Daniel Chopra",55,20.16,129,26,"Puttingfrom1525",2012
11,11,"Cameron Beckman",81,19.83,232,46,"Puttingfrom1525",2012
12,12,"Brian Davis",91,19.76,248,49,"Puttingfrom1525",2012
13,13,"Ryuji Imada",78,19.72,218,43,"Puttingfrom1525",2012
14,14,"Luke Donald",63,19.57,184,36,"Puttingfrom1525",2012
15,15,"Brian Harman",101,19.45,293,57,"Puttingfrom1525",2012
16,16,"Zach Johnson",95,19.38,227,44,"Puttingfrom1525",2012
17,17,"Dustin Johnson",70,19.21,177,34,"Puttingfrom1525",2012
18,18,"Bo Van Pelt",84,19.15,235,45,"Puttingfrom1525",2012
19,19,"John Senden",81,19.09,220,42,"Puttingfrom1525",2012
20,20,"Ken Duke",104,19,321,61,"Puttingfrom1525",2012
21,21,"Tommy Biershenk",74,18.92,185,35,"Puttingfrom1525",2012
22,22,"Chris Couch",61,18.91,201,38,"Puttingfrom1525",2012
23,23,"Rory McIlroy",60,18.9,127,24,"Puttingfrom1525",2012
24,24,"Harrison Frazar",56,18.75,160,30,"Puttingfrom1525",2012
25,25,"Jeff Overton",101,18.73,283,53,"Puttingfrom1525",2012
26,26,"Tiger Woods",69,18.67,166,31,"Puttingfrom1525",2012
27,27,"James Driscoll",83,18.64,220,41,"Puttingfrom1525",2012
