"AveragePuttingDistanceGIR2Putts_RANKTHISWEEK_2008","AveragePuttingDistanceGIR2Putts_RANKLASTWEEK_2008","AveragePuttingDistanceGIR2Putts_PLAYERNAME_2008","AveragePuttingDistanceGIR2Putts_ROUNDS_2008","AveragePuttingDistanceGIR2Putts_AVG_2008","AveragePuttingDistanceGIR2Putts_DISTANCEFEET_2008","AveragePuttingDistanceGIR2Putts_TOTALPUTTS_2008","stat_name","year"
1,1,"Jesper Parnevik",88,NA,14827.667,550,"AveragePuttingDistanceGIR2Putts",2008
2,2,"Stephen Leaney",53,NA,9944.75,370,"AveragePuttingDistanceGIR2Putts",2008
3,3,"James Driscoll",85,NA,16838,633,"AveragePuttingDistanceGIR2Putts",2008
4,4,"KJ Choi",74,NA,12742.5,481,"AveragePuttingDistanceGIR2Putts",2008
5,5,"Steve Allan",58,NA,10447.667,397,"AveragePuttingDistanceGIR2Putts",2008
5,5,"Dudley Hart",74,NA,14096.833,535,"AveragePuttingDistanceGIR2Putts",2008
5,5,"Ian Poulter",51,NA,7296.25,277,"AveragePuttingDistanceGIR2Putts",2008
8,8,"Todd Demsey",80,NA,15287.417,582,"AveragePuttingDistanceGIR2Putts",2008
9,9,"Carlos Franco",73,NA,13827,528,"AveragePuttingDistanceGIR2Putts",2008
9,9,"Nathan Green",95,NA,17094.167,653,"AveragePuttingDistanceGIR2Putts",2008
9,9,"Mark Wilson",107,NA,22570.5,862,"AveragePuttingDistanceGIR2Putts",2008
12,12,"Jason Allred",63,NA,9636.083,369,"AveragePuttingDistanceGIR2Putts",2008
13,13,"Richard Johnson",60,NA,11062.333,426,"AveragePuttingDistanceGIR2Putts",2008
13,13,"Martin Laird",98,NA,18138.25,698,"AveragePuttingDistanceGIR2Putts",2008
15,15,"JJ Henry",108,NA,23837.833,920,"AveragePuttingDistanceGIR2Putts",2008
15,15,"Matt Jones",95,NA,17025.583,656,"AveragePuttingDistanceGIR2Putts",2008
17,17,"Bart Bryant",81,NA,14417.75,558,"AveragePuttingDistanceGIR2Putts",2008
17,17,"Kenneth Ferrie",72,NA,12563.167,487,"AveragePuttingDistanceGIR2Putts",2008
17,17,"Jim Furyk",95,NA,16847.333,652,"AveragePuttingDistanceGIR2Putts",2008
17,17,"Mathew Goggin",91,NA,18652.583,723,"AveragePuttingDistanceGIR2Putts",2008
17,17,"Marc Turnesa",87,NA,15237.917,589,"AveragePuttingDistanceGIR2Putts",2008
22,22,"Stuart Appleby",87,NA,13679.5,531,"AveragePuttingDistanceGIR2Putts",2008
22,22,"Eric Axley",113,NA,19278.583,748,"AveragePuttingDistanceGIR2Putts",2008
22,22,"Carl Pettersson",110,NA,19586.5,761,"AveragePuttingDistanceGIR2Putts",2008
22,22,"Dean Wilson",109,NA,19663.75,764,"AveragePuttingDistanceGIR2Putts",2008
26,26,"Doug LaBelle II",65,NA,11166,435,"AveragePuttingDistanceGIR2Putts",2008
26,26,"Parker McLachlin",88,NA,15684.917,611,"AveragePuttingDistanceGIR2Putts",2008
26,26,"Corey Pavin",69,NA,10254.417,400,"AveragePuttingDistanceGIR2Putts",2008
29,29,"Chad Collins",72,NA,12113.5,473,"AveragePuttingDistanceGIR2Putts",2008
29,29,"Todd Hamilton",92,NA,15792.667,618,"AveragePuttingDistanceGIR2Putts",2008
31,31,"Tim Herron",97,NA,17333.917,680,"AveragePuttingDistanceGIR2Putts",2008
31,31,"Tag Ridings",88,NA,16143.167,634,"AveragePuttingDistanceGIR2Putts",2008
31,31,"John Senden",93,NA,19075.833,749,"AveragePuttingDistanceGIR2Putts",2008
34,34,"Frank Lickliter II",107,NA,20060.833,790,"AveragePuttingDistanceGIR2Putts",2008
35,35,"Robert Allenby",108,NA,19781.5,782,"AveragePuttingDistanceGIR2Putts",2008
35,35,"Ben Curtis",80,NA,13199.5,521,"AveragePuttingDistanceGIR2Putts",2008
35,35,"Jason Day",81,NA,16049.25,634,"AveragePuttingDistanceGIR2Putts",2008
35,35,"Freddie Jacobson",78,NA,12603.25,497,"AveragePuttingDistanceGIR2Putts",2008
35,35,"Steve Marino",119,NA,22548.167,891,"AveragePuttingDistanceGIR2Putts",2008
35,35,"Adam Scott",51,NA,6888.75,272,"AveragePuttingDistanceGIR2Putts",2008
35,35,"Kevin Sutherland",98,NA,19619.917,775,"AveragePuttingDistanceGIR2Putts",2008
42,42,"Stewart Cink",87,NA,13510,535,"AveragePuttingDistanceGIR2Putts",2008
42,42,"Paul Claxton",63,NA,10637.667,421,"AveragePuttingDistanceGIR2Putts",2008
42,42,"Bill Haas",99,NA,19419.583,769,"AveragePuttingDistanceGIR2Putts",2008
42,42,"David Lutterus",59,NA,9832.5,389,"AveragePuttingDistanceGIR2Putts",2008
42,42,"Shigeki Maruyama",50,NA,8207.833,325,"AveragePuttingDistanceGIR2Putts",2008
42,42,"Pat Perez",93,NA,16360.667,647,"AveragePuttingDistanceGIR2Putts",2008
42,42,"Brett Quigley",80,NA,15924.917,630,"AveragePuttingDistanceGIR2Putts",2008
42,42,"Bob Sowards",61,NA,10699.917,424,"AveragePuttingDistanceGIR2Putts",2008
42,42,"Johnson Wagner",83,NA,12963.417,513,"AveragePuttingDistanceGIR2Putts",2008
51,51,"Brad Adamonis",87,NA,15972.75,634,"AveragePuttingDistanceGIR2Putts",2008
51,51,"Billy Andrade",71,NA,12899.75,512,"AveragePuttingDistanceGIR2Putts",2008
51,51,"Daniel Chopra",84,NA,13016.583,517,"AveragePuttingDistanceGIR2Putts",2008
51,51,"Robert Garrigus",90,NA,18211.5,724,"AveragePuttingDistanceGIR2Putts",2008
51,51,"Brandt Jobe",52,NA,10407.417,413,"AveragePuttingDistanceGIR2Putts",2008
51,51,"Anthony Kim",81,NA,12988.917,516,"AveragePuttingDistanceGIR2Putts",2008
51,51,"Troy Matteson",94,NA,18882.417,751,"AveragePuttingDistanceGIR2Putts",2008
51,51,"George McNeill",97,NA,19123.417,760,"AveragePuttingDistanceGIR2Putts",2008
51,51,"Joe Ogilvie",100,NA,17000,675,"AveragePuttingDistanceGIR2Putts",2008
51,51,"Scott Sterling",89,NA,16756.167,666,"AveragePuttingDistanceGIR2Putts",2008
51,51,"Bo Van Pelt",101,NA,20068.25,798,"AveragePuttingDistanceGIR2Putts",2008
62,62,"Tommy Armour III",77,NA,13840.083,552,"AveragePuttingDistanceGIR2Putts",2008
62,62,"Fred Couples",60,NA,10577.833,422,"AveragePuttingDistanceGIR2Putts",2008
62,62,"Brad Elder",67,NA,11625.167,463,"AveragePuttingDistanceGIR2Putts",2008
62,62,"Ryuji Imada",80,NA,13716.167,546,"AveragePuttingDistanceGIR2Putts",2008
62,62,"Steve Lowery",74,NA,12605.417,502,"AveragePuttingDistanceGIR2Putts",2008
62,62,"Hunter Mahan",87,NA,16203.75,645,"AveragePuttingDistanceGIR2Putts",2008
62,62,"Nick OHern",82,NA,14474.5,578,"AveragePuttingDistanceGIR2Putts",2008
62,62,"Jeff Overton",103,NA,18275.917,729,"AveragePuttingDistanceGIR2Putts",2008
62,62,"Tom Pernice Jr",104,NA,19389.167,774,"AveragePuttingDistanceGIR2Putts",2008
62,62,"Jimmy Walker",73,NA,12421.75,495,"AveragePuttingDistanceGIR2Putts",2008
62,62,"Boo Weekley",86,NA,14206,567,"AveragePuttingDistanceGIR2Putts",2008
73,73,"Aaron Baddeley",76,NA,11477.917,459,"AveragePuttingDistanceGIR2Putts",2008
73,73,"Jeff Gove",50,NA,9951.417,398,"AveragePuttingDistanceGIR2Putts",2008
73,73,"Peter Lonard",92,NA,16389.25,656,"AveragePuttingDistanceGIR2Putts",2008
73,73,"Jon Mills",95,NA,16200.75,648,"AveragePuttingDistanceGIR2Putts",2008
73,73,"Brenden Pappas",66,NA,11138.667,446,"AveragePuttingDistanceGIR2Putts",2008
73,73,"Camilo Villegas",79,NA,12722.5,509,"AveragePuttingDistanceGIR2Putts",2008
73,73,"Nick Watney",96,NA,18061.083,722,"AveragePuttingDistanceGIR2Putts",2008
81,81,"Justin Bolli",87,NA,15463,620,"AveragePuttingDistanceGIR2Putts",2008
81,81,"Sean OHair",81,NA,14489.667,581,"AveragePuttingDistanceGIR2Putts",2008
81,81,"Charlie Wi",97,NA,18422.333,740,"AveragePuttingDistanceGIR2Putts",2008
84,84,"Briny Baird",113,NA,21495.667,866,"AveragePuttingDistanceGIR2Putts",2008
84,84,"Mathias Gronberg",87,NA,14673,591,"AveragePuttingDistanceGIR2Putts",2008
84,84,"JP Hayes",67,NA,12405.667,499,"AveragePuttingDistanceGIR2Putts",2008
84,84,"JB Holmes",86,NA,13342.833,537,"AveragePuttingDistanceGIR2Putts",2008
84,84,"Tom Lehman",51,NA,7709.25,310,"AveragePuttingDistanceGIR2Putts",2008
84,84,"John Merrick",98,NA,16770.75,675,"AveragePuttingDistanceGIR2Putts",2008
84,84,"Travis Perkins",53,NA,7692.917,310,"AveragePuttingDistanceGIR2Putts",2008
84,84,"Jeff Quinney",87,NA,13851.75,558,"AveragePuttingDistanceGIR2Putts",2008
92,92,"Jonathan Byrd",88,NA,15092.25,609,"AveragePuttingDistanceGIR2Putts",2008
92,92,"Ben Crane",86,NA,15197.75,614,"AveragePuttingDistanceGIR2Putts",2008
92,92,"Bob Estes",90,NA,18747.583,757,"AveragePuttingDistanceGIR2Putts",2008
92,92,"Brian Gay",102,NA,16980.25,685,"AveragePuttingDistanceGIR2Putts",2008
92,92,"Ryan Moore",72,NA,11743.167,474,"AveragePuttingDistanceGIR2Putts",2008
92,92,"Tim Petrovic",97,NA,15739.5,635,"AveragePuttingDistanceGIR2Putts",2008
92,92,"Chris Riley",51,NA,7754.833,313,"AveragePuttingDistanceGIR2Putts",2008
92,92,"Kevin Streelman",114,NA,20223.583,816,"AveragePuttingDistanceGIR2Putts",2008
92,92,"Vaughn Taylor",103,NA,18572.583,751,"AveragePuttingDistanceGIR2Putts",2008
101,101,"Angel Cabrera",55,NA,7798.75,316,"AveragePuttingDistanceGIR2Putts",2008
101,101,"Jerry Kelly",89,NA,15471.083,628,"AveragePuttingDistanceGIR2Putts",2008
101,101,"Billy Mayfair",103,NA,20833.917,844,"AveragePuttingDistanceGIR2Putts",2008
101,101,"Jin Park",85,NA,13853,561,"AveragePuttingDistanceGIR2Putts",2008
101,101,"Ron Whittaker",54,NA,8446.5,343,"AveragePuttingDistanceGIR2Putts",2008
106,106,"Olin Browne",77,NA,15131,616,"AveragePuttingDistanceGIR2Putts",2008
106,106,"Gavin Coles",54,NA,9427.417,384,"AveragePuttingDistanceGIR2Putts",2008
106,106,"Sergio Garcia",72,NA,11463.083,467,"AveragePuttingDistanceGIR2Putts",2008
106,106,"Greg Kraft",63,NA,8895.583,362,"AveragePuttingDistanceGIR2Putts",2008
106,106,"Scott McCarron",63,NA,10412.833,424,"AveragePuttingDistanceGIR2Putts",2008
106,106,"John Rollins",94,NA,15488.917,631,"AveragePuttingDistanceGIR2Putts",2008
106,106,"Kevin Stadler",90,NA,14592.417,593,"AveragePuttingDistanceGIR2Putts",2008
106,106,"Chris Stroud",81,NA,14278.167,581,"AveragePuttingDistanceGIR2Putts",2008
106,106,"YE Yang",89,NA,16537.917,672,"AveragePuttingDistanceGIR2Putts",2008
115,115,"Charley Hoffman",94,NA,17539.083,715,"AveragePuttingDistanceGIR2Putts",2008
115,115,"Charles Howell III",101,NA,18627.083,761,"AveragePuttingDistanceGIR2Putts",2008
115,115,"Lee Janzen",89,NA,14871.417,607,"AveragePuttingDistanceGIR2Putts",2008
115,115,"Justin Leonard",101,NA,15147.667,618,"AveragePuttingDistanceGIR2Putts",2008
115,115,"Ted Purdy",68,NA,12950.833,528,"AveragePuttingDistanceGIR2Putts",2008
115,115,"Steve Stricker",75,NA,11568.833,473,"AveragePuttingDistanceGIR2Putts",2008
115,115,"Tim Wilkinson",95,NA,16392.417,668,"AveragePuttingDistanceGIR2Putts",2008
122,122,"Ryan Armour",87,NA,15342.583,629,"AveragePuttingDistanceGIR2Putts",2008
122,122,"Ken Duke",116,NA,20382.75,835,"AveragePuttingDistanceGIR2Putts",2008
