"3PuttAvoidance1015_RANKTHISWEEK_2008","3PuttAvoidance1015_RANKLASTWEEK_2008","3PuttAvoidance1015_PLAYERNAME_2008","3PuttAvoidance1015_ROUNDS_2008","3PuttAvoidance1015_Pct_2008","3PuttAvoidance1015_TOTAL3PUTTS_2008","3PuttAvoidance1015_ATTEMPTS_2008","3PuttAvoidance1015_2PUTTORBETTERPct_2008","stat_name","year"
1,1,"Brad Adamonis",87,0,NA,204,100,"3PuttAvoidance1015",2008
1,1,"Olin Browne",77,0,NA,179,100,"3PuttAvoidance1015",2008
1,1,"Jonathan Byrd",88,0,NA,193,100,"3PuttAvoidance1015",2008
1,1,"Paul Casey",55,0,NA,116,100,"3PuttAvoidance1015",2008
1,1,"KJ Choi",74,0,NA,150,100,"3PuttAvoidance1015",2008
1,1,"Glen Day",64,0,NA,149,100,"3PuttAvoidance1015",2008
1,1,"Ken Duke",116,0,NA,292,100,"3PuttAvoidance1015",2008
1,1,"Ernie Els",51,0,NA,118,100,"3PuttAvoidance1015",2008
1,1,"Jim Furyk",95,0,NA,206,100,"3PuttAvoidance1015",2008
1,1,"Lucas Glover",91,0,NA,221,100,"3PuttAvoidance1015",2008
1,1,"Mathew Goggin",91,0,NA,201,100,"3PuttAvoidance1015",2008
1,1,"Padraig Harrington",52,0,NA,85,100,"3PuttAvoidance1015",2008
1,1,"JP Hayes",67,0,NA,151,100,"3PuttAvoidance1015",2008
1,1,"JJ Henry",108,0,NA,279,100,"3PuttAvoidance1015",2008
1,1,"Charles Howell III",101,0,NA,241,100,"3PuttAvoidance1015",2008
1,1,"Ryuji Imada",80,0,NA,181,100,"3PuttAvoidance1015",2008
1,1,"Zach Johnson",85,0,NA,201,100,"3PuttAvoidance1015",2008
1,1,"Richard Johnson",60,0,NA,139,100,"3PuttAvoidance1015",2008
1,1,"Kent Jones",68,0,NA,161,100,"3PuttAvoidance1015",2008
1,1,"Craig Kanada",65,0,NA,177,100,"3PuttAvoidance1015",2008
1,1,"Stephen Leaney",53,0,NA,118,100,"3PuttAvoidance1015",2008
1,1,"Tom Lehman",51,0,NA,92,100,"3PuttAvoidance1015",2008
1,1,"Jim McGovern",75,0,NA,173,100,"3PuttAvoidance1015",2008
1,1,"Parker McLachlin",88,0,NA,213,100,"3PuttAvoidance1015",2008
1,1,"Nick OHern",82,0,NA,212,100,"3PuttAvoidance1015",2008
1,1,"Geoff Ogilvy",65,0,NA,155,100,"3PuttAvoidance1015",2008
1,1,"Ryan Palmer",69,0,NA,171,100,"3PuttAvoidance1015",2008
1,1,"Jesper Parnevik",88,0,NA,194,100,"3PuttAvoidance1015",2008
1,1,"Corey Pavin",69,0,NA,135,100,"3PuttAvoidance1015",2008
1,1,"Kenny Perry",97,0,NA,258,100,"3PuttAvoidance1015",2008
1,1,"Chez Reavie",102,0,NA,258,100,"3PuttAvoidance1015",2008
1,1,"Tag Ridings",88,0,NA,213,100,"3PuttAvoidance1015",2008
