"Approachesfrom200225yards_RANKTHISWEEK_2016","Approachesfrom200225yards_RANKLASTWEEK_2016","Approachesfrom200225yards_PLAYERNAME_2016","Approachesfrom200225yards_ROUNDS_2016","Approachesfrom200225yards_AVG_2016","Approachesfrom200225yards_TOTALDISTANCEFEET_2016","Approachesfrom200225yards_OFATTEMPTS_2016","Approachesfrom200225yards_RELATIVETOPAR_2016","stat_name","year"
1,1,"Adam Scott",39,NA,1224.083,40,-10,"Approachesfrom200225yards",2016
2,4,"Lucas Lee",22,NA,1067.167,32,0,"Approachesfrom200225yards",2016
3,2,"Hideki Matsuyama",40,NA,1368.75,41,-6,"Approachesfrom200225yards",2016
4,3,"Rory McIlroy",37,NA,1090.333,32,1,"Approachesfrom200225yards",2016
5,8,"Nick Taylor",57,NA,2067.25,59,-6,"Approachesfrom200225yards",2016
6,7,"Marc Leishman",41,NA,1698.417,48,-5,"Approachesfrom200225yards",2016
7,5,"Tom Hoge",47,NA,1963.25,55,4,"Approachesfrom200225yards",2016
8,10,"Jim Herman",55,NA,2342.667,65,3,"Approachesfrom200225yards",2016
9,6,"Byeong Hun An",23,NA,1227.417,34,-5,"Approachesfrom200225yards",2016
10,9,"Boo Weekley",53,NA,2610.417,72,12,"Approachesfrom200225yards",2016
11,19,"Jason Gore",51,NA,2035.833,56,4,"Approachesfrom200225yards",2016
12,12,"Smylie Kaufman",57,NA,2844.083,78,-9,"Approachesfrom200225yards",2016
13,20,"Ryan Moore",40,NA,1794.167,49,4,"Approachesfrom200225yards",2016
14,24,"Justin Rose",35,NA,1656.917,45,-3,"Approachesfrom200225yards",2016
15,17,"Brian Stuard",24,NA,1382,37,-2,"Approachesfrom200225yards",2016
15,11,"Justin Thomas",53,NA,1868,50,2,"Approachesfrom200225yards",2016
17,15,"Robert Garrigus",34,NA,1310.833,35,1,"Approachesfrom200225yards",2016
18,20,"Pat Perez",28,NA,937.5,25,-2,"Approachesfrom200225yards",2016
19,22,"Chris Kirk",51,NA,2331.5,62,5,"Approachesfrom200225yards",2016
19,22,"Wes Roach",33,NA,1015.083,27,-2,"Approachesfrom200225yards",2016
19,25,"Dawie van der Walt",48,NA,1917.583,51,1,"Approachesfrom200225yards",2016
22,16,"Emiliano Grillo",47,NA,2184.75,58,-4,"Approachesfrom200225yards",2016
23,25,"Graeme McDowell",33,NA,1783.917,47,-3,"Approachesfrom200225yards",2016
23,25,"Charl Schwartzel",29,NA,1100.167,29,-5,"Approachesfrom200225yards",2016
25,28,"KJ Choi",47,NA,2910.25,76,-3,"Approachesfrom200225yards",2016
26,30,"Paul Casey",39,NA,1537.833,40,1,"Approachesfrom200225yards",2016
27,30,"Bubba Watson",30,NA,847.25,22,-5,"Approachesfrom200225yards",2016
28,29,"Jason Bohn",37,NA,1894,49,4,"Approachesfrom200225yards",2016
