"AveragePuttingDistanceGIR2Putts_RANKTHISWEEK_2006","AveragePuttingDistanceGIR2Putts_RANKLASTWEEK_2006","AveragePuttingDistanceGIR2Putts_PLAYERNAME_2006","AveragePuttingDistanceGIR2Putts_ROUNDS_2006","AveragePuttingDistanceGIR2Putts_AVG_2006","AveragePuttingDistanceGIR2Putts_DISTANCEFEET_2006","AveragePuttingDistanceGIR2Putts_TOTALPUTTS_2006","stat_name","year"
93,93,"Michael Allen",84,NA,13558.25,549,"AveragePuttingDistanceGIR2Putts",2006
93,93,"David Branshaw",98,NA,18539.833,752,"AveragePuttingDistanceGIR2Putts",2006
93,93,"Tim Clark",80,NA,11436.167,464,"AveragePuttingDistanceGIR2Putts",2006
93,93,"Michael Connell",51,NA,8209.167,333,"AveragePuttingDistanceGIR2Putts",2006
93,93,"Kris Cox",83,NA,14657.167,595,"AveragePuttingDistanceGIR2Putts",2006
93,93,"JJ Henry",96,NA,16550.583,670,"AveragePuttingDistanceGIR2Putts",2006
93,93,"Bernhard Langer",77,NA,11672.917,473,"AveragePuttingDistanceGIR2Putts",2006
100,100,"Paul Azinger",87,NA,15909.667,648,"AveragePuttingDistanceGIR2Putts",2006
100,100,"Jonathan Byrd",66,NA,11098.583,452,"AveragePuttingDistanceGIR2Putts",2006
100,100,"Matt Hansen",68,NA,11462.667,466,"AveragePuttingDistanceGIR2Putts",2006
103,103,"Stephen Ames",63,NA,8758.417,358,"AveragePuttingDistanceGIR2Putts",2006
103,103,"Ryuji Imada",105,NA,17129.5,698,"AveragePuttingDistanceGIR2Putts",2006
103,103,"Lee Janzen",79,NA,12560.417,513,"AveragePuttingDistanceGIR2Putts",2006
103,103,"Jerry Kelly",100,NA,17323.333,706,"AveragePuttingDistanceGIR2Putts",2006
103,103,"Stephen Leaney",84,NA,15758,643,"AveragePuttingDistanceGIR2Putts",2006
103,103,"Arron Oberholser",82,NA,13004.833,530,"AveragePuttingDistanceGIR2Putts",2006
109,109,"Robert Allenby",79,NA,12167.583,498,"AveragePuttingDistanceGIR2Putts",2006
109,109,"Shane Bertsch",104,NA,16843.333,689,"AveragePuttingDistanceGIR2Putts",2006
109,109,"Greg Chalmers",71,NA,10062,412,"AveragePuttingDistanceGIR2Putts",2006
109,109,"Harrison Frazar",95,NA,14036.083,575,"AveragePuttingDistanceGIR2Putts",2006
109,109,"Jon Mills",68,NA,10928.083,447,"AveragePuttingDistanceGIR2Putts",2006
109,109,"Tim Petrovic",95,NA,15793.833,646,"AveragePuttingDistanceGIR2Putts",2006
109,109,"Rory Sabbatini",84,NA,12688.667,519,"AveragePuttingDistanceGIR2Putts",2006
109,109,"Camilo Villegas",95,NA,16075.833,658,"AveragePuttingDistanceGIR2Putts",2006
117,117,"Billy Andrade",78,NA,12024.75,495,"AveragePuttingDistanceGIR2Putts",2006
117,117,"Chad Campbell",91,NA,13937.833,573,"AveragePuttingDistanceGIR2Putts",2006
117,117,"Robert Damron",91,NA,15669,643,"AveragePuttingDistanceGIR2Putts",2006
117,117,"Marco Dawson",87,NA,14806.833,608,"AveragePuttingDistanceGIR2Putts",2006
117,117,"Steve Flesch",119,NA,20882.167,857,"AveragePuttingDistanceGIR2Putts",2006
117,117,"Bill Haas",99,NA,17582.167,722,"AveragePuttingDistanceGIR2Putts",2006
117,117,"Vaughn Taylor",88,NA,13677.583,563,"AveragePuttingDistanceGIR2Putts",2006
124,124,"Stuart Appleby",83,NA,12260.833,506,"AveragePuttingDistanceGIR2Putts",2006
124,124,"Craig Barlow",77,NA,11028.167,454,"AveragePuttingDistanceGIR2Putts",2006
124,124,"Stewart Cink",93,NA,14410.917,594,"AveragePuttingDistanceGIR2Putts",2006
124,124,"Geoff Ogilvy",76,NA,9634.083,397,"AveragePuttingDistanceGIR2Putts",2006
124,124,"Ryan Palmer",101,NA,15620.417,644,"AveragePuttingDistanceGIR2Putts",2006
124,124,"Steve Stricker",64,NA,10683.083,441,"AveragePuttingDistanceGIR2Putts",2006
124,124,"Nicholas Thompson",96,NA,15465.417,637,"AveragePuttingDistanceGIR2Putts",2006
124,124,"Mike Weir",88,NA,12118.75,500,"AveragePuttingDistanceGIR2Putts",2006
132,132,"Woody Austin",107,NA,16697.75,692,"AveragePuttingDistanceGIR2Putts",2006
132,132,"Doug Barron",74,NA,11976,496,"AveragePuttingDistanceGIR2Putts",2006
132,132,"David Duval",71,NA,9315.083,385,"AveragePuttingDistanceGIR2Putts",2006
132,132,"Justin Leonard",83,NA,12941.167,535,"AveragePuttingDistanceGIR2Putts",2006
132,132,"Thomas Levet",53,NA,10046.25,415,"AveragePuttingDistanceGIR2Putts",2006
132,132,"Jeff Maggert",81,NA,13688.333,566,"AveragePuttingDistanceGIR2Putts",2006
132,132,"Pat Perez",50,NA,7840.167,324,"AveragePuttingDistanceGIR2Putts",2006
132,132,"Jeff Sluman",101,NA,15918.417,659,"AveragePuttingDistanceGIR2Putts",2006
140,140,"Eric Axley",91,NA,15276.917,635,"AveragePuttingDistanceGIR2Putts",2006
140,140,"John Cook",67,NA,10864.5,451,"AveragePuttingDistanceGIR2Putts",2006
140,140,"Bubba Dickerson",98,NA,16906.583,701,"AveragePuttingDistanceGIR2Putts",2006
140,140,"Paul Goydos",72,NA,12561.75,521,"AveragePuttingDistanceGIR2Putts",2006
140,140,"Scott Gutschewski",53,NA,9061.917,376,"AveragePuttingDistanceGIR2Putts",2006
140,140,"Skip Kendall",72,NA,12234.083,508,"AveragePuttingDistanceGIR2Putts",2006
140,140,"Ian Leggatt",80,NA,13413.417,556,"AveragePuttingDistanceGIR2Putts",2006
140,140,"David Toms",76,NA,11866.833,492,"AveragePuttingDistanceGIR2Putts",2006
148,148,"Jim Furyk",89,NA,14653.5,611,"AveragePuttingDistanceGIR2Putts",2006
148,148,"Mathias Gronberg",92,NA,15636.583,652,"AveragePuttingDistanceGIR2Putts",2006
148,148,"Trevor Immelman",86,NA,15345.5,639,"AveragePuttingDistanceGIR2Putts",2006
148,148,"Freddie Jacobson",56,NA,10399.917,433,"AveragePuttingDistanceGIR2Putts",2006
148,148,"Peter Lonard",77,NA,13075.25,545,"AveragePuttingDistanceGIR2Putts",2006
153,153,"Rich Beem",85,NA,12537.583,525,"AveragePuttingDistanceGIR2Putts",2006
153,153,"John Daly",51,NA,7045.917,295,"AveragePuttingDistanceGIR2Putts",2006
153,153,"Todd Fischer",101,NA,16287,680,"AveragePuttingDistanceGIR2Putts",2006
153,153,"Brian Gay",107,NA,18560,775,"AveragePuttingDistanceGIR2Putts",2006
153,153,"Zach Johnson",98,NA,15744.667,659,"AveragePuttingDistanceGIR2Putts",2006
153,153,"Ted Purdy",103,NA,16001.25,669,"AveragePuttingDistanceGIR2Putts",2006
153,153,"Patrick Sheehan",104,NA,16834.833,705,"AveragePuttingDistanceGIR2Putts",2006
153,153,"Wes Short Jr",96,NA,15122.667,633,"AveragePuttingDistanceGIR2Putts",2006
161,161,"Mark Brooks",90,NA,14591.25,613,"AveragePuttingDistanceGIR2Putts",2006
161,161,"Tom Lehman",70,NA,9664.75,406,"AveragePuttingDistanceGIR2Putts",2006
161,161,"Shigeki Maruyama",94,NA,14620.583,613,"AveragePuttingDistanceGIR2Putts",2006
161,161,"Jose Maria Olazabal",62,NA,8007.917,336,"AveragePuttingDistanceGIR2Putts",2006
161,161,"Kenny Perry",73,NA,12918.917,543,"AveragePuttingDistanceGIR2Putts",2006
161,161,"Ian Poulter",53,NA,8201.417,344,"AveragePuttingDistanceGIR2Putts",2006
161,161,"Justin Rose",98,NA,17109.333,719,"AveragePuttingDistanceGIR2Putts",2006
161,161,"DJ Trahan",92,NA,14194.333,595,"AveragePuttingDistanceGIR2Putts",2006
169,169,"Fred Funk",106,NA,16798.583,707,"AveragePuttingDistanceGIR2Putts",2006
169,169,"JP Hayes",55,NA,8472.833,357,"AveragePuttingDistanceGIR2Putts",2006
169,169,"Jerry Smith",94,NA,15975.833,673,"AveragePuttingDistanceGIR2Putts",2006
172,172,"Chris DiMarco",83,NA,11955.333,505,"AveragePuttingDistanceGIR2Putts",2006
172,172,"Joe Durant",101,NA,20031.75,846,"AveragePuttingDistanceGIR2Putts",2006
172,172,"Ernie Els",69,NA,8532.25,360,"AveragePuttingDistanceGIR2Putts",2006
172,172,"John Huston",74,NA,11519.5,487,"AveragePuttingDistanceGIR2Putts",2006
172,172,"Phil Mickelson",74,NA,8976.417,379,"AveragePuttingDistanceGIR2Putts",2006
172,172,"Vijay Singh",103,NA,16210.5,684,"AveragePuttingDistanceGIR2Putts",2006
178,178,"Olin Browne",108,NA,15906.25,675,"AveragePuttingDistanceGIR2Putts",2006
179,179,"Tim Herron",82,NA,11954,508,"AveragePuttingDistanceGIR2Putts",2006
180,180,"Brian Davis",92,NA,15212.25,650,"AveragePuttingDistanceGIR2Putts",2006
180,180,"Sergio Garcia",59,NA,7361.5,314,"AveragePuttingDistanceGIR2Putts",2006
180,180,"Robert Garrigus",85,NA,13664.583,584,"AveragePuttingDistanceGIR2Putts",2006
180,180,"Joe Ogilvie",95,NA,14533.417,620,"AveragePuttingDistanceGIR2Putts",2006
184,184,"Padraig Harrington",54,NA,7352,315,"AveragePuttingDistanceGIR2Putts",2006
184,184,"Davis Love III",85,NA,10897.25,467,"AveragePuttingDistanceGIR2Putts",2006
186,186,"Retief Goosen",68,NA,8717.25,376,"AveragePuttingDistanceGIR2Putts",2006
186,186,"Joey Sindelar",90,NA,15408.75,665,"AveragePuttingDistanceGIR2Putts",2006
186,186,"Brett Wetterich",82,NA,13989.333,603,"AveragePuttingDistanceGIR2Putts",2006
189,189,"Adam Scott",70,NA,9821.75,425,"AveragePuttingDistanceGIR2Putts",2006
189,189,"Omar Uresti",61,NA,9799.583,424,"AveragePuttingDistanceGIR2Putts",2006
189,189,"Scott Verplank",88,NA,13039.75,565,"AveragePuttingDistanceGIR2Putts",2006
192,192,"Heath Slocum",96,NA,17123.417,748,"AveragePuttingDistanceGIR2Putts",2006
193,193,"Robert Gamez",94,NA,15216.667,668,"AveragePuttingDistanceGIR2Putts",2006
193,193,"Bob May",65,NA,10513.583,462,"AveragePuttingDistanceGIR2Putts",2006
195,195,"Kirk Triplett",58,NA,8823.833,389,"AveragePuttingDistanceGIR2Putts",2006
196,196,"Alex Cejka",93,NA,14677.583,670,"AveragePuttingDistanceGIR2Putts",2006
