"LowestRound_RANKTHISWEEK_2011","LowestRound_RANKLASTWEEK_2011","LowestRound_PLAYERNAME_2011","LowestRound_ROUNDS_2011","LowestRound_VALUE_2011","LowestRound_TOURNCOURSE_2011","LowestRound_ROUND_2011","stat_name","year"
63,63,"Brian Davis",105,64,NA,3,"LowestRound",2011
63,63,"Chris DiMarco",93,64,NA,3,"LowestRound",2011
63,63,"Luke Donald",73,64,NA,4,"LowestRound",2011
63,63,"David Duval",67,64,NA,3,"LowestRound",2011
63,63,"Steve Elkington",50,64,NA,3,"LowestRound",2011
63,63,"Ernie Els",71,64,NA,2,"LowestRound",2011
63,63,"Bob Estes",34,64,NA,4,"LowestRound",2011
63,63,"Harrison Frazar",58,64,NA,1,"LowestRound",2011
63,63,"Bobby Gates",82,64,NA,3,"LowestRound",2011
63,63,"Lucas Glover",74,64,NA,2,"LowestRound",2011
63,63,"Retief Goosen",50,64,NA,3,"LowestRound",2011
63,63,"Nathan Green",81,64,NA,2,"LowestRound",2011
63,63,"Adam Hadwin",20,64,NA,3,"LowestRound",2011
63,63,"JJ Henry",96,64,NA,1,"LowestRound",2011
63,63,"Jim Herman",69,64,NA,2,"LowestRound",2011
63,63,"JB Holmes",57,64,NA,2,"LowestRound",2011
63,63,"Billy Horschel",75,64,NA,2,"LowestRound",2011
63,63,"Charles Howell III",108,64,NA,3,"LowestRound",2011
63,63,"Ryo Ishikawa",27,64,NA,3,"LowestRound",2011
63,63,"Brandt Jobe",100,64,NA,2,"LowestRound",2011
63,63,"Zach Johnson",79,64,NA,3,"LowestRound",2011
63,63,"Sung Kang",63,64,NA,3,"LowestRound",2011
63,63,"Robert Karlsson",61,64,NA,3,"LowestRound",2011
63,63,"Kevin Kisner",70,64,NA,2,"LowestRound",2011
63,63,"Colt Knost",80,64,NA,3,"LowestRound",2011
63,63,"Martin Laird",77,64,NA,3,"LowestRound",2011
63,63,"Jose Manuel Lara",4,64,NA,3,"LowestRound",2011
63,63,"Spencer Levin",113,64,NA,3,"LowestRound",2011
63,63,"Frank Lickliter II",39,64,NA,2,"LowestRound",2011
63,63,"Davis Love III",70,64,NA,1,"LowestRound",2011
63,63,"Bill Lunde",92,64,NA,2,"LowestRound",2011
63,63,"Scott McCarron",65,64,NA,1,"LowestRound",2011
63,63,"George McNeill",69,64,NA,4,"LowestRound",2011
63,63,"Matt McQuillan",59,64,NA,4,"LowestRound",2011
63,63,"Bryce Molder",82,64,NA,4,"LowestRound",2011
63,63,"Francesco Molinari",31,64,NA,2,"LowestRound",2011
63,63,"Jeff Overton",92,64,NA,1,"LowestRound",2011
63,63,"Ryan Palmer",82,64,NA,2,"LowestRound",2011
63,63,"Martin Piller",63,64,NA,1,"LowestRound",2011
63,63,"Ian Poulter",52,64,NA,3,"LowestRound",2011
63,63,"Andres Romero",77,64,NA,1,"LowestRound",2011
63,63,"Rory Sabbatini",85,64,NA,2,"LowestRound",2011
63,63,"John Senden",94,64,NA,2,"LowestRound",2011
63,63,"Vijay Singh",79,64,NA,2,"LowestRound",2011
63,63,"Kevin Stadler",88,64,NA,3,"LowestRound",2011
63,63,"Kyle Stanley",98,64,NA,2,"LowestRound",2011
63,63,"Brendan Steele",89,64,NA,2,"LowestRound",2011
63,63,"Henrik Stenson",45,64,NA,2,"LowestRound",2011
63,63,"Daniel Summerhays",75,64,NA,4,"LowestRound",2011
63,63,"Josh Teater",104,64,NA,2,"LowestRound",2011
63,63,"Scott Verplank",46,64,NA,3,"LowestRound",2011
63,63,"Camilo Villegas",69,64,NA,2,"LowestRound",2011
63,63,"Bubba Watson",85,64,NA,2,"LowestRound",2011
63,63,"Charlie Wi",83,64,NA,3,"LowestRound",2011
63,63,"Garrett Willis",71,64,NA,1,"LowestRound",2011
63,63,"Dean Wilson",62,64,NA,2,"LowestRound",2011
63,63,"Mark Wilson",89,64,NA,2,"LowestRound",2011
63,63,"Gary Woodland",93,64,NA,3,"LowestRound",2011
135,135,"Robert Allenby",84,65,NA,4,"LowestRound",2011
135,135,"Stephen Ames",69,65,NA,3,"LowestRound",2011
135,135,"Arjun Atwal",91,65,NA,1,"LowestRound",2011
135,135,"Woody Austin",59,65,NA,3,"LowestRound",2011
135,135,"Ricky Barnes",78,65,NA,2,"LowestRound",2011
135,135,"Matt Bettencourt",84,65,NA,1,"LowestRound",2011
135,135,"Thomas Bjorn",16,65,NA,1,"LowestRound",2011
135,135,"Jason Bohn",74,65,NA,1,"LowestRound",2011
135,135,"Craig Bowden",9,65,NA,2,"LowestRound",2011
135,135,"Michael Bradley",74,65,NA,1,"LowestRound",2011
135,135,"Jonathan Byrd",83,65,NA,1,"LowestRound",2011
135,135,"Angel Cabrera",50,65,NA,1,"LowestRound",2011
135,135,"Chad Campbell",99,65,NA,1,"LowestRound",2011
135,135,"Bud Cauley",30,65,NA,4,"LowestRound",2011
135,135,"Greg Chalmers",88,65,NA,2,"LowestRound",2011
135,135,"Jason Dufner",78,65,NA,2,"LowestRound",2011
135,135,"Joe Durant",71,65,NA,4,"LowestRound",2011
135,135,"Jim Furyk",87,65,NA,1,"LowestRound",2011
135,135,"Sergio Garcia",61,65,NA,2,"LowestRound",2011
135,135,"Tom Gillis",55,65,NA,4,"LowestRound",2011
135,135,"Andres Gonzales",60,65,NA,2,"LowestRound",2011
135,135,"Jason Gore",19,65,NA,3,"LowestRound",2011
135,135,"Paul Goydos",81,65,NA,2,"LowestRound",2011
135,135,"Padraig Harrington",60,65,NA,1,"LowestRound",2011
135,135,"JP Hayes",56,65,NA,4,"LowestRound",2011
135,135,"David Hearn",88,65,NA,1,"LowestRound",2011
135,135,"Tim Herron",85,65,NA,2,"LowestRound",2011
135,135,"Charley Hoffman",93,65,NA,3,"LowestRound",2011
135,135,"Lee Janzen",62,65,NA,1,"LowestRound",2011
135,135,"Richard Johnson",64,65,NA,1,"LowestRound",2011
135,135,"Matt Jones",71,65,NA,1,"LowestRound",2011
135,135,"Jerry Kelly",85,65,NA,3,"LowestRound",2011
135,135,"KT Kim",29,65,NA,3,"LowestRound",2011
135,135,"Bio Kim",71,65,NA,2,"LowestRound",2011
135,135,"Tom Lehman",18,65,NA,1,"LowestRound",2011
135,135,"Marc Leishman",87,65,NA,1,"LowestRound",2011
135,135,"Michael Letzig",33,65,NA,2,"LowestRound",2011
135,135,"Tom Lewis",4,65,NA,1,"LowestRound",2011
135,135,"Peter Lonard",8,65,NA,2,"LowestRound",2011
135,135,"Steve Lowery",4,65,NA,2,"LowestRound",2011
135,135,"Jarrod Lyle",83,65,NA,2,"LowestRound",2011
135,135,"John Mallinger",42,65,NA,3,"LowestRound",2011
135,135,"Ben Martin",74,65,NA,1,"LowestRound",2011
135,135,"Shigeki Maruyama",6,65,NA,2,"LowestRound",2011
135,135,"David Mathis",83,65,NA,2,"LowestRound",2011
135,135,"Troy Matteson",91,65,NA,1,"LowestRound",2011
135,135,"Billy Mayfair",94,65,NA,1,"LowestRound",2011
135,135,"Rory McIlroy",36,65,NA,1,"LowestRound",2011
135,135,"John Merrick",71,65,NA,3,"LowestRound",2011
135,135,"Shaun Micheel",77,65,NA,4,"LowestRound",2011
135,135,"Joe Ogilvie",75,65,NA,2,"LowestRound",2011
135,135,"Louis Oosthuizen",46,65,NA,1,"LowestRound",2011
135,135,"Rod Pampling",72,65,NA,1,"LowestRound",2011
135,135,"Jesper Parnevik",26,65,NA,3,"LowestRound",2011
135,135,"Pat Perez",76,65,NA,4,"LowestRound",2011
135,135,"Tim Petrovic",88,65,NA,1,"LowestRound",2011
135,135,"Aron Price",58,65,NA,4,"LowestRound",2011
135,135,"Alex Prugh",82,65,NA,1,"LowestRound",2011
135,135,"Michael Putnam",67,65,NA,1,"LowestRound",2011
135,135,"Brett Quigley",25,65,NA,2,"LowestRound",2011
135,135,"Alvaro Quiros",25,65,NA,1,"LowestRound",2011
135,135,"Tag Ridings",87,65,NA,1,"LowestRound",2011
135,135,"Alexandre Rocha",65,65,NA,4,"LowestRound",2011
135,135,"Nate Smith",66,65,NA,2,"LowestRound",2011
135,135,"Scott Stallings",84,65,NA,2,"LowestRound",2011
135,135,"Paul Stankowski",78,65,NA,2,"LowestRound",2011
135,135,"Vaughn Taylor",89,65,NA,1,"LowestRound",2011
135,135,"Kirk Triplett",26,65,NA,2,"LowestRound",2011
135,135,"Bo Van Pelt",92,65,NA,3,"LowestRound",2011
135,135,"Charles Warren",29,65,NA,4,"LowestRound",2011
135,135,"Boo Weekley",66,65,NA,2,"LowestRound",2011
135,135,"Lee Westwood",36,65,NA,4,"LowestRound",2011
207,207,"Joe Affrunti",15,66,NA,2,"LowestRound",2011
207,207,"Michael Allen",16,66,NA,2,"LowestRound",2011
207,207,"Joseph Bramlett",73,66,NA,2,"LowestRound",2011
207,207,"Alejandro Canizares",6,66,NA,3,"LowestRound",2011
207,207,"Kevin Chappell",78,66,NA,3,"LowestRound",2011
207,207,"Chad Collins",47,66,NA,1,"LowestRound",2011
207,207,"John Cook",4,66,NA,4,"LowestRound",2011
207,207,"Fred Couples",18,66,NA,2,"LowestRound",2011
207,207,"Ben Curtis",66,66,NA,3,"LowestRound",2011
207,207,"Marco Dawson",12,66,NA,3,"LowestRound",2011
207,207,"Simon Dyson",12,66,NA,2,"LowestRound",2011
207,207,"Fabian Gomez",84,66,NA,3,"LowestRound",2011
207,207,"Scott Gordon",43,66,NA,2,"LowestRound",2011
207,207,"Mathias Gronberg",4,66,NA,3,"LowestRound",2011
207,207,"Scott Gutschewski",67,66,NA,2,"LowestRound",2011
207,207,"Todd Hamilton",32,66,NA,2,"LowestRound",2011
207,207,"Anders Hansen",21,66,NA,4,"LowestRound",2011
207,207,"Peter Hanson",35,66,NA,3,"LowestRound",2011
207,207,"Mark Hensby",17,66,NA,1,"LowestRound",2011
207,207,"Morgan Hoffmann",12,66,NA,2,"LowestRound",2011
207,207,"Ryuji Imada",83,66,NA,4,"LowestRound",2011
207,207,"Miguel Angel Jimenez",26,66,NA,1,"LowestRound",2011
207,207,"Kent Jones",76,66,NA,2,"LowestRound",2011
207,207,"Martin Kaymer",38,66,NA,1,"LowestRound",2011
207,207,"Pablo Larrazabal",12,66,NA,4,"LowestRound",2011
207,207,"WC Liang",6,66,NA,1,"LowestRound",2011
207,207,"Jamie Lovemark",22,66,NA,4,"LowestRound",2011
207,207,"Edoardo Molinari",44,66,NA,2,"LowestRound",2011
207,207,"Sean OHair",71,66,NA,3,"LowestRound",2011
207,207,"Mark OMeara",8,66,NA,1,"LowestRound",2011
207,207,"Geoff Ogilvy",69,66,NA,3,"LowestRound",2011
207,207,"Hennie Otto",4,66,NA,2,"LowestRound",2011
207,207,"Carl Paulson",28,66,NA,2,"LowestRound",2011
207,207,"Cameron Percy",39,66,NA,4,"LowestRound",2011
207,207,"Tom Pernice Jr",39,66,NA,3,"LowestRound",2011
207,207,"Kenny Perry",36,66,NA,1,"LowestRound",2011
207,207,"Dicky Pride",23,66,NA,2,"LowestRound",2011
207,207,"Patrick Reed",9,66,NA,1,"LowestRound",2011
207,207,"Chris Riley",76,66,NA,1,"LowestRound",2011
207,207,"Charl Schwartzel",58,66,NA,2,"LowestRound",2011
207,207,"Marcel Siem",4,66,NA,2,"LowestRound",2011
207,207,"Will Strickler",51,66,NA,1,"LowestRound",2011
207,207,"Peter Tomasulo",36,66,NA,2,"LowestRound",2011
207,207,"Marc Turnesa",54,66,NA,4,"LowestRound",2011
207,207,"Omar Uresti",14,66,NA,1,"LowestRound",2011
207,207,"Tiger Woods",27,66,NA,2,"LowestRound",2011
253,253,"Sangmoon Bae",6,67,NA,4,"LowestRound",2011
253,253,"Chris Baryla",45,67,NA,4,"LowestRound",2011
253,253,"Rich Beem",53,67,NA,2,"LowestRound",2011
253,253,"Notah Begay III",9,67,NA,2,"LowestRound",2011
253,253,"Tom Byrum",4,67,NA,1,"LowestRound",2011
253,253,"Mark Calcavecchia",16,67,NA,2,"LowestRound",2011
253,253,"John Daly",49,67,NA,3,"LowestRound",2011
253,253,"Robert Damron",10,67,NA,2,"LowestRound",2011
253,253,"Christopher DeForest",4,67,NA,2,"LowestRound",2011
253,253,"Johan Edfors",8,67,NA,4,"LowestRound",2011
253,253,"Hiroyuki Fujita",17,67,NA,4,"LowestRound",2011
253,253,"Justin Hicks",60,67,NA,2,"LowestRound",2011
253,253,"Raphael Jacquelin",6,67,NA,2,"LowestRound",2011
253,253,"Erick Justesen",4,67,NA,2,"LowestRound",2011
253,253,"Troy Kelly",4,67,NA,1,"LowestRound",2011
253,253,"Matteo Manassero",27,67,NA,3,"LowestRound",2011
253,253,"Len Mattiace",10,67,NA,2,"LowestRound",2011
253,253,"Rocco Mediate",53,67,NA,1,"LowestRound",2011
253,253,"Troy Merritt",63,67,NA,4,"LowestRound",2011
253,253,"Garth Mulroy",10,67,NA,1,"LowestRound",2011
253,253,"Alexander Noren",14,67,NA,2,"LowestRound",2011
253,253,"Sam Saunders",22,67,NA,2,"LowestRound",2011
253,253,"Michael Sim",45,67,NA,1,"LowestRound",2011
253,253,"Duffy Waldorf",36,67,NA,1,"LowestRound",2011
253,253,"Matt Weibring",14,67,NA,1,"LowestRound",2011
253,253,"Brett Wetterich",28,67,NA,2,"LowestRound",2011
279,279,"Thomas Aiken",10,68,NA,1,"LowestRound",2011
279,279,"Steve Allan",4,68,NA,2,"LowestRound",2011
279,279,"Fredrik Andersson Hed",6,68,NA,1,"LowestRound",2011
279,279,"Craig Barlow",18,68,NA,2,"LowestRound",2011
279,279,"Kurt Barnes",2,68,NA,1,"LowestRound",2011
279,279,"Brian Bateman",4,68,NA,2,"LowestRound",2011
279,279,"Guy Boros",4,68,NA,4,"LowestRound",2011
279,279,"Josh Broadaway",4,68,NA,3,"LowestRound",2011
279,279,"Darren Clarke",10,68,NA,2,"LowestRound",2011
279,279,"Matt Every",16,68,NA,3,"LowestRound",2011
279,279,"Robert Gamez",23,68,NA,2,"LowestRound",2011
279,279,"Richard Green",11,68,NA,2,"LowestRound",2011
279,279,"Matt Hill",5,68,NA,2,"LowestRound",2011
279,279,"John Huston",6,68,NA,2,"LowestRound",2011
279,279,"Junggon Hwang",4,68,NA,1,"LowestRound",2011
279,279,"Yuta Ikeda",27,68,NA,2,"LowestRound",2011
279,279,"Jonathan Kaye",5,68,NA,2,"LowestRound",2011
279,279,"Drew Kittleson",2,68,NA,2,"LowestRound",2011
279,279,"Jeff Klauk",20,68,NA,3,"LowestRound",2011
279,279,"Greg Kraft",4,68,NA,2,"LowestRound",2011
279,279,"Olafur Loftsson",2,68,NA,1,"LowestRound",2011
279,279,"Hideki Matsuyama",6,68,NA,3,"LowestRound",2011
279,279,"John Morse",2,68,NA,1,"LowestRound",2011
279,279,"Savio Nazareth",2,68,NA,2,"LowestRound",2011
279,279,"Jose Maria Olazabal",14,68,NA,3,"LowestRound",2011
279,279,"Leif Olson",2,68,NA,1,"LowestRound",2011
279,279,"Ted Purdy",14,68,NA,1,"LowestRound",2011
279,279,"Robert Rock",8,68,NA,4,"LowestRound",2011
279,279,"Richard Scott",4,68,NA,1,"LowestRound",2011
279,279,"Sal Spallone",4,68,NA,1,"LowestRound",2011
279,279,"Jordan Spieth",4,68,NA,2,"LowestRound",2011
279,279,"Andre Stolz",8,68,NA,2,"LowestRound",2011
279,279,"Kevin Sutherland",33,68,NA,1,"LowestRound",2011
279,279,"Jerod Turner",10,68,NA,2,"LowestRound",2011
279,279,"Kevin Tway",8,68,NA,2,"LowestRound",2011
279,279,"Mike Weir",34,68,NA,1,"LowestRound",2011
279,279,"Jay Williamson",16,68,NA,1,"LowestRound",2011
316,316,"Mark Brooks",14,69,NA,1,"LowestRound",2011
316,316,"Alex Carpenter",2,69,NA,2,"LowestRound",2011
316,316,"Phillip Choi",2,69,NA,2,"LowestRound",2011
316,316,"Will Claxton",4,69,NA,1,"LowestRound",2011
316,316,"George Coetzee",4,69,NA,2,"LowestRound",2011
316,316,"Graham DeLaet",5,69,NA,2,"LowestRound",2011
316,316,"Julian Etulain",4,69,NA,4,"LowestRound",2011
316,316,"Brad Faxon",27,69,NA,2,"LowestRound",2011
316,316,"Todd Fischer",8,69,NA,2,"LowestRound",2011
316,316,"Ross Fisher",24,69,NA,4,"LowestRound",2011
316,316,"Marcus Fraser",4,69,NA,1,"LowestRound",2011
316,316,"Fred Funk",14,69,NA,2,"LowestRound",2011
316,316,"Mathew Goggin",4,69,NA,4,"LowestRound",2011
316,316,"Gregory Havret",10,69,NA,4,"LowestRound",2011
316,316,"Scott Hend",2,69,NA,1,"LowestRound",2011
316,316,"Russell Henley",4,69,NA,2,"LowestRound",2011
316,316,"Bobby Hudson",2,69,NA,1,"LowestRound",2011
316,316,"Billy Hurley III",9,69,NA,2,"LowestRound",2011
316,316,"Steve Jones",4,69,NA,3,"LowestRound",2011
316,316,"Skip Kendall",14,69,NA,1,"LowestRound",2011
316,316,"JL Lewis",4,69,NA,1,"LowestRound",2011
316,316,"Joost Luiten",4,69,NA,2,"LowestRound",2011
316,316,"Michio Matsumura",2,69,NA,2,"LowestRound",2011
316,316,"Bob May",6,69,NA,2,"LowestRound",2011
316,316,"Richard McEvoy",4,69,NA,1,"LowestRound",2011
316,316,"Parker McLachlin",6,69,NA,1,"LowestRound",2011
316,316,"Kevin Messer",2,69,NA,1,"LowestRound",2011
316,316,"Seung Yul Noh",19,69,NA,4,"LowestRound",2011
316,316,"Steve Pate",4,69,NA,1,"LowestRound",2011
316,316,"Corey Pavin",12,69,NA,2,"LowestRound",2011
316,316,"Jonathan Randolph",4,69,NA,2,"LowestRound",2011
316,316,"Jerry Richardson Jr",2,69,NA,2,"LowestRound",2011
316,316,"Dustin Risdon",4,69,NA,2,"LowestRound",2011
316,316,"Mike Small",16,69,NA,2,"LowestRound",2011
316,316,"Chris Smith",8,69,NA,2,"LowestRound",2011
316,316,"Shunsuke Sonoda",2,69,NA,2,"LowestRound",2011
316,316,"Bob Sowards",2,69,NA,1,"LowestRound",2011
316,316,"Phil Tataurangi",2,69,NA,2,"LowestRound",2011
316,316,"Peter Uihlein",16,69,NA,2,"LowestRound",2011
316,316,"Tim Weinhart",2,69,NA,2,"LowestRound",2011
316,316,"Danny Willett",2,69,NA,1,"LowestRound",2011
357,357,"Gregory Bourdy",6,70,NA,2,"LowestRound",2011
357,357,"Gary Boyd",4,70,NA,2,"LowestRound",2011
357,357,"Daniel Chopra",6,70,NA,1,"LowestRound",2011
357,357,"Keith Clearwater",2,70,NA,1,"LowestRound",2011
357,357,"Tommy Cocha",2,70,NA,1,"LowestRound",2011
357,357,"Floris De Vries",4,70,NA,1,"LowestRound",2011
357,357,"Stuart Deane",1,70,NA,1,"LowestRound",2011
357,357,"Bubba Dickerson",2,70,NA,1,"LowestRound",2011
357,357,"Do Hoon Kim",4,70,NA,3,"LowestRound",2011
357,357,"Carlos Franco",6,70,NA,1,"LowestRound",2011
357,357,"Brad Fritsch",4,70,NA,2,"LowestRound",2011
357,357,"David Frost",2,70,NA,1,"LowestRound",2011
357,357,"Stephen Gallacher",8,70,NA,1,"LowestRound",2011
357,357,"Tom Hoge",2,70,NA,2,"LowestRound",2011
357,357,"Billy Kennerly",2,70,NA,1,"LowestRound",2011
357,357,"Simon Khan",4,70,NA,4,"LowestRound",2011
357,357,"Rick Kulacz",2,70,NA,2,"LowestRound",2011
357,357,"Paul Lawrie",4,70,NA,2,"LowestRound",2011
357,357,"Anthony Paolucci",6,70,NA,1,"LowestRound",2011
357,357,"Nick Price",4,70,NA,1,"LowestRound",2011
357,357,"Chad Proehl",2,70,NA,1,"LowestRound",2011
357,357,"Brady Schnell",2,70,NA,2,"LowestRound",2011
357,357,"Dave Schultz",4,70,NA,2,"LowestRound",2011
357,357,"Oscar Serna",2,70,NA,1,"LowestRound",2011
357,357,"Darron Stiles",2,70,NA,1,"LowestRound",2011
357,357,"Graeme Storm",2,70,NA,1,"LowestRound",2011
357,357,"Tadahiro Takayama",3,70,NA,1,"LowestRound",2011
357,357,"Grant Waite",2,70,NA,1,"LowestRound",2011
357,357,"Tom Watson",8,70,NA,2,"LowestRound",2011
357,357,"Drew Weaver",6,70,NA,2,"LowestRound",2011
357,357,"Peter Whiteford",2,70,NA,1,"LowestRound",2011
357,357,"Tim Wilkinson",2,70,NA,2,"LowestRound",2011
389,389,"Benjamin Alvarado",2,71,NA,2,"LowestRound",2011
389,389,"Mark Anderson",2,71,NA,1,"LowestRound",2011
389,389,"Alex Aragon",6,71,NA,3,"LowestRound",2011
389,389,"Olin Browne",2,71,NA,1,"LowestRound",2011
389,389,"Michael Clark II",2,71,NA,1,"LowestRound",2011
389,389,"Chris Epperson",2,71,NA,2,"LowestRound",2011
389,389,"Kenneth Ferrie",4,71,NA,2,"LowestRound",2011
389,389,"Tony Finau",2,71,NA,2,"LowestRound",2011
389,389,"Dan Forsman",2,71,NA,2,"LowestRound",2011
389,389,"Garrett Frank",2,71,NA,2,"LowestRound",2011
389,389,"Robin Freeman",2,71,NA,1,"LowestRound",2011
389,389,"Federico Garcia",2,71,NA,1,"LowestRound",2011
389,389,"Elliot Gealy",2,71,NA,2,"LowestRound",2011
389,389,"Lanto Griffin",4,71,NA,1,"LowestRound",2011
389,389,"Travis Hampshire",2,71,NA,2,"LowestRound",2011
389,389,"Kevin Hayashi",2,71,NA,2,"LowestRound",2011
389,389,"Wes Heffernan",4,71,NA,2,"LowestRound",2011
389,389,"Nolan Henke",2,71,NA,2,"LowestRound",2011
389,389,"Jesse Hutchins",2,71,NA,2,"LowestRound",2011
389,389,"Russell Knox",2,71,NA,1,"LowestRound",2011
389,389,"Jason Kokrak",2,71,NA,1,"LowestRound",2011
389,389,"Brad Lardon",4,71,NA,2,"LowestRound",2011
389,389,"Mitch Lowe",2,71,NA,1,"LowestRound",2011
389,389,"Bryden Macpherson",2,71,NA,1,"LowestRound",2011
389,389,"Brian Maurer",2,71,NA,2,"LowestRound",2011
389,389,"David May",2,71,NA,1,"LowestRound",2011
389,389,"Robert McClellan",4,71,NA,1,"LowestRound",2011
389,389,"Andrew McLardy",2,71,NA,2,"LowestRound",2011
389,389,"Matthew Millar",4,71,NA,1,"LowestRound",2011
389,389,"Koumei Oda",2,71,NA,2,"LowestRound",2011
389,389,"Preston Otte",2,71,NA,1,"LowestRound",2011
389,389,"Joe Panzeri",2,71,NA,1,"LowestRound",2011
389,389,"Rod Perry",4,71,NA,2,"LowestRound",2011
389,389,"Danny Renfro",2,71,NA,1,"LowestRound",2011
389,389,"John Riegger",2,71,NA,1,"LowestRound",2011
389,389,"Jason Roets",2,71,NA,2,"LowestRound",2011
389,389,"David Saka",2,71,NA,1,"LowestRound",2011
389,389,"Craig Stadler",2,71,NA,2,"LowestRound",2011
