"BestYTD1PuttorBetterStreak_RANKTHISWEEK_2007","BestYTD1PuttorBetterStreak_RANKLASTWEEK_2007","BestYTD1PuttorBetterStreak_PLAYERNAME_2007","BestYTD1PuttorBetterStreak_EVENTS_2007","BestYTD1PuttorBetterStreak_VALUE_2007","stat_name","year"
93,93,"Bryce Molder",21,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Nick OHern",22,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Joe Ogilvie",31,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Geoff Ogilvy",22,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Jeff Overton",19,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Rod Pampling",25,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Pat Perez",27,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Tim Petrovic",32,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Ted Purdy",33,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Jeff Quinney",29,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Andrew Ruthkoski",2,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Jason Schultz",22,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Adam Scott",19,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Vijay Singh",27,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Heath Slocum",28,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Jeff Sluman",21,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Henrik Stenson",15,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Graeme Storm",3,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Steve Stricker",23,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Oliver Thomson",2,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Chris Tidland",21,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Bob Tway",32,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Camilo Villegas",24,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Grant Waite",12,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Boo Weekley",29,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Charlie Wi",27,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Jay Williamson",14,7,"BestYTD1PuttorBetterStreak",2007
93,93,"Garrett Willis",13,7,"BestYTD1PuttorBetterStreak",2007
175,175,"Robert Allenby",28,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Stephen Ames",23,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Billy Andrade",27,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Seve Ballesteros",1,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Craig Barlow",16,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Chris Baryla",1,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Cameron Beckman",29,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Michael Boyd",21,6,"BestYTD1PuttorBetterStreak",2007
175,175,"David Branshaw",30,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Bart Bryant",25,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Kelvin Burgin",1,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Jonathan Byrd",23,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Tom Byrum",20,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Michael Campbell",9,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Paul Casey",10,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Alex Cejka",25,6,"BestYTD1PuttorBetterStreak",2007
175,175,"KJ Choi",25,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Darren Clarke",10,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Jose Coceres",17,6,"BestYTD1PuttorBetterStreak",2007
175,175,"John Daly",24,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Glen Day",27,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Jay Delsing",12,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Bubba Dickerson",19,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Joe Durant",28,6,"BestYTD1PuttorBetterStreak",2007
175,175,"David Duval",7,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Ernie Els",16,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Bob Estes",28,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Brad Faxon",18,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Jim Gallagher Jr",9,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Sergio Garcia",19,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Lucas Glover",29,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Andres Gonzales",1,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Paul Gow",26,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Scott Gutschewski",22,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Bill Haas",30,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Padraig Harrington",18,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Dudley Hart",12,6,"BestYTD1PuttorBetterStreak",2007
175,175,"JJ Henry",26,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Trevor Immelman",21,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Peter Jacobsen",1,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Thongchai Jaidee",3,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Lee Janzen",24,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Zach Johnson",23,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Richard Johnson",32,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Kent Jones",30,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Jerry Kelly",28,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Matt Kuchar",26,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Bronson La Cassie",1,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Doug LaBelle II",33,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Bernhard Langer",14,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Jose Manuel Lara",2,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Stephen Leaney",26,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Luke List",4,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Peter Lonard",27,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Steve Lowery",22,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Daisuke Maruyama",28,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Bob May",16,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Billy Mayfair",30,6,"BestYTD1PuttorBetterStreak",2007
175,175,"John Merrick",29,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Greg Owen",29,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Ryan Palmer",30,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Jesper Parnevik",27,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Corey Pavin",25,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Craig Perks",15,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Tag Ridings",18,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Mark Rummings",2,6,"BestYTD1PuttorBetterStreak",2007
175,175,"John Senden",27,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Paul Sheehan",11,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Wes Short Jr",12,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Joey Sindelar",25,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Chris Smith",8,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Kevin Stadler",31,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Toru Taniguchi",4,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Paul Trittler",1,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Ted Tryba",1,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Vance Veazey",9,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Scott Verplank",23,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Johnson Wagner",33,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Duffy Waldorf",23,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Nick Watney",26,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Mike Weir",23,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Brett Wetterich",28,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Steve Wheatcroft",25,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Lee Williams",2,6,"BestYTD1PuttorBetterStreak",2007
175,175,"Mark Wilson",25,6,"BestYTD1PuttorBetterStreak",2007
260,260,"Brad Adamonis",2,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Alex Aragon",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Ricky Barnes",2,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Ryan Benzel",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"David Berganio Jr",3,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Jon Bevan",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Jason Bohn",17,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Markus Brier",2,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Paul Broadhurst",2,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Bob Burns",5,5,"BestYTD1PuttorBetterStreak",2007
260,260,"John Cook",13,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Ben Crenshaw",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Clark Dennis",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Bradley Dredge",4,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Johan Edfors",8,5,"BestYTD1PuttorBetterStreak",2007
260,260,"John Ellis",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Philip Francis",3,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Derek Gillespie",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Bill Glasson",4,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Richard Green",5,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Scott Gump",12,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Anton Haig",2,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Gary Hallberg",7,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Ty Harris",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Scott Hebert",2,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Matt Hendrix",24,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Gabriel Hjertstedt",9,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Reed Hughes",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Billy Hurley III",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Raphael Jacquelin",3,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Brandt Jobe",5,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Steve Jones",9,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Danny King",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Colt Knost",4,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Neal Lancaster",13,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Mike Lawrence",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"DH Lee",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Ian Leggatt",4,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Rick Leibovich",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Sandy Lyle",2,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Andy Matthews",2,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Larry Mize",12,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Colin Montgomerie",9,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Alan Morin",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Louis Oosthuizen",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Scott Parel",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Jin Park",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Scott Piercy",6,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Michael Putnam",29,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Mike Regner",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Larry Rinker",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Andres Romero",3,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Jim Rutledge",23,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Achi Sato",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Brady Schnell",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Charl Schwartzel",6,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Paul Stankowski",18,5,"BestYTD1PuttorBetterStreak",2007
260,260,"BJ Staten",7,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Richard Sterne",3,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Hideto Tanihara",4,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Phil Tataurangi",8,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Esteban Toledo",2,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Kirk Triplett",25,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Omar Uresti",4,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Bubba Watson",26,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Michelle Wie",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Oliver Wilson",1,5,"BestYTD1PuttorBetterStreak",2007
260,260,"Kaname Yokoo",2,5,"BestYTD1PuttorBetterStreak",2007
328,328,"Fredrik Andersson Hed",1,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Andy Bare",1,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Notah Begay III",7,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Shane Bertsch",4,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Ryan Blaum",1,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Steven Bowditch",5,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Michael Bradley",8,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Alejandro Canizares",3,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Bobby Clampett",1,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Russ Cochran",1,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Steve Conway",1,4,"BestYTD1PuttorBetterStreak",2007
328,328,"David Coupland",1,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Fred Couples",3,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Kris Cox",8,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Stuart Deane",3,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Chip Deason",1,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Todd Demsey",1,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Chris Dillow",1,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Robert Dinwiddie",1,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Nick Dougherty",3,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Scott Dunlap",1,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Simon Dyson",1,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Pelle Edberg",1,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Danny Ellis",2,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Matt Every",2,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Nick Faldo",1,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Keith Fergus",1,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Nick Flanagan",4,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Raymond Floyd",2,4,"BestYTD1PuttorBetterStreak",2007
328,328,"Mark Foster",1,4,"BestYTD1PuttorBetterStreak",2007
328,328,"David Gossett",2,4,"BestYTD1PuttorBetterStreak",2007
