"Approach150175yardsRTPScore_RANKTHISWEEK_2008","Approach150175yardsRTPScore_RANKLASTWEEK_2008","Approach150175yardsRTPScore_PLAYERNAME_2008","Approach150175yardsRTPScore_ROUNDS_2008","Approach150175yardsRTPScore_AVGRTP_2008","stat_name","year"
1,1,"Matt Kuchar",88,-0.11,"Approach150175yardsRTPScore",2008
2,2,"Bob Tway",70,-0.109,"Approach150175yardsRTPScore",2008
3,3,"Tom Pernice Jr",104,-0.107,"Approach150175yardsRTPScore",2008
4,4,"Andres Romero",69,-0.106,"Approach150175yardsRTPScore",2008
5,5,"Aaron Baddeley",76,-0.103,"Approach150175yardsRTPScore",2008
6,6,"John Huston",56,-0.101,"Approach150175yardsRTPScore",2008
7,7,"Dean Wilson",109,-0.1,"Approach150175yardsRTPScore",2008
8,8,"Justin Leonard",101,-0.095,"Approach150175yardsRTPScore",2008
9,9,"Jeff Quinney",87,-0.093,"Approach150175yardsRTPScore",2008
10,10,"Rory Sabbatini",77,-0.092,"Approach150175yardsRTPScore",2008
11,11,"Robert Allenby",108,-0.09,"Approach150175yardsRTPScore",2008
12,12,"Stephen Ames",83,-0.089,"Approach150175yardsRTPScore",2008
12,12,"Bubba Watson",97,-0.089,"Approach150175yardsRTPScore",2008
14,14,"Kent Jones",68,-0.086,"Approach150175yardsRTPScore",2008
15,15,"Kenny Perry",97,-0.084,"Approach150175yardsRTPScore",2008
16,16,"Greg Kraft",63,-0.083,"Approach150175yardsRTPScore",2008
17,17,"Jim Furyk",95,-0.078,"Approach150175yardsRTPScore",2008
18,18,"Dudley Hart",74,-0.077,"Approach150175yardsRTPScore",2008
18,18,"Freddie Jacobson",78,-0.077,"Approach150175yardsRTPScore",2008
20,20,"Tommy Armour III",77,-0.076,"Approach150175yardsRTPScore",2008
20,20,"Bart Bryant",81,-0.076,"Approach150175yardsRTPScore",2008
20,20,"Carlos Franco",73,-0.076,"Approach150175yardsRTPScore",2008
20,20,"Lucas Glover",91,-0.076,"Approach150175yardsRTPScore",2008
24,24,"Chez Reavie",102,-0.075,"Approach150175yardsRTPScore",2008
25,25,"Steve Marino",119,-0.071,"Approach150175yardsRTPScore",2008
26,26,"Bob Estes",90,-0.07,"Approach150175yardsRTPScore",2008
27,27,"Angel Cabrera",55,-0.069,"Approach150175yardsRTPScore",2008
28,28,"Richard Johnson",60,-0.068,"Approach150175yardsRTPScore",2008
29,29,"Tim Clark",90,-0.067,"Approach150175yardsRTPScore",2008
29,29,"Craig Kanada",65,-0.067,"Approach150175yardsRTPScore",2008
31,31,"Ryan Palmer",69,-0.066,"Approach150175yardsRTPScore",2008
32,32,"KJ Choi",74,-0.064,"Approach150175yardsRTPScore",2008
33,33,"Eric Axley",113,-0.062,"Approach150175yardsRTPScore",2008
34,34,"Tommy Gainey",60,-0.061,"Approach150175yardsRTPScore",2008
35,35,"Alex Cejka",75,-0.06,"Approach150175yardsRTPScore",2008
35,35,"Frank Lickliter II",107,-0.06,"Approach150175yardsRTPScore",2008
37,37,"John Mallinger",95,-0.059,"Approach150175yardsRTPScore",2008
38,38,"Marco Dawson",64,-0.058,"Approach150175yardsRTPScore",2008
39,39,"Kevin Streelman",114,-0.056,"Approach150175yardsRTPScore",2008
39,39,"Mark Wilson",107,-0.056,"Approach150175yardsRTPScore",2008
41,41,"Mark Hensby",71,-0.055,"Approach150175yardsRTPScore",2008
42,42,"Steve Elkington",84,-0.054,"Approach150175yardsRTPScore",2008
42,42,"Carl Pettersson",110,-0.054,"Approach150175yardsRTPScore",2008
44,44,"Jerry Kelly",89,-0.053,"Approach150175yardsRTPScore",2008
44,44,"Jesper Parnevik",88,-0.053,"Approach150175yardsRTPScore",2008
46,46,"Paul Casey",55,-0.052,"Approach150175yardsRTPScore",2008
47,47,"Brad Elder",67,-0.051,"Approach150175yardsRTPScore",2008
48,48,"George McNeill",97,-0.05,"Approach150175yardsRTPScore",2008
49,49,"Bill Haas",99,-0.047,"Approach150175yardsRTPScore",2008
50,50,"Ryan Moore",72,-0.046,"Approach150175yardsRTPScore",2008
50,50,"Jeff Overton",103,-0.046,"Approach150175yardsRTPScore",2008
52,52,"Steve Flesch",95,-0.045,"Approach150175yardsRTPScore",2008
52,52,"Steve Stricker",75,-0.045,"Approach150175yardsRTPScore",2008
54,54,"Tom Scherrer",56,-0.044,"Approach150175yardsRTPScore",2008
55,55,"Ken Duke",116,-0.043,"Approach150175yardsRTPScore",2008
55,55,"Zach Johnson",85,-0.043,"Approach150175yardsRTPScore",2008
55,55,"Chris Stroud",81,-0.043,"Approach150175yardsRTPScore",2008
58,58,"Chris DiMarco",87,-0.042,"Approach150175yardsRTPScore",2008
58,58,"Mathew Goggin",91,-0.042,"Approach150175yardsRTPScore",2008
60,60,"Glen Day",64,-0.041,"Approach150175yardsRTPScore",2008
61,61,"John Riegger",73,-0.04,"Approach150175yardsRTPScore",2008
61,61,"Charlie Wi",97,-0.04,"Approach150175yardsRTPScore",2008
63,63,"Shane Bertsch",96,-0.039,"Approach150175yardsRTPScore",2008
63,63,"Lee Janzen",89,-0.039,"Approach150175yardsRTPScore",2008
63,63,"David Toms",70,-0.039,"Approach150175yardsRTPScore",2008
66,66,"DJ Trahan",94,-0.038,"Approach150175yardsRTPScore",2008
67,67,"Camilo Villegas",79,-0.037,"Approach150175yardsRTPScore",2008
68,68,"Ben Curtis",80,-0.036,"Approach150175yardsRTPScore",2008
68,68,"YE Yang",89,-0.036,"Approach150175yardsRTPScore",2008
70,70,"Kevin Sutherland",98,-0.035,"Approach150175yardsRTPScore",2008
71,71,"Peter Lonard",92,-0.034,"Approach150175yardsRTPScore",2008
71,71,"Ian Poulter",51,-0.034,"Approach150175yardsRTPScore",2008
71,71,"Chris Riley",51,-0.034,"Approach150175yardsRTPScore",2008
71,71,"Jimmy Walker",73,-0.034,"Approach150175yardsRTPScore",2008
75,75,"Robert Garrigus",90,-0.03,"Approach150175yardsRTPScore",2008
76,76,"Scott McCarron",63,-0.029,"Approach150175yardsRTPScore",2008
76,76,"Phil Mickelson",80,-0.029,"Approach150175yardsRTPScore",2008
76,76,"Vijay Singh",82,-0.029,"Approach150175yardsRTPScore",2008
79,79,"Michael Allen",91,-0.028,"Approach150175yardsRTPScore",2008
79,79,"Briny Baird",113,-0.028,"Approach150175yardsRTPScore",2008
79,79,"Jay Williamson",96,-0.028,"Approach150175yardsRTPScore",2008
82,82,"Chad Collins",72,-0.027,"Approach150175yardsRTPScore",2008
82,82,"Ben Crane",86,-0.027,"Approach150175yardsRTPScore",2008
82,82,"Brian Gay",102,-0.027,"Approach150175yardsRTPScore",2008
82,82,"Hunter Mahan",87,-0.027,"Approach150175yardsRTPScore",2008
82,82,"Patrick Sheehan",124,-0.027,"Approach150175yardsRTPScore",2008
87,87,"Steve Lowery",74,-0.026,"Approach150175yardsRTPScore",2008
87,87,"Bob Sowards",61,-0.026,"Approach150175yardsRTPScore",2008
89,89,"Brad Adamonis",87,-0.024,"Approach150175yardsRTPScore",2008
90,90,"Sergio Garcia",72,-0.023,"Approach150175yardsRTPScore",2008
91,91,"Anthony Kim",81,-0.022,"Approach150175yardsRTPScore",2008
91,91,"Nick OHern",82,-0.022,"Approach150175yardsRTPScore",2008
93,93,"Shigeki Maruyama",50,-0.019,"Approach150175yardsRTPScore",2008
94,94,"Stewart Cink",87,-0.018,"Approach150175yardsRTPScore",2008
94,94,"Paul Goydos",78,-0.018,"Approach150175yardsRTPScore",2008
96,96,"Martin Laird",98,-0.016,"Approach150175yardsRTPScore",2008
96,96,"Marc Turnesa",87,-0.016,"Approach150175yardsRTPScore",2008
98,98,"Ryan Armour",87,-0.013,"Approach150175yardsRTPScore",2008
98,98,"Jeff Gove",50,-0.013,"Approach150175yardsRTPScore",2008
100,100,"Tim Herron",97,-0.012,"Approach150175yardsRTPScore",2008
100,100,"Brenden Pappas",66,-0.012,"Approach150175yardsRTPScore",2008
100,100,"Brett Rumford",72,-0.012,"Approach150175yardsRTPScore",2008
100,100,"Mike Weir",88,-0.012,"Approach150175yardsRTPScore",2008
104,104,"Nathan Green",95,-0.011,"Approach150175yardsRTPScore",2008
105,105,"Rich Beem",90,-0.009,"Approach150175yardsRTPScore",2008
105,105,"Charles Howell III",101,-0.009,"Approach150175yardsRTPScore",2008
107,107,"Ron Whittaker",54,-0.008,"Approach150175yardsRTPScore",2008
108,108,"Brandt Jobe",52,-0.007,"Approach150175yardsRTPScore",2008
108,108,"Nicholas Thompson",113,-0.007,"Approach150175yardsRTPScore",2008
110,110,"Stuart Appleby",87,-0.006,"Approach150175yardsRTPScore",2008
110,110,"Harrison Frazar",73,-0.006,"Approach150175yardsRTPScore",2008
110,110,"Rod Pampling",83,-0.006,"Approach150175yardsRTPScore",2008
113,113,"Nick Watney",96,-0.005,"Approach150175yardsRTPScore",2008
114,114,"Woody Austin",109,-0.004,"Approach150175yardsRTPScore",2008
114,114,"Chad Campbell",94,-0.004,"Approach150175yardsRTPScore",2008
114,114,"John Senden",93,-0.004,"Approach150175yardsRTPScore",2008
114,114,"Vaughn Taylor",103,-0.004,"Approach150175yardsRTPScore",2008
118,118,"Paul Claxton",63,0,"Approach150175yardsRTPScore",2008
118,118,"Fred Couples",60,0,"Approach150175yardsRTPScore",2008
118,118,"Retief Goosen",59,0,"Approach150175yardsRTPScore",2008
118,118,"Mathias Gronberg",87,0,"Approach150175yardsRTPScore",2008
118,118,"Cliff Kresge",84,0,"Approach150175yardsRTPScore",2008
118,118,"Tom Lehman",51,0,"Approach150175yardsRTPScore",2008
