"Roundsinthe60s_RANKTHISWEEK_2005","Roundsinthe60s_RANKLASTWEEK_2005","Roundsinthe60s_PLAYERNAME_2005","Roundsinthe60s_EVENTS_2005","Roundsinthe60s_TOTALRNDS_2005","stat_name","year"
91,91,"Arjun Atwal",17,26,"Roundsinthe60s",2005
91,91,"Brian Bateman",32,26,"Roundsinthe60s",2005
91,91,"Joe Durant",25,26,"Roundsinthe60s",2005
91,91,"Kent Jones",32,26,"Roundsinthe60s",2005
91,91,"Pat Perez",28,26,"Roundsinthe60s",2005
91,91,"Rory Sabbatini",26,26,"Roundsinthe60s",2005
91,91,"Duffy Waldorf",28,26,"Roundsinthe60s",2005
91,91,"Charles Warren",31,26,"Roundsinthe60s",2005
99,99,"Craig Barlow",26,25,"Roundsinthe60s",2005
99,99,"Cameron Beckman",31,25,"Roundsinthe60s",2005
99,99,"Lucas Glover",28,25,"Roundsinthe60s",2005
99,99,"JP Hayes",22,25,"Roundsinthe60s",2005
99,99,"Richard Johnson",16,25,"Roundsinthe60s",2005
99,99,"Justin Leonard",24,25,"Roundsinthe60s",2005
99,99,"Corey Pavin",23,25,"Roundsinthe60s",2005
99,99,"Nick Watney",31,25,"Roundsinthe60s",2005
107,107,"Stephen Ames",24,24,"Roundsinthe60s",2005
107,107,"Jeff Brehaut",23,24,"Roundsinthe60s",2005
107,107,"Brian Davis",23,24,"Roundsinthe60s",2005
107,107,"Steve Elkington",20,24,"Roundsinthe60s",2005
107,107,"Retief Goosen",18,24,"Roundsinthe60s",2005
107,107,"Scott Gutschewski",27,24,"Roundsinthe60s",2005
107,107,"Jonathan Kaye",24,24,"Roundsinthe60s",2005
107,107,"Peter Lonard",27,24,"Roundsinthe60s",2005
107,107,"Jeff Maggert",25,24,"Roundsinthe60s",2005
107,107,"Loren Roberts",18,24,"Roundsinthe60s",2005
107,107,"Omar Uresti",27,24,"Roundsinthe60s",2005
118,118,"KJ Choi",24,23,"Roundsinthe60s",2005
118,118,"John Daly",25,23,"Roundsinthe60s",2005
118,118,"Carlos Franco",25,23,"Roundsinthe60s",2005
118,118,"Hunter Haas",28,23,"Roundsinthe60s",2005
118,118,"Jose Maria Olazabal",16,23,"Roundsinthe60s",2005
118,118,"DA Points",33,23,"Roundsinthe60s",2005
118,118,"Steve Stricker",21,23,"Roundsinthe60s",2005
125,125,"Fred Couples",22,22,"Roundsinthe60s",2005
125,125,"Glen Day",27,22,"Roundsinthe60s",2005
125,125,"Brad Faxon",23,22,"Roundsinthe60s",2005
125,125,"Mathias Gronberg",19,22,"Roundsinthe60s",2005
125,125,"Bernhard Langer",19,22,"Roundsinthe60s",2005
125,125,"Tom Lehman",20,22,"Roundsinthe60s",2005
125,125,"Frank Lickliter II",33,22,"Roundsinthe60s",2005
125,125,"Scott McCarron",24,22,"Roundsinthe60s",2005
125,125,"Shaun Micheel",29,22,"Roundsinthe60s",2005
125,125,"Greg Owen",24,22,"Roundsinthe60s",2005
135,135,"Bob Heintz",24,21,"Roundsinthe60s",2005
135,135,"Brendan Jones",28,21,"Roundsinthe60s",2005
137,137,"Michael Allen",30,20,"Roundsinthe60s",2005
137,137,"Doug Barron",24,20,"Roundsinthe60s",2005
137,137,"Tom Byrum",27,20,"Roundsinthe60s",2005
137,137,"Paul Claxton",29,20,"Roundsinthe60s",2005
137,137,"Steve Flesch",30,20,"Roundsinthe60s",2005
137,137,"Dan Forsman",17,20,"Roundsinthe60s",2005
137,137,"Tom Gillis",28,20,"Roundsinthe60s",2005
137,137,"Freddie Jacobson",23,20,"Roundsinthe60s",2005
137,137,"Lee Janzen",26,20,"Roundsinthe60s",2005
137,137,"Franklin Langham",31,20,"Roundsinthe60s",2005
137,137,"Will Ma Kenzie",25,20,"Roundsinthe60s",2005
137,137,"Andrew Magee",29,20,"Roundsinthe60s",2005
137,137,"Roland Thatcher",26,20,"Roundsinthe60s",2005
150,150,"James Driscoll",26,19,"Roundsinthe60s",2005
150,150,"Paul Gow",27,19,"Roundsinthe60s",2005
150,150,"Todd Hamilton",31,19,"Roundsinthe60s",2005
150,150,"Hank Kuehne",30,19,"Roundsinthe60s",2005
154,154,"Mark Brooks",28,18,"Roundsinthe60s",2005
154,154,"Alex Cejka",31,18,"Roundsinthe60s",2005
154,154,"Gavin Coles",22,18,"Roundsinthe60s",2005
154,154,"John Cook",26,18,"Roundsinthe60s",2005
154,154,"Matt Gogel",28,18,"Roundsinthe60s",2005
154,154,"David Hearn",24,18,"Roundsinthe60s",2005
154,154,"Mario Tiziani",23,18,"Roundsinthe60s",2005
161,161,"Chris Anderson",25,17,"Roundsinthe60s",2005
161,161,"Ben Curtis",24,17,"Roundsinthe60s",2005
161,161,"Paul Goydos",15,17,"Roundsinthe60s",2005
161,161,"Jeff Hart",23,17,"Roundsinthe60s",2005
161,161,"Scott Hend",28,17,"Roundsinthe60s",2005
161,161,"Wes Short Jr",16,17,"Roundsinthe60s",2005
161,161,"Kirk Triplett",18,17,"Roundsinthe60s",2005
161,161,"Tjaart van der Walt",19,17,"Roundsinthe60s",2005
169,169,"Justin Bolli",24,16,"Roundsinthe60s",2005
169,169,"Brent Geiberger",21,16,"Roundsinthe60s",2005
169,169,"Padraig Harrington",15,16,"Roundsinthe60s",2005
169,169,"Mark Hensby",21,16,"Roundsinthe60s",2005
169,169,"Brenden Pappas",15,16,"Roundsinthe60s",2005
169,169,"Chris Riley",25,16,"Roundsinthe60s",2005
175,175,"Paul Azinger",22,15,"Roundsinthe60s",2005
175,175,"Rich Beem",26,15,"Roundsinthe60s",2005
175,175,"Ernie Els",11,15,"Roundsinthe60s",2005
175,175,"Matt Kuchar",21,15,"Roundsinthe60s",2005
175,175,"Michael Long",26,15,"Roundsinthe60s",2005
175,175,"Ryan Moore",14,15,"Roundsinthe60s",2005
175,175,"Nick Price",16,15,"Roundsinthe60s",2005
175,175,"Lee Westwood",15,15,"Roundsinthe60s",2005
183,183,"Jim Carter",25,14,"Roundsinthe60s",2005
183,183,"Mark OMeara",21,14,"Roundsinthe60s",2005
183,183,"Dennis Paulson",24,14,"Roundsinthe60s",2005
186,186,"Jason Allred",29,13,"Roundsinthe60s",2005
186,186,"Danny Briggs",29,13,"Roundsinthe60s",2005
186,186,"DJ Brigman",26,13,"Roundsinthe60s",2005
186,186,"Darren Clarke",12,13,"Roundsinthe60s",2005
186,186,"Jose Coceres",22,13,"Roundsinthe60s",2005
186,186,"Jay Delsing",11,13,"Roundsinthe60s",2005
186,186,"Glen Hnatiuk",21,13,"Roundsinthe60s",2005
186,186,"Steve Jones",20,13,"Roundsinthe60s",2005
186,186,"Len Mattiace",34,13,"Roundsinthe60s",2005
186,186,"Mike Weir",23,13,"Roundsinthe60s",2005
186,186,"Jay Williamson",16,13,"Roundsinthe60s",2005
197,197,"Craig Bowden",15,12,"Roundsinthe60s",2005
197,197,"Bill Glasson",21,12,"Roundsinthe60s",2005
197,197,"Jay Haas",16,12,"Roundsinthe60s",2005
197,197,"Bradley Hughes",20,12,"Roundsinthe60s",2005
197,197,"Skip Kendall",32,12,"Roundsinthe60s",2005
197,197,"Charlie Wi",23,12,"Roundsinthe60s",2005
203,203,"Graeme McDowell",14,11,"Roundsinthe60s",2005
203,203,"Larry Mize",18,11,"Roundsinthe60s",2005
203,203,"Craig Parry",15,11,"Roundsinthe60s",2005
203,203,"Ian Poulter",20,11,"Roundsinthe60s",2005
203,203,"Rob Rashell",25,11,"Roundsinthe60s",2005
208,208,"Matt Davidson",20,10,"Roundsinthe60s",2005
208,208,"Jason Gore",8,10,"Roundsinthe60s",2005
208,208,"Carl Paulson",13,10,"Roundsinthe60s",2005
208,208,"Hideto Tanihara",20,10,"Roundsinthe60s",2005
212,212,"John Elliott",25,9,"Roundsinthe60s",2005
212,212,"Trevor Immelman",14,9,"Roundsinthe60s",2005
212,212,"Spike McRoy",12,9,"Roundsinthe60s",2005
212,212,"David Peoples",12,9,"Roundsinthe60s",2005
216,216,"Angel Cabrera",11,8,"Roundsinthe60s",2005
216,216,"Michael Campbell",5,8,"Roundsinthe60s",2005
216,216,"Richard Green",11,8,"Roundsinthe60s",2005
216,216,"David Howell",12,8,"Roundsinthe60s",2005
216,216,"Thomas Levet",20,8,"Roundsinthe60s",2005
216,216,"Spencer Levin",7,8,"Roundsinthe60s",2005
216,216,"Craig Perks",27,8,"Roundsinthe60s",2005
223,223,"Guy Boros",5,7,"Roundsinthe60s",2005
223,223,"Bob Burns",15,7,"Roundsinthe60s",2005
223,223,"Peter Jacobsen",11,7,"Roundsinthe60s",2005
223,223,"Blaine McCallister",9,7,"Roundsinthe60s",2005
223,223,"Paul McGinley",6,7,"Roundsinthe60s",2005
223,223,"Colin Montgomerie",6,7,"Roundsinthe60s",2005
223,223,"Nick OHern",13,7,"Roundsinthe60s",2005
223,223,"Craig Stadler",6,7,"Roundsinthe60s",2005
223,223,"Esteban Toledo",7,7,"Roundsinthe60s",2005
232,232,"Danny Ellis",7,6,"Roundsinthe60s",2005
232,232,"David Frost",10,6,"Roundsinthe60s",2005
232,232,"Bill Haas",6,6,"Roundsinthe60s",2005
232,232,"Ian Leggatt",12,6,"Roundsinthe60s",2005
232,232,"John Maginnes",17,6,"Roundsinthe60s",2005
232,232,"Scott Piercy",4,6,"Roundsinthe60s",2005
232,232,"Michael Putnam",5,6,"Roundsinthe60s",2005
232,232,"Mike Springer",5,6,"Roundsinthe60s",2005
232,232,"Henrik Stenson",4,6,"Roundsinthe60s",2005
232,232,"Garrett Willis",7,6,"Roundsinthe60s",2005
242,242,"Thomas Bjorn",8,5,"Roundsinthe60s",2005
242,242,"David Edwards",9,5,"Roundsinthe60s",2005
242,242,"Robin Freeman",8,5,"Roundsinthe60s",2005
242,242,"Donnie Hammond",3,5,"Roundsinthe60s",2005
242,242,"Miguel Angel Jimenez",9,5,"Roundsinthe60s",2005
242,242,"Per Ulrik Johansson",7,5,"Roundsinthe60s",2005
242,242,"Tom Kite",12,5,"Roundsinthe60s",2005
242,242,"John Riegger",4,5,"Roundsinthe60s",2005
242,242,"Gene Sauers",7,5,"Roundsinthe60s",2005
242,242,"Grant Waite",6,5,"Roundsinthe60s",2005
252,252,"Jaxon Brigman",2,4,"Roundsinthe60s",2005
252,252,"Paul Casey",10,4,"Roundsinthe60s",2005
252,252,"David Duval",20,4,"Roundsinthe60s",2005
252,252,"Nick Gilliam",3,4,"Roundsinthe60s",2005
252,252,"Mike Heinen",7,4,"Roundsinthe60s",2005
252,252,"Tripp Isenhour",7,4,"Roundsinthe60s",2005
252,252,"Brad Lardon",4,4,"Roundsinthe60s",2005
252,252,"John Morgan",11,4,"Roundsinthe60s",2005
252,252,"Dicky Pride",5,4,"Roundsinthe60s",2005
252,252,"Scott Simpson",9,4,"Roundsinthe60s",2005
252,252,"Hal Sutton",10,4,"Roundsinthe60s",2005
252,252,"Jimmy Walker",9,4,"Roundsinthe60s",2005
252,252,"Euan Walters",18,4,"Roundsinthe60s",2005
252,252,"Casey Wittenberg",9,4,"Roundsinthe60s",2005
266,266,"Notah Begay III",11,3,"Roundsinthe60s",2005
266,266,"Michael Bradley",4,3,"Roundsinthe60s",2005
266,266,"Bradley Dredge",1,3,"Roundsinthe60s",2005
266,266,"Scott Dunlap",3,3,"Roundsinthe60s",2005
266,266,"Brad Fabel",1,3,"Roundsinthe60s",2005
266,266,"Gavin Flint",1,3,"Roundsinthe60s",2005
266,266,"Matt Hendrix",1,3,"Roundsinthe60s",2005
266,266,"Jim McGovern",2,3,"Roundsinthe60s",2005
266,266,"Tom Scherrer",2,3,"Roundsinthe60s",2005
266,266,"Chris Starkjohann",4,3,"Roundsinthe60s",2005
266,266,"Andre Stolz",12,3,"Roundsinthe60s",2005
266,266,"YE Yang",4,3,"Roundsinthe60s",2005
278,278,"Rich Barcelo",3,2,"Roundsinthe60s",2005
278,278,"Steven Bowditch",1,2,"Roundsinthe60s",2005
278,278,"Chris Couch",1,2,"Roundsinthe60s",2005
278,278,"Nick Faldo",5,2,"Roundsinthe60s",2005
278,278,"Kenneth Ferrie",3,2,"Roundsinthe60s",2005
278,278,"Gary Hallberg",1,2,"Roundsinthe60s",2005
278,278,"Michael Harris",2,2,"Roundsinthe60s",2005
278,278,"Brian Henninger",2,2,"Roundsinthe60s",2005
278,278,"Scott Hoch",2,2,"Roundsinthe60s",2005
278,278,"PH Horgan III",2,2,"Roundsinthe60s",2005
278,278,"Mike Hulbert",4,2,"Roundsinthe60s",2005
278,278,"Yasuharu Imano",1,2,"Roundsinthe60s",2005
278,278,"Wayne Levi",1,2,"Roundsinthe60s",2005
278,278,"David Lundstrom",2,2,"Roundsinthe60s",2005
278,278,"Sandy Lyle",4,2,"Roundsinthe60s",2005
278,278,"Dick Mast",3,2,"Roundsinthe60s",2005
278,278,"James McLean",5,2,"Roundsinthe60s",2005
278,278,"Steve Pate",9,2,"Roundsinthe60s",2005
278,278,"Ben Portie",1,2,"Roundsinthe60s",2005
278,278,"Tom Purtzer",1,2,"Roundsinthe60s",2005
278,278,"Eric Ramsay",1,2,"Roundsinthe60s",2005
278,278,"Dave Rummells",2,2,"Roundsinthe60s",2005
278,278,"Charl Schwartzel",4,2,"Roundsinthe60s",2005
278,278,"Mike Small",2,2,"Roundsinthe60s",2005
278,278,"Mike Standly",2,2,"Roundsinthe60s",2005
278,278,"Kevin Streelman",2,2,"Roundsinthe60s",2005
278,278,"Toru Taniguchi",7,2,"Roundsinthe60s",2005
278,278,"Peter Tomasulo",2,2,"Roundsinthe60s",2005
278,278,"Brian Watts",7,2,"Roundsinthe60s",2005
307,307,"Joe Affrunti",2,1,"Roundsinthe60s",2005
307,307,"Steven Alker",1,1,"Roundsinthe60s",2005
307,307,"Eric Axley",2,1,"Roundsinthe60s",2005
307,307,"Colby Beckstrom",2,1,"Roundsinthe60s",2005
307,307,"Jim Benepe",2,1,"Roundsinthe60s",2005
307,307,"David Berganio Jr",1,1,"Roundsinthe60s",2005
307,307,"Jay Don Blake",1,1,"Roundsinthe60s",2005
307,307,"Ryan Brehm",1,1,"Roundsinthe60s",2005
307,307,"Brad Bryant",1,1,"Roundsinthe60s",2005
307,307,"Michael Clark II",2,1,"Roundsinthe60s",2005
307,307,"Steve Collins",1,1,"Roundsinthe60s",2005
307,307,"Erik Compton",1,1,"Roundsinthe60s",2005
307,307,"Clark Dennis",2,1,"Roundsinthe60s",2005
307,307,"Bubba Dickerson",1,1,"Roundsinthe60s",2005
307,307,"Ryan Dillon",1,1,"Roundsinthe60s",2005
307,307,"Stephen Dodd",4,1,"Roundsinthe60s",2005
307,307,"Trevor Dodds",2,1,"Roundsinthe60s",2005
307,307,"Nick Dougherty",6,1,"Roundsinthe60s",2005
307,307,"Scott Drummond",1,1,"Roundsinthe60s",2005
307,307,"Nick Flanagan",1,1,"Roundsinthe60s",2005
307,307,"Hiroyuki Fujita",1,1,"Roundsinthe60s",2005
307,307,"Keiichiro Fukabori",1,1,"Roundsinthe60s",2005
307,307,"Jim Gallagher Jr",5,1,"Roundsinthe60s",2005
307,307,"Stephen Gangluff",1,1,"Roundsinthe60s",2005
307,307,"Ken Green",5,1,"Roundsinthe60s",2005
307,307,"Kevin Hall",2,1,"Roundsinthe60s",2005
307,307,"Soren Hansen",1,1,"Roundsinthe60s",2005
307,307,"Jason Hartwick",1,1,"Roundsinthe60s",2005
307,307,"Rick Heath",1,1,"Roundsinthe60s",2005
307,307,"Peter Hedblom",1,1,"Roundsinthe60s",2005
307,307,"Tetsuji Hiratsuka",2,1,"Roundsinthe60s",2005
307,307,"Gabriel Hjertstedt",3,1,"Roundsinthe60s",2005
307,307,"Charley Hoffman",1,1,"Roundsinthe60s",2005
307,307,"Keith Huber",1,1,"Roundsinthe60s",2005
307,307,"Thongchai Jaidee",4,1,"Roundsinthe60s",2005
307,307,"Kevin Johnson",1,1,"Roundsinthe60s",2005
307,307,"Chris Kamin",1,1,"Roundsinthe60s",2005
307,307,"Shingo Katayama",5,1,"Roundsinthe60s",2005
307,307,"Troy Kelly",1,1,"Roundsinthe60s",2005
307,307,"Simon Khan",1,1,"Roundsinthe60s",2005
307,307,"Jason Knutzon",1,1,"Roundsinthe60s",2005
307,307,"Joel Kribel",2,1,"Roundsinthe60s",2005
307,307,"Maarten Lafeber",2,1,"Roundsinthe60s",2005
307,307,"Luke List",2,1,"Roundsinthe60s",2005
307,307,"Steve Marino",1,1,"Roundsinthe60s",2005
307,307,"Casey Martin",1,1,"Roundsinthe60s",2005
307,307,"Jonathan Mathias",1,1,"Roundsinthe60s",2005
307,307,"Mark McCumber",1,1,"Roundsinthe60s",2005
307,307,"Sean Murphy",3,1,"Roundsinthe60s",2005
307,307,"David Ogrin",2,1,"Roundsinthe60s",2005
307,307,"Jeff Overton",1,1,"Roundsinthe60s",2005
307,307,"Aron Price",2,1,"Roundsinthe60s",2005
307,307,"Matthew Richardson",1,1,"Roundsinthe60s",2005
307,307,"Curt Saathoff",1,1,"Roundsinthe60s",2005
307,307,"Akio Sadakata",2,1,"Roundsinthe60s",2005
307,307,"Lloyd Saltman",1,1,"Roundsinthe60s",2005
307,307,"Tino Schuster",1,1,"Roundsinthe60s",2005
307,307,"Steve Scott",1,1,"Roundsinthe60s",2005
307,307,"Marcel Siem",1,1,"Roundsinthe60s",2005
307,307,"Geoffrey Sisk",1,1,"Roundsinthe60s",2005
307,307,"David Smail",1,1,"Roundsinthe60s",2005
307,307,"Bob Sowards",7,1,"Roundsinthe60s",2005
307,307,"Boyd Summerhays",8,1,"Roundsinthe60s",2005
307,307,"Mark Tucker",1,1,"Roundsinthe60s",2005
307,307,"Camilo Villegas",2,1,"Roundsinthe60s",2005
307,307,"Aaron Watkins",1,1,"Roundsinthe60s",2005
307,307,"Willie Wood",4,1,"Roundsinthe60s",2005
307,307,"Simon Yates",1,1,"Roundsinthe60s",2005
