"1125FinalRoundPerformance_RANKTHISWEEK_2008","1125FinalRoundPerformance_RANKLASTWEEK_2008","1125FinalRoundPerformance_PLAYERNAME_2008","1125FinalRoundPerformance_EVENTS_2008","1125FinalRoundPerformance_PctTIMESIMPROVED_2008","1125FinalRoundPerformance_OFTIMESIMPROVED_2008","stat_name","year"
52,52,"Nathan Green",30,50,2,"1125FinalRoundPerformance",2008
52,52,"Dudley Hart",22,50,2,"1125FinalRoundPerformance",2008
52,52,"Martin Laird",29,50,1,"1125FinalRoundPerformance",2008
52,52,"Tom Lehman",17,50,1,"1125FinalRoundPerformance",2008
52,52,"Troy Matteson",30,50,1,"1125FinalRoundPerformance",2008
52,52,"Ryan Palmer",22,50,2,"1125FinalRoundPerformance",2008
52,52,"Corey Pavin",20,50,2,"1125FinalRoundPerformance",2008
52,52,"Jeff Quinney",28,50,1,"1125FinalRoundPerformance",2008
52,52,"Brandt Snedeker",26,50,2,"1125FinalRoundPerformance",2008
52,52,"Kevin Stadler",30,50,1,"1125FinalRoundPerformance",2008
52,52,"Kevin Sutherland",26,50,2,"1125FinalRoundPerformance",2008
52,52,"Scott Verplank",24,50,3,"1125FinalRoundPerformance",2008
52,52,"Dean Wilson",32,50,2,"1125FinalRoundPerformance",2008
78,78,"Briny Baird",30,42.9,3,"1125FinalRoundPerformance",2008
78,78,"Bob Estes",28,42.9,3,"1125FinalRoundPerformance",2008
78,78,"John Merrick",28,42.9,3,"1125FinalRoundPerformance",2008
78,78,"Phil Mickelson",21,42.9,3,"1125FinalRoundPerformance",2008
78,78,"Nick OHern",26,42.9,3,"1125FinalRoundPerformance",2008
78,78,"Bob Tway",20,42.9,3,"1125FinalRoundPerformance",2008
84,84,"JJ Henry",34,40,2,"1125FinalRoundPerformance",2008
84,84,"Mark Wilson",29,40,2,"1125FinalRoundPerformance",2008
86,86,"Robert Garrigus",29,37.5,3,"1125FinalRoundPerformance",2008
86,86,"Tom Pernice Jr",30,37.5,3,"1125FinalRoundPerformance",2008
86,86,"Vaughn Taylor",32,37.5,3,"1125FinalRoundPerformance",2008
89,89,"Brad Adamonis",29,33.3,1,"1125FinalRoundPerformance",2008
89,89,"Stephen Ames",24,33.3,2,"1125FinalRoundPerformance",2008
89,89,"Bart Bryant",23,33.3,1,"1125FinalRoundPerformance",2008
89,89,"Jonathan Byrd",27,33.3,1,"1125FinalRoundPerformance",2008
89,89,"Mark Calcavecchia",25,33.3,1,"1125FinalRoundPerformance",2008
89,89,"Fred Couples",18,33.3,1,"1125FinalRoundPerformance",2008
89,89,"Harrison Frazar",23,33.3,1,"1125FinalRoundPerformance",2008
89,89,"Mathias Gronberg",30,33.3,1,"1125FinalRoundPerformance",2008
89,89,"Mark Hensby",26,33.3,1,"1125FinalRoundPerformance",2008
89,89,"John Huston",18,33.3,1,"1125FinalRoundPerformance",2008
89,89,"Dustin Johnson",30,33.3,1,"1125FinalRoundPerformance",2008
89,89,"Craig Kanada",23,33.3,1,"1125FinalRoundPerformance",2008
89,89,"Jerry Kelly",31,33.3,1,"1125FinalRoundPerformance",2008
89,89,"Davis Love III",23,33.3,2,"1125FinalRoundPerformance",2008
89,89,"Rocco Mediate",27,33.3,1,"1125FinalRoundPerformance",2008
89,89,"Jon Mills",32,33.3,1,"1125FinalRoundPerformance",2008
89,89,"Sean OHair",25,33.3,1,"1125FinalRoundPerformance",2008
89,89,"Pat Perez",27,33.3,2,"1125FinalRoundPerformance",2008
89,89,"John Rollins",28,33.3,1,"1125FinalRoundPerformance",2008
89,89,"Adam Scott",15,33.3,1,"1125FinalRoundPerformance",2008
89,89,"Chris Stroud",29,33.3,1,"1125FinalRoundPerformance",2008
89,89,"Bubba Watson",29,33.3,2,"1125FinalRoundPerformance",2008
89,89,"Charlie Wi",27,33.3,2,"1125FinalRoundPerformance",2008
89,89,"Tim Wilkinson",29,33.3,1,"1125FinalRoundPerformance",2008
113,113,"Jim Furyk",26,30,3,"1125FinalRoundPerformance",2008
114,114,"Sergio Garcia",19,28.6,2,"1125FinalRoundPerformance",2008
114,114,"Steve Marino",32,28.6,2,"1125FinalRoundPerformance",2008
116,116,"Michael Allen",28,25,1,"1125FinalRoundPerformance",2008
116,116,"Angel Cabrera",17,25,1,"1125FinalRoundPerformance",2008
116,116,"Tim Clark",27,25,1,"1125FinalRoundPerformance",2008
116,116,"Retief Goosen",18,25,1,"1125FinalRoundPerformance",2008
116,116,"Greg Kraft",21,25,1,"1125FinalRoundPerformance",2008
116,116,"Matt Kuchar",27,25,1,"1125FinalRoundPerformance",2008
116,116,"Jeff Maggert",28,25,1,"1125FinalRoundPerformance",2008
116,116,"Billy Mayfair",29,25,1,"1125FinalRoundPerformance",2008
116,116,"Nick Watney",27,25,1,"1125FinalRoundPerformance",2008
125,125,"Bill Haas",31,22.2,2,"1125FinalRoundPerformance",2008
126,126,"Rich Beem",29,20,1,"1125FinalRoundPerformance",2008
126,126,"Daniel Chopra",27,20,1,"1125FinalRoundPerformance",2008
126,126,"Zach Johnson",25,20,1,"1125FinalRoundPerformance",2008
126,126,"Michael Letzig",29,20,1,"1125FinalRoundPerformance",2008
126,126,"Jesper Parnevik",29,20,1,"1125FinalRoundPerformance",2008
126,126,"Patrick Sheehan",35,20,1,"1125FinalRoundPerformance",2008
126,126,"Camilo Villegas",22,20,1,"1125FinalRoundPerformance",2008
133,133,"Steve Flesch",29,16.7,1,"1125FinalRoundPerformance",2008
133,133,"Charles Howell III",31,16.7,1,"1125FinalRoundPerformance",2008
133,133,"Chez Reavie",30,16.7,1,"1125FinalRoundPerformance",2008
136,136,"Kevin Streelman",32,12.5,1,"1125FinalRoundPerformance",2008
137,137,"Jason Allred",23,0,NA,"1125FinalRoundPerformance",2008
137,137,"Tommy Armour III",25,0,NA,"1125FinalRoundPerformance",2008
137,137,"Ryan Armour",32,0,NA,"1125FinalRoundPerformance",2008
137,137,"Paul Claxton",23,0,NA,"1125FinalRoundPerformance",2008
137,137,"Gavin Coles",16,0,NA,"1125FinalRoundPerformance",2008
137,137,"Brian Davis",34,0,NA,"1125FinalRoundPerformance",2008
137,137,"Jason Day",28,0,NA,"1125FinalRoundPerformance",2008
137,137,"Todd Demsey",25,0,NA,"1125FinalRoundPerformance",2008
137,137,"David Duval",20,0,NA,"1125FinalRoundPerformance",2008
137,137,"Brad Elder",23,0,NA,"1125FinalRoundPerformance",2008
137,137,"Kenneth Ferrie",25,0,NA,"1125FinalRoundPerformance",2008
137,137,"Nick Flanagan",29,0,NA,"1125FinalRoundPerformance",2008
137,137,"Carlos Franco",25,0,NA,"1125FinalRoundPerformance",2008
137,137,"Tommy Gainey",24,0,NA,"1125FinalRoundPerformance",2008
137,137,"Robert Gamez",26,0,NA,"1125FinalRoundPerformance",2008
137,137,"Jason Gore",33,0,NA,"1125FinalRoundPerformance",2008
137,137,"Paul Goydos",25,0,NA,"1125FinalRoundPerformance",2008
137,137,"Todd Hamilton",28,0,NA,"1125FinalRoundPerformance",2008
137,137,"JP Hayes",26,0,NA,"1125FinalRoundPerformance",2008
137,137,"JB Holmes",26,0,NA,"1125FinalRoundPerformance",2008
137,137,"Brandt Jobe",19,0,NA,"1125FinalRoundPerformance",2008
137,137,"Richard Johnson",29,0,NA,"1125FinalRoundPerformance",2008
137,137,"Kent Jones",23,0,NA,"1125FinalRoundPerformance",2008
137,137,"Matt Jones",31,0,NA,"1125FinalRoundPerformance",2008
137,137,"Anthony Kim",22,0,NA,"1125FinalRoundPerformance",2008
137,137,"Cliff Kresge",28,0,NA,"1125FinalRoundPerformance",2008
137,137,"Stephen Leaney",17,0,NA,"1125FinalRoundPerformance",2008
137,137,"David Lutterus",23,0,NA,"1125FinalRoundPerformance",2008
137,137,"Shigeki Maruyama",18,0,NA,"1125FinalRoundPerformance",2008
137,137,"Jim McGovern",26,0,NA,"1125FinalRoundPerformance",2008
137,137,"Jeff Overton",32,0,NA,"1125FinalRoundPerformance",2008
137,137,"Jin Park",30,0,NA,"1125FinalRoundPerformance",2008
137,137,"Kenny Perry",26,0,NA,"1125FinalRoundPerformance",2008
137,137,"Tim Petrovic",32,0,NA,"1125FinalRoundPerformance",2008
137,137,"Ian Poulter",15,0,NA,"1125FinalRoundPerformance",2008
137,137,"Ted Purdy",25,0,NA,"1125FinalRoundPerformance",2008
137,137,"John Riegger",24,0,NA,"1125FinalRoundPerformance",2008
137,137,"Andres Romero",20,0,NA,"1125FinalRoundPerformance",2008
137,137,"Scott Sterling",28,0,NA,"1125FinalRoundPerformance",2008
137,137,"DJ Trahan",27,0,NA,"1125FinalRoundPerformance",2008
137,137,"Marc Turnesa",29,0,NA,"1125FinalRoundPerformance",2008
137,137,"Omar Uresti",24,0,NA,"1125FinalRoundPerformance",2008
137,137,"Johnson Wagner",26,0,NA,"1125FinalRoundPerformance",2008
137,137,"Jimmy Walker",24,0,NA,"1125FinalRoundPerformance",2008
137,137,"Charles Warren",29,0,NA,"1125FinalRoundPerformance",2008
137,137,"Jay Williamson",33,0,NA,"1125FinalRoundPerformance",2008
137,137,"YE Yang",29,0,NA,"1125FinalRoundPerformance",2008
