"Approaches100125yardsRghRTP_RANKTHISWEEK_2012","Approaches100125yardsRghRTP_RANKLASTWEEK_2012","Approaches100125yardsRghRTP_PLAYERNAME_2012","Approaches100125yardsRghRTP_ROUNDS_2012","Approaches100125yardsRghRTP_AVGRTP_2012","stat_name","year"
1,NA,"Brian Davis",91,-0.286,"Approaches100125yardsRghRTP",2012
1,NA,"Sergio Garcia",57,-0.286,"Approaches100125yardsRghRTP",2012
1,NA,"David Toms",60,-0.286,"Approaches100125yardsRghRTP",2012
4,NA,"Kyle Thompson",51,-0.278,"Approaches100125yardsRghRTP",2012
5,NA,"Stephen Ames",54,-0.25,"Approaches100125yardsRghRTP",2012
6,NA,"Chris Stroud",86,-0.194,"Approaches100125yardsRghRTP",2012
7,NA,"Tiger Woods",69,-0.188,"Approaches100125yardsRghRTP",2012
8,NA,"Ben Crane",73,-0.174,"Approaches100125yardsRghRTP",2012
9,NA,"Bob Estes",78,-0.15,"Approaches100125yardsRghRTP",2012
9,NA,"Brandt Jobe",57,-0.15,"Approaches100125yardsRghRTP",2012
11,NA,"Mathew Goggin",65,-0.148,"Approaches100125yardsRghRTP",2012
12,NA,"DA Points",88,-0.146,"Approaches100125yardsRghRTP",2012
13,NA,"Bill Haas",79,-0.143,"Approaches100125yardsRghRTP",2012
13,NA,"Ian Poulter",57,-0.143,"Approaches100125yardsRghRTP",2012
15,NA,"Michael Thompson",80,-0.12,"Approaches100125yardsRghRTP",2012
16,NA,"Dustin Johnson",70,-0.107,"Approaches100125yardsRghRTP",2012
17,NA,"Kris Blanks",65,-0.1,"Approaches100125yardsRghRTP",2012
18,NA,"Nathan Green",73,-0.095,"Approaches100125yardsRghRTP",2012
18,NA,"Russell Knox",72,-0.095,"Approaches100125yardsRghRTP",2012
20,NA,"JJ Killeen",101,-0.091,"Approaches100125yardsRghRTP",2012
21,NA,"Stewart Cink",71,-0.087,"Approaches100125yardsRghRTP",2012
21,NA,"Matt Every",80,-0.087,"Approaches100125yardsRghRTP",2012
21,NA,"Danny Lee",74,-0.087,"Approaches100125yardsRghRTP",2012
24,NA,"Chris Couch",61,-0.083,"Approaches100125yardsRghRTP",2012
25,NA,"Charlie Beljan",61,-0.074,"Approaches100125yardsRghRTP",2012
26,NA,"Kyle Reifers",86,-0.067,"Approaches100125yardsRghRTP",2012
26,NA,"Alexandre Rocha",62,-0.067,"Approaches100125yardsRghRTP",2012
28,NA,"Ricky Barnes",92,-0.065,"Approaches100125yardsRghRTP",2012
29,NA,"Jim Furyk",85,-0.063,"Approaches100125yardsRghRTP",2012
30,NA,"Marc Leishman",84,-0.059,"Approaches100125yardsRghRTP",2012
31,NA,"Troy Kelly",68,-0.049,"Approaches100125yardsRghRTP",2012
32,NA,"Zach Johnson",95,-0.045,"Approaches100125yardsRghRTP",2012
32,NA,"Justin Rose",69,-0.045,"Approaches100125yardsRghRTP",2012
34,NA,"Gavin Coles",72,-0.042,"Approaches100125yardsRghRTP",2012
35,NA,"Johnson Wagner",88,-0.037,"Approaches100125yardsRghRTP",2012
36,NA,"Hunter Mahan",88,-0.031,"Approaches100125yardsRghRTP",2012
37,NA,"Ryan Moore",89,-0.029,"Approaches100125yardsRghRTP",2012
37,NA,"Kevin Streelman",89,-0.029,"Approaches100125yardsRghRTP",2012
39,NA,"Martin Flores",95,-0.026,"Approaches100125yardsRghRTP",2012
39,NA,"Kyle Stanley",86,-0.026,"Approaches100125yardsRghRTP",2012
41,NA,"Charles Howell III",98,-0.025,"Approaches100125yardsRghRTP",2012
42,NA,"Tommy Biershenk",74,0,"Approaches100125yardsRghRTP",2012
42,NA,"Michael Bradley",63,0,"Approaches100125yardsRghRTP",2012
42,NA,"Angel Cabrera",54,0,"Approaches100125yardsRghRTP",2012
42,NA,"Bud Cauley",99,0,"Approaches100125yardsRghRTP",2012
42,NA,"Tim Clark",60,0,"Approaches100125yardsRghRTP",2012
42,NA,"Jason Day",57,0,"Approaches100125yardsRghRTP",2012
42,NA,"Ken Duke",104,0,"Approaches100125yardsRghRTP",2012
42,NA,"David Hearn",95,0,"Approaches100125yardsRghRTP",2012
42,NA,"Charley Hoffman",88,0,"Approaches100125yardsRghRTP",2012
42,NA,"Derek Lamely",64,0,"Approaches100125yardsRghRTP",2012
42,NA,"Billy Mayfair",90,0,"Approaches100125yardsRghRTP",2012
42,NA,"Graeme McDowell",55,0,"Approaches100125yardsRghRTP",2012
42,NA,"Bryce Molder",83,0,"Approaches100125yardsRghRTP",2012
42,NA,"Carl Pettersson",92,0,"Approaches100125yardsRghRTP",2012
42,NA,"Scott Piercy",95,0,"Approaches100125yardsRghRTP",2012
42,NA,"Ted Potter Jr",77,0,"Approaches100125yardsRghRTP",2012
42,NA,"Patrick Sheehan",58,0,"Approaches100125yardsRghRTP",2012
42,NA,"Kevin Stadler",85,0,"Approaches100125yardsRghRTP",2012
42,NA,"Jhonattan Vegas",77,0,"Approaches100125yardsRghRTP",2012
42,NA,"Camilo Villegas",79,0,"Approaches100125yardsRghRTP",2012
42,NA,"Charlie Wi",86,0,"Approaches100125yardsRghRTP",2012
63,NA,"Chris Kirk",93,0.022,"Approaches100125yardsRghRTP",2012
64,NA,"Will Claxton",99,0.025,"Approaches100125yardsRghRTP",2012
65,NA,"Bobby Gates",87,0.026,"Approaches100125yardsRghRTP",2012
66,NA,"Vijay Singh",99,0.029,"Approaches100125yardsRghRTP",2012
67,NA,"John Rollins",81,0.03,"Approaches100125yardsRghRTP",2012
68,NA,"Seung Yul Noh",105,0.031,"Approaches100125yardsRghRTP",2012
69,NA,"Boo Weekley",74,0.032,"Approaches100125yardsRghRTP",2012
70,NA,"Jeff Maggert",83,0.033,"Approaches100125yardsRghRTP",2012
71,NA,"Keegan Bradley",90,0.034,"Approaches100125yardsRghRTP",2012
71,NA,"Steve Wheatcroft",56,0.034,"Approaches100125yardsRghRTP",2012
73,NA,"Cameron Tringale",88,0.036,"Approaches100125yardsRghRTP",2012
74,NA,"Troy Matteson",100,0.04,"Approaches100125yardsRghRTP",2012
75,NA,"Josh Teater",97,0.041,"Approaches100125yardsRghRTP",2012
76,NA,"Cameron Beckman",81,0.042,"Approaches100125yardsRghRTP",2012
77,NA,"Tim Herron",88,0.045,"Approaches100125yardsRghRTP",2012
78,NA,"Phil Mickelson",79,0.048,"Approaches100125yardsRghRTP",2012
79,NA,"Rickie Fowler",84,0.05,"Approaches100125yardsRghRTP",2012
79,NA,"Freddie Jacobson",61,0.05,"Approaches100125yardsRghRTP",2012
81,NA,"Stuart Appleby",75,0.053,"Approaches100125yardsRghRTP",2012
81,NA,"Daniel Chopra",55,0.053,"Approaches100125yardsRghRTP",2012
81,NA,"Ryo Ishikawa",54,0.053,"Approaches100125yardsRghRTP",2012
84,NA,"Richard Lee",71,0.056,"Approaches100125yardsRghRTP",2012
85,NA,"Tommy Gainey",98,0.057,"Approaches100125yardsRghRTP",2012
86,NA,"John Huh",99,0.063,"Approaches100125yardsRghRTP",2012
86,NA,"Garth Mulroy",59,0.063,"Approaches100125yardsRghRTP",2012
86,NA,"Mark Wilson",84,0.063,"Approaches100125yardsRghRTP",2012
89,NA,"Blake Adams",107,0.065,"Approaches100125yardsRghRTP",2012
90,NA,"Roberto Castro",92,0.067,"Approaches100125yardsRghRTP",2012
90,NA,"Rocco Mediate",70,0.067,"Approaches100125yardsRghRTP",2012
92,NA,"Ben Curtis",62,0.069,"Approaches100125yardsRghRTP",2012
92,NA,"Billy Horschel",63,0.069,"Approaches100125yardsRghRTP",2012
92,NA,"Brendan Steele",77,0.069,"Approaches100125yardsRghRTP",2012
95,NA,"Sang Moon Bae",81,0.071,"Approaches100125yardsRghRTP",2012
