"LatePar3ScoringAverage_RANKTHISWEEK_2015","LatePar3ScoringAverage_RANKLASTWEEK_2015","LatePar3ScoringAverage_PLAYERNAME_2015","LatePar3ScoringAverage_ROUNDS_2015","LatePar3ScoringAverage_AVG_2015","LatePar3ScoringAverage_TOTALSTROKES_2015","LatePar3ScoringAverage_TOTALHOLES_2015","stat_name","year"
21,21,"Kevin Na",98,3,622,207,"LatePar3ScoringAverage",2015
21,21,"Jordan Spieth",91,3,713,238,"LatePar3ScoringAverage",2015
21,21,"Robert Streb",110,3,644,215,"LatePar3ScoringAverage",2015
21,21,"Nick Taylor",91,3,510,170,"LatePar3ScoringAverage",2015
21,21,"Johnson Wagner",68,3,399,133,"LatePar3ScoringAverage",2015
21,21,"Mark Wilson",89,3,447,149,"LatePar3ScoringAverage",2015
32,32,"Aaron Baddeley",76,3.01,388,129,"LatePar3ScoringAverage",2015
32,32,"Jonathan Byrd",69,3.01,407,135,"LatePar3ScoringAverage",2015
32,32,"David Hearn",97,3.01,538,179,"LatePar3ScoringAverage",2015
32,32,"Tom Hoge",83,3.01,425,141,"LatePar3ScoringAverage",2015
32,32,"JB Holmes",89,3.01,535,178,"LatePar3ScoringAverage",2015
32,32,"Matt Jones",89,3.01,532,177,"LatePar3ScoringAverage",2015
32,32,"David Lingmerth",90,3.01,609,202,"LatePar3ScoringAverage",2015
32,32,"Ryan Palmer",80,3.01,475,158,"LatePar3ScoringAverage",2015
32,32,"SJ Park",79,3.01,430,143,"LatePar3ScoringAverage",2015
32,32,"Cameron Percy",72,3.01,454,151,"LatePar3ScoringAverage",2015
32,32,"Brendon Todd",96,3.01,556,185,"LatePar3ScoringAverage",2015
43,43,"Steven Alker",62,3.02,344,114,"LatePar3ScoringAverage",2015
43,43,"Greg Chalmers",58,3.02,287,95,"LatePar3ScoringAverage",2015
43,43,"Sergio Garcia",59,3.02,393,130,"LatePar3ScoringAverage",2015
43,43,"Fabian Gomez",83,3.02,456,151,"LatePar3ScoringAverage",2015
43,43,"JJ Henry",94,3.02,511,169,"LatePar3ScoringAverage",2015
43,43,"Zach Johnson",90,3.02,607,201,"LatePar3ScoringAverage",2015
43,43,"Jerry Kelly",79,3.02,492,163,"LatePar3ScoringAverage",2015
43,43,"Troy Merritt",91,3.02,610,202,"LatePar3ScoringAverage",2015
43,43,"Patrick Rodgers",57,3.02,341,113,"LatePar3ScoringAverage",2015
43,43,"Nicholas Thompson",90,3.02,516,171,"LatePar3ScoringAverage",2015
43,43,"David Toms",62,3.02,353,117,"LatePar3ScoringAverage",2015
54,54,"Scott Brown",97,3.03,613,202,"LatePar3ScoringAverage",2015
54,54,"Chad Campbell",97,3.03,639,211,"LatePar3ScoringAverage",2015
54,54,"Alex Cejka",94,3.03,560,185,"LatePar3ScoringAverage",2015
54,54,"Retief Goosen",81,3.03,461,152,"LatePar3ScoringAverage",2015
54,54,"Jim Herman",88,3.03,528,174,"LatePar3ScoringAverage",2015
54,54,"Max Homa",78,3.03,451,149,"LatePar3ScoringAverage",2015
54,54,"Mark Hubbard",79,3.03,491,162,"LatePar3ScoringAverage",2015
54,54,"Whee Kim",71,3.03,421,139,"LatePar3ScoringAverage",2015
54,54,"Carlos Ortiz",100,3.03,575,190,"LatePar3ScoringAverage",2015
54,54,"Pat Perez",96,3.03,536,177,"LatePar3ScoringAverage",2015
54,54,"Andrew Putnam",68,3.03,409,135,"LatePar3ScoringAverage",2015
54,54,"Webb Simpson",81,3.03,452,149,"LatePar3ScoringAverage",2015
54,54,"Brandt Snedeker",98,3.03,585,193,"LatePar3ScoringAverage",2015
54,54,"Henrik Stenson",63,3.03,463,153,"LatePar3ScoringAverage",2015
54,54,"Justin Thomas",106,3.03,766,253,"LatePar3ScoringAverage",2015
54,54,"Lee Westwood",56,3.03,291,96,"LatePar3ScoringAverage",2015
70,70,"Eric Axley",57,3.04,292,96,"LatePar3ScoringAverage",2015
70,70,"Roberto Castro",54,3.04,289,95,"LatePar3ScoringAverage",2015
70,70,"Chad Collins",79,3.04,431,142,"LatePar3ScoringAverage",2015
70,70,"Brendon de Jonge",106,3.04,660,217,"LatePar3ScoringAverage",2015
70,70,"Oscar Fraustro",58,3.04,325,107,"LatePar3ScoringAverage",2015
70,70,"Billy Hurley III",83,3.04,423,139,"LatePar3ScoringAverage",2015
70,70,"Russell Knox",96,3.04,611,201,"LatePar3ScoringAverage",2015
70,70,"Michael Putnam",87,3.04,486,160,"LatePar3ScoringAverage",2015
78,78,"Ricky Barnes",82,3.05,537,176,"LatePar3ScoringAverage",2015
78,78,"Daniel Berger",97,3.05,658,216,"LatePar3ScoringAverage",2015
78,78,"Zac Blair",108,3.05,613,201,"LatePar3ScoringAverage",2015
78,78,"Erik Compton",86,3.05,524,172,"LatePar3ScoringAverage",2015
78,78,"Luke Donald",71,3.05,412,135,"LatePar3ScoringAverage",2015
78,78,"Derek Fathauer",81,3.05,510,167,"LatePar3ScoringAverage",2015
78,78,"Jim Furyk",71,3.05,457,150,"LatePar3ScoringAverage",2015
78,78,"Bill Haas",89,3.05,513,168,"LatePar3ScoringAverage",2015
78,78,"Russell Henley",87,3.05,463,152,"LatePar3ScoringAverage",2015
78,78,"Bill Lunde",50,3.05,250,82,"LatePar3ScoringAverage",2015
78,78,"George McNeill",93,3.05,601,197,"LatePar3ScoringAverage",2015
78,78,"Carl Pettersson",106,3.05,606,199,"LatePar3ScoringAverage",2015
78,78,"John Senden",80,3.05,406,133,"LatePar3ScoringAverage",2015
78,78,"Vijay Singh",78,3.05,452,148,"LatePar3ScoringAverage",2015
78,78,"Brendan Steele",88,3.05,482,158,"LatePar3ScoringAverage",2015
78,78,"Shawn Stefani",94,3.05,571,187,"LatePar3ScoringAverage",2015
78,78,"Brian Stuard",97,3.05,510,167,"LatePar3ScoringAverage",2015
95,95,"Robert Allenby",63,3.06,312,102,"LatePar3ScoringAverage",2015
95,95,"Blayne Barber",76,3.06,465,152,"LatePar3ScoringAverage",2015
95,95,"Stewart Cink",77,3.06,465,152,"LatePar3ScoringAverage",2015
95,95,"Jason Gore",76,3.06,428,140,"LatePar3ScoringAverage",2015
95,95,"Padraig Harrington",60,3.06,343,112,"LatePar3ScoringAverage",2015
95,95,"Morgan Hoffmann",85,3.06,477,156,"LatePar3ScoringAverage",2015
95,95,"Ben Martin",93,3.06,553,181,"LatePar3ScoringAverage",2015
95,95,"Phil Mickelson",70,3.06,401,131,"LatePar3ScoringAverage",2015
95,95,"Jeff Overton",94,3.06,532,174,"LatePar3ScoringAverage",2015
95,95,"Kyle Reifers",96,3.06,483,158,"LatePar3ScoringAverage",2015
95,95,"Rory Sabbatini",81,3.06,553,181,"LatePar3ScoringAverage",2015
95,95,"Roger Sloan",56,3.06,333,109,"LatePar3ScoringAverage",2015
95,95,"Daniel Summerhays",101,3.06,608,199,"LatePar3ScoringAverage",2015
95,95,"Hudson Swafford",97,3.06,639,209,"LatePar3ScoringAverage",2015
109,109,"Ken Duke",93,3.07,470,153,"LatePar3ScoringAverage",2015
109,109,"Ernie Els",57,3.07,329,107,"LatePar3ScoringAverage",2015
109,109,"Harris English",105,3.07,592,193,"LatePar3ScoringAverage",2015
109,109,"Adam Hadwin",95,3.07,552,180,"LatePar3ScoringAverage",2015
109,109,"Brian Harman",90,3.07,581,189,"LatePar3ScoringAverage",2015
109,109,"Dustin Johnson",75,3.07,504,164,"LatePar3ScoringAverage",2015
109,109,"Jason Kokrak",88,3.07,515,168,"LatePar3ScoringAverage",2015
109,109,"Scott Langley",94,3.07,535,174,"LatePar3ScoringAverage",2015
109,109,"William McGirt",103,3.07,549,179,"LatePar3ScoringAverage",2015
109,109,"Bryce Molder",91,3.07,522,170,"LatePar3ScoringAverage",2015
109,109,"DA Points",72,3.07,375,122,"LatePar3ScoringAverage",2015
109,109,"Jonathan Randolph",72,3.07,495,161,"LatePar3ScoringAverage",2015
109,109,"Jim Renner",68,3.07,396,129,"LatePar3ScoringAverage",2015
109,109,"Nick Watney",91,3.07,596,194,"LatePar3ScoringAverage",2015
123,123,"Steven Bowditch",103,3.08,601,195,"LatePar3ScoringAverage",2015
123,123,"Matt Every",73,3.08,342,111,"LatePar3ScoringAverage",2015
123,123,"Luke Guthrie",84,3.08,477,155,"LatePar3ScoringAverage",2015
123,123,"James Hahn",94,3.08,518,168,"LatePar3ScoringAverage",2015
123,123,"Charles Howell III",105,3.08,616,200,"LatePar3ScoringAverage",2015
123,123,"Colt Knost",90,3.08,511,166,"LatePar3ScoringAverage",2015
123,123,"Marc Leishman",74,3.08,401,130,"LatePar3ScoringAverage",2015
123,123,"Justin Leonard",61,3.08,379,123,"LatePar3ScoringAverage",2015
123,123,"Spencer Levin",99,3.08,637,207,"LatePar3ScoringAverage",2015
123,123,"Hunter Mahan",88,3.08,422,137,"LatePar3ScoringAverage",2015
123,123,"Hideki Matsuyama",95,3.08,601,195,"LatePar3ScoringAverage",2015
123,123,"Louis Oosthuizen",68,3.08,416,135,"LatePar3ScoringAverage",2015
123,123,"Patrick Reed",103,3.08,671,218,"LatePar3ScoringAverage",2015
123,123,"Sam Saunders",83,3.08,520,169,"LatePar3ScoringAverage",2015
123,123,"Camilo Villegas",83,3.08,456,148,"LatePar3ScoringAverage",2015
123,123,"Jimmy Walker",89,3.08,481,156,"LatePar3ScoringAverage",2015
123,123,"Boo Weekley",79,3.08,552,179,"LatePar3ScoringAverage",2015
123,123,"Gary Woodland",81,3.08,419,136,"LatePar3ScoringAverage",2015
141,141,"KJ Choi",66,3.09,324,105,"LatePar3ScoringAverage",2015
141,141,"Gonzalo Fdez Castano",81,3.09,506,164,"LatePar3ScoringAverage",2015
141,141,"Lucas Glover",79,3.09,503,163,"LatePar3ScoringAverage",2015
141,141,"Davis Love III",51,3.09,284,92,"LatePar3ScoringAverage",2015
141,141,"Sean OHair",86,3.09,568,184,"LatePar3ScoringAverage",2015
141,141,"Ian Poulter",68,3.09,469,152,"LatePar3ScoringAverage",2015
141,141,"Chez Reavie",56,3.09,303,98,"LatePar3ScoringAverage",2015
148,148,"Angel Cabrera",53,3.1,298,96,"LatePar3ScoringAverage",2015
148,148,"Kevin Chappell",86,3.1,515,166,"LatePar3ScoringAverage",2015
148,148,"Robert Garrigus",70,3.1,419,135,"LatePar3ScoringAverage",2015
148,148,"Andres Gonzales",90,3.1,568,183,"LatePar3ScoringAverage",2015
148,148,"Ryo Ishikawa",90,3.1,486,157,"LatePar3ScoringAverage",2015
148,148,"Chris Kirk",76,3.1,459,148,"LatePar3ScoringAverage",2015
148,148,"Francesco Molinari",56,3.1,301,97,"LatePar3ScoringAverage",2015
148,148,"Seung Yul Noh",65,3.1,381,123,"LatePar3ScoringAverage",2015
148,148,"Greg Owen",58,3.1,357,115,"LatePar3ScoringAverage",2015
148,148,"Scott Pinckney",88,3.1,564,182,"LatePar3ScoringAverage",2015
148,148,"Charl Schwartzel",67,3.1,434,140,"LatePar3ScoringAverage",2015
148,148,"Adam Scott",51,3.1,319,103,"LatePar3ScoringAverage",2015
148,148,"Kevin Streelman",95,3.1,509,164,"LatePar3ScoringAverage",2015
148,148,"Steve Wheatcroft",87,3.1,542,175,"LatePar3ScoringAverage",2015
162,162,"Ben Crane",62,3.11,327,105,"LatePar3ScoringAverage",2015
162,162,"Brice Garnett",81,3.11,491,158,"LatePar3ScoringAverage",2015
162,162,"Matt Kuchar",97,3.11,665,214,"LatePar3ScoringAverage",2015
162,162,"Michael Thompson",83,3.11,466,150,"LatePar3ScoringAverage",2015
162,162,"Bo Van Pelt",81,3.11,469,151,"LatePar3ScoringAverage",2015
167,167,"Jonas Blixt",78,3.12,490,157,"LatePar3ScoringAverage",2015
167,167,"Jason Dufner",76,3.12,437,140,"LatePar3ScoringAverage",2015
167,167,"Charley Hoffman",97,3.12,599,192,"LatePar3ScoringAverage",2015
167,167,"Andres Romero",69,3.12,403,129,"LatePar3ScoringAverage",2015
167,167,"Heath Slocum",57,3.12,284,91,"LatePar3ScoringAverage",2015
167,167,"Jhonattan Vegas",90,3.12,512,164,"LatePar3ScoringAverage",2015
173,173,"Brian Davis",86,3.13,438,140,"LatePar3ScoringAverage",2015
173,173,"Geoff Ogilvy",50,3.13,238,76,"LatePar3ScoringAverage",2015
173,173,"John Peterson",84,3.13,444,142,"LatePar3ScoringAverage",2015
173,173,"Tim Wilkinson",73,3.13,397,127,"LatePar3ScoringAverage",2015
177,177,"Brooks Koepka",84,3.14,534,170,"LatePar3ScoringAverage",2015
178,178,"John Merrick",78,3.15,492,156,"LatePar3ScoringAverage",2015
178,178,"Scott Stallings",60,3.15,362,115,"LatePar3ScoringAverage",2015
180,180,"Keegan Bradley",87,3.16,499,158,"LatePar3ScoringAverage",2015
181,181,"Charlie Beljan",76,3.18,452,142,"LatePar3ScoringAverage",2015
181,181,"Derek Ernst",75,3.18,458,144,"LatePar3ScoringAverage",2015
181,181,"Billy Horschel",99,3.18,597,188,"LatePar3ScoringAverage",2015
184,184,"Jamie Donaldson",50,3.22,254,79,"LatePar3ScoringAverage",2015
