"TenthTeeLateRound1ScoringAverage_RANKTHISWEEK_2012","TenthTeeLateRound1ScoringAverage_RANKLASTWEEK_2012","TenthTeeLateRound1ScoringAverage_PLAYERNAME_2012","TenthTeeLateRound1ScoringAverage__2012","TenthTeeLateRound1ScoringAverage_AVG_2012","TenthTeeLateRound1ScoringAverage_TOTALSTROKES_2012","TenthTeeLateRound1ScoringAverage_TOTALROUNDS_2012","stat_name","year"
76,76,"Alexandre Rocha",NA,70.63,565,8,"TenthTeeLateRound1ScoringAverage",2012
76,76,"Kevin Streelman",NA,70.63,565,8,"TenthTeeLateRound1ScoringAverage",2012
78,78,"Brian Harman",NA,70.67,212,3,"TenthTeeLateRound1ScoringAverage",2012
78,78,"Matt Jones",NA,70.67,212,3,"TenthTeeLateRound1ScoringAverage",2012
80,80,"JJ Killeen",NA,70.7,707,10,"TenthTeeLateRound1ScoringAverage",2012
80,80,"DA Points",NA,70.7,707,10,"TenthTeeLateRound1ScoringAverage",2012
82,82,"Kyle Reifers",NA,70.71,495,7,"TenthTeeLateRound1ScoringAverage",2012
82,82,"Rory Sabbatini",NA,70.71,495,7,"TenthTeeLateRound1ScoringAverage",2012
84,84,"David Mathis",NA,70.75,283,4,"TenthTeeLateRound1ScoringAverage",2012
84,84,"Vaughn Taylor",NA,70.75,283,4,"TenthTeeLateRound1ScoringAverage",2012
86,86,"Marco Dawson",NA,70.8,354,5,"TenthTeeLateRound1ScoringAverage",2012
87,87,"Nick OHern",NA,70.83,425,6,"TenthTeeLateRound1ScoringAverage",2012
88,88,"David Hearn",NA,70.86,496,7,"TenthTeeLateRound1ScoringAverage",2012
89,89,"John Huh",NA,70.89,638,9,"TenthTeeLateRound1ScoringAverage",2012
89,89,"Daniel Summerhays",NA,70.89,638,9,"TenthTeeLateRound1ScoringAverage",2012
91,91,"Ricky Barnes",NA,71,284,4,"TenthTeeLateRound1ScoringAverage",2012
91,91,"Keegan Bradley",NA,71,71,1,"TenthTeeLateRound1ScoringAverage",2012
91,91,"Bud Cauley",NA,71,71,1,"TenthTeeLateRound1ScoringAverage",2012
91,91,"Kevin Chappell",NA,71,142,2,"TenthTeeLateRound1ScoringAverage",2012
91,91,"KJ Choi",NA,71,71,1,"TenthTeeLateRound1ScoringAverage",2012
91,91,"Gary Christian",NA,71,284,4,"TenthTeeLateRound1ScoringAverage",2012
91,91,"Ben Curtis",NA,71,568,8,"TenthTeeLateRound1ScoringAverage",2012
91,91,"Brian Davis",NA,71,355,5,"TenthTeeLateRound1ScoringAverage",2012
91,91,"Ken Duke",NA,71,639,9,"TenthTeeLateRound1ScoringAverage",2012
91,91,"Ryo Ishikawa",NA,71,213,3,"TenthTeeLateRound1ScoringAverage",2012
91,91,"Freddie Jacobson",NA,71,213,3,"TenthTeeLateRound1ScoringAverage",2012
91,91,"Dustin Johnson",NA,71,71,1,"TenthTeeLateRound1ScoringAverage",2012
91,91,"Richard Lee",NA,71,284,4,"TenthTeeLateRound1ScoringAverage",2012
91,91,"Bill Lunde",NA,71,426,6,"TenthTeeLateRound1ScoringAverage",2012
91,91,"Louis Oosthuizen",NA,71,142,2,"TenthTeeLateRound1ScoringAverage",2012
91,91,"Charl Schwartzel",NA,71,71,1,"TenthTeeLateRound1ScoringAverage",2012
91,91,"Henrik Stenson",NA,71,213,3,"TenthTeeLateRound1ScoringAverage",2012
91,91,"David Toms",NA,71,142,2,"TenthTeeLateRound1ScoringAverage",2012
91,91,"Johnson Wagner",NA,71,426,6,"TenthTeeLateRound1ScoringAverage",2012
110,110,"Jeff Overton",NA,71.1,711,10,"TenthTeeLateRound1ScoringAverage",2012
111,111,"Matt Every",NA,71.13,569,8,"TenthTeeLateRound1ScoringAverage",2012
112,112,"Matt Bettencourt",NA,71.14,498,7,"TenthTeeLateRound1ScoringAverage",2012
113,113,"Greg Chalmers",NA,71.17,427,6,"TenthTeeLateRound1ScoringAverage",2012
113,113,"Josh Teater",NA,71.17,427,6,"TenthTeeLateRound1ScoringAverage",2012
115,115,"Justin Leonard",NA,71.2,356,5,"TenthTeeLateRound1ScoringAverage",2012
115,115,"Steve Wheatcroft",NA,71.2,356,5,"TenthTeeLateRound1ScoringAverage",2012
117,117,"Chad Campbell",NA,71.25,570,8,"TenthTeeLateRound1ScoringAverage",2012
117,117,"Ernie Els",NA,71.25,285,4,"TenthTeeLateRound1ScoringAverage",2012
117,117,"Derek Lamely",NA,71.25,285,4,"TenthTeeLateRound1ScoringAverage",2012
120,120,"Charles Howell III",NA,71.33,642,9,"TenthTeeLateRound1ScoringAverage",2012
120,120,"Garth Mulroy",NA,71.33,428,6,"TenthTeeLateRound1ScoringAverage",2012
120,120,"Michael Thompson",NA,71.33,428,6,"TenthTeeLateRound1ScoringAverage",2012
123,123,"Sean OHair",NA,71.38,571,8,"TenthTeeLateRound1ScoringAverage",2012
124,124,"Jonathan Byrd",NA,71.4,357,5,"TenthTeeLateRound1ScoringAverage",2012
125,125,"Miguel Angel Carballo",NA,71.43,500,7,"TenthTeeLateRound1ScoringAverage",2012
125,125,"Bo Van Pelt",NA,71.43,500,7,"TenthTeeLateRound1ScoringAverage",2012
125,125,"Jimmy Walker",NA,71.43,500,7,"TenthTeeLateRound1ScoringAverage",2012
128,128,"George McNeill",NA,71.45,786,11,"TenthTeeLateRound1ScoringAverage",2012
129,129,"Ben Crane",NA,71.5,286,4,"TenthTeeLateRound1ScoringAverage",2012
129,129,"Jerry Kelly",NA,71.5,572,8,"TenthTeeLateRound1ScoringAverage",2012
129,129,"Scott Piercy",NA,71.5,572,8,"TenthTeeLateRound1ScoringAverage",2012
129,129,"Ian Poulter",NA,71.5,143,2,"TenthTeeLateRound1ScoringAverage",2012
129,129,"John Rollins",NA,71.5,286,4,"TenthTeeLateRound1ScoringAverage",2012
134,134,"Mark Anderson",NA,71.63,573,8,"TenthTeeLateRound1ScoringAverage",2012
135,135,"Angel Cabrera",NA,71.67,215,3,"TenthTeeLateRound1ScoringAverage",2012
135,135,"Davis Love III",NA,71.67,215,3,"TenthTeeLateRound1ScoringAverage",2012
137,137,"Charley Hoffman",NA,71.69,932,13,"TenthTeeLateRound1ScoringAverage",2012
138,138,"Chris DiMarco",NA,71.75,287,4,"TenthTeeLateRound1ScoringAverage",2012
138,138,"Trevor Immelman",NA,71.75,287,4,"TenthTeeLateRound1ScoringAverage",2012
138,138,"Graeme McDowell",NA,71.75,287,4,"TenthTeeLateRound1ScoringAverage",2012
141,141,"Patrick Sheehan",NA,71.78,646,9,"TenthTeeLateRound1ScoringAverage",2012
142,142,"Hunter Haas",NA,71.83,431,6,"TenthTeeLateRound1ScoringAverage",2012
143,143,"Sung Kang",NA,71.88,575,8,"TenthTeeLateRound1ScoringAverage",2012
144,144,"Ryuji Imada",NA,71.89,647,9,"TenthTeeLateRound1ScoringAverage",2012
144,144,"Chez Reavie",NA,71.89,647,9,"TenthTeeLateRound1ScoringAverage",2012
146,146,"Robert Allenby",NA,72,720,10,"TenthTeeLateRound1ScoringAverage",2012
146,146,"Michael Bradley",NA,72,216,3,"TenthTeeLateRound1ScoringAverage",2012
146,146,"John Daly",NA,72,144,2,"TenthTeeLateRound1ScoringAverage",2012
146,146,"Graham DeLaet",NA,72,504,7,"TenthTeeLateRound1ScoringAverage",2012
146,146,"Marc Leishman",NA,72,288,4,"TenthTeeLateRound1ScoringAverage",2012
146,146,"Heath Slocum",NA,72,360,5,"TenthTeeLateRound1ScoringAverage",2012
146,146,"Scott Stallings",NA,72,432,6,"TenthTeeLateRound1ScoringAverage",2012
146,146,"Brendan Steele",NA,72,504,7,"TenthTeeLateRound1ScoringAverage",2012
146,146,"Camilo Villegas",NA,72,216,3,"TenthTeeLateRound1ScoringAverage",2012
146,146,"Charlie Wi",NA,72,576,8,"TenthTeeLateRound1ScoringAverage",2012
156,156,"Greg Owen",NA,72.14,505,7,"TenthTeeLateRound1ScoringAverage",2012
157,157,"Bryce Molder",NA,72.33,434,6,"TenthTeeLateRound1ScoringAverage",2012
158,158,"Tom Pernice Jr",NA,72.4,362,5,"TenthTeeLateRound1ScoringAverage",2012
159,159,"Jason Day",NA,72.5,145,2,"TenthTeeLateRound1ScoringAverage",2012
160,160,"JJ Henry",NA,72.56,653,9,"TenthTeeLateRound1ScoringAverage",2012
161,161,"Brendon Todd",NA,72.6,726,10,"TenthTeeLateRound1ScoringAverage",2012
162,162,"Stephen Ames",NA,72.67,218,3,"TenthTeeLateRound1ScoringAverage",2012
162,162,"Billy Horschel",NA,72.67,218,3,"TenthTeeLateRound1ScoringAverage",2012
162,162,"Andres Romero",NA,72.67,436,6,"TenthTeeLateRound1ScoringAverage",2012
162,162,"Jhonattan Vegas",NA,72.67,218,3,"TenthTeeLateRound1ScoringAverage",2012
166,166,"Bobby Gates",NA,72.75,582,8,"TenthTeeLateRound1ScoringAverage",2012
167,167,"Scott Brown",NA,72.78,655,9,"TenthTeeLateRound1ScoringAverage",2012
168,168,"James Driscoll",NA,72.83,437,6,"TenthTeeLateRound1ScoringAverage",2012
169,169,"Edward Loar",NA,72.86,510,7,"TenthTeeLateRound1ScoringAverage",2012
170,170,"Arjun Atwal",NA,72.88,583,8,"TenthTeeLateRound1ScoringAverage",2012
171,171,"Charlie Beljan",NA,73,365,5,"TenthTeeLateRound1ScoringAverage",2012
171,171,"Jason Bohn",NA,73,438,6,"TenthTeeLateRound1ScoringAverage",2012
171,171,"Tim Herron",NA,73,584,8,"TenthTeeLateRound1ScoringAverage",2012
174,174,"Mark Wilson",NA,73.13,585,8,"TenthTeeLateRound1ScoringAverage",2012
175,175,"Scott Dunlap",NA,73.17,439,6,"TenthTeeLateRound1ScoringAverage",2012
176,176,"Jason Kokrak",NA,73.4,367,5,"TenthTeeLateRound1ScoringAverage",2012
176,176,"Dicky Pride",NA,73.4,367,5,"TenthTeeLateRound1ScoringAverage",2012
178,178,"Kris Blanks",NA,73.43,514,7,"TenthTeeLateRound1ScoringAverage",2012
179,179,"Colt Knost",NA,73.67,221,3,"TenthTeeLateRound1ScoringAverage",2012
180,180,"Kyle Thompson",NA,73.83,443,6,"TenthTeeLateRound1ScoringAverage",2012
181,181,"Padraig Harrington",NA,74,74,1,"TenthTeeLateRound1ScoringAverage",2012
182,182,"Daniel Chopra",NA,74.71,523,7,"TenthTeeLateRound1ScoringAverage",2012
183,183,"DJ Trahan",NA,74.75,299,4,"TenthTeeLateRound1ScoringAverage",2012
184,184,"Billy Hurley III",NA,74.78,673,9,"TenthTeeLateRound1ScoringAverage",2012
185,185,"Tommy Biershenk",NA,75.29,527,7,"TenthTeeLateRound1ScoringAverage",2012
