"PuttsperRoundRound2_RANKTHISWEEK_2010","PuttsperRoundRound2_RANKLASTWEEK_2010","PuttsperRoundRound2_PLAYERNAME_2010","PuttsperRoundRound2__2010","PuttsperRoundRound2_AVG_2010","PuttsperRoundRound2_TOTALPUTTS_2010","PuttsperRoundRound2_TOTALROUNDS_2010","stat_name","year"
83,83,"Cliff Kresge",NA,29.33,440,15,"PuttsperRoundRound2",2010
84,84,"Nick Watney",NA,29.35,675,23,"PuttsperRoundRound2",2010
85,85,"Troy Merritt",NA,29.36,822,28,"PuttsperRoundRound2",2010
85,85,"Chris Stroud",NA,29.36,734,25,"PuttsperRoundRound2",2010
85,85,"Steve Wheatcroft",NA,29.36,734,25,"PuttsperRoundRound2",2010
88,88,"James Driscoll",NA,29.38,764,26,"PuttsperRoundRound2",2010
88,88,"Lee Janzen",NA,29.38,764,26,"PuttsperRoundRound2",2010
90,90,"Angel Cabrera",NA,29.39,529,18,"PuttsperRoundRound2",2010
91,91,"JJ Henry",NA,29.4,735,25,"PuttsperRoundRound2",2010
91,91,"YE Yang",NA,29.4,588,20,"PuttsperRoundRound2",2010
93,93,"Lucas Glover",NA,29.41,647,22,"PuttsperRoundRound2",2010
93,93,"Spencer Levin",NA,29.41,853,29,"PuttsperRoundRound2",2010
93,93,"DA Points",NA,29.41,853,29,"PuttsperRoundRound2",2010
96,96,"Ben Curtis",NA,29.42,706,24,"PuttsperRoundRound2",2010
97,97,"Rickie Fowler",NA,29.43,824,28,"PuttsperRoundRound2",2010
97,97,"Ian Poulter",NA,29.43,412,14,"PuttsperRoundRound2",2010
99,99,"Craig Bowden",NA,29.44,530,18,"PuttsperRoundRound2",2010
99,99,"John Mallinger",NA,29.44,795,27,"PuttsperRoundRound2",2010
99,99,"Mark Wilson",NA,29.44,795,27,"PuttsperRoundRound2",2010
102,102,"Tim Herron",NA,29.45,648,22,"PuttsperRoundRound2",2010
103,103,"Woody Austin",NA,29.46,825,28,"PuttsperRoundRound2",2010
103,103,"Jonathan Byrd",NA,29.46,766,26,"PuttsperRoundRound2",2010
105,105,"Brendon de Jonge",NA,29.47,884,30,"PuttsperRoundRound2",2010
106,106,"David Duval",NA,29.48,678,23,"PuttsperRoundRound2",2010
106,106,"David Lutterus",NA,29.48,678,23,"PuttsperRoundRound2",2010
106,106,"Scott McCarron",NA,29.48,855,29,"PuttsperRoundRound2",2010
106,106,"Ryan Palmer",NA,29.48,796,27,"PuttsperRoundRound2",2010
110,110,"Stewart Cink",NA,29.5,649,22,"PuttsperRoundRound2",2010
110,110,"Brenden Pappas",NA,29.5,649,22,"PuttsperRoundRound2",2010
110,110,"Tom Pernice Jr",NA,29.5,590,20,"PuttsperRoundRound2",2010
110,110,"Heath Slocum",NA,29.5,708,24,"PuttsperRoundRound2",2010
114,114,"Chris Wilson",NA,29.52,679,23,"PuttsperRoundRound2",2010
115,115,"Joe Ogilvie",NA,29.53,886,30,"PuttsperRoundRound2",2010
116,116,"Paul Goydos",NA,29.54,709,24,"PuttsperRoundRound2",2010
116,116,"Hunter Mahan",NA,29.54,709,24,"PuttsperRoundRound2",2010
116,116,"Rod Pampling",NA,29.54,768,26,"PuttsperRoundRound2",2010
119,119,"Jay Williamson",NA,29.55,650,22,"PuttsperRoundRound2",2010
120,120,"Boo Weekley",NA,29.56,739,25,"PuttsperRoundRound2",2010
121,121,"Bo Van Pelt",NA,29.57,828,28,"PuttsperRoundRound2",2010
122,122,"John Daly",NA,29.59,503,17,"PuttsperRoundRound2",2010
122,122,"Bubba Watson",NA,29.59,651,22,"PuttsperRoundRound2",2010
124,124,"Ryan Moore",NA,29.61,681,23,"PuttsperRoundRound2",2010
125,125,"Trevor Immelman",NA,29.63,563,19,"PuttsperRoundRound2",2010
126,126,"Omar Uresti",NA,29.64,741,25,"PuttsperRoundRound2",2010
127,127,"Cameron Beckman",NA,29.67,712,24,"PuttsperRoundRound2",2010
127,127,"Steve Flesch",NA,29.67,712,24,"PuttsperRoundRound2",2010
129,129,"Ricky Barnes",NA,29.68,831,28,"PuttsperRoundRound2",2010
129,129,"Jason Dufner",NA,29.68,742,25,"PuttsperRoundRound2",2010
129,129,"Roland Thatcher",NA,29.68,742,25,"PuttsperRoundRound2",2010
129,129,"Camilo Villegas",NA,29.68,564,19,"PuttsperRoundRound2",2010
133,133,"Michael Letzig",NA,29.69,772,26,"PuttsperRoundRound2",2010
134,134,"Charley Hoffman",NA,29.7,683,23,"PuttsperRoundRound2",2010
134,134,"Jeff Maggert",NA,29.7,683,23,"PuttsperRoundRound2",2010
136,136,"Jason Bohn",NA,29.76,744,25,"PuttsperRoundRound2",2010
137,137,"Chad Campbell",NA,29.77,774,26,"PuttsperRoundRound2",2010
138,138,"Brent Delahoussaye",NA,29.79,566,19,"PuttsperRoundRound2",2010
138,138,"Sean OHair",NA,29.79,715,24,"PuttsperRoundRound2",2010
140,140,"Vance Veazey",NA,29.8,596,20,"PuttsperRoundRound2",2010
141,141,"Derek Lamely",NA,29.84,746,25,"PuttsperRoundRound2",2010
142,142,"Mathias Gronberg",NA,29.85,597,20,"PuttsperRoundRound2",2010
143,143,"Steve Marino",NA,29.87,687,23,"PuttsperRoundRound2",2010
144,144,"Joe Durant",NA,29.88,508,17,"PuttsperRoundRound2",2010
144,144,"Steve Lowery",NA,29.88,717,24,"PuttsperRoundRound2",2010
144,144,"Johnson Wagner",NA,29.88,777,26,"PuttsperRoundRound2",2010
147,147,"Andrew McLardy",NA,29.89,538,18,"PuttsperRoundRound2",2010
148,148,"Pat Perez",NA,29.92,778,26,"PuttsperRoundRound2",2010
149,149,"Ted Purdy",NA,29.93,868,29,"PuttsperRoundRound2",2010
150,150,"Robert Garrigus",NA,29.95,569,19,"PuttsperRoundRound2",2010
150,150,"Greg Kraft",NA,29.95,569,19,"PuttsperRoundRound2",2010
152,152,"Vaughn Taylor",NA,29.96,779,26,"PuttsperRoundRound2",2010
152,152,"Nicholas Thompson",NA,29.96,839,28,"PuttsperRoundRound2",2010
154,154,"Martin Flores",NA,30,750,25,"PuttsperRoundRound2",2010
154,154,"Bill Haas",NA,30,750,25,"PuttsperRoundRound2",2010
154,154,"George McNeill",NA,30,810,27,"PuttsperRoundRound2",2010
154,154,"Garth Mulroy",NA,30,510,17,"PuttsperRoundRound2",2010
154,154,"Rory Sabbatini",NA,30,720,24,"PuttsperRoundRound2",2010
154,154,"Kevin Stadler",NA,30,750,25,"PuttsperRoundRound2",2010
160,160,"Graham DeLaet",NA,30.04,781,26,"PuttsperRoundRound2",2010
160,160,"Martin Laird",NA,30.04,781,26,"PuttsperRoundRound2",2010
162,162,"Sergio Garcia",NA,30.07,421,14,"PuttsperRoundRound2",2010
163,163,"Josh Teater",NA,30.13,904,30,"PuttsperRoundRound2",2010
164,164,"Vijay Singh",NA,30.14,663,22,"PuttsperRoundRound2",2010
165,165,"Billy Mayfair",NA,30.17,694,23,"PuttsperRoundRound2",2010
166,166,"Rocco Mediate",NA,30.18,664,22,"PuttsperRoundRound2",2010
167,167,"Rory McIlroy",NA,30.2,453,15,"PuttsperRoundRound2",2010
168,168,"Henrik Bjornstad",NA,30.21,725,24,"PuttsperRoundRound2",2010
169,169,"Kevin Johnson",NA,30.22,695,23,"PuttsperRoundRound2",2010
169,169,"Geoff Ogilvy",NA,30.22,544,18,"PuttsperRoundRound2",2010
171,171,"Bob Estes",NA,30.23,786,26,"PuttsperRoundRound2",2010
172,172,"Kenny Perry",NA,30.26,575,19,"PuttsperRoundRound2",2010
172,172,"Adam Scott",NA,30.26,575,19,"PuttsperRoundRound2",2010
174,174,"John Senden",NA,30.3,909,30,"PuttsperRoundRound2",2010
174,174,"Cameron Tringale",NA,30.3,606,20,"PuttsperRoundRound2",2010
176,176,"KJ Choi",NA,30.33,637,21,"PuttsperRoundRound2",2010
177,177,"Troy Matteson",NA,30.36,850,28,"PuttsperRoundRound2",2010
178,178,"Cameron Percy",NA,30.39,699,23,"PuttsperRoundRound2",2010
178,178,"Garrett Willis",NA,30.39,699,23,"PuttsperRoundRound2",2010
180,180,"Greg Owen",NA,30.43,700,23,"PuttsperRoundRound2",2010
181,181,"Aron Price",NA,30.45,609,20,"PuttsperRoundRound2",2010
182,182,"DJ Trahan",NA,30.48,823,27,"PuttsperRoundRound2",2010
183,183,"Brett Wetterich",NA,30.5,488,16,"PuttsperRoundRound2",2010
184,184,"Will Ma Kenzie",NA,30.55,672,22,"PuttsperRoundRound2",2010
185,185,"Mathew Goggin",NA,30.57,856,28,"PuttsperRoundRound2",2010
186,186,"Roger Tambellini",NA,30.58,734,24,"PuttsperRoundRound2",2010
187,187,"Mark Calcavecchia",NA,30.64,429,14,"PuttsperRoundRound2",2010
188,188,"Jeff Gove",NA,30.7,614,20,"PuttsperRoundRound2",2010
189,189,"Charles Warren",NA,30.79,585,19,"PuttsperRoundRound2",2010
190,190,"Kris Blanks",NA,30.93,835,27,"PuttsperRoundRound2",2010
191,191,"Justin Bolli",NA,30.95,650,21,"PuttsperRoundRound2",2010
192,192,"Davis Love III",NA,31.04,745,24,"PuttsperRoundRound2",2010
