"Scramblingfrom1020yards_RANKTHISWEEK_2010","Scramblingfrom1020yards_RANKLASTWEEK_2010","Scramblingfrom1020yards_PLAYERNAME_2010","Scramblingfrom1020yards_ROUNDS_2010","Scramblingfrom1020yards_Pct_2010","Scramblingfrom1020yards_SUCCESSES_2010","Scramblingfrom1020yards_ATTEMPTS_2010","stat_name","year"
46,46,"Tim Herron",79,68.13,109,160,"Scramblingfrom1020yards",2010
47,47,"John Mallinger",78,68,102,150,"Scramblingfrom1020yards",2010
48,48,"Cameron Tringale",55,67.96,70,103,"Scramblingfrom1020yards",2010
49,49,"JJ Henry",92,67.82,118,174,"Scramblingfrom1020yards",2010
50,50,"Andres Romero",73,67.78,122,180,"Scramblingfrom1020yards",2010
51,51,"Matt Bettencourt",91,67.74,147,217,"Scramblingfrom1020yards",2010
52,52,"Matt Jones",89,67.58,148,219,"Scramblingfrom1020yards",2010
53,53,"Mathias Gronberg",61,67.54,77,114,"Scramblingfrom1020yards",2010
54,54,"Aaron Baddeley",94,67.32,138,205,"Scramblingfrom1020yards",2010
55,55,"Justin Leonard",89,67.3,107,159,"Scramblingfrom1020yards",2010
56,56,"Webb Simpson",98,67.26,152,226,"Scramblingfrom1020yards",2010
57,57,"Geoff Ogilvy",62,67.19,86,128,"Scramblingfrom1020yards",2010
58,58,"KJ Choi",82,67.11,100,149,"Scramblingfrom1020yards",2010
59,59,"Trevor Immelman",55,66.98,71,106,"Scramblingfrom1020yards",2010
60,60,"Bill Lunde",79,66.86,113,169,"Scramblingfrom1020yards",2010
60,60,"Phil Mickelson",76,66.86,113,169,"Scramblingfrom1020yards",2010
62,62,"John Rollins",81,66.85,121,181,"Scramblingfrom1020yards",2010
63,63,"Rod Pampling",77,66.82,143,214,"Scramblingfrom1020yards",2010
64,64,"JB Holmes",100,66.8,173,259,"Scramblingfrom1020yards",2010
65,65,"John Senden",103,66.67,116,174,"Scramblingfrom1020yards",2010
66,66,"Heath Slocum",97,66.48,121,182,"Scramblingfrom1020yards",2010
67,67,"Sean OHair",84,66.47,113,170,"Scramblingfrom1020yards",2010
68,68,"Jeev Milkha Singh",59,66.43,93,140,"Scramblingfrom1020yards",2010
69,69,"Steve Stricker",73,66.42,91,137,"Scramblingfrom1020yards",2010
70,70,"Omar Uresti",74,66.25,106,160,"Scramblingfrom1020yards",2010
71,71,"Michael Letzig",84,66.19,139,210,"Scramblingfrom1020yards",2010
72,72,"Scott McCarron",90,66.09,152,230,"Scramblingfrom1020yards",2010
73,73,"Jeff Overton",89,66.07,111,168,"Scramblingfrom1020yards",2010
74,74,"Jay Williamson",76,66.03,103,156,"Scramblingfrom1020yards",2010
75,75,"Andrew McLardy",52,65.87,83,126,"Scramblingfrom1020yards",2010
76,76,"Vaughn Taylor",87,65.83,131,199,"Scramblingfrom1020yards",2010
77,77,"Charley Hoffman",85,65.7,136,207,"Scramblingfrom1020yards",2010
78,78,"Tim Petrovic",105,65.57,160,244,"Scramblingfrom1020yards",2010
79,79,"Rickie Fowler",98,65.54,116,177,"Scramblingfrom1020yards",2010
80,80,"Chris Tidland",77,65.52,114,174,"Scramblingfrom1020yards",2010
81,81,"Will Ma Kenzie",72,65.33,98,150,"Scramblingfrom1020yards",2010
82,82,"George McNeill",79,65.32,113,173,"Scramblingfrom1020yards",2010
83,83,"Chad Campbell",95,65.31,128,196,"Scramblingfrom1020yards",2010
84,84,"YE Yang",72,65.24,107,164,"Scramblingfrom1020yards",2010
85,85,"Richard Johnson",90,65.17,116,178,"Scramblingfrom1020yards",2010
85,85,"Hunter Mahan",85,65.17,116,178,"Scramblingfrom1020yards",2010
87,87,"Ernie Els",72,65.12,84,129,"Scramblingfrom1020yards",2010
88,88,"Tom Pernice Jr",74,65.1,97,149,"Scramblingfrom1020yards",2010
88,88,"Jimmy Walker",82,65.1,125,192,"Scramblingfrom1020yards",2010
90,90,"Kenny Perry",69,65.08,82,126,"Scramblingfrom1020yards",2010
91,91,"Rory McIlroy",54,65,65,100,"Scramblingfrom1020yards",2010
92,92,"Jerod Turner",54,64.96,76,117,"Scramblingfrom1020yards",2010
93,93,"Brenden Pappas",66,64.86,96,148,"Scramblingfrom1020yards",2010
94,94,"Alex Prugh",88,64.77,114,176,"Scramblingfrom1020yards",2010
95,95,"Alex Cejka",81,64.74,112,173,"Scramblingfrom1020yards",2010
95,95,"Tim Clark",88,64.74,112,173,"Scramblingfrom1020yards",2010
95,95,"Steve Marino",81,64.74,101,156,"Scramblingfrom1020yards",2010
95,95,"Scott Piercy",88,64.74,112,173,"Scramblingfrom1020yards",2010
99,99,"Ryan Palmer",84,64.73,134,207,"Scramblingfrom1020yards",2010
100,100,"John Merrick",109,64.57,144,223,"Scramblingfrom1020yards",2010
101,101,"Zach Johnson",93,64.48,118,183,"Scramblingfrom1020yards",2010
102,102,"Lee Janzen",77,64.41,114,177,"Scramblingfrom1020yards",2010
103,103,"Jeff Quinney",91,64.29,135,210,"Scramblingfrom1020yards",2010
104,104,"JP Hayes",79,64.13,118,184,"Scramblingfrom1020yards",2010
105,105,"Martin Laird",91,64.06,123,192,"Scramblingfrom1020yards",2010
106,106,"Rory Sabbatini",79,63.91,108,169,"Scramblingfrom1020yards",2010
107,107,"Blake Adams",84,63.87,122,191,"Scramblingfrom1020yards",2010
108,108,"Bob Estes",79,63.86,106,166,"Scramblingfrom1020yards",2010
109,109,"Vijay Singh",75,63.85,83,130,"Scramblingfrom1020yards",2010
110,110,"Tom Gillis",97,63.79,155,243,"Scramblingfrom1020yards",2010
111,111,"Jason Bohn",84,63.78,118,185,"Scramblingfrom1020yards",2010
111,111,"Angel Cabrera",64,63.78,81,127,"Scramblingfrom1020yards",2010
113,113,"James Nitties",92,63.56,143,225,"Scramblingfrom1020yards",2010
114,114,"Michael Connell",89,63.55,129,203,"Scramblingfrom1020yards",2010
115,115,"Cliff Kresge",50,63.46,66,104,"Scramblingfrom1020yards",2010
116,116,"Brent Delahoussaye",57,63.39,71,112,"Scramblingfrom1020yards",2010
117,117,"Stephen Ames",75,63.33,95,150,"Scramblingfrom1020yards",2010
118,118,"David Lutterus",69,63.29,100,158,"Scramblingfrom1020yards",2010
119,119,"Kevin Stadler",86,63.28,112,177,"Scramblingfrom1020yards",2010
120,120,"Marc Leishman",87,63.22,110,174,"Scramblingfrom1020yards",2010
121,121,"Brett Quigley",96,63.18,127,201,"Scramblingfrom1020yards",2010
122,122,"Josh Teater",101,63.16,132,209,"Scramblingfrom1020yards",2010
123,123,"Woody Austin",93,63.09,147,233,"Scramblingfrom1020yards",2010
124,124,"Chris Stroud",90,63.07,111,176,"Scramblingfrom1020yards",2010
125,125,"Derek Lamely",81,63.04,116,184,"Scramblingfrom1020yards",2010
126,126,"Daniel Chopra",74,62.9,117,186,"Scramblingfrom1020yards",2010
126,126,"John Daly",63,62.9,78,124,"Scramblingfrom1020yards",2010
128,128,"Ryan Moore",80,62.8,103,164,"Scramblingfrom1020yards",2010
129,129,"Charles Warren",64,62.71,74,118,"Scramblingfrom1020yards",2010
130,130,"Adam Scott",70,62.5,80,128,"Scramblingfrom1020yards",2010
131,131,"David Duval",71,62.41,83,133,"Scramblingfrom1020yards",2010
131,131,"Aron Price",70,62.41,88,141,"Scramblingfrom1020yards",2010
133,133,"Craig Bowden",56,62.32,86,138,"Scramblingfrom1020yards",2010
133,133,"Spencer Levin",110,62.32,129,207,"Scramblingfrom1020yards",2010
135,135,"Brian Davis",101,62.11,159,256,"Scramblingfrom1020yards",2010
136,136,"Greg Kraft",52,62.1,77,124,"Scramblingfrom1020yards",2010
137,137,"Kevin Streelman",90,62.09,131,211,"Scramblingfrom1020yards",2010
138,138,"Ted Purdy",86,62.03,116,187,"Scramblingfrom1020yards",2010
139,139,"Martin Flores",75,61.99,106,171,"Scramblingfrom1020yards",2010
140,140,"Graham DeLaet",88,61.87,86,139,"Scramblingfrom1020yards",2010
141,141,"Skip Kendall",58,61.76,84,136,"Scramblingfrom1020yards",2010
142,142,"Lucas Glover",75,61.7,87,141,"Scramblingfrom1020yards",2010
143,143,"Steve Wheatcroft",74,61.49,99,161,"Scramblingfrom1020yards",2010
144,144,"Sergio Garcia",58,61.36,54,88,"Scramblingfrom1020yards",2010
145,145,"Troy Matteson",84,61.35,100,163,"Scramblingfrom1020yards",2010
146,146,"Jarrod Lyle",54,61.16,74,121,"Scramblingfrom1020yards",2010
147,147,"Paul Casey",64,61.06,69,113,"Scramblingfrom1020yards",2010
148,148,"Kevin Johnson",62,60.94,78,128,"Scramblingfrom1020yards",2010
149,149,"Johnson Wagner",85,60.82,118,194,"Scramblingfrom1020yards",2010
150,150,"Chris DiMarco",88,60.68,125,206,"Scramblingfrom1020yards",2010
151,151,"Davis Love III",79,60.65,94,155,"Scramblingfrom1020yards",2010
152,152,"Garth Mulroy",53,60.64,57,94,"Scramblingfrom1020yards",2010
153,153,"Jeff Maggert",76,60.61,100,165,"Scramblingfrom1020yards",2010
154,154,"Steve Flesch",78,60.53,115,190,"Scramblingfrom1020yards",2010
155,155,"Dustin Johnson",83,60.47,104,172,"Scramblingfrom1020yards",2010
156,156,"Vance Veazey",58,60.32,76,126,"Scramblingfrom1020yards",2010
157,157,"DA Points",90,60.29,123,204,"Scramblingfrom1020yards",2010
158,158,"Joe Durant",67,60.27,88,146,"Scramblingfrom1020yards",2010
159,159,"Garrett Willis",82,60.25,97,161,"Scramblingfrom1020yards",2010
160,160,"Jerry Kelly",99,60.22,109,181,"Scramblingfrom1020yards",2010
161,161,"Boo Weekley",88,59.76,101,169,"Scramblingfrom1020yards",2010
162,162,"Chris Wilson",65,59.62,93,156,"Scramblingfrom1020yards",2010
163,163,"Rich Barcelo",70,59.6,90,151,"Scramblingfrom1020yards",2010
164,164,"Joe Ogilvie",99,59.46,132,222,"Scramblingfrom1020yards",2010
165,165,"DJ Trahan",92,59.36,111,187,"Scramblingfrom1020yards",2010
166,166,"Kris Blanks",91,59.34,108,182,"Scramblingfrom1020yards",2010
167,167,"Brett Wetterich",54,59.29,83,140,"Scramblingfrom1020yards",2010
168,168,"Paul Goydos",78,59.22,106,179,"Scramblingfrom1020yards",2010
169,169,"Bill Haas",87,59.12,107,181,"Scramblingfrom1020yards",2010
170,170,"Troy Merritt",86,59.07,114,193,"Scramblingfrom1020yards",2010
171,171,"Chris Couch",66,58.94,89,151,"Scramblingfrom1020yards",2010
172,172,"Roger Tambellini",77,58.27,81,139,"Scramblingfrom1020yards",2010
173,173,"Robert Allenby",76,58.17,89,153,"Scramblingfrom1020yards",2010
174,174,"Roland Thatcher",72,57.93,95,164,"Scramblingfrom1020yards",2010
175,175,"Paul Stankowski",62,57.89,66,114,"Scramblingfrom1020yards",2010
176,176,"Matt Every",60,57.78,78,135,"Scramblingfrom1020yards",2010
177,177,"Brendon de Jonge",114,57.01,122,214,"Scramblingfrom1020yards",2010
178,178,"Billy Mayfair",78,56.96,90,158,"Scramblingfrom1020yards",2010
179,179,"Greg Owen",69,56.95,86,151,"Scramblingfrom1020yards",2010
180,180,"Brian Stuard",81,56.59,116,205,"Scramblingfrom1020yards",2010
181,181,"Brad Faxon",58,56.06,74,132,"Scramblingfrom1020yards",2010
182,182,"Nick Watney",91,55.78,82,147,"Scramblingfrom1020yards",2010
183,183,"Bubba Watson",77,55.48,81,146,"Scramblingfrom1020yards",2010
184,184,"Mathew Goggin",85,55.37,98,177,"Scramblingfrom1020yards",2010
185,185,"Justin Bolli",55,53.28,65,122,"Scramblingfrom1020yards",2010
186,186,"Henrik Bjornstad",72,53.24,74,139,"Scramblingfrom1020yards",2010
187,187,"Rocco Mediate",71,53.19,75,141,"Scramblingfrom1020yards",2010
188,188,"Steve Lowery",67,52.98,80,151,"Scramblingfrom1020yards",2010
189,189,"Robert Garrigus",71,52.94,81,153,"Scramblingfrom1020yards",2010
190,190,"Mark Calcavecchia",50,51.32,39,76,"Scramblingfrom1020yards",2010
190,190,"Nicholas Thompson",88,51.32,97,189,"Scramblingfrom1020yards",2010
192,192,"Jeff Gove",57,47.96,47,98,"Scramblingfrom1020yards",2010
