"GIRPercentage100yards_RANKTHISWEEK_2016","GIRPercentage100yards_RANKLASTWEEK_2016","GIRPercentage100yards_PLAYERNAME_2016","GIRPercentage100yards_ROUNDS_2016","GIRPercentage100yards_Pct_2016","GIRPercentage100yards_GREENSHIT_2016","GIRPercentage100yards_TOTALHOLES_2016","GIRPercentage100yards_RELATIVETOPAR_2016","stat_name","year"
1,1,"Cameron Percy",22,69.95,142,203,-0.13,"GIRPercentage100yards",2016
2,3,"Bubba Watson",30,69.35,138,199,-0.2,"GIRPercentage100yards",2016
3,2,"Adam Scott",39,68.66,230,335,-0.2,"GIRPercentage100yards",2016
4,7,"Bernd Wiesberger",23,67.98,121,178,-0.16,"GIRPercentage100yards",2016
5,6,"Lucas Glover",53,67.96,456,671,-0.16,"GIRPercentage100yards",2016
6,10,"Greg Owen",56,67,406,606,-0.16,"GIRPercentage100yards",2016
7,4,"Rickie Fowler",42,66.75,277,415,-0.18,"GIRPercentage100yards",2016
8,5,"Jhonattan Vegas",49,66.6,331,497,-0.18,"GIRPercentage100yards",2016
9,13,"Thomas Aiken",42,66.16,260,393,-0.15,"GIRPercentage100yards",2016
10,9,"Graham DeLaet",50,65.94,393,596,-0.19,"GIRPercentage100yards",2016
11,16,"Russell Knox",48,65.63,275,419,-0.14,"GIRPercentage100yards",2016
12,12,"Kevin Streelman",46,65.57,280,427,-0.18,"GIRPercentage100yards",2016
13,11,"Hideki Matsuyama",40,65.56,238,363,-0.22,"GIRPercentage100yards",2016
14,19,"Keegan Bradley",40,65.28,252,386,-0.17,"GIRPercentage100yards",2016
15,14,"Paul Casey",39,65.09,220,338,-0.16,"GIRPercentage100yards",2016
16,20,"Zach Johnson",42,65.03,305,469,-0.2,"GIRPercentage100yards",2016
17,8,"Robert Garrigus",34,64.97,204,314,-0.13,"GIRPercentage100yards",2016
18,26,"Johnson Wagner",44,64.79,322,497,-0.15,"GIRPercentage100yards",2016
19,24,"Russell Henley",42,64.73,345,533,-0.2,"GIRPercentage100yards",2016
20,28,"Sergio Garcia",28,64.57,113,175,-0.12,"GIRPercentage100yards",2016
21,18,"Patrick Rodgers",49,64.5,347,538,-0.13,"GIRPercentage100yards",2016
22,29,"Louis Oosthuizen",25,64.49,89,138,-0.13,"GIRPercentage100yards",2016
23,30,"Brice Garnett",29,64.35,139,216,-0.18,"GIRPercentage100yards",2016
24,32,"Stewart Cink",45,64.2,312,486,-0.13,"GIRPercentage100yards",2016
25,17,"Bill Haas",42,64.16,256,399,-0.15,"GIRPercentage100yards",2016
25,23,"David Hearn",55,64.16,410,639,-0.18,"GIRPercentage100yards",2016
27,33,"Justin Hicks",26,63.89,230,360,-0.14,"GIRPercentage100yards",2016
28,22,"Scott Pinckney",53,63.86,357,559,-0.11,"GIRPercentage100yards",2016
29,21,"Henrik Stenson",30,63.75,153,240,-0.16,"GIRPercentage100yards",2016
30,45,"Scott Piercy",45,63.68,242,380,-0.16,"GIRPercentage100yards",2016
31,42,"Justin Rose",35,63.64,203,319,-0.14,"GIRPercentage100yards",2016
32,40,"Michael Thompson",46,63.62,292,459,-0.18,"GIRPercentage100yards",2016
33,47,"Shane Bertsch",30,63.54,183,288,-0.16,"GIRPercentage100yards",2016
34,39,"Brendon de Jonge",55,63.45,368,580,-0.13,"GIRPercentage100yards",2016
35,41,"Adam Hadwin",53,63.44,432,681,-0.18,"GIRPercentage100yards",2016
36,38,"Chad Campbell",54,63.42,404,637,-0.16,"GIRPercentage100yards",2016
37,50,"Smylie Kaufman",57,63.36,339,535,-0.18,"GIRPercentage100yards",2016
38,55,"Brooks Koepka",39,63.28,224,354,-0.16,"GIRPercentage100yards",2016
39,15,"Alex Cejka",47,63.23,282,446,-0.18,"GIRPercentage100yards",2016
40,31,"William McGirt",54,63.21,445,704,-0.22,"GIRPercentage100yards",2016
41,42,"Kevin Kisner",49,63.15,293,464,-0.19,"GIRPercentage100yards",2016
42,56,"Charl Schwartzel",29,63.14,173,274,-0.18,"GIRPercentage100yards",2016
43,48,"Dawie van der Walt",48,63.06,297,471,-0.17,"GIRPercentage100yards",2016
44,59,"Kevin Na",52,63.01,310,492,-0.25,"GIRPercentage100yards",2016
45,27,"Martin Piller",37,62.96,238,378,-0.18,"GIRPercentage100yards",2016
46,45,"Roberto Castro",55,62.95,406,645,-0.16,"GIRPercentage100yards",2016
47,61,"Billy Horschel",45,62.9,312,496,-0.21,"GIRPercentage100yards",2016
47,61,"Pat Perez",28,62.9,156,248,-0.14,"GIRPercentage100yards",2016
49,63,"John Huh",51,62.88,415,660,-0.21,"GIRPercentage100yards",2016
50,49,"Brendan Steele",48,62.83,338,538,-0.16,"GIRPercentage100yards",2016
51,65,"Chez Reavie",56,62.78,425,677,-0.18,"GIRPercentage100yards",2016
52,34,"Byeong Hun An",23,62.72,106,169,-0.19,"GIRPercentage100yards",2016
52,67,"Jason Dufner",53,62.72,328,523,-0.17,"GIRPercentage100yards",2016
54,44,"Gary Woodland",45,62.71,301,480,-0.14,"GIRPercentage100yards",2016
55,36,"Kelly Kraft",35,62.64,171,273,-0.21,"GIRPercentage100yards",2016
56,25,"Henrik Norlander",41,62.63,238,380,-0.19,"GIRPercentage100yards",2016
57,58,"JJ Henry",44,62.61,370,591,-0.13,"GIRPercentage100yards",2016
58,69,"Fabian Gomez",49,62.52,377,603,-0.19,"GIRPercentage100yards",2016
59,70,"Will Ma Kenzie",54,62.48,368,589,-0.17,"GIRPercentage100yards",2016
60,51,"Jim Herman",55,62.39,345,553,-0.13,"GIRPercentage100yards",2016
61,34,"Jason Bohn",37,62.29,256,411,-0.21,"GIRPercentage100yards",2016
62,73,"Matt Kuchar",46,62.28,279,448,-0.18,"GIRPercentage100yards",2016
63,74,"Wes Roach",33,62.25,188,302,-0.15,"GIRPercentage100yards",2016
64,66,"Emiliano Grillo",47,62.21,298,479,-0.15,"GIRPercentage100yards",2016
65,51,"Jason Kokrak",52,62.17,350,563,-0.14,"GIRPercentage100yards",2016
66,77,"Luke Guthrie",31,62.12,182,293,-0.19,"GIRPercentage100yards",2016
67,78,"Chris Kirk",51,62.08,347,559,-0.16,"GIRPercentage100yards",2016
68,64,"Spencer Levin",62,62.05,448,722,-0.18,"GIRPercentage100yards",2016
69,56,"Derek Ernst",36,61.86,193,312,-0.13,"GIRPercentage100yards",2016
69,60,"Sean OHair",45,61.86,339,548,-0.18,"GIRPercentage100yards",2016
69,83,"Ryan Palmer",46,61.86,352,569,-0.18,"GIRPercentage100yards",2016
72,37,"Martin Laird",46,61.79,325,526,-0.17,"GIRPercentage100yards",2016
72,71,"Kyle Reifers",63,61.79,414,670,-0.18,"GIRPercentage100yards",2016
74,79,"Harris English",51,61.72,295,478,-0.14,"GIRPercentage100yards",2016
75,54,"Davis Love III",40,61.57,290,471,-0.16,"GIRPercentage100yards",2016
76,92,"Rhein Gibson",36,61.54,224,364,-0.14,"GIRPercentage100yards",2016
77,108,"Jason Gore",51,61.51,318,517,-0.2,"GIRPercentage100yards",2016
78,94,"Seung Yul Noh",54,61.42,390,635,-0.16,"GIRPercentage100yards",2016
79,101,"Chesson Hadley",51,61.36,335,546,-0.2,"GIRPercentage100yards",2016
80,74,"Patton Kizzire",57,61.33,398,649,-0.19,"GIRPercentage100yards",2016
81,95,"Daniel Berger",52,61.31,309,504,-0.21,"GIRPercentage100yards",2016
