"Puttingfrom4_RANKTHISWEEK_2015","Puttingfrom4_RANKLASTWEEK_2015","Puttingfrom4_PLAYERNAME_2015","Puttingfrom4_ROUNDS_2015","Puttingfrom4_PctMADE_2015","Puttingfrom4_ATTEMPTS_2015","Puttingfrom4_PUTTSMADE_2015","stat_name","year"
1,1,"Ryan Palmer",80,98.58,141,139,"Puttingfrom4",2015
2,2,"Erik Compton",86,97.95,146,143,"Puttingfrom4",2015
3,3,"Jim Herman",88,97.28,147,143,"Puttingfrom4",2015
4,4,"Bubba Watson",71,97.22,108,105,"Puttingfrom4",2015
5,5,"Sean OHair",86,96.89,193,187,"Puttingfrom4",2015
6,6,"Brendon Todd",96,96.7,182,176,"Puttingfrom4",2015
7,7,"Oscar Fraustro",58,96.67,90,87,"Puttingfrom4",2015
8,8,"Kevin Na",98,96.47,170,164,"Puttingfrom4",2015
9,9,"Greg Chalmers",58,96.39,83,80,"Puttingfrom4",2015
10,10,"David Toms",62,96.36,110,106,"Puttingfrom4",2015
11,11,"Carl Pettersson",106,96.32,190,183,"Puttingfrom4",2015
12,12,"Jason Day",75,96.3,108,104,"Puttingfrom4",2015
13,13,"Derek Fathauer",81,96.27,161,155,"Puttingfrom4",2015
14,14,"Harris English",105,96.22,185,178,"Puttingfrom4",2015
15,15,"Francesco Molinari",56,96.15,78,75,"Puttingfrom4",2015
15,15,"Alex Prugh",84,96.15,130,125,"Puttingfrom4",2015
17,17,"John Peterson",84,96.11,180,173,"Puttingfrom4",2015
18,18,"John Senden",80,96.09,128,123,"Puttingfrom4",2015
19,19,"Hideki Matsuyama",95,96.03,126,121,"Puttingfrom4",2015
20,20,"Andres Romero",69,95.9,122,117,"Puttingfrom4",2015
21,21,"Eric Axley",57,95.83,96,92,"Puttingfrom4",2015
22,22,"David Lingmerth",90,95.8,143,137,"Puttingfrom4",2015
23,23,"Zac Blair",108,95.74,188,180,"Puttingfrom4",2015
24,24,"Jimmy Walker",89,95.6,159,152,"Puttingfrom4",2015
25,25,"Ben Martin",93,95.39,152,145,"Puttingfrom4",2015
26,26,"Jordan Spieth",91,95.37,108,103,"Puttingfrom4",2015
27,27,"Brian Harman",90,95.36,151,144,"Puttingfrom4",2015
27,27,"Matt Kuchar",97,95.36,151,144,"Puttingfrom4",2015
27,27,"Martin Laird",77,95.36,151,144,"Puttingfrom4",2015
30,30,"Blayne Barber",76,95.35,129,123,"Puttingfrom4",2015
31,31,"Nick Taylor",91,95.33,150,143,"Puttingfrom4",2015
32,32,"Rory Sabbatini",81,95.31,128,122,"Puttingfrom4",2015
33,33,"Brendon de Jonge",106,95.24,189,180,"Puttingfrom4",2015
33,33,"Luke Donald",71,95.24,84,80,"Puttingfrom4",2015
33,33,"Scott Pinckney",88,95.24,147,140,"Puttingfrom4",2015
36,36,"Adam Hadwin",95,95.16,186,177,"Puttingfrom4",2015
37,37,"Retief Goosen",81,95,100,95,"Puttingfrom4",2015
37,37,"Chez Reavie",56,95,100,95,"Puttingfrom4",2015
37,37,"Will Wilcox",58,95,80,76,"Puttingfrom4",2015
40,40,"Russell Henley",87,94.96,139,132,"Puttingfrom4",2015
40,40,"JB Holmes",89,94.96,139,132,"Puttingfrom4",2015
42,42,"Jeff Overton",94,94.84,155,147,"Puttingfrom4",2015
43,43,"Ricky Barnes",82,94.78,115,109,"Puttingfrom4",2015
44,44,"Jim Furyk",71,94.64,112,106,"Puttingfrom4",2015
45,45,"Steven Alker",62,94.62,93,88,"Puttingfrom4",2015
45,45,"Jonathan Randolph",72,94.62,130,123,"Puttingfrom4",2015
47,47,"Chris Kirk",76,94.35,124,117,"Puttingfrom4",2015
48,48,"Kevin Kisner",104,94.32,176,166,"Puttingfrom4",2015
49,49,"Jason Bohn",95,94.08,169,159,"Puttingfrom4",2015
49,49,"James Hahn",94,94.08,169,159,"Puttingfrom4",2015
51,51,"Hunter Mahan",88,94.03,134,126,"Puttingfrom4",2015
52,52,"John Huh",102,93.94,198,186,"Puttingfrom4",2015
52,52,"Danny Lee",120,93.94,231,217,"Puttingfrom4",2015
54,54,"Rickie Fowler",76,93.91,115,108,"Puttingfrom4",2015
55,55,"Matt Every",73,93.89,131,123,"Puttingfrom4",2015
55,55,"Billy Hurley III",83,93.89,131,123,"Puttingfrom4",2015
57,57,"Keegan Bradley",87,93.85,130,122,"Puttingfrom4",2015
58,58,"Boo Weekley",79,93.84,146,137,"Puttingfrom4",2015
59,59,"Steve Wheatcroft",87,93.83,162,152,"Puttingfrom4",2015
60,60,"Hudson Swafford",97,93.82,178,167,"Puttingfrom4",2015
61,61,"Roger Sloan",56,93.81,97,91,"Puttingfrom4",2015
62,62,"Gary Woodland",81,93.68,95,89,"Puttingfrom4",2015
63,63,"Sangmoon Bae",98,93.66,205,192,"Puttingfrom4",2015
64,64,"Pat Perez",96,93.63,157,147,"Puttingfrom4",2015
65,65,"Brian Stuard",97,93.59,156,146,"Puttingfrom4",2015
66,66,"Justin Leonard",61,93.58,109,102,"Puttingfrom4",2015
67,67,"Bo Van Pelt",81,93.57,140,131,"Puttingfrom4",2015
68,68,"Robert Allenby",63,93.55,93,87,"Puttingfrom4",2015
68,68,"Billy Horschel",99,93.55,186,174,"Puttingfrom4",2015
70,70,"Scott Stallings",60,93.44,122,114,"Puttingfrom4",2015
71,71,"David Hearn",97,93.42,152,142,"Puttingfrom4",2015
72,72,"Cameron Percy",72,93.4,106,99,"Puttingfrom4",2015
73,73,"SJ Park",79,93.38,136,127,"Puttingfrom4",2015
