"DrivingPct260280Measured_RANKTHISWEEK_2009","DrivingPct260280Measured_RANKLASTWEEK_2009","DrivingPct260280Measured_PLAYERNAME_2009","DrivingPct260280Measured_ROUNDS_2009","DrivingPct260280Measured_Pct_2009","DrivingPct260280Measured_TOTALDRIVESFOR260280_2009","DrivingPct260280Measured_TOTALDRVSOVERALL_2009","DrivingPct260280Measured_RELATIVETOPAR_2009","stat_name","year"
1,1,"Bart Bryant",58,44.44,48,108,0.15,"DrivingPct260280Measured",2009
2,2,"Glen Day",79,41.55,59,142,-0.05,"DrivingPct260280Measured",2009
3,3,"Peter Lonard",86,40.85,67,164,-0.07,"DrivingPct260280Measured",2009
4,4,"Nick OHern",90,40.12,69,172,-0.1,"DrivingPct260280Measured",2009
5,5,"Jeff Quinney",78,39.74,62,156,0.06,"DrivingPct260280Measured",2009
6,6,"Dean Wilson",81,38.96,60,154,-0.1,"DrivingPct260280Measured",2009
7,7,"Corey Pavin",73,38.46,50,130,-0.06,"DrivingPct260280Measured",2009
8,8,"Jeff Klauk",97,38.42,73,190,-0.01,"DrivingPct260280Measured",2009
9,9,"Chez Reavie",81,37.33,56,150,-0.2,"DrivingPct260280Measured",2009
10,10,"Colt Knost",71,37.3,47,126,-0.17,"DrivingPct260280Measured",2009
11,11,"Mark Brooks",55,37.23,35,94,0.11,"DrivingPct260280Measured",2009
12,12,"Tom Lehman",55,37.21,32,86,0.06,"DrivingPct260280Measured",2009
13,13,"Greg Kraft",51,36.67,33,90,0.12,"DrivingPct260280Measured",2009
14,14,"Brandt Snedeker",81,36.62,52,142,0.12,"DrivingPct260280Measured",2009
15,15,"John Mallinger",90,36.59,60,164,-0.22,"DrivingPct260280Measured",2009
16,16,"Ben Curtis",63,36.54,38,104,0.08,"DrivingPct260280Measured",2009
17,17,"Brad Faxon",59,36.44,43,118,-0.07,"DrivingPct260280Measured",2009
18,18,"Aron Price",89,36.42,59,162,0,"DrivingPct260280Measured",2009
19,19,"Alex Cejka",82,36.36,56,154,-0.16,"DrivingPct260280Measured",2009
19,19,"Luke Donald",79,36.36,48,132,-0.08,"DrivingPct260280Measured",2009
21,21,"Richard Johnson",85,36.25,58,160,-0.14,"DrivingPct260280Measured",2009
22,22,"Kevin Na",91,36.21,63,174,-0.14,"DrivingPct260280Measured",2009
23,23,"Ryuji Imada",85,36,54,150,-0.02,"DrivingPct260280Measured",2009
24,24,"Spencer Levin",75,35.92,51,142,-0.02,"DrivingPct260280Measured",2009
25,25,"Paul Goydos",79,35.62,52,146,-0.02,"DrivingPct260280Measured",2009
26,26,"Justin Leonard",95,35.54,59,166,-0.14,"DrivingPct260280Measured",2009
27,27,"Briny Baird",89,35.44,56,158,-0.05,"DrivingPct260280Measured",2009
28,28,"Brian Gay",96,35.23,62,176,-0.18,"DrivingPct260280Measured",2009
29,29,"Jim Furyk",86,35.21,50,142,0.06,"DrivingPct260280Measured",2009
30,30,"Vaughn Taylor",88,35.12,59,168,-0.1,"DrivingPct260280Measured",2009
31,31,"Marc Turnesa",77,35.06,54,154,0.06,"DrivingPct260280Measured",2009
32,32,"Chris DiMarco",97,34.95,65,186,-0.09,"DrivingPct260280Measured",2009
32,32,"DA Points",99,34.95,65,186,-0.08,"DrivingPct260280Measured",2009
34,34,"Scott Verplank",88,34.52,58,168,-0.16,"DrivingPct260280Measured",2009
35,35,"Joe Durant",62,34.26,37,108,-0.27,"DrivingPct260280Measured",2009
36,36,"Cliff Kresge",78,34.03,49,144,0.1,"DrivingPct260280Measured",2009
37,37,"Zach Johnson",94,33.93,57,168,-0.14,"DrivingPct260280Measured",2009
38,38,"Parker McLachlin",71,33.8,48,142,0.04,"DrivingPct260280Measured",2009
39,39,"Tom Pernice Jr",82,33.54,55,164,-0.11,"DrivingPct260280Measured",2009
40,40,"Brendon Todd",53,33.33,34,102,0.18,"DrivingPct260280Measured",2009
41,41,"Tim Petrovic",97,32.63,62,190,-0.16,"DrivingPct260280Measured",2009
41,41,"Mark Wilson",99,32.63,62,190,-0.02,"DrivingPct260280Measured",2009
43,43,"Tim Clark",81,32.35,44,136,-0.09,"DrivingPct260280Measured",2009
44,44,"David Toms",98,32.22,58,180,0.02,"DrivingPct260280Measured",2009
45,45,"Ian Poulter",59,31.52,29,92,-0.03,"DrivingPct260280Measured",2009
46,46,"Nathan Green",104,31.5,63,200,-0.08,"DrivingPct260280Measured",2009
47,47,"Bob Estes",78,31.41,49,156,-0.24,"DrivingPct260280Measured",2009
48,48,"Rod Pampling",72,31.34,42,134,-0.02,"DrivingPct260280Measured",2009
49,49,"Jason Bohn",88,31.25,55,176,-0.05,"DrivingPct260280Measured",2009
50,50,"David Mathis",82,30.92,47,152,-0.17,"DrivingPct260280Measured",2009
51,51,"Jarrod Lyle",65,30.7,35,114,0.09,"DrivingPct260280Measured",2009
52,52,"Freddie Jacobson",83,30.52,47,154,-0.11,"DrivingPct260280Measured",2009
53,53,"Jerry Kelly",90,30.49,50,164,0.02,"DrivingPct260280Measured",2009
54,54,"Patrick Sheehan",51,30.23,26,86,-0.12,"DrivingPct260280Measured",2009
55,55,"Rick Price",54,30.21,29,96,-0.17,"DrivingPct260280Measured",2009
56,56,"Lee Janzen",74,30.15,41,136,0,"DrivingPct260280Measured",2009
57,57,"Bob Heintz",59,30,33,110,0.03,"DrivingPct260280Measured",2009
57,57,"Kirk Triplett",60,30,36,120,-0.06,"DrivingPct260280Measured",2009
59,59,"Ken Duke",87,29.75,47,158,0.02,"DrivingPct260280Measured",2009
60,60,"Chris Riley",77,29.58,42,142,-0.12,"DrivingPct260280Measured",2009
61,61,"KJ Choi",65,29.46,33,112,0,"DrivingPct260280Measured",2009
62,62,"Brian Davis",103,29.29,58,198,0,"DrivingPct260280Measured",2009
63,63,"Rocco Mediate",79,29.1,39,134,-0.15,"DrivingPct260280Measured",2009
64,64,"Bryce Molder",69,28.95,33,114,-0.03,"DrivingPct260280Measured",2009
64,64,"Kevin Stadler",65,28.95,33,114,0,"DrivingPct260280Measured",2009
66,66,"Steve Flesch",77,28.77,42,146,-0.1,"DrivingPct260280Measured",2009
67,67,"Kent Jones",73,28.46,37,130,-0.03,"DrivingPct260280Measured",2009
68,68,"Derek Fathauer",63,28.07,32,114,0.09,"DrivingPct260280Measured",2009
69,69,"Woody Austin",84,27.98,47,168,-0.19,"DrivingPct260280Measured",2009
70,70,"Casey Wittenberg",71,27.87,34,122,-0.06,"DrivingPct260280Measured",2009
71,71,"Mike Weir",85,27.7,41,148,-0.17,"DrivingPct260280Measured",2009
72,72,"Todd Hamilton",83,27.46,39,142,0.08,"DrivingPct260280Measured",2009
73,73,"Mark Calcavecchia",72,27.21,37,136,-0.08,"DrivingPct260280Measured",2009
74,74,"Ben Crane",93,26.97,48,178,-0.13,"DrivingPct260280Measured",2009
75,75,"Charlie Wi",92,26.67,48,180,0.04,"DrivingPct260280Measured",2009
76,76,"Webb Simpson",94,26.6,50,188,-0.02,"DrivingPct260280Measured",2009
77,77,"Heath Slocum",95,26.4,47,178,-0.04,"DrivingPct260280Measured",2009
78,78,"Aaron Baddeley",66,26.23,32,122,0.13,"DrivingPct260280Measured",2009
79,79,"Steve Elkington",70,25.71,36,140,-0.03,"DrivingPct260280Measured",2009
80,80,"Matt Kuchar",82,25.64,40,156,0.03,"DrivingPct260280Measured",2009
80,80,"Carl Pettersson",86,25.64,40,156,0.1,"DrivingPct260280Measured",2009
82,82,"James Nitties",86,25.63,41,160,-0.05,"DrivingPct260280Measured",2009
83,83,"Brett Quigley",92,25.6,43,168,0.07,"DrivingPct260280Measured",2009
84,84,"Scott Sterling",51,25.58,22,86,-0.09,"DrivingPct260280Measured",2009
85,85,"Eric Axley",71,25.38,33,130,-0.06,"DrivingPct260280Measured",2009
86,86,"Rich Beem",77,25.36,35,138,-0.03,"DrivingPct260280Measured",2009
87,87,"Billy Mayfair",83,25.34,37,146,-0.03,"DrivingPct260280Measured",2009
88,88,"Greg Chalmers",85,25.32,39,154,-0.23,"DrivingPct260280Measured",2009
89,89,"Johnson Wagner",81,25.31,41,162,0.05,"DrivingPct260280Measured",2009
90,90,"Robert Allenby",71,25,30,120,0.17,"DrivingPct260280Measured",2009
90,90,"Ernie Els",70,25,29,116,0.07,"DrivingPct260280Measured",2009
90,90,"Sean OHair",80,25,32,128,0.03,"DrivingPct260280Measured",2009
93,93,"Kevin Sutherland",96,24.7,41,166,0.2,"DrivingPct260280Measured",2009
94,94,"Michael Allen",73,24.64,34,138,0.06,"DrivingPct260280Measured",2009
94,94,"Jason Gore",74,24.64,34,138,0,"DrivingPct260280Measured",2009
96,96,"Steve Stricker",81,24.63,33,134,-0.18,"DrivingPct260280Measured",2009
97,97,"Brian Bateman",55,24.55,27,110,-0.15,"DrivingPct260280Measured",2009
98,98,"Chris Stroud",88,24.39,40,164,0.1,"DrivingPct260280Measured",2009
99,99,"Stuart Appleby",79,24.26,33,136,0.09,"DrivingPct260280Measured",2009
