"Scramblingfrom30yards_RANKTHISWEEK_2007","Scramblingfrom30yards_RANKLASTWEEK_2007","Scramblingfrom30yards_PLAYERNAME_2007","Scramblingfrom30yards_ROUNDS_2007","Scramblingfrom30yards_Pct_2007","Scramblingfrom30yards_SUCCESSES_2007","Scramblingfrom30yards_ATTEMPTS_2007","stat_name","year"
134,134,"Craig Lile",77,25.26,24,95,"Scramblingfrom30yards",2007
135,135,"Daniel Chopra",106,25,25,100,"Scramblingfrom30yards",2007
135,135,"Bubba Dickerson",51,25,15,60,"Scramblingfrom30yards",2007
135,135,"Jim Furyk",84,25,13,52,"Scramblingfrom30yards",2007
135,135,"Bob Heintz",85,25,22,88,"Scramblingfrom30yards",2007
135,135,"Doug LaBelle II",104,25,26,104,"Scramblingfrom30yards",2007
135,135,"Phil Mickelson",73,25,15,60,"Scramblingfrom30yards",2007
135,135,"Michael Sim",52,25,15,60,"Scramblingfrom30yards",2007
135,135,"Paul Stankowski",52,25,14,56,"Scramblingfrom30yards",2007
143,143,"Chad Campbell",96,24.74,24,97,"Scramblingfrom30yards",2007
143,143,"Charley Hoffman",97,24.74,24,97,"Scramblingfrom30yards",2007
145,145,"Cameron Beckman",96,24.68,19,77,"Scramblingfrom30yards",2007
146,146,"Craig Bowden",78,24.59,15,61,"Scramblingfrom30yards",2007
146,146,"Chris Tidland",59,24.59,15,61,"Scramblingfrom30yards",2007
148,148,"Richard Johnson",93,24.55,27,110,"Scramblingfrom30yards",2007
149,149,"Davis Love III",66,24.53,13,53,"Scramblingfrom30yards",2007
150,150,"Jason Bohn",57,24.49,12,49,"Scramblingfrom30yards",2007
150,150,"Jaco Van Zyl",51,24.49,12,49,"Scramblingfrom30yards",2007
152,152,"Kevin Stadler",95,24.42,21,86,"Scramblingfrom30yards",2007
153,153,"Will Ma Kenzie",100,24.36,19,78,"Scramblingfrom30yards",2007
154,154,"Geoff Ogilvy",84,24.24,16,66,"Scramblingfrom30yards",2007
155,155,"Darron Stiles",65,24.19,15,62,"Scramblingfrom30yards",2007
156,156,"David Branshaw",83,24.18,22,91,"Scramblingfrom30yards",2007
157,157,"Charles Howell III",89,24.14,28,116,"Scramblingfrom30yards",2007
158,158,"Trevor Immelman",74,24.07,13,54,"Scramblingfrom30yards",2007
159,159,"Robert Allenby",90,24,18,75,"Scramblingfrom30yards",2007
159,159,"Steve Marino",106,24,24,100,"Scramblingfrom30yards",2007
161,161,"John Daly",59,23.88,16,67,"Scramblingfrom30yards",2007
162,162,"Todd Hamilton",76,23.76,24,101,"Scramblingfrom30yards",2007
163,163,"Kenny Perry",83,23.61,17,72,"Scramblingfrom30yards",2007
163,163,"Kyle Reifers",71,23.61,17,72,"Scramblingfrom30yards",2007
165,165,"Adam Scott",69,23.44,15,64,"Scramblingfrom30yards",2007
166,166,"Craig Barlow",52,23.21,13,56,"Scramblingfrom30yards",2007
167,167,"Sergio Garcia",68,22.58,14,62,"Scramblingfrom30yards",2007
168,168,"Ernie Els",59,22.45,11,49,"Scramblingfrom30yards",2007
169,169,"Brendon de Jonge",76,22.37,17,76,"Scramblingfrom30yards",2007
170,170,"Brian Davis",101,22.22,20,90,"Scramblingfrom30yards",2007
171,171,"Joey Sindelar",75,22.03,13,59,"Scramblingfrom30yards",2007
172,172,"Pat Perez",84,21.92,16,73,"Scramblingfrom30yards",2007
173,173,"Frank Lickliter II",95,21.65,21,97,"Scramblingfrom30yards",2007
174,174,"Kevin Na",84,21.43,18,84,"Scramblingfrom30yards",2007
174,174,"Heath Slocum",101,21.43,18,84,"Scramblingfrom30yards",2007
176,176,"Ted Purdy",102,21.05,20,95,"Scramblingfrom30yards",2007
177,177,"Michael Allen",74,20.99,17,81,"Scramblingfrom30yards",2007
178,178,"Kirk Triplett",77,20.83,15,72,"Scramblingfrom30yards",2007
179,179,"Jason Dufner",100,20,19,95,"Scramblingfrom30yards",2007
179,179,"Rod Pampling",92,20,16,80,"Scramblingfrom30yards",2007
181,181,"Rich Barcelo",80,19.61,20,102,"Scramblingfrom30yards",2007
182,182,"John Merrick",92,19.54,17,87,"Scramblingfrom30yards",2007
183,183,"Scott Gutschewski",67,19.44,14,72,"Scramblingfrom30yards",2007
183,183,"Daisuke Maruyama",86,19.44,14,72,"Scramblingfrom30yards",2007
185,185,"Tom Lehman",62,19.15,9,47,"Scramblingfrom30yards",2007
186,186,"Anthony Kim",93,18.92,14,74,"Scramblingfrom30yards",2007
187,187,"Mathew Goggin",97,18.64,11,59,"Scramblingfrom30yards",2007
187,187,"Nick Watney",87,18.64,11,59,"Scramblingfrom30yards",2007
189,189,"Brett Wetterich",88,18.52,15,81,"Scramblingfrom30yards",2007
190,190,"Rich Beem",89,18.18,14,77,"Scramblingfrom30yards",2007
191,191,"Retief Goosen",50,17.31,9,52,"Scramblingfrom30yards",2007
192,192,"JB Holmes",71,15.07,11,73,"Scramblingfrom30yards",2007
193,193,"Henrik Stenson",52,15,6,40,"Scramblingfrom30yards",2007
194,194,"Greg Owen",81,12.86,9,70,"Scramblingfrom30yards",2007
195,195,"Matt Hendrix",63,12.28,7,57,"Scramblingfrom30yards",2007
196,196,"Tag Ridings",52,12.07,7,58,"Scramblingfrom30yards",2007
