"FirstTeeLateRound1ScoringAverage_RANKTHISWEEK_2013","FirstTeeLateRound1ScoringAverage_RANKLASTWEEK_2013","FirstTeeLateRound1ScoringAverage_PLAYERNAME_2013","FirstTeeLateRound1ScoringAverage__2013","FirstTeeLateRound1ScoringAverage_AVG_2013","FirstTeeLateRound1ScoringAverage_TOTALSTROKES_2013","FirstTeeLateRound1ScoringAverage_TOTALROUNDS_2013","stat_name","year"
39,39,"Ben Crane",NA,70,350,5,"FirstTeeLateRound1ScoringAverage",2013
39,39,"Billy Horschel",NA,70,490,7,"FirstTeeLateRound1ScoringAverage",2013
39,39,"Trevor Immelman",NA,70,280,4,"FirstTeeLateRound1ScoringAverage",2013
39,39,"Brandt Jobe",NA,70,210,3,"FirstTeeLateRound1ScoringAverage",2013
39,39,"David Lynn",NA,70,350,5,"FirstTeeLateRound1ScoringAverage",2013
39,39,"Ryan Palmer",NA,70,280,4,"FirstTeeLateRound1ScoringAverage",2013
39,39,"Cameron Tringale",NA,70,420,6,"FirstTeeLateRound1ScoringAverage",2013
47,47,"James Hahn",NA,70.17,421,6,"FirstTeeLateRound1ScoringAverage",2013
47,47,"Steve Stricker",NA,70.17,421,6,"FirstTeeLateRound1ScoringAverage",2013
47,47,"Tiger Woods",NA,70.17,421,6,"FirstTeeLateRound1ScoringAverage",2013
50,50,"Stuart Appleby",NA,70.18,772,11,"FirstTeeLateRound1ScoringAverage",2013
51,51,"Nicolas Colsaerts",NA,70.25,281,4,"FirstTeeLateRound1ScoringAverage",2013
52,52,"Boo Weekley",NA,70.29,492,7,"FirstTeeLateRound1ScoringAverage",2013
53,53,"Martin Flores",NA,70.33,422,6,"FirstTeeLateRound1ScoringAverage",2013
53,53,"Brandt Snedeker",NA,70.33,844,12,"FirstTeeLateRound1ScoringAverage",2013
53,53,"Scott Stallings",NA,70.33,211,3,"FirstTeeLateRound1ScoringAverage",2013
56,56,"Ryo Ishikawa",NA,70.4,352,5,"FirstTeeLateRound1ScoringAverage",2013
56,56,"Matt Kuchar",NA,70.4,704,10,"FirstTeeLateRound1ScoringAverage",2013
58,58,"Ricky Barnes",NA,70.43,493,7,"FirstTeeLateRound1ScoringAverage",2013
59,59,"Bill Haas",NA,70.44,634,9,"FirstTeeLateRound1ScoringAverage",2013
59,59,"Casey Wittenberg",NA,70.44,634,9,"FirstTeeLateRound1ScoringAverage",2013
61,61,"David Hearn",NA,70.5,423,6,"FirstTeeLateRound1ScoringAverage",2013
61,61,"Patrick Reed",NA,70.5,564,8,"FirstTeeLateRound1ScoringAverage",2013
61,61,"Brendan Steele",NA,70.5,282,4,"FirstTeeLateRound1ScoringAverage",2013
64,64,"Justin Bolli",NA,70.57,494,7,"FirstTeeLateRound1ScoringAverage",2013
64,64,"Rory McIlroy",NA,70.57,494,7,"FirstTeeLateRound1ScoringAverage",2013
66,66,"Alistair Presnell",NA,70.63,565,8,"FirstTeeLateRound1ScoringAverage",2013
67,67,"Jonas Blixt",NA,70.67,424,6,"FirstTeeLateRound1ScoringAverage",2013
68,68,"Luke Donald",NA,70.7,707,10,"FirstTeeLateRound1ScoringAverage",2013
69,69,"DA Points",NA,70.71,495,7,"FirstTeeLateRound1ScoringAverage",2013
70,70,"Steven Bowditch",NA,70.75,283,4,"FirstTeeLateRound1ScoringAverage",2013
70,70,"KJ Choi",NA,70.75,283,4,"FirstTeeLateRound1ScoringAverage",2013
70,70,"Ken Duke",NA,70.75,283,4,"FirstTeeLateRound1ScoringAverage",2013
70,70,"Rickie Fowler",NA,70.75,566,8,"FirstTeeLateRound1ScoringAverage",2013
70,70,"Vaughn Taylor",NA,70.75,283,4,"FirstTeeLateRound1ScoringAverage",2013
75,75,"Stewart Cink",NA,70.83,425,6,"FirstTeeLateRound1ScoringAverage",2013
76,76,"Sangmoon Bae",NA,70.88,567,8,"FirstTeeLateRound1ScoringAverage",2013
76,76,"Luke Guthrie",NA,70.88,567,8,"FirstTeeLateRound1ScoringAverage",2013
78,78,"Roberto Castro",NA,71,284,4,"FirstTeeLateRound1ScoringAverage",2013
78,78,"Erik Compton",NA,71,710,10,"FirstTeeLateRound1ScoringAverage",2013
78,78,"Tim Herron",NA,71,284,4,"FirstTeeLateRound1ScoringAverage",2013
78,78,"Marc Leishman",NA,71,568,8,"FirstTeeLateRound1ScoringAverage",2013
78,78,"Hunter Mahan",NA,71,639,9,"FirstTeeLateRound1ScoringAverage",2013
78,78,"Phil Mickelson",NA,71,781,11,"FirstTeeLateRound1ScoringAverage",2013
78,78,"Bryce Molder",NA,71,142,2,"FirstTeeLateRound1ScoringAverage",2013
78,78,"Henrik Norlander",NA,71,355,5,"FirstTeeLateRound1ScoringAverage",2013
78,78,"Scott Piercy",NA,71,71,1,"FirstTeeLateRound1ScoringAverage",2013
78,78,"Daniel Summerhays",NA,71,568,8,"FirstTeeLateRound1ScoringAverage",2013
88,88,"Fabian Gomez",NA,71.13,569,8,"FirstTeeLateRound1ScoringAverage",2013
89,89,"Justin Leonard",NA,71.14,498,7,"FirstTeeLateRound1ScoringAverage",2013
90,90,"Camilo Villegas",NA,71.17,427,6,"FirstTeeLateRound1ScoringAverage",2013
91,91,"Brian Harman",NA,71.2,356,5,"FirstTeeLateRound1ScoringAverage",2013
91,91,"Sean OHair",NA,71.2,356,5,"FirstTeeLateRound1ScoringAverage",2013
93,93,"Bob Estes",NA,71.25,285,4,"FirstTeeLateRound1ScoringAverage",2013
93,93,"Tommy Gainey",NA,71.25,285,4,"FirstTeeLateRound1ScoringAverage",2013
95,95,"Bobby Gates",NA,71.29,499,7,"FirstTeeLateRound1ScoringAverage",2013
96,96,"Jerry Kelly",NA,71.33,214,3,"FirstTeeLateRound1ScoringAverage",2013
96,96,"Jason Kokrak",NA,71.33,428,6,"FirstTeeLateRound1ScoringAverage",2013
96,96,"John Merrick",NA,71.33,428,6,"FirstTeeLateRound1ScoringAverage",2013
96,96,"John Senden",NA,71.33,214,3,"FirstTeeLateRound1ScoringAverage",2013
100,100,"Nicholas Thompson",NA,71.4,357,5,"FirstTeeLateRound1ScoringAverage",2013
100,100,"DJ Trahan",NA,71.4,357,5,"FirstTeeLateRound1ScoringAverage",2013
102,102,"Scott Gardiner",NA,71.5,143,2,"FirstTeeLateRound1ScoringAverage",2013
102,102,"Brian Gay",NA,71.5,143,2,"FirstTeeLateRound1ScoringAverage",2013
102,102,"Justin Hicks",NA,71.5,429,6,"FirstTeeLateRound1ScoringAverage",2013
102,102,"Pat Perez",NA,71.5,286,4,"FirstTeeLateRound1ScoringAverage",2013
102,102,"Jimmy Walker",NA,71.5,143,2,"FirstTeeLateRound1ScoringAverage",2013
102,102,"Nick Watney",NA,71.5,572,8,"FirstTeeLateRound1ScoringAverage",2013
108,108,"Webb Simpson",NA,71.54,930,13,"FirstTeeLateRound1ScoringAverage",2013
109,109,"Ian Poulter",NA,71.6,358,5,"FirstTeeLateRound1ScoringAverage",2013
109,109,"Andrew Svoboda",NA,71.6,358,5,"FirstTeeLateRound1ScoringAverage",2013
111,111,"Jason Dufner",NA,71.67,215,3,"FirstTeeLateRound1ScoringAverage",2013
111,111,"Steve LeBrun",NA,71.67,215,3,"FirstTeeLateRound1ScoringAverage",2013
111,111,"Jeff Maggert",NA,71.67,215,3,"FirstTeeLateRound1ScoringAverage",2013
111,111,"Lee Williams",NA,71.67,430,6,"FirstTeeLateRound1ScoringAverage",2013
115,115,"Stephen Ames",NA,71.75,287,4,"FirstTeeLateRound1ScoringAverage",2013
115,115,"Tim Clark",NA,71.75,287,4,"FirstTeeLateRound1ScoringAverage",2013
115,115,"John Huh",NA,71.75,287,4,"FirstTeeLateRound1ScoringAverage",2013
115,115,"Seung Yul Noh",NA,71.75,287,4,"FirstTeeLateRound1ScoringAverage",2013
115,115,"Rod Pampling",NA,71.75,287,4,"FirstTeeLateRound1ScoringAverage",2013
120,120,"Robert Streb",NA,71.8,359,5,"FirstTeeLateRound1ScoringAverage",2013
121,121,"Rory Sabbatini",NA,71.83,431,6,"FirstTeeLateRound1ScoringAverage",2013
122,122,"Brian Stuard",NA,71.86,503,7,"FirstTeeLateRound1ScoringAverage",2013
123,123,"Aaron Baddeley",NA,72,216,3,"FirstTeeLateRound1ScoringAverage",2013
123,123,"Will Claxton",NA,72,432,6,"FirstTeeLateRound1ScoringAverage",2013
123,123,"Brendon de Jonge",NA,72,576,8,"FirstTeeLateRound1ScoringAverage",2013
123,123,"Matt Every",NA,72,432,6,"FirstTeeLateRound1ScoringAverage",2013
123,123,"Tom Gillis",NA,72,504,7,"FirstTeeLateRound1ScoringAverage",2013
123,123,"Freddie Jacobson",NA,72,144,2,"FirstTeeLateRound1ScoringAverage",2013
123,123,"Robert Karlsson",NA,72,216,3,"FirstTeeLateRound1ScoringAverage",2013
123,123,"George McNeill",NA,72,360,5,"FirstTeeLateRound1ScoringAverage",2013
123,123,"Geoff Ogilvy",NA,72,288,4,"FirstTeeLateRound1ScoringAverage",2013
123,123,"Cameron Percy",NA,72,216,3,"FirstTeeLateRound1ScoringAverage",2013
123,123,"Chris Stroud",NA,72,288,4,"FirstTeeLateRound1ScoringAverage",2013
134,134,"David Lingmerth",NA,72.17,433,6,"FirstTeeLateRound1ScoringAverage",2013
135,135,"Tag Ridings",NA,72.2,361,5,"FirstTeeLateRound1ScoringAverage",2013
136,136,"Brian Davis",NA,72.25,578,8,"FirstTeeLateRound1ScoringAverage",2013
137,137,"Kevin Chappell",NA,72.29,506,7,"FirstTeeLateRound1ScoringAverage",2013
138,138,"Chad Campbell",NA,72.33,434,6,"FirstTeeLateRound1ScoringAverage",2013
138,138,"Ben Curtis",NA,72.33,217,3,"FirstTeeLateRound1ScoringAverage",2013
138,138,"DH Lee",NA,72.33,434,6,"FirstTeeLateRound1ScoringAverage",2013
138,138,"Charl Schwartzel",NA,72.33,217,3,"FirstTeeLateRound1ScoringAverage",2013
142,142,"Kevin Stadler",NA,72.4,362,5,"FirstTeeLateRound1ScoringAverage",2013
143,143,"Martin Kaymer",NA,72.43,507,7,"FirstTeeLateRound1ScoringAverage",2013
143,143,"Vijay Singh",NA,72.43,507,7,"FirstTeeLateRound1ScoringAverage",2013
145,145,"JJ Henry",NA,72.5,435,6,"FirstTeeLateRound1ScoringAverage",2013
145,145,"Bo Van Pelt",NA,72.5,435,6,"FirstTeeLateRound1ScoringAverage",2013
147,147,"Angel Cabrera",NA,72.6,726,10,"FirstTeeLateRound1ScoringAverage",2013
148,148,"Colt Knost",NA,72.67,436,6,"FirstTeeLateRound1ScoringAverage",2013
149,149,"Martin Laird",NA,72.75,291,4,"FirstTeeLateRound1ScoringAverage",2013
149,149,"Charlie Wi",NA,72.75,582,8,"FirstTeeLateRound1ScoringAverage",2013
151,151,"Padraig Harrington",NA,72.8,364,5,"FirstTeeLateRound1ScoringAverage",2013
152,152,"Graeme McDowell",NA,72.83,437,6,"FirstTeeLateRound1ScoringAverage",2013
152,152,"Aaron Watkins",NA,72.83,437,6,"FirstTeeLateRound1ScoringAverage",2013
154,154,"Derek Ernst",NA,73,292,4,"FirstTeeLateRound1ScoringAverage",2013
154,154,"Jim Furyk",NA,73,438,6,"FirstTeeLateRound1ScoringAverage",2013
154,154,"Morgan Hoffmann",NA,73,365,5,"FirstTeeLateRound1ScoringAverage",2013
154,154,"Ben Kohles",NA,73,438,6,"FirstTeeLateRound1ScoringAverage",2013
154,154,"Jin Park",NA,73,219,3,"FirstTeeLateRound1ScoringAverage",2013
154,154,"Ted Potter Jr",NA,73,365,5,"FirstTeeLateRound1ScoringAverage",2013
154,154,"Andres Romero",NA,73,438,6,"FirstTeeLateRound1ScoringAverage",2013
154,154,"Mark Wilson",NA,73,219,3,"FirstTeeLateRound1ScoringAverage",2013
162,162,"Eric Meierdierks",NA,73.2,366,5,"FirstTeeLateRound1ScoringAverage",2013
162,162,"Johnson Wagner",NA,73.2,366,5,"FirstTeeLateRound1ScoringAverage",2013
164,164,"Robert Allenby",NA,73.25,293,4,"FirstTeeLateRound1ScoringAverage",2013
165,165,"Troy Matteson",NA,73.29,513,7,"FirstTeeLateRound1ScoringAverage",2013
166,166,"James Driscoll",NA,73.4,367,5,"FirstTeeLateRound1ScoringAverage",2013
167,167,"Luke List",NA,73.5,294,4,"FirstTeeLateRound1ScoringAverage",2013
167,167,"Mike Weir",NA,73.5,441,6,"FirstTeeLateRound1ScoringAverage",2013
169,169,"David Toms",NA,73.6,368,5,"FirstTeeLateRound1ScoringAverage",2013
170,170,"Lucas Glover",NA,73.67,442,6,"FirstTeeLateRound1ScoringAverage",2013
171,171,"Kyle Stanley",NA,73.71,516,7,"FirstTeeLateRound1ScoringAverage",2013
172,172,"YE Yang",NA,73.83,443,6,"FirstTeeLateRound1ScoringAverage",2013
173,173,"David Mathis",NA,74,518,7,"FirstTeeLateRound1ScoringAverage",2013
174,174,"Bud Cauley",NA,74.14,519,7,"FirstTeeLateRound1ScoringAverage",2013
175,175,"Scott Brown",NA,74.5,149,2,"FirstTeeLateRound1ScoringAverage",2013
176,176,"Chris Kirk",NA,75,75,1,"FirstTeeLateRound1ScoringAverage",2013
176,176,"Darron Stiles",NA,75,225,3,"FirstTeeLateRound1ScoringAverage",2013
176,176,"Michael Thompson",NA,75,225,3,"FirstTeeLateRound1ScoringAverage",2013
179,179,"Jim Herman",NA,75.6,378,5,"FirstTeeLateRound1ScoringAverage",2013
