"Approachesfrom100125yards_RANKTHISWEEK_2007","Approachesfrom100125yards_RANKLASTWEEK_2007","Approachesfrom100125yards_PLAYERNAME_2007","Approachesfrom100125yards_ROUNDS_2007","Approachesfrom100125yards_AVG_2007","Approachesfrom100125yards_TOTALDISTANCEFEET_2007","Approachesfrom100125yards_OFATTEMPTS_2007","Approachesfrom100125yards_RELATIVETOPAR_2007","stat_name","year"
1,1,"Steve Stricker",81,NA,1395.583,91,-21,"Approachesfrom100125yards",2007
2,2,"Billy Andrade",88,NA,2089.5,125,-26,"Approachesfrom100125yards",2007
3,3,"Tiger Woods",63,NA,944,56,-13,"Approachesfrom100125yards",2007
4,4,"Sergio Garcia",68,NA,1100,64,-14,"Approachesfrom100125yards",2007
5,5,"Nathan Green",103,NA,2066.917,120,-22,"Approachesfrom100125yards",2007
5,5,"Arron Oberholser",69,NA,1329.083,77,-16,"Approachesfrom100125yards",2007
7,7,"Chris Riley",59,NA,1525,88,-25,"Approachesfrom100125yards",2007
8,8,"Craig Kanada",109,NA,2940.583,167,-29,"Approachesfrom100125yards",2007
8,8,"Ian Poulter",63,NA,1021.583,58,-18,"Approachesfrom100125yards",2007
10,10,"Rich Beem",89,NA,1969.5,111,-21,"Approachesfrom100125yards",2007
10,10,"Geoff Ogilvy",84,NA,1913.667,108,-21,"Approachesfrom100125yards",2007
12,12,"Jason Dufner",100,NA,2534.25,142,-22,"Approachesfrom100125yards",2007
12,12,"Brandt Snedeker",105,NA,2246.583,126,-25,"Approachesfrom100125yards",2007
14,14,"Freddie Jacobson",70,NA,1969.25,110,-22,"Approachesfrom100125yards",2007
15,15,"Corey Pavin",81,NA,1774.083,98,-15,"Approachesfrom100125yards",2007
16,16,"Bob Heintz",85,NA,2769.5,152,-14,"Approachesfrom100125yards",2007
16,16,"Cliff Kresge",107,NA,2559.167,140,-21,"Approachesfrom100125yards",2007
16,16,"Justin Leonard",95,NA,2885.833,158,-20,"Approachesfrom100125yards",2007
16,16,"Jeff Maggert",79,NA,2156.333,118,-14,"Approachesfrom100125yards",2007
16,16,"Darron Stiles",65,NA,1624.75,89,-7,"Approachesfrom100125yards",2007
21,21,"Cameron Beckman",96,NA,2525,138,-19,"Approachesfrom100125yards",2007
21,21,"Marco Dawson",73,NA,1962,107,-22,"Approachesfrom100125yards",2007
21,21,"Mark Hensby",81,NA,1891.583,103,-1,"Approachesfrom100125yards",2007
21,21,"Shigeki Maruyama",84,NA,2039.25,111,-21,"Approachesfrom100125yards",2007
21,21,"Adam Scott",69,NA,1446.75,79,-2,"Approachesfrom100125yards",2007
26,26,"Scott Verplank",82,NA,1475.667,80,-18,"Approachesfrom100125yards",2007
27,27,"Briny Baird",115,NA,3704.25,199,-36,"Approachesfrom100125yards",2007
28,28,"Camilo Villegas",82,NA,1964.083,105,-10,"Approachesfrom100125yards",2007
29,29,"Daniel Chopra",106,NA,2698,144,-26,"Approachesfrom100125yards",2007
30,30,"Paul Goydos",60,NA,1471.667,78,-2,"Approachesfrom100125yards",2007
30,30,"Ted Purdy",102,NA,2842.917,151,-12,"Approachesfrom100125yards",2007
32,32,"Jim Furyk",84,NA,1985.667,105,-16,"Approachesfrom100125yards",2007
33,33,"Craig Bowden",78,NA,2167.667,114,-15,"Approachesfrom100125yards",2007
33,33,"Glen Day",85,NA,2426.667,128,-21,"Approachesfrom100125yards",2007
33,33,"Jason Gore",86,NA,2322.167,122,-19,"Approachesfrom100125yards",2007
33,33,"Nick OHern",72,NA,1367.667,72,-6,"Approachesfrom100125yards",2007
33,33,"Vaughn Taylor",91,NA,1994.917,105,-5,"Approachesfrom100125yards",2007
38,38,"Michael Allen",74,NA,1891.417,99,-15,"Approachesfrom100125yards",2007
38,38,"Ernie Els",59,NA,1238.583,65,-8,"Approachesfrom100125yards",2007
38,38,"Anders Hansen",55,NA,1070.75,56,-7,"Approachesfrom100125yards",2007
38,38,"David Toms",80,NA,1720.25,90,-5,"Approachesfrom100125yards",2007
42,42,"Woody Austin",95,NA,2302.833,120,-19,"Approachesfrom100125yards",2007
42,42,"Eric Axley",107,NA,2400.333,125,-17,"Approachesfrom100125yards",2007
42,42,"Steve Lowery",74,NA,2257.25,118,-17,"Approachesfrom100125yards",2007
42,42,"Carl Pettersson",111,NA,2989.417,156,-13,"Approachesfrom100125yards",2007
42,42,"Mike Weir",82,NA,1609.5,84,-14,"Approachesfrom100125yards",2007
47,47,"Peter Lonard",85,NA,2728.75,142,-14,"Approachesfrom100125yards",2007
