"PuttsperRoundRound4_RANKTHISWEEK_2015","PuttsperRoundRound4_RANKLASTWEEK_2015","PuttsperRoundRound4_PLAYERNAME_2015","PuttsperRoundRound4__2015","PuttsperRoundRound4_AVG_2015","PuttsperRoundRound4_TOTALPUTTS_2015","PuttsperRoundRound4_TOTALROUNDS_2015","stat_name","year"
36,36,"Marc Leishman",NA,28.25,339,12,"PuttsperRoundRound4",2015
37,37,"Patrick Rodgers",NA,28.3,283,10,"PuttsperRoundRound4",2015
38,38,"Zac Blair",NA,28.33,510,18,"PuttsperRoundRound4",2015
38,38,"Scott Brown",NA,28.33,510,18,"PuttsperRoundRound4",2015
38,38,"DA Points",NA,28.33,255,9,"PuttsperRoundRound4",2015
41,41,"Hunter Mahan",NA,28.39,511,18,"PuttsperRoundRound4",2015
42,42,"Kevin Na",NA,28.41,625,22,"PuttsperRoundRound4",2015
43,43,"Ricky Barnes",NA,28.42,341,12,"PuttsperRoundRound4",2015
43,43,"Derek Fathauer",NA,28.42,341,12,"PuttsperRoundRound4",2015
45,45,"Eric Axley",NA,28.43,199,7,"PuttsperRoundRound4",2015
46,46,"Matt Every",NA,28.45,313,11,"PuttsperRoundRound4",2015
47,47,"Jerry Kelly",NA,28.47,427,15,"PuttsperRoundRound4",2015
47,47,"Bubba Watson",NA,28.47,427,15,"PuttsperRoundRound4",2015
49,49,"Matt Kuchar",NA,28.48,655,23,"PuttsperRoundRound4",2015
50,50,"Sangmoon Bae",NA,28.5,570,20,"PuttsperRoundRound4",2015
50,50,"Sergio Garcia",NA,28.5,399,14,"PuttsperRoundRound4",2015
50,50,"Ryan Moore",NA,28.5,456,16,"PuttsperRoundRound4",2015
53,53,"Jason Day",NA,28.53,485,17,"PuttsperRoundRound4",2015
54,54,"Colt Knost",NA,28.56,457,16,"PuttsperRoundRound4",2015
55,55,"Daniel Summerhays",NA,28.57,600,21,"PuttsperRoundRound4",2015
56,56,"Keegan Bradley",NA,28.58,543,19,"PuttsperRoundRound4",2015
56,56,"Russell Henley",NA,28.58,543,19,"PuttsperRoundRound4",2015
58,58,"Fabian Gomez",NA,28.6,429,15,"PuttsperRoundRound4",2015
58,58,"Kyle Reifers",NA,28.6,429,15,"PuttsperRoundRound4",2015
58,58,"Brendon Todd",NA,28.6,572,20,"PuttsperRoundRound4",2015
58,58,"Mark Wilson",NA,28.6,429,15,"PuttsperRoundRound4",2015
62,62,"Scott Langley",NA,28.61,515,18,"PuttsperRoundRound4",2015
63,63,"Troy Merritt",NA,28.63,458,16,"PuttsperRoundRound4",2015
64,64,"Seung Yul Noh",NA,28.64,315,11,"PuttsperRoundRound4",2015
65,65,"Morgan Hoffmann",NA,28.65,487,17,"PuttsperRoundRound4",2015
66,66,"Ken Duke",NA,28.67,430,15,"PuttsperRoundRound4",2015
66,66,"Hideki Matsuyama",NA,28.67,602,21,"PuttsperRoundRound4",2015
66,66,"Roger Sloan",NA,28.67,172,6,"PuttsperRoundRound4",2015
66,66,"Boo Weekley",NA,28.67,430,15,"PuttsperRoundRound4",2015
70,70,"Nick Taylor",NA,28.69,459,16,"PuttsperRoundRound4",2015
71,71,"Justin Thomas",NA,28.7,660,23,"PuttsperRoundRound4",2015
71,71,"Johnson Wagner",NA,28.7,287,10,"PuttsperRoundRound4",2015
73,73,"George McNeill",NA,28.74,546,19,"PuttsperRoundRound4",2015
74,74,"Brian Harman",NA,28.75,460,16,"PuttsperRoundRound4",2015
75,75,"Kevin Kisner",NA,28.76,604,21,"PuttsperRoundRound4",2015
75,75,"Robert Streb",NA,28.76,719,25,"PuttsperRoundRound4",2015
77,77,"Ian Poulter",NA,28.77,374,13,"PuttsperRoundRound4",2015
78,78,"Brooks Koepka",NA,28.78,518,18,"PuttsperRoundRound4",2015
78,78,"Bryce Molder",NA,28.78,518,18,"PuttsperRoundRound4",2015
80,80,"Martin Laird",NA,28.79,403,14,"PuttsperRoundRound4",2015
81,81,"Heath Slocum",NA,28.8,144,5,"PuttsperRoundRound4",2015
81,81,"Camilo Villegas",NA,28.8,432,15,"PuttsperRoundRound4",2015
83,83,"Jon Curran",NA,28.82,317,11,"PuttsperRoundRound4",2015
83,83,"Gonzalo Fdez Castano",NA,28.82,317,11,"PuttsperRoundRound4",2015
83,83,"Will Wilcox",NA,28.82,317,11,"PuttsperRoundRound4",2015
86,86,"Sam Saunders",NA,28.85,375,13,"PuttsperRoundRound4",2015
87,87,"Sean OHair",NA,28.88,491,17,"PuttsperRoundRound4",2015
88,88,"Alex Cejka",NA,28.89,520,18,"PuttsperRoundRound4",2015
89,89,"Harris English",NA,28.91,665,23,"PuttsperRoundRound4",2015
90,90,"KJ Choi",NA,28.92,376,13,"PuttsperRoundRound4",2015
90,90,"Louis Oosthuizen",NA,28.92,347,12,"PuttsperRoundRound4",2015
90,90,"Lee Westwood",NA,28.92,347,12,"PuttsperRoundRound4",2015
93,93,"Ryo Ishikawa",NA,28.94,463,16,"PuttsperRoundRound4",2015
94,94,"David Hearn",NA,29,522,18,"PuttsperRoundRound4",2015
94,94,"SJ Park",NA,29,377,13,"PuttsperRoundRound4",2015
94,94,"Andrew Putnam",NA,29,261,9,"PuttsperRoundRound4",2015
94,94,"Rory Sabbatini",NA,29,435,15,"PuttsperRoundRound4",2015
94,94,"Charl Schwartzel",NA,29,377,13,"PuttsperRoundRound4",2015
99,99,"Daniel Berger",NA,29.06,494,17,"PuttsperRoundRound4",2015
99,99,"Jason Kokrak",NA,29.06,465,16,"PuttsperRoundRound4",2015
101,101,"Retief Goosen",NA,29.07,436,15,"PuttsperRoundRound4",2015
102,102,"Brian Davis",NA,29.08,349,12,"PuttsperRoundRound4",2015
102,102,"Billy Hurley III",NA,29.08,349,12,"PuttsperRoundRound4",2015
104,104,"John Merrick",NA,29.1,291,10,"PuttsperRoundRound4",2015
105,105,"Robert Garrigus",NA,29.11,262,9,"PuttsperRoundRound4",2015
105,105,"Matt Jones",NA,29.11,553,19,"PuttsperRoundRound4",2015
107,107,"Robert Allenby",NA,29.14,204,7,"PuttsperRoundRound4",2015
107,107,"Byron Smith",NA,29.14,204,7,"PuttsperRoundRound4",2015
109,109,"Ben Martin",NA,29.16,554,19,"PuttsperRoundRound4",2015
110,110,"Carlos Ortiz",NA,29.17,525,18,"PuttsperRoundRound4",2015
110,110,"Hudson Swafford",NA,29.17,525,18,"PuttsperRoundRound4",2015
112,112,"Kevin Chappell",NA,29.18,496,17,"PuttsperRoundRound4",2015
112,112,"Ryan Palmer",NA,29.18,496,17,"PuttsperRoundRound4",2015
114,114,"Jason Bohn",NA,29.2,584,20,"PuttsperRoundRound4",2015
115,115,"Justin Rose",NA,29.21,409,14,"PuttsperRoundRound4",2015
116,116,"Chad Campbell",NA,29.22,526,18,"PuttsperRoundRound4",2015
117,117,"Tom Hoge",NA,29.23,380,13,"PuttsperRoundRound4",2015
117,117,"Pat Perez",NA,29.23,643,22,"PuttsperRoundRound4",2015
119,119,"Brendon de Jonge",NA,29.27,644,22,"PuttsperRoundRound4",2015
120,120,"David Lingmerth",NA,29.29,498,17,"PuttsperRoundRound4",2015
120,120,"Nick Watney",NA,29.29,498,17,"PuttsperRoundRound4",2015
122,122,"Ernie Els",NA,29.3,293,10,"PuttsperRoundRound4",2015
123,123,"Jason Dufner",NA,29.31,469,16,"PuttsperRoundRound4",2015
124,124,"Roberto Castro",NA,29.33,264,9,"PuttsperRoundRound4",2015
125,125,"John Peterson",NA,29.35,499,17,"PuttsperRoundRound4",2015
126,126,"Justin Leonard",NA,29.38,235,8,"PuttsperRoundRound4",2015
126,126,"Nicholas Thompson",NA,29.38,382,13,"PuttsperRoundRound4",2015
128,128,"Charlie Beljan",NA,29.4,294,10,"PuttsperRoundRound4",2015
128,128,"Mark Hubbard",NA,29.4,441,15,"PuttsperRoundRound4",2015
128,128,"Jim Renner",NA,29.4,147,5,"PuttsperRoundRound4",2015
131,131,"Cameron Percy",NA,29.42,353,12,"PuttsperRoundRound4",2015
131,131,"Brendan Steele",NA,29.42,559,19,"PuttsperRoundRound4",2015
133,133,"Davis Love III",NA,29.43,206,7,"PuttsperRoundRound4",2015
134,134,"Scott Pinckney",NA,29.44,471,16,"PuttsperRoundRound4",2015
135,135,"Scott Stallings",NA,29.45,324,11,"PuttsperRoundRound4",2015
135,135,"Cameron Tringale",NA,29.45,589,20,"PuttsperRoundRound4",2015
137,137,"Luke Donald",NA,29.47,442,15,"PuttsperRoundRound4",2015
137,137,"Jeff Overton",NA,29.47,501,17,"PuttsperRoundRound4",2015
139,139,"Billy Horschel",NA,29.5,590,20,"PuttsperRoundRound4",2015
140,140,"Tony Finau",NA,29.55,650,22,"PuttsperRoundRound4",2015
140,140,"Brice Garnett",NA,29.55,325,11,"PuttsperRoundRound4",2015
142,142,"Martin Flores",NA,29.56,473,16,"PuttsperRoundRound4",2015
143,143,"Luke Guthrie",NA,29.57,414,14,"PuttsperRoundRound4",2015
144,144,"Scott Piercy",NA,29.59,503,17,"PuttsperRoundRound4",2015
145,145,"Andres Romero",NA,29.6,296,10,"PuttsperRoundRound4",2015
146,146,"Spencer Levin",NA,29.61,533,18,"PuttsperRoundRound4",2015
147,147,"Bill Lunde",NA,29.67,178,6,"PuttsperRoundRound4",2015
147,147,"Francesco Molinari",NA,29.67,356,12,"PuttsperRoundRound4",2015
149,149,"Adam Hadwin",NA,29.71,505,17,"PuttsperRoundRound4",2015
149,149,"Gary Woodland",NA,29.71,416,14,"PuttsperRoundRound4",2015
151,151,"Webb Simpson",NA,29.72,535,18,"PuttsperRoundRound4",2015
152,152,"Jim Furyk",NA,29.73,446,15,"PuttsperRoundRound4",2015
152,152,"Andres Gonzales",NA,29.73,446,15,"PuttsperRoundRound4",2015
152,152,"Bo Van Pelt",NA,29.73,327,11,"PuttsperRoundRound4",2015
155,155,"Jhonattan Vegas",NA,29.75,476,16,"PuttsperRoundRound4",2015
156,156,"John Senden",NA,29.86,418,14,"PuttsperRoundRound4",2015
157,157,"Chez Reavie",NA,29.88,239,8,"PuttsperRoundRound4",2015
158,158,"Jonathan Randolph",NA,29.89,269,9,"PuttsperRoundRound4",2015
159,159,"Shawn Stefani",NA,29.9,628,21,"PuttsperRoundRound4",2015
160,160,"Bill Haas",NA,29.95,569,19,"PuttsperRoundRound4",2015
161,161,"Derek Ernst",NA,30,300,10,"PuttsperRoundRound4",2015
161,161,"Charles Howell III",NA,30,660,22,"PuttsperRoundRound4",2015
161,161,"Michael Thompson",NA,30,420,14,"PuttsperRoundRound4",2015
164,164,"Henrik Stenson",NA,30.07,451,15,"PuttsperRoundRound4",2015
165,165,"Jonathan Byrd",NA,30.18,332,11,"PuttsperRoundRound4",2015
165,165,"Jason Gore",NA,30.18,332,11,"PuttsperRoundRound4",2015
167,167,"Russell Knox",NA,30.2,604,20,"PuttsperRoundRound4",2015
168,168,"Padraig Harrington",NA,30.25,242,8,"PuttsperRoundRound4",2015
169,169,"Greg Chalmers",NA,30.27,333,11,"PuttsperRoundRound4",2015
170,170,"Paul Casey",NA,30.33,546,18,"PuttsperRoundRound4",2015
171,171,"Kevin Streelman",NA,30.37,577,19,"PuttsperRoundRound4",2015
172,172,"Graham DeLaet",NA,30.38,395,13,"PuttsperRoundRound4",2015
173,173,"Michael Putnam",NA,30.4,456,15,"PuttsperRoundRound4",2015
174,174,"Jim Herman",NA,30.47,457,15,"PuttsperRoundRound4",2015
175,175,"Alex Prugh",NA,30.5,427,14,"PuttsperRoundRound4",2015
175,175,"Andrew Svoboda",NA,30.5,305,10,"PuttsperRoundRound4",2015
177,177,"Lucas Glover",NA,30.58,367,12,"PuttsperRoundRound4",2015
178,178,"Stewart Cink",NA,30.6,459,15,"PuttsperRoundRound4",2015
179,179,"Angel Cabrera",NA,30.63,245,8,"PuttsperRoundRound4",2015
180,180,"Geoff Ogilvy",NA,30.7,307,10,"PuttsperRoundRound4",2015
181,181,"Tyrone Van Aswegen",NA,30.71,215,7,"PuttsperRoundRound4",2015
182,182,"JJ Henry",NA,30.75,492,16,"PuttsperRoundRound4",2015
183,183,"Adam Scott",NA,30.89,278,9,"PuttsperRoundRound4",2015
184,184,"Greg Owen",NA,31.11,280,9,"PuttsperRoundRound4",2015
