"Roundsinthe60s_RANKTHISWEEK_2011","Roundsinthe60s_RANKLASTWEEK_2011","Roundsinthe60s_PLAYERNAME_2011","Roundsinthe60s_EVENTS_2011","Roundsinthe60s_TOTALRNDS_2011","stat_name","year"
251,251,"Peter Lonard",2,3,"Roundsinthe60s",2011
251,251,"Shigeki Maruyama",2,3,"Roundsinthe60s",2011
251,251,"Hennie Otto",1,3,"Roundsinthe60s",2011
251,251,"Brett Quigley",10,3,"Roundsinthe60s",2011
251,251,"Andre Stolz",2,3,"Roundsinthe60s",2011
262,262,"Craig Barlow",5,2,"Roundsinthe60s",2011
262,262,"Notah Begay III",4,2,"Roundsinthe60s",2011
262,262,"Thomas Bjorn",5,2,"Roundsinthe60s",2011
262,262,"Guy Boros",1,2,"Roundsinthe60s",2011
262,262,"Josh Broadaway",1,2,"Roundsinthe60s",2011
262,262,"Mark Brooks",5,2,"Roundsinthe60s",2011
262,262,"Tom Byrum",1,2,"Roundsinthe60s",2011
262,262,"Alejandro Canizares",2,2,"Roundsinthe60s",2011
262,262,"George Coetzee",1,2,"Roundsinthe60s",2011
262,262,"Robert Damron",3,2,"Roundsinthe60s",2011
262,262,"Brad Faxon",12,2,"Roundsinthe60s",2011
262,262,"Hiroyuki Fujita",7,2,"Roundsinthe60s",2011
262,262,"Fred Funk",7,2,"Roundsinthe60s",2011
262,262,"Richard Green",4,2,"Roundsinthe60s",2011
262,262,"Mathias Gronberg",1,2,"Roundsinthe60s",2011
262,262,"Gregory Havret",3,2,"Roundsinthe60s",2011
262,262,"Raphael Jacquelin",2,2,"Roundsinthe60s",2011
262,262,"Miguel Angel Jimenez",7,2,"Roundsinthe60s",2011
262,262,"Steve Lowery",2,2,"Roundsinthe60s",2011
262,262,"Len Mattiace",5,2,"Roundsinthe60s",2011
262,262,"Seung Yul Noh",6,2,"Roundsinthe60s",2011
262,262,"Corey Pavin",4,2,"Roundsinthe60s",2011
262,262,"Dicky Pride",8,2,"Roundsinthe60s",2011
262,262,"Jonathan Randolph",1,2,"Roundsinthe60s",2011
262,262,"Patrick Reed",3,2,"Roundsinthe60s",2011
262,262,"Robert Rock",2,2,"Roundsinthe60s",2011
262,262,"Richard Scott",1,2,"Roundsinthe60s",2011
262,262,"Jordan Spieth",1,2,"Roundsinthe60s",2011
262,262,"Peter Uihlein",5,2,"Roundsinthe60s",2011
262,262,"Matt Weibring",5,2,"Roundsinthe60s",2011
292,292,"Joe Affrunti",6,1,"Roundsinthe60s",2011
292,292,"Thomas Aiken",4,1,"Roundsinthe60s",2011
292,292,"Steve Allan",1,1,"Roundsinthe60s",2011
292,292,"Fredrik Andersson Hed",2,1,"Roundsinthe60s",2011
292,292,"Sangmoon Bae",2,1,"Roundsinthe60s",2011
292,292,"Kurt Barnes",1,1,"Roundsinthe60s",2011
292,292,"Brian Bateman",1,1,"Roundsinthe60s",2011
292,292,"Alex Carpenter",1,1,"Roundsinthe60s",2011
292,292,"Phillip Choi",1,1,"Roundsinthe60s",2011
292,292,"Will Claxton",1,1,"Roundsinthe60s",2011
292,292,"Christopher DeForest",2,1,"Roundsinthe60s",2011
292,292,"Graham DeLaet",2,1,"Roundsinthe60s",2011
292,292,"Johan Edfors",2,1,"Roundsinthe60s",2011
292,292,"Julian Etulain",1,1,"Roundsinthe60s",2011
292,292,"Todd Fischer",3,1,"Roundsinthe60s",2011
292,292,"Marcus Fraser",1,1,"Roundsinthe60s",2011
292,292,"Mathew Goggin",1,1,"Roundsinthe60s",2011
292,292,"Scott Hend",1,1,"Roundsinthe60s",2011
292,292,"Russell Henley",1,1,"Roundsinthe60s",2011
292,292,"Matt Hill",2,1,"Roundsinthe60s",2011
292,292,"Bobby Hudson",1,1,"Roundsinthe60s",2011
292,292,"Billy Hurley III",3,1,"Roundsinthe60s",2011
292,292,"John Huston",3,1,"Roundsinthe60s",2011
292,292,"Junggon Hwang",1,1,"Roundsinthe60s",2011
292,292,"Steve Jones",1,1,"Roundsinthe60s",2011
292,292,"Erick Justesen",1,1,"Roundsinthe60s",2011
292,292,"Jonathan Kaye",2,1,"Roundsinthe60s",2011
292,292,"Troy Kelly",1,1,"Roundsinthe60s",2011
292,292,"Skip Kendall",6,1,"Roundsinthe60s",2011
292,292,"Drew Kittleson",1,1,"Roundsinthe60s",2011
292,292,"Greg Kraft",1,1,"Roundsinthe60s",2011
292,292,"Jose Manuel Lara",1,1,"Roundsinthe60s",2011
292,292,"JL Lewis",1,1,"Roundsinthe60s",2011
292,292,"Tom Lewis",1,1,"Roundsinthe60s",2011
292,292,"WC Liang",2,1,"Roundsinthe60s",2011
292,292,"Olafur Loftsson",1,1,"Roundsinthe60s",2011
292,292,"Joost Luiten",2,1,"Roundsinthe60s",2011
292,292,"Michio Matsumura",1,1,"Roundsinthe60s",2011
292,292,"Hideki Matsuyama",2,1,"Roundsinthe60s",2011
292,292,"Bob May",2,1,"Roundsinthe60s",2011
292,292,"Richard McEvoy",1,1,"Roundsinthe60s",2011
292,292,"Parker McLachlin",3,1,"Roundsinthe60s",2011
292,292,"Kevin Messer",1,1,"Roundsinthe60s",2011
292,292,"John Morse",1,1,"Roundsinthe60s",2011
292,292,"Garth Mulroy",4,1,"Roundsinthe60s",2011
292,292,"Savio Nazareth",1,1,"Roundsinthe60s",2011
292,292,"Mark OMeara",3,1,"Roundsinthe60s",2011
292,292,"Jose Maria Olazabal",6,1,"Roundsinthe60s",2011
292,292,"Leif Olson",1,1,"Roundsinthe60s",2011
292,292,"Steve Pate",1,1,"Roundsinthe60s",2011
292,292,"Ted Purdy",6,1,"Roundsinthe60s",2011
292,292,"Jerry Richardson Jr",1,1,"Roundsinthe60s",2011
292,292,"Dustin Risdon",1,1,"Roundsinthe60s",2011
292,292,"Marcel Siem",1,1,"Roundsinthe60s",2011
292,292,"Mike Small",6,1,"Roundsinthe60s",2011
292,292,"Chris Smith",4,1,"Roundsinthe60s",2011
292,292,"Shunsuke Sonoda",1,1,"Roundsinthe60s",2011
292,292,"Bob Sowards",1,1,"Roundsinthe60s",2011
292,292,"Sal Spallone",1,1,"Roundsinthe60s",2011
292,292,"Phil Tataurangi",1,1,"Roundsinthe60s",2011
292,292,"Jerod Turner",5,1,"Roundsinthe60s",2011
292,292,"Kevin Tway",4,1,"Roundsinthe60s",2011
292,292,"Tim Weinhart",1,1,"Roundsinthe60s",2011
292,292,"Mike Weir",15,1,"Roundsinthe60s",2011
292,292,"Danny Willett",1,1,"Roundsinthe60s",2011
