"Total1Putts2025_RANKTHISWEEK_2016","Total1Putts2025_RANKLASTWEEK_2016","Total1Putts2025_PLAYERNAME_2016","Total1Putts2025_ROUNDS_2016","Total1Putts2025_TOTAL_2016","Total1Putts2025_TOTALFORALLDISTANCES_2016","Total1Putts2025_PCTOFALL1PUTTS_2016","stat_name","year"
73,67,"Bronson Burgoon",53,6,267,2.2,"Total1Putts2025",2016
73,121,"Kevin Chappell",49,6,291,2.1,"Total1Putts2025",2016
73,67,"KJ Choi",47,6,298,2,"Total1Putts2025",2016
73,67,"Stewart Cink",45,6,201,3,"Total1Putts2025",2016
73,67,"Luke Donald",49,6,234,2.6,"Total1Putts2025",2016
73,67,"Ernie Els",34,6,217,2.8,"Total1Putts2025",2016
73,67,"Harris English",51,6,246,2.4,"Total1Putts2025",2016
73,67,"Lucas Glover",53,6,306,2,"Total1Putts2025",2016
73,67,"Jason Gore",51,6,261,2.3,"Total1Putts2025",2016
73,67,"Charley Hoffman",49,6,273,2.2,"Total1Putts2025",2016
73,67,"John Huh",51,6,311,1.9,"Total1Putts2025",2016
73,67,"Smylie Kaufman",57,6,287,2.1,"Total1Putts2025",2016
73,96,"Scott Langley",41,6,222,2.7,"Total1Putts2025",2016
73,67,"Will Ma Kenzie",54,6,262,2.3,"Total1Putts2025",2016
73,96,"Hideki Matsuyama",40,6,187,3.2,"Total1Putts2025",2016
73,67,"Graeme McDowell",33,6,150,4,"Total1Putts2025",2016
73,67,"Bryce Molder",50,6,298,2,"Total1Putts2025",2016
73,67,"Chez Reavie",56,6,343,1.7,"Total1Putts2025",2016
73,67,"Sam Saunders",40,6,188,3.2,"Total1Putts2025",2016
73,67,"Kevin Streelman",46,6,203,3,"Total1Putts2025",2016
73,67,"Steve Stricker",25,6,174,3.4,"Total1Putts2025",2016
73,67,"Justin Thomas",53,6,247,2.4,"Total1Putts2025",2016
73,67,"Tyrone Van Aswegen",67,6,367,1.6,"Total1Putts2025",2016
73,67,"Jimmy Walker",43,6,242,2.5,"Total1Putts2025",2016
73,96,"Boo Weekley",53,6,278,2.2,"Total1Putts2025",2016
100,96,"Thomas Aiken",42,5,167,3,"Total1Putts2025",2016
100,96,"Blayne Barber",44,5,254,2,"Total1Putts2025",2016
100,96,"Shane Bertsch",30,5,129,3.9,"Total1Putts2025",2016
100,96,"Jason Day",36,5,176,2.8,"Total1Putts2025",2016
100,96,"Brendon de Jonge",55,5,248,2,"Total1Putts2025",2016
100,96,"Rhein Gibson",36,5,174,2.9,"Total1Putts2025",2016
100,96,"Dustin Johnson",37,5,153,3.3,"Total1Putts2025",2016
100,96,"Si Woo Kim",63,5,379,1.3,"Total1Putts2025",2016
100,96,"Russell Knox",48,5,191,2.6,"Total1Putts2025",2016
100,149,"Anirban Lahiri",44,5,196,2.6,"Total1Putts2025",2016
100,96,"Marc Leishman",41,5,189,2.6,"Total1Putts2025",2016
100,96,"Shane Lowry",35,5,143,3.5,"Total1Putts2025",2016
100,121,"Ben Martin",48,5,281,1.8,"Total1Putts2025",2016
100,121,"Phil Mickelson",37,5,225,2.2,"Total1Putts2025",2016
100,96,"Francesco Molinari",36,5,234,2.1,"Total1Putts2025",2016
100,96,"Kevin Na",52,5,238,2.1,"Total1Putts2025",2016
100,96,"Carlos Ortiz",47,5,235,2.1,"Total1Putts2025",2016
100,121,"Greg Owen",56,5,262,1.9,"Total1Putts2025",2016
100,96,"Martin Piller",37,5,188,2.7,"Total1Putts2025",2016
100,121,"Ian Poulter",37,5,176,2.8,"Total1Putts2025",2016
100,96,"Dicky Pride",33,5,175,2.9,"Total1Putts2025",2016
100,96,"Rory Sabbatini",40,5,172,2.9,"Total1Putts2025",2016
100,96,"Charl Schwartzel",29,5,156,3.2,"Total1Putts2025",2016
100,96,"Webb Simpson",34,5,207,2.4,"Total1Putts2025",2016
100,96,"Brandt Snedeker",47,5,268,1.9,"Total1Putts2025",2016
100,96,"Scott Stallings",46,5,267,1.9,"Total1Putts2025",2016
100,96,"Michael Thompson",46,5,201,2.5,"Total1Putts2025",2016
100,121,"David Toms",38,5,233,2.1,"Total1Putts2025",2016
100,121,"Cameron Tringale",47,5,294,1.7,"Total1Putts2025",2016
100,121,"Dawie van der Walt",48,5,223,2.2,"Total1Putts2025",2016
130,149,"Tyler Aldridge",53,4,282,1.4,"Total1Putts2025",2016
130,121,"Abraham Ancer",26,4,106,3.8,"Total1Putts2025",2016
130,121,"Stuart Appleby",39,4,277,1.4,"Total1Putts2025",2016
130,121,"Steven Bowditch",40,4,200,2,"Total1Putts2025",2016
130,121,"Roberto Castro",55,4,304,1.3,"Total1Putts2025",2016
130,121,"Ben Crane",48,4,277,1.4,"Total1Putts2025",2016
130,121,"Jamie Donaldson",28,4,166,2.4,"Total1Putts2025",2016
130,121,"Brian Gay",22,4,161,2.5,"Total1Putts2025",2016
130,121,"Bill Haas",42,4,181,2.2,"Total1Putts2025",2016
130,121,"Padraig Harrington",38,4,224,1.8,"Total1Putts2025",2016
130,121,"JJ Henry",44,4,237,1.7,"Total1Putts2025",2016
130,149,"Jim Herman",55,4,247,1.6,"Total1Putts2025",2016
130,121,"Brooks Koepka",39,4,204,2,"Total1Putts2025",2016
130,121,"Martin Laird",46,4,276,1.4,"Total1Putts2025",2016
130,121,"Andrew Landry",24,4,93,4.3,"Total1Putts2025",2016
130,121,"William McGirt",54,4,349,1.1,"Total1Putts2025",2016
130,149,"Rob Oppenheim",37,4,201,2,"Total1Putts2025",2016
130,121,"Scott Piercy",45,4,191,2.1,"Total1Putts2025",2016
130,121,"John Senden",48,4,283,1.4,"Total1Putts2025",2016
130,121,"Cameron Smith",45,4,189,2.1,"Total1Putts2025",2016
130,121,"Henrik Stenson",30,4,123,3.3,"Total1Putts2025",2016
130,149,"Robert Streb",51,4,214,1.9,"Total1Putts2025",2016
130,121,"Brian Stuard",24,4,146,2.7,"Total1Putts2025",2016
130,149,"Tim Wilkinson",40,4,210,1.9,"Total1Putts2025",2016
130,121,"Mark Wilson",42,4,230,1.7,"Total1Putts2025",2016
155,149,"Daniel Berger",52,3,241,1.2,"Total1Putts2025",2016
155,177,"Chad Collins",45,3,267,1.1,"Total1Putts2025",2016
155,149,"Graham DeLaet",50,3,283,1.1,"Total1Putts2025",2016
155,149,"Ken Duke",26,3,135,2.2,"Total1Putts2025",2016
155,149,"Matt Every",34,3,192,1.6,"Total1Putts2025",2016
155,149,"Matthew Fitzpatrick",23,3,89,3.4,"Total1Putts2025",2016
155,149,"Emiliano Grillo",47,3,233,1.3,"Total1Putts2025",2016
155,149,"Luke Guthrie",31,3,153,2,"Total1Putts2025",2016
155,149,"James Hahn",45,3,248,1.2,"Total1Putts2025",2016
155,149,"JB Holmes",39,3,214,1.4,"Total1Putts2025",2016
155,149,"Whee Kim",54,3,285,1.1,"Total1Putts2025",2016
155,149,"Kevin Kisner",49,3,237,1.3,"Total1Putts2025",2016
155,149,"Justin Leonard",28,3,170,1.8,"Total1Putts2025",2016
155,149,"Steve Marino",40,3,182,1.6,"Total1Putts2025",2016
155,177,"Henrik Norlander",41,3,176,1.7,"Total1Putts2025",2016
155,149,"Pat Perez",28,3,108,2.8,"Total1Putts2025",2016
155,149,"Carl Pettersson",31,3,214,1.4,"Total1Putts2025",2016
155,149,"Patrick Reed",53,3,247,1.2,"Total1Putts2025",2016
155,149,"Andres Romero",22,3,102,2.9,"Total1Putts2025",2016
155,149,"Adam Scott",39,3,175,1.7,"Total1Putts2025",2016
155,149,"Brendan Steele",48,3,255,1.2,"Total1Putts2025",2016
155,149,"Shawn Stefani",45,3,224,1.3,"Total1Putts2025",2016
155,149,"DJ Trahan",23,3,86,3.5,"Total1Putts2025",2016
155,149,"Bernd Wiesberger",23,3,71,4.2,"Total1Putts2025",2016
179,177,"Sergio Garcia",28,2,80,2.5,"Total1Putts2025",2016
179,177,"Robert Garrigus",34,2,143,1.4,"Total1Putts2025",2016
179,177,"Branden Grace",31,2,130,1.5,"Total1Putts2025",2016
179,177,"Jerry Kelly",44,2,200,1,"Total1Putts2025",2016
179,177,"Kelly Kraft",35,2,138,1.4,"Total1Putts2025",2016
179,177,"DH Lee",35,2,177,1.1,"Total1Putts2025",2016
179,177,"Lucas Lee",22,2,104,1.9,"Total1Putts2025",2016
179,177,"Hunter Mahan",43,2,239,0.8,"Total1Putts2025",2016
179,177,"Rory McIlroy",37,2,165,1.2,"Total1Putts2025",2016
179,195,"DA Points",32,2,137,1.5,"Total1Putts2025",2016
179,177,"Wes Roach",33,2,146,1.4,"Total1Putts2025",2016
179,177,"Justin Rose",35,2,178,1.1,"Total1Putts2025",2016
179,177,"Ollie Schniederjans",23,2,127,1.6,"Total1Putts2025",2016
179,177,"Hudson Swafford",52,2,275,0.7,"Total1Putts2025",2016
179,177,"Bubba Watson",30,2,108,1.9,"Total1Putts2025",2016
179,177,"Steve Wheatcroft",53,2,322,0.6,"Total1Putts2025",2016
195,195,"Byeong Hun An",23,1,94,1.1,"Total1Putts2025",2016
195,195,"Keegan Bradley",40,1,174,0.6,"Total1Putts2025",2016
195,195,"Miguel Angel Carballo",24,1,93,1.1,"Total1Putts2025",2016
195,NA,"Derek Ernst",36,1,155,0.6,"Total1Putts2025",2016
195,195,"Brice Garnett",29,1,105,1,"Total1Putts2025",2016
195,195,"Billy Hurley III",22,1,131,0.8,"Total1Putts2025",2016
195,195,"Louis Oosthuizen",25,1,59,1.7,"Total1Putts2025",2016
195,195,"Jordan Spieth",34,1,159,0.6,"Total1Putts2025",2016
195,195,"Darron Stiles",28,1,103,1,"Total1Putts2025",2016
195,195,"Vaughn Taylor",30,1,180,0.6,"Total1Putts2025",2016
