"Total3Putts1520_RANKTHISWEEK_2013","Total3Putts1520_RANKLASTWEEK_2013","Total3Putts1520_PLAYERNAME_2013","Total3Putts1520_ROUNDS_2013","Total3Putts1520_TOTAL3PUTTS1520_2013","Total3Putts1520_TOTAL3PUTTS_2013","stat_name","year"
89,89,"Rickie Fowler",75,1,24,"Total3Putts1520",2013
89,89,"Brian Gay",79,1,21,"Total3Putts1520",2013
89,89,"Fabian Gomez",65,1,26,"Total3Putts1520",2013
89,89,"Bill Haas",85,1,28,"Total3Putts1520",2013
89,89,"James Hahn",78,1,31,"Total3Putts1520",2013
89,89,"Morgan Hoffmann",64,1,27,"Total3Putts1520",2013
89,89,"Freddie Jacobson",63,1,20,"Total3Putts1520",2013
89,89,"Dustin Johnson",71,1,30,"Total3Putts1520",2013
89,89,"Robert Karlsson",56,1,27,"Total3Putts1520",2013
89,89,"Martin Kaymer",61,1,26,"Total3Putts1520",2013
89,89,"Colt Knost",69,1,26,"Total3Putts1520",2013
89,89,"Matt Kuchar",93,1,22,"Total3Putts1520",2013
89,89,"Martin Laird",68,1,38,"Total3Putts1520",2013
89,89,"Steve LeBrun",66,1,36,"Total3Putts1520",2013
89,89,"Marc Leishman",77,1,36,"Total3Putts1520",2013
89,89,"Justin Leonard",86,1,26,"Total3Putts1520",2013
89,89,"David Lingmerth",68,1,37,"Total3Putts1520",2013
89,89,"David Lynn",70,1,24,"Total3Putts1520",2013
89,89,"David Mathis",71,1,37,"Total3Putts1520",2013
89,89,"Graeme McDowell",53,1,21,"Total3Putts1520",2013
89,89,"George McNeill",68,1,40,"Total3Putts1520",2013
89,89,"Phil Mickelson",78,1,22,"Total3Putts1520",2013
89,89,"Bryce Molder",82,1,30,"Total3Putts1520",2013
89,89,"Seung Yul Noh",71,1,43,"Total3Putts1520",2013
89,89,"Geoff Ogilvy",57,1,40,"Total3Putts1520",2013
89,89,"Rod Pampling",46,1,15,"Total3Putts1520",2013
89,89,"Jin Park",52,1,27,"Total3Putts1520",2013
89,89,"DA Points",87,1,45,"Total3Putts1520",2013
89,89,"Chez Reavie",72,1,27,"Total3Putts1520",2013
89,89,"Tag Ridings",69,1,22,"Total3Putts1520",2013
89,89,"Andres Romero",63,1,27,"Total3Putts1520",2013
89,89,"Vijay Singh",61,1,30,"Total3Putts1520",2013
89,89,"Brandt Snedeker",79,1,35,"Total3Putts1520",2013
89,89,"Jordan Spieth",82,1,34,"Total3Putts1520",2013
89,89,"Kevin Streelman",86,1,27,"Total3Putts1520",2013
89,89,"Josh Teater",86,1,27,"Total3Putts1520",2013
89,89,"Bo Van Pelt",72,1,30,"Total3Putts1520",2013
89,89,"Johnson Wagner",64,1,37,"Total3Putts1520",2013
89,89,"Jimmy Walker",84,1,34,"Total3Putts1520",2013
89,89,"Aaron Watkins",46,1,16,"Total3Putts1520",2013
89,89,"Mike Weir",60,1,18,"Total3Putts1520",2013
89,89,"Mark Wilson",56,1,32,"Total3Putts1520",2013
89,89,"Tiger Woods",61,1,16,"Total3Putts1520",2013
