"FirstTeeEarlyRound2ScoringAverage_RANKTHISWEEK_2015","FirstTeeEarlyRound2ScoringAverage_RANKLASTWEEK_2015","FirstTeeEarlyRound2ScoringAverage_PLAYERNAME_2015","FirstTeeEarlyRound2ScoringAverage__2015","FirstTeeEarlyRound2ScoringAverage_AVG_2015","FirstTeeEarlyRound2ScoringAverage_TOTALSTROKES_2015","FirstTeeEarlyRound2ScoringAverage_TOTALROUNDS_2015","stat_name","year"
53,53,"Alex Cejka",NA,69.83,419,6,"FirstTeeEarlyRound2ScoringAverage",2015
53,53,"Bryce Molder",NA,69.83,838,12,"FirstTeeEarlyRound2ScoringAverage",2015
56,56,"Ricky Barnes",NA,69.86,489,7,"FirstTeeEarlyRound2ScoringAverage",2015
56,56,"Paul Casey",NA,69.86,489,7,"FirstTeeEarlyRound2ScoringAverage",2015
56,56,"David Hearn",NA,69.86,489,7,"FirstTeeEarlyRound2ScoringAverage",2015
56,56,"Carlos Ortiz",NA,69.86,489,7,"FirstTeeEarlyRound2ScoringAverage",2015
60,60,"Erik Compton",NA,69.88,559,8,"FirstTeeEarlyRound2ScoringAverage",2015
61,61,"David Lingmerth",NA,69.91,769,11,"FirstTeeEarlyRound2ScoringAverage",2015
62,62,"Chad Campbell",NA,70,420,6,"FirstTeeEarlyRound2ScoringAverage",2015
62,62,"Martin Flores",NA,70,350,5,"FirstTeeEarlyRound2ScoringAverage",2015
62,62,"Rickie Fowler",NA,70,280,4,"FirstTeeEarlyRound2ScoringAverage",2015
62,62,"Jordan Spieth",NA,70,140,2,"FirstTeeEarlyRound2ScoringAverage",2015
62,62,"Henrik Stenson",NA,70,280,4,"FirstTeeEarlyRound2ScoringAverage",2015
67,67,"Ken Duke",NA,70.1,701,10,"FirstTeeEarlyRound2ScoringAverage",2015
68,68,"Morgan Hoffmann",NA,70.13,561,8,"FirstTeeEarlyRound2ScoringAverage",2015
68,68,"John Huh",NA,70.13,561,8,"FirstTeeEarlyRound2ScoringAverage",2015
68,68,"Colt Knost",NA,70.13,561,8,"FirstTeeEarlyRound2ScoringAverage",2015
68,68,"Russell Knox",NA,70.13,561,8,"FirstTeeEarlyRound2ScoringAverage",2015
72,72,"Bo Van Pelt",NA,70.17,421,6,"FirstTeeEarlyRound2ScoringAverage",2015
72,72,"Steve Wheatcroft",NA,70.17,421,6,"FirstTeeEarlyRound2ScoringAverage",2015
74,74,"Jim Renner",NA,70.2,351,5,"FirstTeeEarlyRound2ScoringAverage",2015
74,74,"Hudson Swafford",NA,70.2,351,5,"FirstTeeEarlyRound2ScoringAverage",2015
76,76,"Andres Gonzales",NA,70.22,632,9,"FirstTeeEarlyRound2ScoringAverage",2015
77,77,"Jonas Blixt",NA,70.25,281,4,"FirstTeeEarlyRound2ScoringAverage",2015
77,77,"George McNeill",NA,70.25,843,12,"FirstTeeEarlyRound2ScoringAverage",2015
77,77,"Tyrone Van Aswegen",NA,70.25,562,8,"FirstTeeEarlyRound2ScoringAverage",2015
80,80,"Kevin Chappell",NA,70.33,422,6,"FirstTeeEarlyRound2ScoringAverage",2015
80,80,"KJ Choi",NA,70.33,211,3,"FirstTeeEarlyRound2ScoringAverage",2015
80,80,"Jason Dufner",NA,70.33,422,6,"FirstTeeEarlyRound2ScoringAverage",2015
80,80,"Kevin Kisner",NA,70.33,633,9,"FirstTeeEarlyRound2ScoringAverage",2015
80,80,"Scott Langley",NA,70.33,422,6,"FirstTeeEarlyRound2ScoringAverage",2015
80,80,"Sam Saunders",NA,70.33,422,6,"FirstTeeEarlyRound2ScoringAverage",2015
80,80,"Lee Westwood",NA,70.33,211,3,"FirstTeeEarlyRound2ScoringAverage",2015
87,87,"Sangmoon Bae",NA,70.38,915,13,"FirstTeeEarlyRound2ScoringAverage",2015
87,87,"Jason Gore",NA,70.38,563,8,"FirstTeeEarlyRound2ScoringAverage",2015
89,89,"Derek Ernst",NA,70.4,352,5,"FirstTeeEarlyRound2ScoringAverage",2015
90,90,"Blayne Barber",NA,70.43,493,7,"FirstTeeEarlyRound2ScoringAverage",2015
91,91,"Kyle Reifers",NA,70.44,634,9,"FirstTeeEarlyRound2ScoringAverage",2015
92,92,"Scott Brown",NA,70.45,775,11,"FirstTeeEarlyRound2ScoringAverage",2015
93,93,"Harris English",NA,70.5,564,8,"FirstTeeEarlyRound2ScoringAverage",2015
93,93,"Matt Every",NA,70.5,282,4,"FirstTeeEarlyRound2ScoringAverage",2015
93,93,"Luke Guthrie",NA,70.5,423,6,"FirstTeeEarlyRound2ScoringAverage",2015
93,93,"Justin Leonard",NA,70.5,423,6,"FirstTeeEarlyRound2ScoringAverage",2015
93,93,"Hunter Mahan",NA,70.5,423,6,"FirstTeeEarlyRound2ScoringAverage",2015
93,93,"Ryan Palmer",NA,70.5,564,8,"FirstTeeEarlyRound2ScoringAverage",2015
93,93,"John Peterson",NA,70.5,564,8,"FirstTeeEarlyRound2ScoringAverage",2015
93,93,"John Senden",NA,70.5,564,8,"FirstTeeEarlyRound2ScoringAverage",2015
101,101,"Adam Hadwin",NA,70.55,776,11,"FirstTeeEarlyRound2ScoringAverage",2015
102,102,"Daniel Berger",NA,70.56,635,9,"FirstTeeEarlyRound2ScoringAverage",2015
102,102,"Daniel Summerhays",NA,70.56,635,9,"FirstTeeEarlyRound2ScoringAverage",2015
104,104,"Charlie Beljan",NA,70.57,494,7,"FirstTeeEarlyRound2ScoringAverage",2015
104,104,"Ben Crane",NA,70.57,494,7,"FirstTeeEarlyRound2ScoringAverage",2015
104,104,"Derek Fathauer",NA,70.57,494,7,"FirstTeeEarlyRound2ScoringAverage",2015
107,107,"Luke Donald",NA,70.6,353,5,"FirstTeeEarlyRound2ScoringAverage",2015
108,108,"Vijay Singh",NA,70.64,777,11,"FirstTeeEarlyRound2ScoringAverage",2015
109,109,"Webb Simpson",NA,70.67,424,6,"FirstTeeEarlyRound2ScoringAverage",2015
110,110,"Max Homa",NA,70.75,283,4,"FirstTeeEarlyRound2ScoringAverage",2015
110,110,"Chris Kirk",NA,70.75,566,8,"FirstTeeEarlyRound2ScoringAverage",2015
110,110,"Shawn Stefani",NA,70.75,566,8,"FirstTeeEarlyRound2ScoringAverage",2015
110,110,"Brendon Todd",NA,70.75,566,8,"FirstTeeEarlyRound2ScoringAverage",2015
114,114,"Aaron Baddeley",NA,70.8,354,5,"FirstTeeEarlyRound2ScoringAverage",2015
115,115,"Scott Pinckney",NA,70.88,567,8,"FirstTeeEarlyRound2ScoringAverage",2015
116,116,"Ryan Moore",NA,70.89,638,9,"FirstTeeEarlyRound2ScoringAverage",2015
117,117,"Tony Finau",NA,70.91,780,11,"FirstTeeEarlyRound2ScoringAverage",2015
118,118,"Fabian Gomez",NA,71,426,6,"FirstTeeEarlyRound2ScoringAverage",2015
118,118,"Francesco Molinari",NA,71,142,2,"FirstTeeEarlyRound2ScoringAverage",2015
118,118,"Will Wilcox",NA,71,355,5,"FirstTeeEarlyRound2ScoringAverage",2015
121,121,"Scott Piercy",NA,71.09,782,11,"FirstTeeEarlyRound2ScoringAverage",2015
122,122,"Seung Yul Noh",NA,71.17,427,6,"FirstTeeEarlyRound2ScoringAverage",2015
123,123,"Steven Alker",NA,71.2,356,5,"FirstTeeEarlyRound2ScoringAverage",2015
123,123,"Michael Thompson",NA,71.2,356,5,"FirstTeeEarlyRound2ScoringAverage",2015
125,125,"Jonathan Byrd",NA,71.25,285,4,"FirstTeeEarlyRound2ScoringAverage",2015
125,125,"Roberto Castro",NA,71.25,285,4,"FirstTeeEarlyRound2ScoringAverage",2015
125,125,"JJ Henry",NA,71.25,570,8,"FirstTeeEarlyRound2ScoringAverage",2015
125,125,"Ian Poulter",NA,71.25,285,4,"FirstTeeEarlyRound2ScoringAverage",2015
125,125,"Andres Romero",NA,71.25,285,4,"FirstTeeEarlyRound2ScoringAverage",2015
130,130,"Brice Garnett",NA,71.3,713,10,"FirstTeeEarlyRound2ScoringAverage",2015
131,131,"Jason Day",NA,71.33,214,3,"FirstTeeEarlyRound2ScoringAverage",2015
131,131,"Ernie Els",NA,71.33,214,3,"FirstTeeEarlyRound2ScoringAverage",2015
131,131,"Zach Johnson",NA,71.33,214,3,"FirstTeeEarlyRound2ScoringAverage",2015
131,131,"Byron Smith",NA,71.33,214,3,"FirstTeeEarlyRound2ScoringAverage",2015
135,135,"SJ Park",NA,71.5,286,4,"FirstTeeEarlyRound2ScoringAverage",2015
135,135,"Mark Wilson",NA,71.5,572,8,"FirstTeeEarlyRound2ScoringAverage",2015
137,137,"Gary Woodland",NA,71.56,644,9,"FirstTeeEarlyRound2ScoringAverage",2015
138,138,"Ben Martin",NA,71.58,859,12,"FirstTeeEarlyRound2ScoringAverage",2015
139,139,"Ryo Ishikawa",NA,71.6,358,5,"FirstTeeEarlyRound2ScoringAverage",2015
139,139,"Charl Schwartzel",NA,71.6,358,5,"FirstTeeEarlyRound2ScoringAverage",2015
141,141,"Brandt Snedeker",NA,71.67,215,3,"FirstTeeEarlyRound2ScoringAverage",2015
142,142,"Lucas Glover",NA,71.69,932,13,"FirstTeeEarlyRound2ScoringAverage",2015
143,143,"Retief Goosen",NA,71.71,502,7,"FirstTeeEarlyRound2ScoringAverage",2015
144,144,"Brian Davis",NA,71.73,789,11,"FirstTeeEarlyRound2ScoringAverage",2015
144,144,"Brian Stuard",NA,71.73,789,11,"FirstTeeEarlyRound2ScoringAverage",2015
146,146,"Angel Cabrera",NA,71.75,287,4,"FirstTeeEarlyRound2ScoringAverage",2015
146,146,"Alex Prugh",NA,71.75,574,8,"FirstTeeEarlyRound2ScoringAverage",2015
148,148,"William McGirt",NA,71.78,646,9,"FirstTeeEarlyRound2ScoringAverage",2015
149,149,"Camilo Villegas",NA,71.86,503,7,"FirstTeeEarlyRound2ScoringAverage",2015
150,150,"Stewart Cink",NA,72,216,3,"FirstTeeEarlyRound2ScoringAverage",2015
150,150,"Gonzalo Fdez Castano",NA,72,432,6,"FirstTeeEarlyRound2ScoringAverage",2015
150,150,"Jim Furyk",NA,72,144,2,"FirstTeeEarlyRound2ScoringAverage",2015
150,150,"Billy Horschel",NA,72,288,4,"FirstTeeEarlyRound2ScoringAverage",2015
150,150,"Phil Mickelson",NA,72,72,1,"FirstTeeEarlyRound2ScoringAverage",2015
150,150,"Boo Weekley",NA,72,432,6,"FirstTeeEarlyRound2ScoringAverage",2015
156,156,"Rory Sabbatini",NA,72.14,505,7,"FirstTeeEarlyRound2ScoringAverage",2015
157,157,"Cameron Tringale",NA,72.17,433,6,"FirstTeeEarlyRound2ScoringAverage",2015
158,158,"Jhonattan Vegas",NA,72.29,506,7,"FirstTeeEarlyRound2ScoringAverage",2015
159,159,"Greg Chalmers",NA,72.33,434,6,"FirstTeeEarlyRound2ScoringAverage",2015
159,159,"Matt Kuchar",NA,72.33,217,3,"FirstTeeEarlyRound2ScoringAverage",2015
159,159,"Marc Leishman",NA,72.33,434,6,"FirstTeeEarlyRound2ScoringAverage",2015
162,162,"Chris Stroud",NA,72.4,724,10,"FirstTeeEarlyRound2ScoringAverage",2015
163,163,"Nicholas Thompson",NA,72.5,435,6,"FirstTeeEarlyRound2ScoringAverage",2015
164,164,"Jon Curran",NA,72.63,581,8,"FirstTeeEarlyRound2ScoringAverage",2015
165,165,"Billy Hurley III",NA,72.67,436,6,"FirstTeeEarlyRound2ScoringAverage",2015
166,166,"Padraig Harrington",NA,72.71,509,7,"FirstTeeEarlyRound2ScoringAverage",2015
167,167,"Bill Haas",NA,72.8,364,5,"FirstTeeEarlyRound2ScoringAverage",2015
167,167,"Jason Kokrak",NA,72.8,364,5,"FirstTeeEarlyRound2ScoringAverage",2015
169,169,"Scott Stallings",NA,72.83,437,6,"FirstTeeEarlyRound2ScoringAverage",2015
170,170,"Jamie Donaldson",NA,73,438,6,"FirstTeeEarlyRound2ScoringAverage",2015
170,170,"Heath Slocum",NA,73,292,4,"FirstTeeEarlyRound2ScoringAverage",2015
172,172,"DA Points",NA,73.2,732,10,"FirstTeeEarlyRound2ScoringAverage",2015
173,173,"Robert Allenby",NA,73.5,441,6,"FirstTeeEarlyRound2ScoringAverage",2015
173,173,"Greg Owen",NA,73.5,294,4,"FirstTeeEarlyRound2ScoringAverage",2015
175,175,"Robert Streb",NA,73.67,442,6,"FirstTeeEarlyRound2ScoringAverage",2015
175,175,"Andrew Svoboda",NA,73.67,663,9,"FirstTeeEarlyRound2ScoringAverage",2015
177,177,"Eric Axley",NA,74,296,4,"FirstTeeEarlyRound2ScoringAverage",2015
177,177,"Patrick Reed",NA,74,74,1,"FirstTeeEarlyRound2ScoringAverage",2015
179,179,"Oscar Fraustro",NA,74.33,446,6,"FirstTeeEarlyRound2ScoringAverage",2015
180,180,"Chesson Hadley",NA,74.43,521,7,"FirstTeeEarlyRound2ScoringAverage",2015
181,181,"Davis Love III",NA,74.5,149,2,"FirstTeeEarlyRound2ScoringAverage",2015
182,182,"David Toms",NA,75,75,1,"FirstTeeEarlyRound2ScoringAverage",2015
183,183,"Robert Garrigus",NA,76.5,306,4,"FirstTeeEarlyRound2ScoringAverage",2015
