"LatePar3ScoringAverage_RANKTHISWEEK_2005","LatePar3ScoringAverage_RANKLASTWEEK_2005","LatePar3ScoringAverage_PLAYERNAME_2005","LatePar3ScoringAverage_ROUNDS_2005","LatePar3ScoringAverage_AVG_2005","LatePar3ScoringAverage_TOTALSTROKES_2005","LatePar3ScoringAverage_TOTALHOLES_2005","stat_name","year"
41,41,"Arron Oberholser",65,3.04,444,146,"LatePar3ScoringAverage",2005
41,41,"John Senden",101,3.04,548,180,"LatePar3ScoringAverage",2005
41,41,"Vijay Singh",111,3.04,847,279,"LatePar3ScoringAverage",2005
41,41,"David Toms",87,3.04,538,177,"LatePar3ScoringAverage",2005
41,41,"Mike Weir",71,3.04,365,120,"LatePar3ScoringAverage",2005
41,41,"Charlie Wi",67,3.04,383,126,"LatePar3ScoringAverage",2005
54,54,"Steve Allan",102,3.05,583,191,"LatePar3ScoringAverage",2005
54,54,"Robert Allenby",95,3.05,516,169,"LatePar3ScoringAverage",2005
54,54,"Bart Bryant",91,3.05,561,184,"LatePar3ScoringAverage",2005
54,54,"Paul Gow",78,3.05,397,130,"LatePar3ScoringAverage",2005
54,54,"Todd Hamilton",94,3.05,516,169,"LatePar3ScoringAverage",2005
54,54,"Bob Heintz",67,3.05,433,142,"LatePar3ScoringAverage",2005
54,54,"Brendan Jones",81,3.05,452,148,"LatePar3ScoringAverage",2005
54,54,"Skip Kendall",80,3.05,433,142,"LatePar3ScoringAverage",2005
54,54,"Tom Lehman",69,3.05,393,129,"LatePar3ScoringAverage",2005
54,54,"Justin Leonard",78,3.05,533,175,"LatePar3ScoringAverage",2005
54,54,"Steve Lowery",100,3.05,583,191,"LatePar3ScoringAverage",2005
54,54,"Mark OMeara",66,3.05,378,124,"LatePar3ScoringAverage",2005
54,54,"Joe Ogilvie",103,3.05,586,192,"LatePar3ScoringAverage",2005
54,54,"Tim Petrovic",97,3.05,559,183,"LatePar3ScoringAverage",2005
54,54,"Heath Slocum",103,3.05,522,171,"LatePar3ScoringAverage",2005
54,54,"Tiger Woods",76,3.05,628,206,"LatePar3ScoringAverage",2005
70,70,"Bob Estes",92,3.06,483,158,"LatePar3ScoringAverage",2005
70,70,"Lee Janzen",75,3.06,376,123,"LatePar3ScoringAverage",2005
70,70,"Jeff Maggert",79,3.06,444,145,"LatePar3ScoringAverage",2005
70,70,"Shaun Micheel",81,3.06,539,176,"LatePar3ScoringAverage",2005
70,70,"Rod Pampling",89,3.06,483,158,"LatePar3ScoringAverage",2005
70,70,"Carl Pettersson",109,3.06,668,218,"LatePar3ScoringAverage",2005
70,70,"Adam Scott",72,3.06,443,145,"LatePar3ScoringAverage",2005
70,70,"Steve Stricker",62,3.06,383,125,"LatePar3ScoringAverage",2005
70,70,"Kevin Sutherland",89,3.06,505,165,"LatePar3ScoringAverage",2005
70,70,"Nick Watney",91,3.06,544,178,"LatePar3ScoringAverage",2005
80,80,"Briny Baird",98,3.07,564,184,"LatePar3ScoringAverage",2005
80,80,"Doug Barron",70,3.07,423,138,"LatePar3ScoringAverage",2005
80,80,"Alex Cejka",84,3.07,467,152,"LatePar3ScoringAverage",2005
80,80,"John Cook",72,3.07,414,135,"LatePar3ScoringAverage",2005
80,80,"Glen Day",80,3.07,461,150,"LatePar3ScoringAverage",2005
80,80,"Steve Elkington",67,3.07,414,135,"LatePar3ScoringAverage",2005
80,80,"Carlos Franco",78,3.07,482,157,"LatePar3ScoringAverage",2005
80,80,"Robert Gamez",91,3.07,522,170,"LatePar3ScoringAverage",2005
80,80,"Scott Hend",75,3.07,451,147,"LatePar3ScoringAverage",2005
80,80,"Kent Jones",99,3.07,549,179,"LatePar3ScoringAverage",2005
80,80,"Bernhard Langer",67,3.07,420,137,"LatePar3ScoringAverage",2005
80,80,"Larry Mize",54,3.07,273,89,"LatePar3ScoringAverage",2005
80,80,"Jesper Parnevik",84,3.07,488,159,"LatePar3ScoringAverage",2005
80,80,"Brett Quigley",96,3.07,589,192,"LatePar3ScoringAverage",2005
80,80,"Jeff Sluman",94,3.07,564,184,"LatePar3ScoringAverage",2005
80,80,"Darron Stiles",78,3.07,495,161,"LatePar3ScoringAverage",2005
80,80,"Scott Verplank",87,3.07,562,183,"LatePar3ScoringAverage",2005
97,97,"John Daly",78,3.08,486,158,"LatePar3ScoringAverage",2005
97,97,"Sergio Garcia",73,3.08,514,167,"LatePar3ScoringAverage",2005
97,97,"Retief Goosen",71,3.08,391,127,"LatePar3ScoringAverage",2005
97,97,"Tim Herron",100,3.08,607,197,"LatePar3ScoringAverage",2005
97,97,"Glen Hnatiuk",59,3.08,305,99,"LatePar3ScoringAverage",2005
97,97,"Richard Johnson",50,3.08,376,122,"LatePar3ScoringAverage",2005
97,97,"Scott McCarron",78,3.08,447,145,"LatePar3ScoringAverage",2005
97,97,"Rory Sabbatini",81,3.08,481,156,"LatePar3ScoringAverage",2005
97,97,"DJ Trahan",81,3.08,486,158,"LatePar3ScoringAverage",2005
97,97,"Omar Uresti",84,3.08,447,145,"LatePar3ScoringAverage",2005
97,97,"Dean Wilson",86,3.08,606,197,"LatePar3ScoringAverage",2005
97,97,"Mark Wilson",74,3.08,472,153,"LatePar3ScoringAverage",2005
109,109,"Chris Anderson",66,3.09,414,134,"LatePar3ScoringAverage",2005
109,109,"KJ Choi",78,3.09,491,159,"LatePar3ScoringAverage",2005
109,109,"Gavin Coles",70,3.09,395,128,"LatePar3ScoringAverage",2005
109,109,"Marco Dawson",82,3.09,485,157,"LatePar3ScoringAverage",2005
109,109,"Matt Gogel",78,3.09,439,142,"LatePar3ScoringAverage",2005
109,109,"David Hearn",68,3.09,392,127,"LatePar3ScoringAverage",2005
109,109,"Hank Kuehne",84,3.09,485,157,"LatePar3ScoringAverage",2005
109,109,"Sean OHair",103,3.09,547,177,"LatePar3ScoringAverage",2005
109,109,"Joey Sindelar",104,3.09,683,221,"LatePar3ScoringAverage",2005
118,118,"Brian Bateman",98,3.1,558,180,"LatePar3ScoringAverage",2005
118,118,"Rich Beem",66,3.1,381,123,"LatePar3ScoringAverage",2005
118,118,"Tim Clark",92,3.1,576,186,"LatePar3ScoringAverage",2005
118,118,"Jay Haas",54,3.1,326,105,"LatePar3ScoringAverage",2005
118,118,"Hunter Haas",83,3.1,475,153,"LatePar3ScoringAverage",2005
118,118,"Steve Jones",56,3.1,338,109,"LatePar3ScoringAverage",2005
118,118,"Davis Love III",80,3.1,545,176,"LatePar3ScoringAverage",2005
118,118,"Will Ma Kenzie",75,3.1,416,134,"LatePar3ScoringAverage",2005
118,118,"Shigeki Maruyama",99,3.1,635,205,"LatePar3ScoringAverage",2005
118,118,"Phil Mickelson",81,3.1,536,173,"LatePar3ScoringAverage",2005
118,118,"Tom Pernice Jr",111,3.1,626,202,"LatePar3ScoringAverage",2005
118,118,"Mario Tiziani",67,3.1,353,114,"LatePar3ScoringAverage",2005
118,118,"Bob Tway",87,3.1,514,166,"LatePar3ScoringAverage",2005
131,131,"Tommy Armour III",103,3.11,578,186,"LatePar3ScoringAverage",2005
131,131,"Danny Briggs",70,3.11,451,145,"LatePar3ScoringAverage",2005
131,131,"Paul Claxton",79,3.11,464,149,"LatePar3ScoringAverage",2005
131,131,"Robert Damron",89,3.11,510,164,"LatePar3ScoringAverage",2005
131,131,"Chris DiMarco",83,3.11,520,167,"LatePar3ScoringAverage",2005
131,131,"Mark Hensby",70,3.11,383,123,"LatePar3ScoringAverage",2005
131,131,"John Huston",90,3.11,563,181,"LatePar3ScoringAverage",2005
131,131,"Zach Johnson",96,3.11,603,194,"LatePar3ScoringAverage",2005
131,131,"Matt Kuchar",60,3.11,408,131,"LatePar3ScoringAverage",2005
131,131,"Neal Lancaster",95,3.11,532,171,"LatePar3ScoringAverage",2005
131,131,"Franklin Langham",91,3.11,528,170,"LatePar3ScoringAverage",2005
131,131,"Geoff Ogilvy",97,3.11,615,198,"LatePar3ScoringAverage",2005
131,131,"Rob Rashell",65,3.11,364,117,"LatePar3ScoringAverage",2005
144,144,"Michael Allen",90,3.12,493,158,"LatePar3ScoringAverage",2005
144,144,"Daniel Chopra",108,3.12,599,192,"LatePar3ScoringAverage",2005
144,144,"Matt Davidson",53,3.12,309,99,"LatePar3ScoringAverage",2005
144,144,"Brian Gay",101,3.12,631,202,"LatePar3ScoringAverage",2005
144,144,"Brent Geiberger",61,3.12,384,123,"LatePar3ScoringAverage",2005
144,144,"Scott Gutschewski",86,3.12,434,139,"LatePar3ScoringAverage",2005
144,144,"JP Hayes",63,3.12,405,130,"LatePar3ScoringAverage",2005
144,144,"Peter Lonard",85,3.12,546,175,"LatePar3ScoringAverage",2005
144,144,"Michael Long",72,3.12,418,134,"LatePar3ScoringAverage",2005
144,144,"Billy Mayfair",114,3.12,692,222,"LatePar3ScoringAverage",2005
144,144,"Patrick Sheehan",114,3.12,620,199,"LatePar3ScoringAverage",2005
144,144,"Kevin Stadler",96,3.12,562,180,"LatePar3ScoringAverage",2005
144,144,"Hideto Tanihara",50,3.12,256,82,"LatePar3ScoringAverage",2005
144,144,"Roland Thatcher",75,3.12,486,156,"LatePar3ScoringAverage",2005
144,144,"Charles Warren",89,3.12,540,173,"LatePar3ScoringAverage",2005
159,159,"Arjun Atwal",65,3.13,373,119,"LatePar3ScoringAverage",2005
159,159,"Paul Azinger",66,3.13,354,113,"LatePar3ScoringAverage",2005
159,159,"Cameron Beckman",96,3.13,560,179,"LatePar3ScoringAverage",2005
159,159,"Jose Coceres",56,3.13,366,117,"LatePar3ScoringAverage",2005
159,159,"Joe Durant",81,3.13,513,164,"LatePar3ScoringAverage",2005
159,159,"Harrison Frazar",105,3.13,689,220,"LatePar3ScoringAverage",2005
159,159,"Bradley Hughes",52,3.13,291,93,"LatePar3ScoringAverage",2005
159,159,"Kevin Na",88,3.13,610,195,"LatePar3ScoringAverage",2005
159,159,"Tag Ridings",93,3.13,594,190,"LatePar3ScoringAverage",2005
159,159,"Chris Riley",67,3.13,373,119,"LatePar3ScoringAverage",2005
159,159,"Vaughn Taylor",99,3.13,616,197,"LatePar3ScoringAverage",2005
159,159,"Tjaart van der Walt",56,3.13,307,98,"LatePar3ScoringAverage",2005
171,171,"Padraig Harrington",50,3.14,301,96,"LatePar3ScoringAverage",2005
171,171,"Ryuji Imada",78,3.14,471,150,"LatePar3ScoringAverage",2005
171,171,"Brandt Jobe",96,3.14,530,169,"LatePar3ScoringAverage",2005
171,171,"Dennis Paulson",63,3.14,320,102,"LatePar3ScoringAverage",2005
171,171,"Chris Smith",93,3.14,663,211,"LatePar3ScoringAverage",2005
171,171,"Joey Snyder III",102,3.14,571,182,"LatePar3ScoringAverage",2005
171,171,"Brett Wetterich",76,3.14,503,160,"LatePar3ScoringAverage",2005
178,178,"Jason Allred",75,3.15,451,143,"LatePar3ScoringAverage",2005
178,178,"Jim Carter",62,3.15,343,109,"LatePar3ScoringAverage",2005
178,178,"Ben Curtis",65,3.15,454,144,"LatePar3ScoringAverage",2005
178,178,"Tom Gillis",77,3.15,472,150,"LatePar3ScoringAverage",2005
178,178,"Greg Owen",84,3.15,604,192,"LatePar3ScoringAverage",2005
178,178,"Craig Perks",67,3.15,419,133,"LatePar3ScoringAverage",2005
178,178,"Ian Poulter",62,3.15,306,97,"LatePar3ScoringAverage",2005
178,178,"Ted Purdy",122,3.15,747,237,"LatePar3ScoringAverage",2005
178,178,"John Rollins",97,3.15,599,190,"LatePar3ScoringAverage",2005
187,187,"Justin Bolli",65,3.16,344,109,"LatePar3ScoringAverage",2005
187,187,"DJ Brigman",76,3.16,386,122,"LatePar3ScoringAverage",2005
187,187,"Brian Davis",75,3.16,442,140,"LatePar3ScoringAverage",2005
187,187,"Steve Flesch",90,3.16,543,172,"LatePar3ScoringAverage",2005
187,187,"Freddie Jacobson",72,3.16,528,167,"LatePar3ScoringAverage",2005
192,192,"Billy Andrade",83,3.17,573,181,"LatePar3ScoringAverage",2005
192,192,"Jonathan Byrd",103,3.17,555,175,"LatePar3ScoringAverage",2005
192,192,"Dan Forsman",52,3.17,304,96,"LatePar3ScoringAverage",2005
195,195,"Stuart Appleby",84,3.18,605,190,"LatePar3ScoringAverage",2005
196,196,"Hunter Mahan",103,3.19,615,193,"LatePar3ScoringAverage",2005
197,197,"John Elliott",58,3.2,323,101,"LatePar3ScoringAverage",2005
197,197,"Frank Lickliter II",100,3.2,604,189,"LatePar3ScoringAverage",2005
197,197,"Andrew Magee",82,3.2,505,158,"LatePar3ScoringAverage",2005
197,197,"Len Mattiace",86,3.2,521,163,"LatePar3ScoringAverage",2005
201,201,"Charles Howell III",95,3.22,592,184,"LatePar3ScoringAverage",2005
202,202,"Lee Westwood",50,3.23,342,106,"LatePar3ScoringAverage",2005
